ecmf prod rf 2001121900 20161219 11 046
0024 em 00 -1.330  1.260  1.832 8
0024 cf 00 -1.381  1.294  1.892 8
0024 pf 01 -1.253  1.181  1.721 8
0024 pf 02 -1.381  1.170  1.810 8
0024 pf 03 -1.261  1.103  1.675 8
0024 pf 04 -1.325  1.335  1.881 7
0024 pf 05 -1.346  1.190  1.797 8
0024 pf 06 -1.390  1.373  1.954 8
0024 pf 07 -1.237  1.353  1.833 7
0024 pf 08 -1.378  1.280  1.881 8
0024 pf 09 -1.255  1.306  1.812 7
0024 pf 10 -1.281  1.296  1.822 7
0048 em 00 -1.232  0.994  1.583 8
0048 cf 00 -1.276  0.978  1.607 8
0048 pf 01 -1.213  1.017  1.583 8
0048 pf 02 -1.233  0.990  1.581 8
0048 pf 03 -1.098  1.013  1.494 8
0048 pf 04 -1.401  1.092  1.776 8
0048 pf 05 -1.260  0.858  1.525 8
0048 pf 06 -1.247  0.928  1.555 8
0048 pf 07 -1.219  1.102  1.643 8
0048 pf 08 -1.079  0.985  1.461 8
0048 pf 09 -1.124  1.013  1.513 8
0048 pf 10 -1.332  1.006  1.670 8
0072 em 00 -1.369  0.940  1.660 8
0072 cf 00 -1.453  0.918  1.719 8
0072 pf 01 -1.346  0.992  1.672 8
0072 pf 02 -1.303  0.857  1.560 8
0072 pf 03 -1.264  1.032  1.632 8
0072 pf 04 -1.500  0.869  1.734 8
0072 pf 05 -1.325  0.781  1.538 8
0072 pf 06 -1.336  0.824  1.570 8
0072 pf 07 -1.422  1.074  1.782 8
0072 pf 08 -1.297  1.097  1.698 8
0072 pf 09 -1.307  1.147  1.739 8
0072 pf 10 -1.418  0.796  1.626 8
0096 em 00 -1.546  0.781  1.732 8
0096 cf 00 -1.608  0.724  1.764 8
0096 pf 01 -1.704  0.977  1.964 8
0096 pf 02 -1.336  0.702  1.509 8
0096 pf 03 -1.513  0.981  1.803 8
0096 pf 04 -1.621  0.743  1.783 8
0096 pf 05 -1.569  0.643  1.695 8
0096 pf 06 -1.423  0.730  1.599 8
0096 pf 07 -1.656  0.830  1.852 8
0096 pf 08 -1.475  0.899  1.728 8
0096 pf 09 -1.405  0.785  1.609 8
0096 pf 10 -1.591  0.645  1.717 8
0120 em 00 -1.468  0.757  1.652 8
0120 cf 00 -1.506  0.627  1.631 8
0120 pf 01 -1.589  0.970  1.862 8
0120 pf 02 -1.082  0.669  1.272 8
0120 pf 03 -1.475  0.889  1.722 8
0120 pf 04 -1.355  0.579  1.473 8
0120 pf 05 -1.508  0.759  1.688 8
0120 pf 06 -1.474  0.672  1.620 8
0120 pf 07 -1.800  1.069  2.093 8
0120 pf 08 -1.502  0.718  1.665 8
0120 pf 09 -1.265  0.751  1.471 8
0120 pf 10 -1.488  0.659  1.628 8
0144 em 00 -1.427  0.892  1.683 8
0144 cf 00 -1.462  0.841  1.687 8
0144 pf 01 -1.595  1.205  2.000 8
0144 pf 02 -1.293  0.972  1.617 8
0144 pf 03 -1.574  0.928  1.827 8
0144 pf 04 -1.135  0.847  1.416 8
0144 pf 05 -1.459  0.971  1.752 8
0144 pf 06 -1.311  0.660  1.468 8
0144 pf 07 -1.902  0.959  2.130 8
0144 pf 08 -1.375  0.906  1.647 8
0144 pf 09 -1.266  0.591  1.397 8
0144 pf 10 -1.241  0.943  1.559 8
0168 em 00 -1.278  1.043  1.650 8
0168 cf 00 -1.187  0.982  1.540 8
0168 pf 01 -1.436  1.111  1.816 8
0168 pf 02 -1.362  1.293  1.878 8
0168 pf 03 -1.570  1.342  2.065 8
0168 pf 04 -0.977  1.044  1.430 7
0168 pf 05 -1.227  1.159  1.688 8
0168 pf 06 -1.205  0.864  1.483 8
0168 pf 07 -1.780  0.806  1.954 8
0168 pf 08 -1.338  0.942  1.636 8
0168 pf 09 -0.972  0.781  1.247 8
0168 pf 10 -0.902  1.142  1.455 7
0192 em 00 -1.262  1.235  1.766 8
0192 cf 00 -1.181  1.082  1.601 8
0192 pf 01 -1.225  1.472  1.915 7
0192 pf 02 -1.363  1.446  1.987 7
0192 pf 03 -1.552  1.393  2.085 8
0192 pf 04 -0.942  1.239  1.556 7
0192 pf 05 -1.295  1.573  2.037 7
0192 pf 06 -1.101  0.971  1.468 8
0192 pf 07 -1.876  0.991  2.122 8
0192 pf 08 -1.140  1.070  1.563 8
0192 pf 09 -1.327  0.832  1.566 8
0192 pf 10 -0.775  1.469  1.661 7
0216 em 00 -1.302  1.193  1.766 8
0216 cf 00 -1.281  1.062  1.664 8
0216 pf 01 -1.368  1.482  2.017 7
0216 pf 02 -1.470  1.602  2.174 7
0216 pf 03 -1.567  1.336  2.059 8
0216 pf 04 -0.859  1.275  1.538 7
0216 pf 05 -1.526  1.616  2.222 7
0216 pf 06 -1.023  0.871  1.344 8
0216 pf 07 -1.874  0.717  2.006 8
0216 pf 08 -0.815  0.946  1.249 7
0216 pf 09 -1.521  0.833  1.735 8
0216 pf 10 -0.889  1.342  1.610 7
0240 em 00 -1.259  1.166  1.716 8
0240 cf 00 -1.138  1.184  1.642 7
0240 pf 01 -1.512  1.533  2.153 7
0240 pf 02 -1.470  1.432  2.052 8
0240 pf 03 -1.395  1.089  1.769 8
0240 pf 04 -1.018  1.419  1.747 7
0240 pf 05 -1.442  1.562  2.126 7
0240 pf 06 -0.945  0.803  1.241 8
0240 pf 07 -1.623  0.445  1.683 8
0240 pf 08 -0.454  1.183  1.267 7
0240 pf 09 -1.557  0.768  1.736 8
