ecmf prod rf 2015122900 20161229 11 046
0024 em 00 -0.256  2.348  2.362 7
0024 cf 00 -0.400  2.401  2.434 7
0024 pf 01 -0.194  2.276  2.284 7
0024 pf 02 -0.293  2.262  2.281 7
0024 pf 03 -0.134  2.228  2.232 7
0024 pf 04 -0.208  2.396  2.405 7
0024 pf 05 -0.279  2.306  2.323 7
0024 pf 06 -0.250  2.390  2.403 7
0024 pf 07 -0.405  2.376  2.410 7
0024 pf 08 -0.118  2.234  2.237 7
0024 pf 09 -0.208  2.370  2.379 7
0024 pf 10 -0.283  2.429  2.445 7
0048 em 00 -0.696  2.405  2.504 7
0048 cf 00 -0.752  2.343  2.461 7
0048 pf 01 -0.521  2.508  2.562 7
0048 pf 02 -0.814  2.274  2.416 7
0048 pf 03 -0.570  2.548  2.611 7
0048 pf 04 -0.802  2.265  2.403 7
0048 pf 05 -0.635  2.392  2.475 7
0048 pf 06 -0.654  2.262  2.355 7
0048 pf 07 -0.945  2.363  2.545 7
0048 pf 08 -0.480  2.385  2.433 7
0048 pf 09 -0.660  2.423  2.511 7
0048 pf 10 -0.743  2.532  2.639 7
0072 em 00 -1.146  2.397  2.657 7
0072 cf 00 -1.133  2.304  2.567 7
0072 pf 01 -1.099  2.515  2.745 7
0072 pf 02 -1.108  2.288  2.542 7
0072 pf 03 -0.982  2.436  2.626 7
0072 pf 04 -1.178  2.290  2.576 7
0072 pf 05 -0.911  2.264  2.440 7
0072 pf 06 -1.173  2.308  2.588 7
0072 pf 07 -1.535  2.274  2.743 7
0072 pf 08 -0.863  2.468  2.614 7
0072 pf 09 -1.309  2.443  2.771 7
0072 pf 10 -1.202  2.625  2.887 7
0096 em 00 -1.548  2.300  2.773 7
0096 cf 00 -1.523  2.129  2.618 7
0096 pf 01 -1.570  2.559  3.002 7
0096 pf 02 -1.516  2.355  2.801 7
0096 pf 03 -1.528  2.368  2.818 7
0096 pf 04 -1.576  2.203  2.709 7
0096 pf 05 -1.343  2.337  2.696 7
0096 pf 06 -1.364  2.124  2.525 7
0096 pf 07 -1.893  1.973  2.734 7
0096 pf 08 -1.391  2.508  2.867 7
0096 pf 09 -1.722  2.193  2.789 7
0096 pf 10 -1.471  2.381  2.799 7
0120 em 00 -1.692  2.219  2.790 7
0120 cf 00 -1.641  2.034  2.613 7
0120 pf 01 -1.598  2.373  2.861 7
0120 pf 02 -1.562  2.251  2.740 7
0120 pf 03 -1.962  2.446  3.136 7
0120 pf 04 -1.743  2.307  2.891 7
0120 pf 05 -1.610  2.326  2.829 7
0120 pf 06 -1.617  2.135  2.678 7
0120 pf 07 -1.699  1.813  2.485 7
0120 pf 08 -1.529  2.162  2.649 7
0120 pf 09 -1.761  2.158  2.785 7
0120 pf 10 -1.796  2.237  2.869 7
0144 em 00 -2.112  2.060  2.950 8
0144 cf 00 -2.092  1.805  2.763 8
0144 pf 01 -2.296  2.247  3.212 8
0144 pf 02 -2.068  2.114  2.958 7
0144 pf 03 -2.117  2.190  3.046 7
0144 pf 04 -2.291  2.102  3.109 8
0144 pf 05 -1.947  2.084  2.852 7
0144 pf 06 -2.069  2.104  2.950 7
0144 pf 07 -1.895  1.679  2.532 8
0144 pf 08 -2.105  1.858  2.808 8
0144 pf 09 -1.999  1.958  2.798 8
0144 pf 10 -2.233  2.390  3.271 7
0168 em 00 -2.284  1.989  3.029 8
0168 cf 00 -2.202  1.815  2.854 8
0168 pf 01 -2.497  2.307  3.400 8
0168 pf 02 -2.238  2.265  3.184 7
0168 pf 03 -2.325  1.952  3.036 8
0168 pf 04 -2.410  1.988  3.124 8
0168 pf 05 -2.191  2.034  2.989 8
0168 pf 06 -2.346  2.186  3.206 8
0168 pf 07 -1.900  1.685  2.540 8
0168 pf 08 -2.207  1.525  2.683 8
0168 pf 09 -2.213  1.991  2.977 8
0168 pf 10 -2.453  2.002  3.166 8
0192 em 00 -2.242  1.755  2.848 8
0192 cf 00 -2.283  1.657  2.821 8
0192 pf 01 -2.411  2.042  3.159 8
0192 pf 02 -2.042  2.109  2.936 7
0192 pf 03 -2.342  1.643  2.861 8
0192 pf 04 -2.374  2.052  3.138 8
0192 pf 05 -2.167  1.754  2.788 8
0192 pf 06 -2.325  2.195  3.198 8
0192 pf 07 -1.701  1.285  2.131 8
0192 pf 08 -2.072  1.241  2.415 8
0192 pf 09 -2.024  1.577  2.566 8
0192 pf 10 -2.765  1.661  3.226 8
0216 em 00 -2.176  1.504  2.646 8
0216 cf 00 -2.169  1.281  2.519 8
0216 pf 01 -2.132  1.701  2.728 8
0216 pf 02 -2.049  2.145  2.966 7
0216 pf 03 -2.298  1.484  2.736 8
0216 pf 04 -2.289  1.963  3.016 8
0216 pf 05 -2.387  1.323  2.729 8
0216 pf 06 -2.159  1.893  2.872 8
0216 pf 07 -1.639  1.163  2.010 8
0216 pf 08 -2.146  0.980  2.359 8
0216 pf 09 -1.764  1.336  2.213 8
0216 pf 10 -2.748  1.216  3.005 8
0240 em 00 -2.014  1.291  2.393 8
0240 cf 00 -1.841  1.340  2.277 8
0240 pf 01 -1.901  1.391  2.356 8
0240 pf 02 -1.959  2.022  2.815 7
0240 pf 03 -2.081  1.506  2.569 8
0240 pf 04 -2.418  1.791  3.009 8
0240 pf 05 -2.309  1.001  2.517 8
0240 pf 06 -2.018  1.729  2.657 8
0240 pf 07 -1.578  0.952  1.843 8
0240 pf 08 -1.759  0.746  1.910 8
0240 pf 09 -1.673  0.915  1.907 8
0240 pf 10 -2.475  0.763  2.590 8
0264 em 00 -1.726  1.065  2.028 8
0264 cf 00 -1.448  1.173  1.864 8
0264 pf 01 -1.810  1.063  2.099 8
0264 pf 02 -1.889  1.803  2.612 8
0264 pf 03 -1.520  1.356  2.037 8
