ecmf prod rf 2001122200 20161222 11 046
0024 em 00 -1.648  1.018  1.937 8
0024 cf 00 -1.762  1.099  2.077 8
0024 pf 01 -1.701  1.116  2.034 8
0024 pf 02 -1.538  1.038  1.856 8
0024 pf 03 -1.624  0.871  1.843 8
0024 pf 04 -1.466  1.169  1.875 8
0024 pf 05 -1.503  0.935  1.770 8
0024 pf 06 -1.595  1.092  1.933 8
0024 pf 07 -1.743  1.017  2.018 8
0024 pf 08 -1.524  0.902  1.771 8
0024 pf 09 -1.732  0.978  1.989 8
0024 pf 10 -1.830  1.027  2.098 8
0048 em 00 -1.619  0.962  1.883 8
0048 cf 00 -1.686  0.868  1.896 8
0048 pf 01 -1.577  1.068  1.904 8
0048 pf 02 -1.678  1.086  1.998 8
0048 pf 03 -1.473  0.987  1.773 8
0048 pf 04 -1.601  1.124  1.956 8
0048 pf 05 -1.461  0.887  1.709 8
0048 pf 06 -1.690  0.966  1.946 8
0048 pf 07 -1.785  0.793  1.953 8
0048 pf 08 -1.353  0.908  1.630 8
0048 pf 09 -1.624  0.890  1.852 8
0048 pf 10 -1.759  1.011  2.029 8
0072 em 00 -1.516  0.988  1.810 8
0072 cf 00 -1.536  1.037  1.853 8
0072 pf 01 -1.677  1.123  2.018 8
0072 pf 02 -1.339  1.138  1.757 8
0072 pf 03 -1.321  1.130  1.738 8
0072 pf 04 -1.615  1.002  1.901 8
0072 pf 05 -1.249  0.806  1.486 8
0072 pf 06 -1.631  0.908  1.867 8
0072 pf 07 -1.626  0.882  1.849 8
0072 pf 08 -1.265  1.011  1.619 8
0072 pf 09 -1.589  0.835  1.795 8
0072 pf 10 -1.738  0.995  2.002 8
0096 em 00 -1.483  1.115  1.855 8
0096 cf 00 -1.517  1.165  1.912 8
0096 pf 01 -1.726  1.189  2.096 8
0096 pf 02 -1.555  1.283  2.016 8
0096 pf 03 -1.343  1.318  1.882 8
0096 pf 04 -1.550  1.087  1.894 8
0096 pf 05 -1.009  1.032  1.443 7
0096 pf 06 -1.466  0.949  1.746 8
0096 pf 07 -1.527  0.880  1.762 8
0096 pf 08 -1.146  1.043  1.550 8
0096 pf 09 -1.618  1.044  1.926 8
0096 pf 10 -1.740  1.253  2.144 8
0120 em 00 -1.523  1.519  2.151 8
0120 cf 00 -1.713  1.590  2.338 8
0120 pf 01 -1.727  1.413  2.232 8
0120 pf 02 -1.421  1.523  2.083 7
0120 pf 03 -1.430  1.904  2.381 7
0120 pf 04 -1.647  1.517  2.239 8
0120 pf 05 -1.040  1.515  1.838 7
0120 pf 06 -1.369  1.246  1.851 8
0120 pf 07 -1.666  1.432  2.197 8
0120 pf 08 -1.238  1.614  2.034 7
0120 pf 09 -1.647  1.359  2.135 8
0120 pf 10 -1.722  1.523  2.299 8
0144 em 00 -1.501  1.583  2.181 7
0144 cf 00 -1.756  1.527  2.327 8
0144 pf 01 -1.595  1.324  2.073 8
0144 pf 02 -1.452  1.452  2.054 7
0144 pf 03 -1.710  2.042  2.663 7
0144 pf 04 -1.724  1.773  2.473 7
0144 pf 05 -0.789  1.696  1.870 7
0144 pf 06 -1.200  1.382  1.830 7
0144 pf 07 -1.482  1.261  1.946 8
0144 pf 08 -1.411  1.938  2.397 7
0144 pf 09 -1.543  1.621  2.238 7
0144 pf 10 -1.704  1.314  2.152 8
0168 em 00 -1.537  1.396  2.076 8
0168 cf 00 -1.735  1.206  2.113 8
0168 pf 01 -1.341  1.023  1.687 8
0168 pf 02 -1.323  1.307  1.859 8
0168 pf 03 -2.011  1.819  2.712 8
0168 pf 04 -1.744  1.303  2.177 8
0168 pf 05 -0.930  1.761  1.992 7
0168 pf 06 -1.253  1.329  1.827 7
0168 pf 07 -1.472  1.001  1.780 8
0168 pf 08 -1.778  1.941  2.633 7
0168 pf 09 -1.506  1.343  2.017 8
0168 pf 10 -1.639  1.241  2.056 8
0192 em 00 -1.470  1.223  1.913 8
0192 cf 00 -1.565  0.922  1.817 8
0192 pf 01 -1.030  0.970  1.415 8
0192 pf 02 -1.243  1.141  1.687 8
0192 pf 03 -1.909  1.481  2.417 8
0192 pf 04 -1.700  0.862  1.906 8
0192 pf 05 -1.352  2.047  2.453 7
0192 pf 06 -1.082  1.313  1.701 7
0192 pf 07 -1.280  0.604  1.415 8
0192 pf 08 -1.914  1.829  2.647 8
0192 pf 09 -1.485  1.184  1.899 8
0192 pf 10 -1.446  1.043  1.783 8
0216 em 00 -1.544  0.969  1.823 8
0216 cf 00 -1.500  0.615  1.621 8
0216 pf 01 -1.228  1.001  1.584 8
0216 pf 02 -1.258  1.007  1.611 8
0216 pf 03 -1.959  1.032  2.214 8
0216 pf 04 -1.673  0.460  1.736 8
0216 pf 05 -1.645  1.908  2.519 7
0216 pf 06 -1.315  1.205  1.783 8
0216 pf 07 -1.390  0.294  1.421 8
0216 pf 08 -1.940  1.334  2.354 8
0216 pf 09 -1.419  0.952  1.708 8
0216 pf 10 -1.469  0.807  1.676 8
0240 em 00 -1.474  0.878  1.716 8
0240 cf 00 -1.278  0.503  1.373 8
0240 pf 01 -1.183  1.001  1.549 8
0240 pf 02 -0.960  1.044  1.418 7
0240 pf 03 -1.921  0.807  2.083 8
0240 pf 04 -1.501  0.417  1.557 8
0240 pf 05 -1.753  2.008  2.665 7
0240 pf 06 -1.566  1.068  1.896 8
0240 pf 07 -1.258  0.308  1.295 8
0240 pf 08 -1.936  0.992  2.175 8
0240 pf 09 -1.268  0.773  1.485 8
0240 pf 10 -1.419  0.710  1.587 8
0264 em 00 -1.450  0.985  1.753 8
0264 cf 00 -1.288  0.573  1.410 8
0264 pf 01 -1.344  0.987  1.668 8
0264 pf 02 -0.985  1.158  1.520 7
0264 pf 03 -1.818  1.246  2.204 8
0264 pf 04 -1.390  0.713  1.563 8
0264 pf 05 -1.806  1.850  2.585 7
0264 pf 06 -1.742  0.948  1.983 8
0264 pf 07 -1.005  0.605  1.173 8
0264 pf 08 -1.783  1.075  2.082 8
0264 pf 09 -1.609  0.694  1.752 8
0264 pf 10 -1.004  0.948  1.381 8
0288 em 00 -1.326  1.021  1.674 8
0288 cf 00 -1.023  0.457  1.121 8
0288 pf 01 -1.404  1.171  1.828 8
0288 pf 02 -1.106  1.242  1.663 7
0288 pf 03 -1.804  1.622  2.425 8
0288 pf 04 -1.053  0.666  1.246 8
0288 pf 05 -1.931  1.503  2.447 8
0288 pf 06 -1.600  0.913  1.842 8
0288 pf 07 -0.462  0.773  0.901 7
0288 pf 08 -1.419  0.988  1.729 8
0288 pf 09 -1.687  0.928  1.926 8
0288 pf 10 -0.946  0.914  1.315 8
0312 em 00 -1.124  0.944  1.468 8
0312 cf 00 -0.716  0.386  0.814 8
0312 pf 01 -1.446  1.075  1.802 8
0312 pf 02 -0.968  1.116  1.477 7
0312 pf 03 -1.534  1.201  1.948 8
0312 pf 04 -0.660  0.654  0.929 8
0312 pf 05 -2.179  1.457  2.621 8
0312 pf 06 -1.446  0.797  1.651 8
0312 pf 07 -0.186  0.827  0.848 7
0312 pf 08 -1.033  0.867  1.349 8
0312 pf 09 -1.273  0.904  1.561 8
0312 pf 10 -0.818  1.051  1.332 7
0336 em 00 -1.124  0.852  1.411 8
0336 cf 00 -0.529  0.224  0.574 8
0336 pf 01 -1.870  1.174  2.208 8
0336 pf 02 -1.001  1.202  1.564 7
0336 pf 03 -1.516  1.273  1.979 8
0336 pf 04 -0.407  0.336  0.528 8
0336 pf 05 -2.412  1.348  2.763 8
0336 pf 06 -1.584  0.386  1.630 8
0336 pf 07 -0.269  0.692  0.743 7
0336 pf 08 -0.755  0.944  1.209 7
0336 pf 09 -1.019  0.960  1.400 8
0336 pf 10 -0.923  0.773  1.204 8
0360 em 00 -1.248  0.834  1.501 8
0360 cf 00 -0.653  0.511  0.829 8
0360 pf 01 -2.455  1.004  2.652 8
0360 pf 02 -0.998  1.326  1.660 7
0360 pf 03 -1.894  1.198  2.241 8
0360 pf 04 -0.626  0.353  0.719 8
0360 pf 05 -2.431  0.925  2.601 8
0360 pf 06 -1.564  0.079  1.566 8
0360 pf 07 -0.242  0.758  0.796 7
0360 pf 08 -0.915  1.236  1.538 7
0360 pf 09 -0.909  0.950  1.315 7
0360 pf 10 -0.988  0.754  1.243 8
0384 em 00 -1.274  0.665  1.437 8
0384 cf 00 -1.030  0.216  1.053 8
0384 pf 01 -2.388  0.705  2.490 8
0384 pf 02 -0.974  1.310  1.632 7
0384 pf 03 -2.098  0.899  2.282 8
0384 pf 04 -0.548  0.521  0.756 8
0384 pf 05 -2.556  0.683  2.645 8
0384 pf 06 -1.556 -0.023  1.556 1
0384 pf 07 -0.138  0.934  0.944 7
0384 pf 08 -1.060  1.339  1.708 7
0384 pf 09 -0.942  0.391  1.020 8
0384 pf 10 -0.705  0.284  0.760 8
0408 em 00 -1.261  0.487  1.351 8
0408 cf 00 -1.117  0.059  1.118 8
0408 pf 01 -2.466  0.182  2.473 8
0408 pf 02 -1.196  1.117  1.636 8
0408 pf 03 -1.825  0.506  1.894 8
0408 pf 04 -0.396  0.708  0.811 7
0408 pf 05 -2.465  0.594  2.535 8
0408 pf 06 -1.571  0.034  1.571 8
0408 pf 07 -0.471  1.048  1.149 7
0408 pf 08 -0.937  1.259  1.569 7
0408 pf 09 -0.949 -0.087  0.953 1
0408 pf 10 -0.471 -0.121  0.486 1
0432 em 00 -1.376  0.304  1.409 8
0432 cf 00 -1.179 -0.066  1.181 1
0432 pf 01 -2.588 -0.191  2.595 1
0432 pf 02 -1.558  0.645  1.686 8
0432 pf 03 -1.441  0.190  1.454 8
0432 pf 04 -0.763  0.549  0.940 8
0432 pf 05 -2.599  0.588  2.665 8
0432 pf 06 -1.390 -0.085  1.392 1
0432 pf 07 -0.710  1.092  1.302 7
0432 pf 08 -1.030  1.260  1.628 7
0432 pf 09 -1.180 -0.463  1.267 1
0432 pf 10 -0.674 -0.224  0.710 1
0456 em 00 -1.351  0.009  1.351 8
0456 cf 00 -1.250 -0.199  1.266 1
0456 pf 01 -2.379 -0.705  2.481 1
0456 pf 02 -1.558 -0.053  1.559 1
0456 pf 03 -1.065  0.105  1.070 8
0456 pf 04 -0.971  0.798  1.257 8
0456 pf 05 -2.595  0.483  2.640 8
0456 pf 06 -1.277 -0.366  1.329 1
0456 pf 07 -0.789  0.846  1.157 7
0456 pf 08 -1.287  0.496  1.379 8
