ecmf prod rf 2014022600 20180226 11 046
0024 em 00 -1.576  1.550  2.210 8
0024 cf 00 -1.588  1.486  2.175 8
0024 pf 01 -1.548  1.563  2.200 7
0024 pf 02 -1.683  1.519  2.267 8
0024 pf 03 -1.590  1.601  2.256 7
0024 pf 04 -1.606  1.514  2.207 8
0024 pf 05 -1.505  1.560  2.167 7
0024 pf 06 -1.499  1.541  2.150 7
0024 pf 07 -1.549  1.564  2.201 7
0024 pf 08 -1.668  1.463  2.218 8
0024 pf 09 -1.421  1.526  2.085 7
0024 pf 10 -1.585  1.553  2.219 8
0048 em 00 -1.437  1.671  2.204 7
0048 cf 00 -1.459  1.616  2.177 7
0048 pf 01 -1.356  1.580  2.082 7
0048 pf 02 -1.594  1.746  2.364 7
0048 pf 03 -1.557  1.671  2.284 7
0048 pf 04 -1.540  1.643  2.252 7
0048 pf 05 -1.331  1.618  2.095 7
0048 pf 06 -1.400  1.694  2.198 7
0048 pf 07 -1.232  1.611  2.028 7
0048 pf 08 -1.420  1.671  2.193 7
0048 pf 09 -1.338  1.601  2.086 7
0048 pf 10 -1.533  1.773  2.343 7
0072 em 00 -1.363  1.614  2.113 7
0072 cf 00 -1.311  1.551  2.031 7
0072 pf 01 -1.288  1.576  2.035 7
0072 pf 02 -1.480  1.509  2.113 7
0072 pf 03 -1.467  1.483  2.086 7
0072 pf 04 -1.332  1.599  2.081 7
0072 pf 05 -1.282  1.630  2.074 7
0072 pf 06 -1.603  1.727  2.356 7
0072 pf 07 -1.281  1.544  2.006 7
0072 pf 08 -1.366  1.662  2.151 7
0072 pf 09 -1.110  1.469  1.841 7
0072 pf 10 -1.461  1.876  2.378 7
0096 em 00 -1.555  1.490  2.153 8
0096 cf 00 -1.524  1.413  2.078 8
0096 pf 01 -1.321  1.376  1.907 7
0096 pf 02 -1.737  1.147  2.081 8
0096 pf 03 -1.522  1.497  2.135 8
0096 pf 04 -1.516  1.570  2.183 7
0096 pf 05 -1.559  1.618  2.247 7
0096 pf 06 -1.915  1.489  2.426 8
0096 pf 07 -1.560  1.453  2.132 8
0096 pf 08 -1.421  1.549  2.102 7
0096 pf 09 -1.386  1.427  1.990 7
0096 pf 10 -1.608  1.734  2.365 7
0120 em 00 -1.522  1.529  2.157 7
0120 cf 00 -1.480  1.443  2.067 8
0120 pf 01 -1.278  1.527  1.991 7
0120 pf 02 -1.715  1.099  2.037 8
0120 pf 03 -1.450  1.422  2.031 8
0120 pf 04 -1.479  1.553  2.144 7
0120 pf 05 -1.702  1.803  2.479 7
0120 pf 06 -1.796  1.445  2.305 8
0120 pf 07 -1.517  1.365  2.041 8
0120 pf 08 -1.288  1.474  1.958 7
0120 pf 09 -1.479  1.857  2.374 7
0120 pf 10 -1.543  1.687  2.286 7
0144 em 00 -1.665  1.737  2.406 7
0144 cf 00 -1.629  1.737  2.381 7
0144 pf 01 -1.556  1.764  2.352 7
0144 pf 02 -1.883  1.333  2.307 8
0144 pf 03 -1.447  1.808  2.316 7
0144 pf 04 -1.587  1.913  2.486 7
0144 pf 05 -1.834  1.904  2.643 7
0144 pf 06 -1.874  1.444  2.366 8
0144 pf 07 -1.726  1.646  2.385 8
0144 pf 08 -1.461  1.591  2.160 7
0144 pf 09 -1.729  1.918  2.582 7
0144 pf 10 -1.578  1.857  2.436 7
0168 em 00 -1.924  1.960  2.747 7
0168 cf 00 -1.971  2.002  2.809 7
0168 pf 01 -1.919  1.962  2.744 7
0168 pf 02 -1.965  1.760  2.638 8
0168 pf 03 -1.802  1.872  2.598 7
0168 pf 04 -1.751  2.064  2.707 7
0168 pf 05 -2.322  2.097  3.129 8
0168 pf 06 -1.979  1.639  2.570 8
0168 pf 07 -2.026  1.635  2.604 8
0168 pf 08 -1.575  2.086  2.613 7
0168 pf 09 -1.868  2.251  2.926 7
0168 pf 10 -1.938  1.962  2.758 7
0192 em 00 -2.046  1.840  2.752 8
0192 cf 00 -2.138  1.592  2.665 8
0192 pf 01 -2.129  1.769  2.768 8
0192 pf 02 -1.963  1.815  2.674 8
0192 pf 03 -1.889  1.842  2.639 8
0192 pf 04 -2.017  1.888  2.763 8
0192 pf 05 -2.332  1.808  2.951 8
0192 pf 06 -1.927  1.523  2.456 8
0192 pf 07 -2.077  1.629  2.639 8
0192 pf 08 -1.724  2.079  2.701 7
0192 pf 09 -1.864  2.107  2.813 7
0192 pf 10 -2.370  1.949  3.069 8
0216 em 00 -2.170  1.529  2.655 8
0216 cf 00 -2.161  1.378  2.563 8
0216 pf 01 -2.409  1.455  2.814 8
0216 pf 02 -1.960  1.416  2.418 8
0216 pf 03 -2.043  1.442  2.501 8
0216 pf 04 -2.350  1.478  2.776 8
0216 pf 05 -2.354  1.289  2.684 8
0216 pf 06 -1.965  1.442  2.437 8
0216 pf 07 -2.121  1.286  2.480 8
0216 pf 08 -1.888  1.890  2.672 7
0216 pf 09 -1.944  1.984  2.777 7
