ecmf prod rf 2009080600 20150806 11 046
0024 em 00 -0.165  0.982  0.996 7
0024 cf 00 -0.162  0.963  0.977 7
0024 pf 01 -0.281  1.112  1.147 7
0024 pf 02 -0.175  0.830  0.849 7
0024 pf 03 -0.101  0.899  0.905 7
0024 pf 04 -0.119  0.952  0.960 7
0024 pf 05 -0.045  0.983  0.984 7
0024 pf 06 -0.246  0.986  1.016 7
0024 pf 07 -0.088  0.933  0.937 7
0024 pf 08 -0.363  0.892  0.963 7
0024 pf 09 -0.067  0.970  0.972 7
0024 pf 10 -0.212  0.941  0.964 7
0048 em 00 -0.150  0.869  0.882 7
0048 cf 00 -0.148  0.796  0.809 7
0048 pf 01 -0.278  0.929  0.970 7
0048 pf 02 -0.250  0.814  0.851 7
0048 pf 03 -0.111  0.820  0.827 7
0048 pf 04 -0.131  1.026  1.035 7
0048 pf 05 -0.105  0.777  0.784 7
0048 pf 06 -0.201  0.872  0.895 7
0048 pf 07 -0.086  0.825  0.829 7
0048 pf 08 -0.417  0.670  0.789 7
0048 pf 09  0.062  0.937  0.940 6
0048 pf 10 -0.042  0.742  0.743 7
0072 em 00 -0.073  0.621  0.625 7
0072 cf 00 -0.053  0.572  0.575 7
0072 pf 01 -0.320  0.688  0.759 7
0072 pf 02 -0.123  0.564  0.577 7
0072 pf 03 -0.062  0.676  0.679 7
0072 pf 04 -0.077  0.747  0.751 7
0072 pf 05 -0.017  0.567  0.567 7
0072 pf 06  0.001  0.588  0.588 6
0072 pf 07  0.036  0.556  0.557 6
0072 pf 08 -0.225  0.380  0.442 7
0072 pf 09  0.187  0.721  0.745 6
0072 pf 10 -0.189  0.419  0.459 7
0096 em 00 -0.124  0.334  0.356 7
0096 cf 00 -0.142  0.232  0.272 7
0096 pf 01 -0.371  0.386  0.535 7
0096 pf 02 -0.206  0.178  0.272 8
0096 pf 03 -0.051  0.303  0.307 7
0096 pf 04 -0.205  0.522  0.561 7
0096 pf 05  0.089  0.512  0.520 6
0096 pf 06 -0.119  0.256  0.282 7
0096 pf 07  0.181  0.213  0.280 6
0096 pf 08 -0.311  0.159  0.350 8
0096 pf 09 -0.068  0.502  0.507 7
0096 pf 10 -0.165  0.066  0.178 8
0120 em 00 -0.251  0.122  0.279 8
0120 cf 00 -0.185  0.063  0.195 8
0120 pf 01 -0.581 -0.006  0.581 1
0120 pf 02 -0.107  0.015  0.108 8
0120 pf 03 -0.421  0.073  0.428 8
0120 pf 04 -0.391  0.269  0.474 8
0120 pf 05 -0.115  0.411  0.427 7
0120 pf 06 -0.078  0.324  0.333 7
0120 pf 07  0.144 -0.042  0.150 4
0120 pf 08 -0.612 -0.059  0.615 1
0120 pf 09  0.001  0.135  0.135 6
0120 pf 10 -0.411 -0.158  0.441 1
0144 em 00 -0.354 -0.033  0.356 1
0144 cf 00 -0.409 -0.146  0.435 1
0144 pf 01 -0.739 -0.345  0.815 1
0144 pf 02 -0.208 -0.071  0.220 1
0144 pf 03 -0.328 -0.181  0.374 1
0144 pf 04 -0.395  0.148  0.422 8
0144 pf 05 -0.219  0.373  0.433 7
0144 pf 06 -0.282  0.136  0.313 8
0144 pf 07 -0.020 -0.044  0.048 2
0144 pf 08 -0.616 -0.343  0.705 1
0144 pf 09 -0.046  0.011  0.048 8
0144 pf 10 -0.579 -0.201  0.613 1
0168 em 00 -0.324 -0.308  0.447 1
0168 cf 00 -0.365 -0.333  0.494 1
0168 pf 01 -0.601 -0.733  0.948 2
0168 pf 02 -0.188 -0.108  0.217 1
0168 pf 03 -0.367 -0.305  0.477 1
0168 pf 04 -0.336 -0.260  0.425 1
0168 pf 05  0.054  0.126  0.137 6
0168 pf 06 -0.235 -0.334  0.408 2
0168 pf 07 -0.016 -0.282  0.283 2
0168 pf 08 -0.353 -0.553  0.656 2
0168 pf 09 -0.418 -0.206  0.466 1
0168 pf 10 -0.636 -0.664  0.919 2
0192 em 00 -0.382 -0.494  0.624 2
0192 cf 00 -0.351 -0.574  0.673 2
0192 pf 01 -0.363 -0.659  0.752 2
0192 pf 02 -0.262 -0.208  0.335 1
0192 pf 03 -0.462 -0.411  0.618 1
0192 pf 04 -0.460 -0.567  0.730 2
0192 pf 05 -0.235 -0.112  0.260 1
0192 pf 06 -0.404 -0.625  0.744 2
