ecmf prod rf 1998062600 20170626 11 046
0024 em 00  1.146 -1.349  1.770 3
0024 cf 00  1.070 -1.321  1.700 3
0024 pf 01  1.080 -1.265  1.663 3
0024 pf 02  1.204 -1.325  1.790 3
0024 pf 03  1.081 -1.283  1.678 3
0024 pf 04  1.135 -1.380  1.786 3
0024 pf 05  1.189 -1.368  1.813 3
0024 pf 06  1.061 -1.351  1.717 3
0024 pf 07  0.945 -1.376  1.669 3
0024 pf 08  1.372 -1.280  1.876 4
0024 pf 09  1.139 -1.383  1.792 3
0024 pf 10  1.136 -1.299  1.725 3
0048 em 00  0.994 -1.324  1.656 3
0048 cf 00  0.950 -1.316  1.623 3
0048 pf 01  0.847 -1.316  1.565 3
0048 pf 02  1.121 -1.366  1.767 3
0048 pf 03  0.985 -1.120  1.491 3
0048 pf 04  0.996 -1.330  1.661 3
0048 pf 05  1.044 -1.519  1.843 3
0048 pf 06  0.978 -1.367  1.681 3
0048 pf 07  0.638 -1.185  1.346 3
0048 pf 08  1.073 -1.240  1.640 3
0048 pf 09  0.929 -1.339  1.629 3
0048 pf 10  1.170 -1.263  1.722 3
0072 em 00  1.125 -1.290  1.712 3
0072 cf 00  1.058 -1.365  1.727 3
0072 pf 01  0.986 -1.181  1.539 3
0072 pf 02  1.166 -1.374  1.802 3
0072 pf 03  0.932 -1.087  1.432 3
0072 pf 04  1.223 -1.101  1.645 4
0072 pf 05  1.538 -1.486  2.138 4
0072 pf 06  1.065 -1.390  1.751 3
0072 pf 07  0.658 -1.309  1.465 3
0072 pf 08  1.235 -1.166  1.699 4
0072 pf 09  0.956 -1.439  1.728 3
0072 pf 10  1.325 -1.123  1.737 4
0096 em 00  1.634 -1.158  2.002 4
0096 cf 00  1.571 -1.253  2.010 4
0096 pf 01  1.396 -1.034  1.737 4
0096 pf 02  1.738 -1.006  2.008 4
0096 pf 03  1.350 -1.227  1.825 4
0096 pf 04  1.760 -0.848  1.954 4
0096 pf 05  2.180 -1.231  2.503 4
0096 pf 06  1.515 -1.337  2.021 4
0096 pf 07  1.341 -1.328  1.888 4
0096 pf 08  1.554 -1.116  1.913 4
0096 pf 09  1.538 -1.311  2.022 4
0096 pf 10  1.734 -0.886  1.948 4
0120 em 00  1.944 -0.978  2.176 4
0120 cf 00  1.950 -1.017  2.199 4
0120 pf 01  1.863 -0.887  2.063 4
0120 pf 02  1.809 -0.664  1.926 4
0120 pf 03  1.526 -1.206  1.944 4
0120 pf 04  2.054 -0.762  2.191 4
0120 pf 05  2.526 -0.867  2.670 4
0120 pf 06  1.785 -1.008  2.050 4
0120 pf 07  1.748 -1.298  2.177 4
0120 pf 08  1.803 -0.982  2.053 4
0120 pf 09  2.113 -1.140  2.401 4
0120 pf 10  1.914 -0.776  2.065 4
0144 em 00  1.944 -0.821  2.111 4
0144 cf 00  1.961 -0.832  2.130 4
0144 pf 01  1.933 -0.719  2.063 4
0144 pf 02  1.848 -0.626  1.951 4
0144 pf 03  1.432 -1.235  1.891 4
0144 pf 04  1.754 -0.487  1.820 4
0144 pf 05  2.507 -0.561  2.569 4
0144 pf 06  1.744 -1.106  2.065 4
0144 pf 07  1.887 -0.885  2.084 4
0144 pf 08  2.046 -0.899  2.235 4
0144 pf 09  2.361 -0.877  2.518 4
0144 pf 10  1.620 -0.685  1.759 4
0168 em 00  1.839 -0.770  1.994 4
0168 cf 00  1.899 -0.851  2.081 4
0168 pf 01  1.833 -0.828  2.012 4
0168 pf 02  1.539 -0.605  1.654 4
0168 pf 03  1.619 -1.208  2.020 4
0168 pf 04  1.712 -0.427  1.765 4
0168 pf 05  2.095 -0.185  2.103 4
0168 pf 06  1.468 -1.029  1.793 4
0168 pf 07  1.902 -0.899  2.103 4
0168 pf 08  2.143 -0.757  2.272 4
0168 pf 09  2.270 -0.850  2.424 4
0168 pf 10  1.455 -0.695  1.613 4
0192 em 00  1.709 -0.795  1.885 4
0192 cf 00  1.800 -0.936  2.029 4
0192 pf 01  1.674 -0.910  1.906 4
0192 pf 02  1.403 -0.741  1.587 4
0192 pf 03  1.615 -1.255  2.045 4
0192 pf 04  1.398 -0.412  1.457 4
0192 pf 05  1.495 -0.348  1.535 4
0192 pf 06  1.739 -0.869  1.944 4
0192 pf 07  1.736 -1.024  2.015 4
0192 pf 08  2.118 -0.650  2.216 4
0192 pf 09  2.055 -0.762  2.192 4
0192 pf 10  1.496 -0.694  1.649 4
0216 em 00  1.532 -0.877  1.765 4
0216 cf 00  1.578 -0.980  1.857 4
0216 pf 01  1.443 -1.079  1.802 4
0216 pf 02  0.969 -0.769  1.238 4
0216 pf 03  1.620 -1.165  1.996 4
0216 pf 04  1.336 -0.691  1.504 4
0216 pf 05  1.396 -0.368  1.443 4
0216 pf 06  1.532 -0.825  1.740 4
0216 pf 07  1.690 -1.056  1.993 4
0216 pf 08  1.750 -0.726  1.894 4
0216 pf 09  1.842 -1.030  2.110 4
0216 pf 10  1.438 -0.782  1.637 4
0240 em 00  1.340 -0.898  1.613 4
0240 cf 00  1.415 -1.110  1.798 4
0240 pf 01  1.260 -0.909  1.554 4
0240 pf 02  0.901 -0.942  1.304 3
0240 pf 03  1.441 -1.202  1.877 4
0240 pf 04  1.095 -0.883  1.407 4
0240 pf 05  1.419 -0.614  1.546 4
0240 pf 06  1.406 -0.866  1.651 4
0240 pf 07  1.417 -0.880  1.668 4
0240 pf 08  1.428 -0.780  1.627 4
0240 pf 09  1.568 -0.831  1.774 4
0240 pf 10  1.134 -0.679  1.322 4
0264 em 00  1.189 -0.943  1.517 4
0264 cf 00  1.510 -1.097  1.867 4
0264 pf 01  1.179 -0.715  1.379 4
0264 pf 02  0.701 -1.077  1.285 3
0264 pf 03  1.480 -1.301  1.970 4
0264 pf 04  0.694 -1.037  1.247 3
0264 pf 05  1.337 -0.752  1.534 4
0264 pf 06  0.997 -1.019  1.426 3
0264 pf 07  1.400 -0.592  1.520 4
0264 pf 08  1.082 -0.947  1.438 4
0264 pf 09  1.548 -0.695  1.697 4
0264 pf 10  0.920 -0.933  1.310 3
0288 em 00  1.154 -0.882  1.452 4
0288 cf 00  1.530 -0.901  1.776 4
0288 pf 01  1.074 -0.761  1.317 4
0288 pf 02  0.730 -1.031  1.263 3
0288 pf 03  1.740 -1.050  2.033 4
0288 pf 04  0.517 -1.225  1.330 3
0288 pf 05  1.347 -0.589  1.470 4
0288 pf 06  0.975 -1.105  1.474 3
0288 pf 07  1.136 -0.223  1.157 4
0288 pf 08  1.021 -0.935  1.385 4
0288 pf 09  1.620 -0.502  1.696 4
0288 pf 10  0.792 -1.163  1.407 3
0312 em 00  1.071 -0.725  1.293 4
0312 cf 00  1.403 -0.706  1.571 4
0312 pf 01  0.925 -0.567  1.085 4
0312 pf 02  0.845 -0.678  1.083 4
0312 pf 03  1.625 -0.589  1.728 4
0312 pf 04  0.400 -1.689  1.736 3
0312 pf 05  1.236 -0.539  1.349 4
0312 pf 06  0.666 -0.776  1.023 3
0312 pf 07  1.437 -0.031  1.437 4
0312 pf 08  0.585 -0.965  1.128 3
0312 pf 09  1.607 -0.209  1.621 4
0312 pf 10  0.861 -1.039  1.350 3
0336 em 00  1.062 -0.505  1.176 4
0336 cf 00  1.123 -0.239  1.148 4
0336 pf 01  1.098 -0.396  1.167 4
0336 pf 02  1.124 -0.321  1.169 4
0336 pf 03  1.604 -0.290  1.630 4
0336 pf 04  0.532 -1.724  1.805 3
0336 pf 05  0.804 -0.516  0.956 4
0336 pf 06  0.712 -0.474  0.856 4
0336 pf 07  1.330  0.290  1.362 5
0336 pf 08  0.598 -0.865  1.051 3
0336 pf 09  1.802  0.017  1.802 5
0336 pf 10  0.787 -0.889  1.187 3
0360 em 00  1.037 -0.348  1.094 4
0360 cf 00  0.914  0.017  0.914 5
0360 pf 01  1.218 -0.273  1.248 4
0360 pf 02  1.087 -0.264  1.118 4
0360 pf 03  1.325 -0.104  1.329 4
0360 pf 04  1.090 -1.577  1.917 3
0360 pf 05  0.538 -0.255  0.595 4
0360 pf 06  0.661 -0.295  0.724 4
0360 pf 07  1.452  0.422  1.512 5
0360 pf 08  0.680 -0.714  0.986 3
0360 pf 09  1.708  0.301  1.734 5
0360 pf 10  0.590 -0.944  1.113 3
0384 em 00  0.852 -0.223  0.881 4
0384 cf 00  0.749  0.062  0.751 5
0384 pf 01  1.176 -0.003  1.176 4
0384 pf 02  0.936 -0.219  0.961 4
0384 pf 03  0.937  0.012  0.937 5
0384 pf 04  1.389 -1.197  1.833 4
0384 pf 05  0.071 -0.243  0.253 3
0384 pf 06  0.290 -0.337  0.444 3
0384 pf 07  1.346  0.373  1.397 5
0384 pf 08  0.750 -0.367  0.835 4
0384 pf 09  1.367  0.504  1.457 5
0384 pf 10  0.265 -0.892  0.931 3
0408 em 00  0.690 -0.148  0.705 4
0408 cf 00  0.434 -0.145  0.458 4
0408 pf 01  1.122  0.200  1.140 5
0408 pf 02  0.756 -0.047  0.757 4
0408 pf 03  0.476  0.255  0.540 5
0408 pf 04  1.573 -0.929  1.827 4
0408 pf 05  0.035 -0.235  0.238 3
0408 pf 06 -0.021 -0.227  0.228 2
0408 pf 07  1.160  0.102  1.165 5
0408 pf 08  0.377 -0.431  0.572 3
0408 pf 09  1.344  0.645  1.490 5
0408 pf 10  0.251 -0.672  0.718 3
0432 em 00  0.512 -0.017  0.513 4
0432 cf 00  0.212 -0.362  0.419 3
0432 pf 01  1.064  0.108  1.069 5
0432 pf 02  0.890  0.264  0.928 5
0432 pf 03  0.246  0.599  0.648 6
0432 pf 04  1.387 -0.310  1.421 4
0432 pf 05  0.049 -0.327  0.330 3
0432 pf 06  0.126 -0.122  0.176 4
0432 pf 07  0.750  0.196  0.775 5
0432 pf 08 -0.198 -0.333  0.387 2
0432 pf 09  0.974  0.899  1.325 5
0432 pf 10  0.090 -0.678  0.684 3
0456 em 00  0.347 -0.004  0.347 4
0456 cf 00  0.162 -0.546  0.569 3
0456 pf 01  0.906  0.244  0.939 5
0456 pf 02  1.034  0.242  1.062 5
0456 pf 03 -0.064  0.762  0.765 7
0456 pf 04  1.159  0.099  1.163 5
0456 pf 05  0.169 -0.402  0.436 3
0456 pf 06  0.143 -0.200  0.245 3
0456 pf 07  0.438  0.130  0.457 5
0456 pf 08 -0.482 -0.347  0.594 1
0456 pf 09  0.637  0.852  1.064 6
0456 pf 10 -0.327 -0.761  0.828 2
0480 em 00  0.197  0.035  0.200 5
0480 cf 00  0.161 -0.700  0.718 3
