ecmf prod rf 2010012200 20180122 11 046
0024 em 00 -0.580  1.760  1.853 7
0024 cf 00 -0.663  1.781  1.901 7
0024 pf 01 -0.527  1.781  1.857 7
0024 pf 02 -0.543  1.792  1.873 7
0024 pf 03 -0.407  1.800  1.845 7
0024 pf 04 -0.516  1.685  1.763 7
0024 pf 05 -0.582  1.601  1.703 7
0024 pf 06 -0.568  1.895  1.979 7
0024 pf 07 -0.574  1.746  1.838 7
0024 pf 08 -0.582  1.600  1.703 7
0024 pf 09 -0.626  1.797  1.903 7
0024 pf 10 -0.568  1.808  1.895 7
0048 em 00 -0.841  2.011  2.180 7
0048 cf 00 -0.957  1.902  2.129 7
0048 pf 01 -0.819  2.042  2.200 7
0048 pf 02 -0.868  2.077  2.251 7
0048 pf 03 -0.636  2.209  2.299 7
0048 pf 04 -0.862  1.870  2.059 7
0048 pf 05 -0.715  1.871  2.003 7
0048 pf 06 -0.914  2.210  2.391 7
0048 pf 07 -0.748  1.801  1.950 7
0048 pf 08 -0.730  1.862  2.000 7
0048 pf 09 -0.775  2.027  2.170 7
0048 pf 10 -0.985  2.156  2.370 7
0072 em 00 -1.038  2.027  2.277 7
0072 cf 00 -1.168  1.918  2.246 7
0072 pf 01 -0.978  2.089  2.306 7
0072 pf 02 -0.947  2.099  2.303 7
0072 pf 03 -0.736  2.306  2.420 7
0072 pf 04 -1.159  1.640  2.009 7
0072 pf 05 -0.824  1.956  2.123 7
0072 pf 06 -1.295  2.282  2.624 7
0072 pf 07 -0.987  1.923  2.161 7
0072 pf 08 -0.981  1.844  2.088 7
0072 pf 09 -0.954  1.985  2.202 7
0072 pf 10 -1.143  2.166  2.449 7
0096 em 00 -1.172  2.096  2.401 7
0096 cf 00 -1.260  1.941  2.314 7
0096 pf 01 -0.993  2.075  2.300 7
0096 pf 02 -1.105  2.194  2.456 7
0096 pf 03 -0.910  2.361  2.530 7
0096 pf 04 -1.265  1.764  2.170 7
0096 pf 05 -0.858  2.050  2.223 7
0096 pf 06 -1.484  2.296  2.734 7
0096 pf 07 -1.067  2.052  2.313 7
0096 pf 08 -1.127  1.877  2.189 7
0096 pf 09 -1.075  2.149  2.403 7
0096 pf 10 -1.489  2.206  2.662 7
0120 em 00 -1.134  2.053  2.345 7
0120 cf 00 -1.151  1.951  2.266 7
0120 pf 01 -1.056  1.915  2.187 7
0120 pf 02 -1.033  2.076  2.319 7
0120 pf 03 -0.968  2.374  2.564 7
0120 pf 04 -1.010  1.587  1.881 7
0120 pf 05 -0.770  2.161  2.294 7
0120 pf 06 -1.566  2.297  2.780 7
0120 pf 07 -1.085  1.956  2.237 7
0120 pf 08 -0.937  1.929  2.145 7
0120 pf 09 -1.189  2.138  2.446 7
0120 pf 10 -1.468  2.095  2.558 7
0144 em 00 -0.872  1.932  2.120 7
0144 cf 00 -0.875  1.728  1.937 7
0144 pf 01 -1.005  1.808  2.068 7
0144 pf 02 -0.736  1.887  2.026 7
0144 pf 03 -0.740  2.397  2.509 7
0144 pf 04 -0.645  1.446  1.583 7
0144 pf 05 -0.583  2.238  2.313 7
0144 pf 06 -1.268  2.176  2.519 7
0144 pf 07 -0.858  1.926  2.108 7
0144 pf 08 -0.543  1.857  1.935 7
0144 pf 09 -0.943  1.946  2.163 7
0144 pf 10 -1.176  1.780  2.133 7
0168 em 00 -0.752  1.822  1.971 7
0168 cf 00 -0.622  1.669  1.781 7
0168 pf 01 -0.753  1.616  1.783 7
0168 pf 02 -0.566  1.675  1.768 7
0168 pf 03 -0.997  2.236  2.449 7
0168 pf 04 -0.738  1.542  1.709 7
0168 pf 05 -0.602  2.119  2.203 7
0168 pf 06 -1.151  1.976  2.287 7
0168 pf 07 -0.590  1.910  1.999 7
0168 pf 08 -0.395  1.774  1.818 7
0168 pf 09 -0.828  1.936  2.105 7
0168 pf 10 -0.821  1.535  1.741 7
0192 em 00 -0.889  1.707  1.925 7
0192 cf 00 -0.834  1.599  1.803 7
0192 pf 01 -0.646  1.502  1.635 7
0192 pf 02 -0.673  1.728  1.855 7
0192 pf 03 -1.170  2.109  2.411 7
0192 pf 04 -1.205  1.393  1.842 7
0192 pf 05 -0.782  2.107  2.247 7
0192 pf 06 -1.104  1.804  2.115 7
0192 pf 07 -0.791  1.914  2.071 7
0192 pf 08 -0.445  1.538  1.601 7
0192 pf 09 -0.929  1.638  1.883 7
0192 pf 10 -0.965  1.380  1.684 7
0216 em 00 -0.749  1.792  1.942 7
0216 cf 00 -0.632  1.578  1.700 7
0216 pf 01 -0.742  1.533  1.703 7
0216 pf 02 -0.661  2.111  2.212 7
0216 pf 03 -1.110  2.131  2.403 7
0216 pf 04 -1.106  1.377  1.766 7
0216 pf 05 -0.737  2.091  2.217 7
0216 pf 06 -0.694  1.909  2.032 7
0216 pf 07 -0.647  1.914  2.020 7
0216 pf 08 -0.351  1.982  2.013 7
0216 pf 09 -0.702  1.623  1.768 7
0216 pf 10 -0.672  1.369  1.525 7
0240 em 00 -0.531  1.759  1.837 7
0240 cf 00 -0.266  1.730  1.750 7
0240 pf 01 -0.637  1.280  1.430 7
0240 pf 02 -0.744  2.395  2.508 7
0240 pf 03 -0.831  1.956  2.125 7
0240 pf 04 -0.899  1.259  1.547 7
0240 pf 05 -0.647  1.928  2.034 7
0240 pf 06 -0.594  2.189  2.268 7
0240 pf 07 -0.267  1.857  1.876 7
0240 pf 08 -0.266  2.123  2.140 7
0240 pf 09 -0.259  1.447  1.470 7
0240 pf 10 -0.288  1.085  1.122 7
0264 em 00 -0.447  1.656  1.716 7
0264 cf 00 -0.163  1.695  1.703 7
0264 pf 01 -0.715  1.323  1.504 7
0264 pf 02 -0.633  2.002  2.100 7
0264 pf 03 -0.771  1.926  2.074 7
0264 pf 04 -0.553  1.101  1.232 7
0264 pf 05 -0.612  1.684  1.791 7
0264 pf 06 -0.665  2.036  2.142 7
0264 pf 07 -0.124  1.977  1.981 7
0264 pf 08 -0.253  2.099  2.114 7
0264 pf 09 -0.118  1.009  1.016 7
0264 pf 10 -0.176  1.253  1.265 7
0288 em 00 -0.611  1.535  1.653 7
0288 cf 00 -0.481  1.790  1.854 7
0288 pf 01 -0.953  1.421  1.711 7
0288 pf 02 -0.988  1.747  2.007 7
0288 pf 03 -0.992  1.727  1.992 7
0288 pf 04 -0.734  0.939  1.192 7
0288 pf 05 -0.927  1.539  1.796 7
0288 pf 06 -0.596  1.728  1.827 7
0288 pf 07 -0.240  1.867  1.882 7
0288 pf 08 -0.209  1.860  1.872 7
0288 pf 09 -0.415  0.799  0.900 7
