ecmf prod rf 2005011100 20180111 11 046
0024 em 00  0.520  0.764  0.924 6
0024 cf 00  0.410  0.852  0.945 6
0024 pf 01  0.536  0.657  0.847 6
0024 pf 02  0.566  0.686  0.889 6
0024 pf 03  0.549  0.648  0.849 6
0024 pf 04  0.512  0.902  1.037 6
0024 pf 05  0.466  0.690  0.832 6
0024 pf 06  0.593  0.742  0.949 6
0024 pf 07  0.652  0.765  1.005 6
0024 pf 08  0.381  0.757  0.847 6
0024 pf 09  0.525  0.964  1.098 6
0024 pf 10  0.474  0.646  0.801 6
0048 em 00  0.673  0.930  1.148 6
0048 cf 00  0.559  0.843  1.011 6
0048 pf 01  0.717  0.871  1.128 6
0048 pf 02  0.746  0.935  1.197 6
0048 pf 03  0.722  0.793  1.073 6
0048 pf 04  0.548  1.050  1.185 6
0048 pf 05  0.802  0.822  1.149 6
0048 pf 06  0.704  0.897  1.140 6
0048 pf 07  0.857  1.041  1.348 6
0048 pf 08  0.594  0.904  1.081 6
0048 pf 09  0.535  1.034  1.164 6
0048 pf 10  0.527  0.907  1.049 6
0072 em 00  0.637  0.924  1.122 6
0072 cf 00  0.620  0.852  1.054 6
0072 pf 01  0.597  0.814  1.009 6
0072 pf 02  0.555  0.950  1.100 6
0072 pf 03  0.760  0.961  1.226 6
0072 pf 04  0.557  0.900  1.058 6
0072 pf 05  0.880  0.864  1.233 5
0072 pf 06  0.608  0.993  1.164 6
0072 pf 07  0.850  1.016  1.325 6
0072 pf 08  0.452  0.908  1.015 6
0072 pf 09  0.403  0.854  0.944 6
0072 pf 10  0.634  0.932  1.127 6
0096 em 00  0.586  1.064  1.215 6
0096 cf 00  0.595  1.009  1.171 6
0096 pf 01  0.616  0.926  1.112 6
0096 pf 02  0.453  1.020  1.116 6
0096 pf 03  0.561  1.258  1.378 6
0096 pf 04  0.416  0.756  0.863 6
0096 pf 05  0.950  1.196  1.528 6
0096 pf 06  0.564  1.261  1.381 6
0096 pf 07  0.673  1.199  1.375 6
0096 pf 08  0.395  0.970  1.047 6
0096 pf 09  0.476  0.994  1.102 6
0096 pf 10  0.651  0.988  1.183 6
0120 em 00  0.620  1.242  1.388 6
0120 cf 00  0.683  1.303  1.471 6
0120 pf 01  0.770  0.980  1.247 6
0120 pf 02  0.350  0.996  1.055 6
0120 pf 03  0.586  1.574  1.680 6
0120 pf 04  0.496  0.991  1.108 6
0120 pf 05  0.800  1.303  1.530 6
0120 pf 06  0.601  1.494  1.610 6
0120 pf 07  0.539  1.407  1.507 6
0120 pf 08  0.260  1.149  1.178 6
0120 pf 09  0.740  1.142  1.361 6
0120 pf 10  0.866  1.182  1.465 6
0144 em 00  0.500  1.276  1.370 6
0144 cf 00  0.570  1.323  1.440 6
0144 pf 01  0.690  1.208  1.391 6
0144 pf 02  0.514  1.095  1.210 6
0144 pf 03  0.216  1.540  1.555 6
0144 pf 04  0.605  0.942  1.120 6
0144 pf 05  0.669  1.474  1.618 6
0144 pf 06  0.379  1.446  1.495 6
0144 pf 07  0.228  1.322  1.342 6
0144 pf 08  0.275  1.025  1.061 6
0144 pf 09  0.491  1.246  1.340 6
0144 pf 10  0.757  1.275  1.483 6
0168 em 00  0.350  1.248  1.296 6
0168 cf 00  0.436  1.406  1.472 6
0168 pf 01  0.602  1.357  1.484 6
0168 pf 02  0.648  0.824  1.048 6
0168 pf 03  0.052  1.514  1.515 6
0168 pf 04  0.707  0.971  1.201 6
0168 pf 05  0.377  1.492  1.538 6
0168 pf 06  0.243  1.587  1.606 6
0168 pf 07 -0.174  1.212  1.225 7
0168 pf 08  0.093  0.997  1.001 6
0168 pf 09  0.178  1.062  1.077 6
0168 pf 10  0.590  1.161  1.302 6
0192 em 00  0.250  1.229  1.255 6
0192 cf 00  0.242  1.341  1.363 6
0192 pf 01  0.339  1.551  1.588 6
