ecmf prod rf 2016051100 20170511 11 046
0024 em 00  0.264 -1.761  1.781 3
0024 cf 00  0.210 -1.721  1.734 3
0024 pf 01  0.286 -1.739  1.762 3
0024 pf 02  0.272 -1.766  1.787 3
0024 pf 03  0.115 -1.761  1.765 3
0024 pf 04  0.295 -1.712  1.738 3
0024 pf 05  0.202 -1.773  1.784 3
0024 pf 06  0.366 -1.821  1.857 3
0024 pf 07  0.233 -1.676  1.692 3
0024 pf 08  0.217 -1.743  1.757 3
0024 pf 09  0.264 -1.794  1.813 3
0024 pf 10  0.285 -1.705  1.729 3
0048 em 00  0.099 -1.958  1.961 3
0048 cf 00  0.147 -2.011  2.017 3
0048 pf 01  0.199 -1.875  1.886 3
0048 pf 02  0.063 -2.010  2.011 3
0048 pf 03 -0.063 -1.949  1.950 2
0048 pf 04  0.076 -1.905  1.907 3
0048 pf 05 -0.050 -1.977  1.977 2
0048 pf 06  0.203 -1.919  1.930 3
0048 pf 07  0.129 -2.011  2.015 3
0048 pf 08  0.072 -1.982  1.983 3
0048 pf 09  0.137 -1.935  1.940 3
0048 pf 10  0.091 -1.843  1.845 3
0072 em 00 -0.067 -1.907  1.908 2
0072 cf 00  0.052 -1.920  1.921 3
0072 pf 01  0.057 -1.758  1.759 3
0072 pf 02 -0.054 -2.078  2.079 2
0072 pf 03 -0.115 -1.935  1.938 2
0072 pf 04  0.029 -1.944  1.944 3
0072 pf 05 -0.282 -1.936  1.956 2
0072 pf 06 -0.196 -2.012  2.021 2
0072 pf 07 -0.060 -1.853  1.854 2
0072 pf 08 -0.077 -1.886  1.887 2
0072 pf 09 -0.156 -1.793  1.799 2
0072 pf 10  0.000 -1.812  1.812 2
0096 em 00  0.118 -1.755  1.759 3
0096 cf 00  0.264 -1.740  1.760 3
0096 pf 01  0.038 -1.487  1.487 3
0096 pf 02  0.238 -2.043  2.057 3
0096 pf 03  0.169 -1.636  1.644 3
0096 pf 04  0.329 -1.857  1.886 3
0096 pf 05  0.129 -1.686  1.691 3
0096 pf 06 -0.332 -2.045  2.072 2
0096 pf 07  0.093 -1.699  1.702 3
0096 pf 08  0.150 -1.819  1.825 3
0096 pf 09  0.040 -1.653  1.653 3
0096 pf 10  0.137 -1.613  1.619 3
0120 em 00  0.580 -1.751  1.845 3
0120 cf 00  0.592 -1.656  1.759 3
0120 pf 01  0.396 -1.380  1.436 3
0120 pf 02  0.588 -2.015  2.099 3
0120 pf 03  0.740 -1.769  1.918 3
0120 pf 04  0.989 -1.688  1.957 3
