ecmf prod rf 1997051800 20170518 11 046
0024 em 00  2.140  0.112  2.143 5
0024 cf 00  2.083  0.118  2.086 5
0024 pf 01  2.091  0.085  2.093 5
0024 pf 02  2.105  0.126  2.108 5
0024 pf 03  2.057  0.215  2.069 5
0024 pf 04  2.127  0.063  2.128 5
0024 pf 05  2.141  0.053  2.142 5
0024 pf 06  2.041  0.140  2.045 5
0024 pf 07  2.292  0.032  2.292 5
0024 pf 08  2.040  0.166  2.047 5
0024 pf 09  2.177  0.086  2.178 5
0024 pf 10  2.266  0.022  2.266 5
0048 em 00  2.028  0.893  2.216 5
0048 cf 00  1.953  0.798  2.110 5
0048 pf 01  1.884  0.821  2.055 5
0048 pf 02  1.998  1.046  2.255 5
0048 pf 03  2.008  1.019  2.251 5
0048 pf 04  1.845  0.726  1.983 5
0048 pf 05  2.008  0.843  2.178 5
0048 pf 06  2.045  0.867  2.222 5
0048 pf 07  2.291  0.826  2.436 5
0048 pf 08  1.975  0.852  2.151 5
0048 pf 09  2.095  0.914  2.285 5
0048 pf 10  2.105  0.931  2.301 5
0072 em 00  1.800  1.233  2.182 5
0072 cf 00  1.732  1.117  2.061 5
0072 pf 01  1.579  1.001  1.870 5
0072 pf 02  1.855  1.386  2.316 5
0072 pf 03  1.828  1.360  2.278 5
0072 pf 04  1.678  1.136  2.026 5
0072 pf 05  1.744  1.181  2.106 5
0072 pf 06  1.886  1.237  2.255 5
0072 pf 07  2.132  1.178  2.436 5
0072 pf 08  1.624  1.245  2.046 5
0072 pf 09  1.804  1.247  2.194 5
0072 pf 10  1.883  1.272  2.273 5
0096 em 00  1.186  1.583  1.978 6
0096 cf 00  1.118  1.474  1.850 6
0096 pf 01  0.968  1.419  1.718 6
0096 pf 02  1.280  1.649  2.087 6
0096 pf 03  1.215  1.871  2.231 6
0096 pf 04  1.230  1.464  1.912 6
0096 pf 05  1.271  1.529  1.988 6
0096 pf 06  0.921  1.685  1.920 6
0096 pf 07  1.422  1.480  2.052 6
0096 pf 08  1.132  1.580  1.944 6
0096 pf 09  1.046  1.678  1.977 6
0096 pf 10  1.434  1.375  1.987 5
0120 em 00  0.598  1.803  1.899 6
0120 cf 00  0.560  1.691  1.781 6
0120 pf 01  0.522  1.706  1.784 6
0120 pf 02  0.492  1.670  1.741 6
0120 pf 03  0.875  1.919  2.109 6
0120 pf 04  0.614  1.937  2.032 6
0120 pf 05  0.742  1.643  1.803 6
0120 pf 06  0.223  1.730  1.745 6
0120 pf 07  0.742  1.684  1.840 6
0120 pf 08  0.384  1.838  1.877 6
0120 pf 09  0.524  1.889  1.960 6
0120 pf 10  0.944  1.923  2.142 6
0144 em 00  0.368  1.892  1.928 6
0144 cf 00  0.464  1.747  1.808 6
0144 pf 01  0.287  1.897  1.919 6
0144 pf 02  0.360  1.648  1.687 6
0144 pf 03  0.457  2.131  2.179 6
0144 pf 04  0.235  2.167  2.180 6
0144 pf 05  0.527  2.039  2.107 6
0144 pf 06 -0.009  1.529  1.529 7
0144 pf 07  0.480  1.643  1.711 6
0144 pf 08  0.182  1.802  1.812 6
0144 pf 09  0.200  2.070  2.080 6
0144 pf 10  0.897  1.940  2.137 6
0168 em 00  0.049  1.905  1.906 6
0168 cf 00  0.143  1.794  1.799 6
0168 pf 01  0.168  1.745  1.753 6
0168 pf 02 -0.210  1.824  1.836 7
0168 pf 03  0.058  1.965  1.966 6
0168 pf 04 -0.145  2.124  2.129 7
