ecmf prod rf 1998052500 20170525 11 046
0024 em 00  2.492  1.109  2.728 5
0240 pf 09  1.403  0.132  1.409 5
0240 pf 10  1.514  0.087  1.517 5
0264 em 00  1.356  0.383  1.409 5
0264 cf 00  1.487  0.523  1.576 5
0264 pf 01  1.497  0.361  1.540 5
0264 pf 02  1.353  0.241  1.375 5
0264 pf 03  1.224  0.683  1.401 5
0264 pf 04  1.703  0.580  1.799 5
0264 pf 05  0.671  0.577  0.885 5
0264 pf 06  1.106  0.372  1.167 5
0264 pf 07  1.672  0.369  1.713 5
0264 pf 08  0.873  0.327  0.932 5
0264 pf 09  1.454  0.047  1.454 5
0264 pf 10  1.542  0.094  1.545 5
0288 em 00  1.192  0.316  1.234 5
0288 cf 00  1.244  0.629  1.394 5
0288 pf 01  1.190  0.391  1.253 5
0288 pf 02  0.969  0.161  0.982 5
0288 pf 03  0.921  0.608  1.104 5
0288 pf 04  1.756  0.250  1.774 5
0288 pf 05  0.227  0.298  0.374 6
0288 pf 06  1.015  0.224  1.040 5
0288 pf 07  1.572  0.582  1.676 5
0288 pf 08  0.813  0.210  0.840 5
0288 pf 09  1.446 -0.003  1.446 4
0288 pf 10  1.640  0.087  1.642 5
0312 em 00  1.063  0.269  1.097 5
0312 cf 00  0.959  0.535  1.098 5
0312 pf 01  0.823  0.274  0.868 5
0312 pf 02  0.731  0.082  0.736 5
0312 pf 03  0.919  0.716  1.165 5
0312 pf 04  1.859  0.229  1.873 5
0312 pf 05  0.106  0.182  0.211 6
0312 pf 06  0.566 -0.068  0.570 4
0312 pf 07  1.492  0.573  1.598 5
0312 pf 08  0.726  0.150  0.741 5
0312 pf 09  1.531  0.077  1.532 5
0312 pf 10  1.670  0.154  1.677 5
0336 em 00  0.917  0.147  0.929 5
0336 cf 00  0.427  0.348  0.551 5
0336 pf 01  0.866  0.262  0.904 5
0336 pf 02  0.804  0.044  0.805 5
0336 pf 03  0.852  0.477  0.976 5
0336 pf 04  1.966  0.141  1.971 5
0336 pf 05  0.307 -0.213  0.374 4
0336 pf 06  0.152 -0.417  0.444 3
0336 pf 07  1.192  0.625  1.346 5
0336 pf 08  0.455  0.238  0.513 5
0336 pf 09  1.400 -0.077  1.402 4
0336 pf 10  1.384  0.142  1.391 5
0360 em 00  0.748 -0.045  0.750 4
0360 cf 00  0.202  0.158  0.256 5
0360 pf 01  0.650  0.028  0.651 5
0360 pf 02  0.674 -0.139  0.688 4
0360 pf 03  0.731  0.039  0.732 5
0360 pf 04  1.890 -0.056  1.890 4
0360 pf 05  0.439 -0.372  0.576 4
0360 pf 06  0.078 -0.683  0.687 3
0360 pf 07  0.602  0.513  0.791 5
0360 pf 08  0.540  0.045  0.542 5
0360 pf 09  1.081 -0.255  1.111 4
0360 pf 10  1.081  0.197  1.099 5
0384 em 00  0.674 -0.071  0.678 4
0384 cf 00  0.330  0.106  0.347 5
0384 pf 01  0.642 -0.023  0.642 4
0384 pf 02  0.810  0.160  0.825 5
0384 pf 03  0.558 -0.131  0.573 4
0384 pf 04  1.251 -0.089  1.254 4
0384 pf 05  0.214 -0.480  0.525 3
0384 pf 06  0.217 -0.633  0.670 3
0384 pf 07  0.611  0.563  0.830 5
0384 pf 08  0.708 -0.144  0.723 4
0384 pf 09  0.914 -0.401  0.998 4
0384 pf 10  0.931  0.262  0.967 5
0408 em 00  0.703 -0.140  0.717 4
0408 cf 00  0.517  0.004  0.517 5
0408 pf 01  0.762 -0.243  0.800 4
0408 pf 02  0.708  0.263  0.755 5
0408 pf 03  0.336 -0.402  0.524 3
0408 pf 04  1.233  0.270  1.262 5
0408 pf 05  0.283 -0.666  0.724 3
0408 pf 06  0.299 -0.665  0.729 3
0408 pf 07  0.404  0.534  0.669 6
0408 pf 08  1.178 -0.485  1.274 4
0408 pf 09  0.983 -0.254  1.015 4
0408 pf 10  0.818  0.070  0.821 5
0432 em 00  0.855 -0.267  0.895 4
0432 cf 00  0.706 -0.151  0.722 4
0432 pf 01  1.022 -0.541  1.156 4
0432 pf 02  0.768  0.274  0.816 5
0432 pf 03  0.322 -0.503  0.597 3
0432 pf 04  1.673  0.440  1.730 5
0432 pf 05  0.620 -1.034  1.206 3
0432 pf 06  0.615 -0.629  0.880 3
0432 pf 07  0.126  0.508  0.523 6
0432 pf 08  1.374 -0.865  1.623 4
0432 pf 09  1.251 -0.223  1.271 4
0432 pf 10  0.703 -0.229  0.740 4
0456 em 00  0.940 -0.349  1.003 4
0456 cf 00  0.911 -0.079  0.914 4
0456 pf 01  0.911 -0.610  1.096 4
0456 pf 02  0.836  0.203  0.860 5
0456 pf 03  0.204 -0.553  0.589 3
0456 pf 04  1.884  0.386  1.923 5
0456 pf 05  0.646 -1.317  1.467 3
0456 pf 06  0.965 -0.695  1.189 4
0456 pf 07  0.086  0.262  0.276 6
0456 pf 08  1.558 -1.023  1.864 4
0456 pf 09  1.210 -0.044  1.211 4
0456 pf 10  0.911 -0.391  0.992 4
0480 em 00  1.014 -0.491  1.126 4
0480 cf 00  0.935 -0.074  0.938 4
0480 pf 01  1.225 -0.659  1.390 4
0480 pf 02  0.944 -0.129  0.953 4
0480 pf 03  0.163 -0.738  0.756 3
0480 pf 04  1.584  0.123  1.589 5
0480 pf 05  0.856 -1.681  1.886 3
0480 pf 06  1.136 -0.927  1.466 4
0480 pf 07  0.069 -0.210  0.221 3
0480 pf 08  1.508 -0.809  1.712 4
0480 pf 09  1.315  0.134  1.322 5
0480 pf 10  1.222 -0.466  1.308 4
0504 em 00  1.035 -0.575  1.184 4
0504 cf 00  0.956 -0.293  1.000 4
0504 pf 01  1.540 -0.711  1.696 4
0504 pf 02  0.510 -0.649  0.825 3
0504 pf 03 -0.017 -0.890  0.890 2
0504 pf 04  1.694 -0.120  1.698 4
0504 pf 05  1.222 -1.755  2.139 3
0504 pf 06  1.319 -0.805  1.545 4
0504 pf 07  0.205 -0.289  0.354 3
0504 pf 08  1.236 -0.540  1.349 4
0504 pf 09  1.173  0.119  1.179 5
0504 pf 10  1.381 -0.437  1.449 4
0528 em 00  1.087 -0.643  1.263 4
0528 cf 00  0.920 -0.265  0.957 4
0528 pf 01  1.795 -0.513  1.867 4
0528 pf 02  0.542 -1.127  1.251 3
0528 pf 03 -0.135 -0.970  0.979 2
0528 pf 04  1.387 -0.233  1.407 4
0528 pf 05  1.965 -1.795  2.661 4
0528 pf 06  1.471 -0.857  1.702 4
0528 pf 07  0.198 -0.333  0.388 3
0528 pf 08  1.325 -0.382  1.379 4
0528 pf 09  0.885  0.154  0.898 5
0528 pf 10  1.473 -0.782  1.668 4
0552 em 00  1.197 -0.599  1.338 4
0552 cf 00  0.974 -0.264  1.009 4
0552 pf 01  1.933  0.006  1.933 5
0552 pf 02  0.619 -1.271  1.414 3
0552 pf 03 -0.076 -0.891  0.894 2
0552 pf 04  1.043 -0.269  1.077 4
0552 pf 05  2.444 -1.468  2.851 4
0552 pf 06  1.553 -1.103  1.905 4
0552 pf 07  0.519 -0.151  0.541 4
0552 pf 08  1.432 -0.354  1.475 4
0552 pf 09  0.738  0.038  0.739 5
0552 pf 10  1.876 -0.893  2.078 4
0576 em 00  1.328 -0.500  1.419 4
0576 cf 00  0.894 -0.191  0.914 4
0576 pf 01  2.133  0.558  2.205 5
0576 pf 02  1.183 -0.949  1.517 4
0576 pf 03  0.241 -1.074  1.101 3
0576 pf 04  0.898 -0.093  0.903 4
0576 pf 05  2.848 -1.027  3.027 4
0576 pf 06  1.779 -1.075  2.078 4
0576 pf 07  0.787 -0.033  0.788 4
0576 pf 08  1.452 -0.429  1.514 4
0576 pf 09  0.509 -0.432  0.668 4
0576 pf 10  1.761 -0.804  1.936 4
0600 em 00  1.362 -0.413  1.423 4
0600 cf 00  0.600 -0.025  0.600 4
0600 pf 01  2.109  0.666  2.212 5
0600 pf 02  1.830 -0.811  2.002 4
0600 pf 03  0.370 -1.120  1.179 3
0600 pf 04  0.687 -0.054  0.689 4
0600 pf 05  2.937 -0.793  3.042 4
0600 pf 06  1.888 -0.835  2.064 4
0600 pf 07  0.789 -0.045  0.791 4
0600 pf 08  1.295 -0.376  1.349 4
0600 pf 09  0.530 -0.583  0.788 3
0600 pf 10  1.827 -0.613  1.927 4
0624 em 00  1.341 -0.419  1.405 4
0624 cf 00  0.408 -0.032  0.409 4
0624 pf 01  1.632  0.635  1.752 5
0624 pf 02  2.147 -0.957  2.350 4
0624 pf 03  0.580 -1.310  1.433 3
0624 pf 04  0.553 -0.194  0.586 4
0624 pf 05  2.804 -0.799  2.916 4
0624 pf 06  1.743 -0.669  1.867 4
0624 pf 07  0.461 -0.092  0.470 4
0624 pf 08  1.173 -0.257  1.201 4
0624 pf 09  0.854 -0.722  1.118 4
0624 pf 10  2.286 -0.256  2.301 4
0648 em 00  1.201 -0.396  1.264 4
0648 cf 00  0.119 -0.139  0.183 3
0648 pf 01  1.144  0.687  1.335 5
0648 pf 02  2.392 -1.003  2.594 4
0648 pf 03  0.741 -1.515  1.686 3
0648 pf 04  0.345 -0.164  0.382 4
0648 pf 05  2.730 -0.715  2.822 4
0648 pf 06  1.598 -0.357  1.638 4
0648 pf 07 -0.114 -0.196  0.227 2
0648 pf 08  0.985 -0.289  1.026 4
0648 pf 09  0.974 -0.692  1.195 4
0648 pf 10  2.180  0.003  2.180 5
0672 em 00  1.112 -0.349  1.165 4
0672 cf 00  0.028 -0.218  0.220 3
0672 pf 01  0.941  0.600  1.116 5
0672 pf 02  2.286 -0.805  2.424 4
0672 pf 03  0.988 -1.824  2.074 3
0672 pf 04  0.315 -0.055  0.319 4
0672 pf 05  2.576 -0.650  2.657 4
0672 pf 06  1.536 -0.068  1.537 4
0672 pf 07 -0.439 -0.499  0.664 2
0672 pf 08  0.956 -0.275  0.995 4
0672 pf 09  1.124 -0.440  1.207 4
0672 pf 10  1.806  0.392  1.848 5
0696 em 00  1.043 -0.391  1.114 4
0696 cf 00 -0.141 -0.486  0.506 2
0696 pf 01  0.835  0.163  0.851 5
0696 pf 02  2.225 -0.702  2.333 4
0696 pf 03  1.347 -1.970  2.387 3
0696 pf 04  0.303  0.088  0.315 5
0696 pf 05  2.668 -0.411  2.700 4
0696 pf 06  1.034 -0.038  1.035 4
0696 pf 07 -0.218 -0.755  0.786 2
0696 pf 08  0.831 -0.489  0.964 4
0696 pf 09  1.116 -0.416  1.191 4
0696 pf 10  1.370  0.730  1.552 5
0720 em 00  0.922 -0.495  1.046 4
0720 cf 00 -0.136 -0.745  0.757 2
0720 pf 01  0.569 -0.248  0.621 4
0720 pf 02  2.032 -0.671  2.140 4
0720 pf 03  1.759 -1.942  2.620 3
0720 pf 04  0.158 -0.128  0.203 4
0720 pf 05  2.356 -0.118  2.359 4
0720 pf 06  0.657 -0.009  0.657 4
0720 pf 07  0.249 -1.129  1.156 3
0720 pf 08  0.605 -0.600  0.852 4
0720 pf 09  0.769 -0.573  0.959 4
0720 pf 10  1.019  0.787  1.287 5
0744 em 00  0.793 -0.628  1.012 4
0744 cf 00 -0.078 -0.878  0.881 2
0744 pf 01  0.493 -0.630  0.800 3
0744 pf 02  1.543 -0.625  1.665 4
0744 pf 03  1.990 -1.849  2.717 4
0744 pf 04  0.213 -0.486  0.531 3
0744 pf 05  2.278  0.152  2.283 5
0744 pf 06  0.138  0.039  0.143 5
0744 pf 07  0.601 -1.533  1.647 3
0744 pf 08  0.615 -0.915  1.103 3
0744 pf 09  0.363 -0.765  0.846 3
0744 pf 10  0.449  0.680  0.815 6
0768 em 00  0.631 -0.733  0.968 3
0768 cf 00  0.129 -0.976  0.984 3
0768 pf 01  0.576 -0.975  1.133 3
0768 pf 02  1.161 -0.640  1.326 4
0768 pf 03  2.020 -1.642  2.604 4
0768 pf 04 -0.117 -0.698  0.708 2
0768 pf 05  2.008  0.360  2.040 5
0768 pf 06 -0.071 -0.038  0.081 1
0768 pf 07  0.739 -1.779  1.926 3
0768 pf 08  0.329 -1.163  1.209 3
0768 pf 09  0.171 -0.700  0.720 3
0768 pf 10 -0.123  0.322  0.345 7
0792 em 00  0.579 -0.768  0.961 3
0792 cf 00  0.346 -1.047  1.103 3
0792 pf 01  0.522 -1.202  1.311 3
0792 pf 02  0.924 -0.828  1.241 4
0792 pf 03  1.760 -1.413  2.257 4
0792 pf 04  0.011 -0.865  0.865 3
0792 pf 05  1.858  0.651  1.969 5
0792 pf 06 -0.075 -0.116  0.138 2
0792 pf 07  0.920 -1.505  1.764 3
0792 pf 08  0.370 -1.287  1.339 3
0792 pf 09  0.061 -0.623  0.626 3
0792 pf 10 -0.469 -0.053  0.472 1
0816 em 00  0.663 -0.724  0.982 3
0816 cf 00  0.532 -1.020  1.150 3
0816 pf 01  0.635 -1.266  1.417 3
0816 pf 02  0.842 -0.882  1.220 3
0816 pf 03  1.885 -1.225  2.248 4
0816 pf 04 -0.042 -0.900  0.901 2
0816 pf 05  1.680  0.807  1.864 5
0816 pf 06  0.163 -0.281  0.325 3
0816 pf 07  1.252 -1.194  1.730 4
0816 pf 08  0.566 -1.243  1.366 3
0816 pf 09  0.035 -0.543  0.544 3
0816 pf 10 -0.422 -0.064  0.427 1
0840 em 00  0.747 -0.652  0.992 4
0840 cf 00  0.629 -0.999  1.180 3
0840 pf 01  0.595 -1.139  1.285 3
0840 pf 02  0.889 -1.105  1.418 3
0840 pf 03  2.027 -0.819  2.186 4
0840 pf 04  0.283 -0.884  0.928 3
0840 pf 05  1.038  0.761  1.287 5
0840 pf 06  0.423 -0.391  0.576 4
0840 pf 07  1.393 -0.637  1.532 4
0840 pf 08  1.070 -1.220  1.622 3
0840 pf 09 -0.075 -0.529  0.534 2
0840 pf 10 -0.251 -0.108  0.274 1
0864 em 00  0.693 -0.644  0.946 4
0864 cf 00  0.663 -0.892  1.112 3
0864 pf 01  0.452 -1.153  1.238 3
0864 pf 02  1.094 -1.180  1.609 3
0864 pf 03  1.781 -0.903  1.998 4
0864 pf 04  0.387 -0.756  0.849 3
0864 pf 05  0.522  0.865  1.010 6
0864 pf 06  0.530 -0.567  0.776 3
0864 pf 07  1.037 -0.640  1.219 4
0864 pf 08  1.050 -1.071  1.499 3
0864 pf 09 -0.099 -0.662  0.669 2
0864 pf 10  0.004 -0.019  0.020 3
0888 em 00  0.609 -0.661  0.899 3
0888 cf 00  0.767 -1.156  1.388 3
0888 pf 01  0.653 -1.243  1.404 3
0888 pf 02  1.449 -0.771  1.642 4
0888 pf 03  1.590 -0.939  1.847 4
0888 pf 04  0.474 -0.707  0.852 3
0888 pf 05  0.183  0.736  0.759 6
0888 pf 06  0.305 -0.807  0.863 3
0888 pf 07  0.474 -0.554  0.729 3
0888 pf 08  0.741 -1.045  1.281 3
0888 pf 09 -0.036 -0.714  0.715 2
0888 pf 10 -0.069  0.041  0.080 8
0912 em 00  0.548 -0.624  0.830 3
0912 cf 00  0.898 -1.373  1.641 3
0912 pf 01  1.011 -1.182  1.556 3
0912 pf 02  1.342 -0.620  1.478 4
0912 pf 03  1.679 -0.862  1.887 4
0912 pf 04  0.454 -0.562  0.723 3
0912 pf 05 -0.307  0.762  0.821 7
0912 pf 06  0.006 -0.721  0.721 3
0912 pf 07  0.232 -0.638  0.679 3
0912 pf 08  0.647 -0.961  1.158 3
0912 pf 09 -0.101 -0.638  0.646 2
0912 pf 10  0.010  0.035  0.037 6
0936 em 00  0.663 -0.582  0.882 4
0936 cf 00  0.886 -1.482  1.727 3
0936 pf 01  1.275 -1.103  1.686 4
0936 pf 02  1.300 -0.470  1.383 4
0936 pf 03  2.253 -0.692  2.357 4
0936 pf 04  0.572 -0.386  0.690 4
0936 pf 05 -0.248  0.753  0.792 7
0936 pf 06 -0.191 -0.753  0.776 2
0936 pf 07  0.442 -1.094  1.179 3
0936 pf 08  0.816 -0.783  1.131 4
0936 pf 09  0.021 -0.571  0.571 3
0936 pf 10 -0.017  0.302  0.303 7
0960 em 00  0.771 -0.576  0.962 4
0960 cf 00  0.851 -1.626  1.835 3
0960 pf 01  1.191 -1.105  1.625 4
0960 pf 02  1.612 -0.373  1.655 4
0960 pf 03  2.402 -0.347  2.427 4
0960 pf 04  0.635 -0.260  0.686 4
0960 pf 05 -0.366  0.718  0.806 7
0960 pf 06  0.067 -0.825  0.828 3
0960 pf 07  0.604 -1.339  1.469 3
0960 pf 08  0.647 -0.748  0.989 3
0960 pf 09  0.476 -0.459  0.661 4
0960 pf 10  0.187  0.152  0.241 5
0984 em 00  0.720 -0.646  0.967 4
0984 cf 00  0.717 -1.712  1.856 3
0984 pf 01  0.999 -1.347  1.677 3
0984 pf 02  1.625 -0.059  1.626 4
0984 pf 03  2.389 -0.161  2.395 4
0984 pf 04  0.537 -0.431  0.689 4
0984 pf 05 -0.699  0.797  1.060 7
0984 pf 06  0.356 -0.972  1.035 3
0984 pf 07  0.626 -1.436  1.567 3
0984 pf 08  0.681 -0.881  1.113 3
0984 pf 09  0.564 -0.557  0.793 4
0984 pf 10 -0.044 -0.192  0.197 2
1008 em 00  0.683 -0.723  0.994 3
1008 cf 00  0.996 -1.619  1.901 3
1008 pf 01  0.772 -1.514  1.699 3
1008 pf 02  1.762  0.063  1.763 5
1008 pf 03  2.201 -0.191  2.209 4
1008 pf 04  0.403 -0.616  0.736 3
1008 pf 05 -0.977  0.789  1.256 8
1008 pf 06  0.428 -0.876  0.975 3
1008 pf 07  0.789 -1.438  1.640 3
1008 pf 08  0.367 -0.933  1.002 3
1008 pf 09  0.652 -0.847  1.069 3
1008 pf 10 -0.070 -0.600  0.604 2
1032 em 00  0.582 -0.696  0.907 3
1032 cf 00  0.882 -1.453  1.700 3
1032 pf 01  0.603 -1.229  1.369 3
1032 pf 02  1.539 -0.043  1.540 4
1032 pf 03  1.569 -0.266  1.591 4
1032 pf 04  0.338 -0.732  0.806 3
1032 pf 05 -1.321  0.839  1.565 8
1032 pf 06  0.180 -0.922  0.940 3
1032 pf 07  0.781 -1.158  1.397 3
1032 pf 08  0.599 -0.955  1.127 3
1032 pf 09  0.676 -1.031  1.233 3
1032 pf 10  0.389 -0.518  0.648 3
1056 em 00  0.517 -0.644  0.826 3
1056 cf 00  0.663 -1.221  1.389 3
1056 pf 01  0.580 -1.016  1.170 3
1056 pf 02  1.428 -0.044  1.428 4
1056 pf 03  1.221 -0.387  1.281 4
1056 pf 04  0.233 -0.739  0.775 3
1056 pf 05 -1.996  0.819  2.158 8
1056 pf 06  0.078 -0.704  0.708 3
1056 pf 07  1.179 -0.837  1.446 4
1056 pf 08  0.974 -1.053  1.435 3
1056 pf 09  0.440 -0.918  1.018 3
1056 pf 10  0.751 -0.798  1.096 3
1080 em 00  0.552 -0.519  0.758 4
1080 cf 00  0.686 -0.847  1.090 3
1080 pf 01  0.928 -0.967  1.340 3
1080 pf 02  1.497  0.093  1.500 5
1080 pf 03  1.030 -0.239  1.058 4
1080 pf 04  0.301 -0.394  0.496 3
1080 pf 05 -1.986  0.812  2.146 8
1080 pf 06  0.276 -0.546  0.611 3
1080 pf 07  1.188 -0.986  1.544 4
1080 pf 08  1.151 -0.915  1.471 4
1080 pf 09  0.295 -0.811  0.863 3
1080 pf 10  0.581 -0.736  0.938 3
1104 em 00  0.559 -0.462  0.725 4
1104 cf 00  0.816 -0.636  1.035 4
1104 pf 01  1.182 -0.723  1.385 4
1104 pf 02  1.427  0.159  1.436 5
1104 pf 03  0.964 -0.088  0.968 4
1104 pf 04  0.343 -0.122  0.364 4
1104 pf 05 -1.935  0.410  1.978 8
1104 pf 06  0.501 -0.738  0.892 3
1104 pf 07  0.886 -1.043  1.368 3
1104 pf 08  1.122 -0.695  1.320 4
1104 pf 09  0.182 -0.647  0.672 3
1104 pf 10  0.552 -0.819  0.988 3
