ecmf prod rf 2014101200 20231012 11 046
0024 em 00 -0.860  0.011  0.860 8
0024 cf 00 -0.893 -0.002  0.893 1
0024 pf 01 -0.799  0.108  0.806 8
0024 pf 02 -1.154 -0.072  1.156 1
0024 pf 03 -0.856 -0.035  0.857 1
0024 pf 04 -0.821  0.036  0.822 8
0024 pf 05 -0.874 -0.014  0.874 1
0024 pf 06 -0.787  0.015  0.787 8
0024 pf 07 -0.798  0.054  0.799 8
0024 pf 08 -0.747 -0.036  0.748 1
0024 pf 09 -0.747 -0.129  0.758 1
0024 pf 10 -0.802  0.138  0.814 8
0048 em 00 -0.984 -0.208  1.006 1
0048 cf 00 -0.994 -0.260  1.027 1
0048 pf 01 -0.749 -0.187  0.772 1
0048 pf 02 -1.312 -0.447  1.386 1
0048 pf 03 -0.981 -0.325  1.033 1
0048 pf 04 -0.921 -0.097  0.926 1
0048 pf 05 -1.074 -0.241  1.101 1
0048 pf 06 -0.977  0.025  0.978 8
0048 pf 07 -0.827 -0.195  0.849 1
0048 pf 08 -1.165 -0.218  1.185 1
0048 pf 09 -0.763 -0.178  0.783 1
0048 pf 10 -0.885 -0.160  0.899 1
0072 em 00 -1.063 -0.551  1.197 1
0072 cf 00 -1.116 -0.594  1.264 1
0072 pf 01 -0.731 -0.370  0.819 1
0072 pf 02 -1.372 -0.899  1.641 1
0072 pf 03 -1.007 -0.963  1.394 1
0072 pf 04 -1.003 -0.094  1.007 1
0072 pf 05 -1.209 -0.560  1.333 1
0072 pf 06 -1.158 -0.326  1.203 1
0072 pf 07 -0.865 -0.416  0.960 1
0072 pf 08 -1.175 -0.636  1.335 1
0072 pf 09 -1.029 -0.505  1.146 1
0072 pf 10 -0.842 -0.646  1.061 1
0096 em 00 -1.073 -0.649  1.254 1
0096 cf 00 -1.177 -0.696  1.368 1
0096 pf 01 -0.776 -0.163  0.793 1
0096 pf 02 -1.329 -1.142  1.753 1
0096 pf 03 -0.897 -0.976  1.326 2
0096 pf 04 -1.051 -0.063  1.053 1
0096 pf 05 -1.327 -0.774  1.536 1
0096 pf 06 -1.220 -0.674  1.393 1
