ecmf prod rf 2005032200 20180322 11 046
0024 em 00  0.180 -1.393  1.404 3
0024 cf 00  0.118 -1.368  1.373 3
0024 pf 01  0.194 -1.336  1.350 3
0024 pf 02  0.193 -1.432  1.445 3
0024 pf 03  0.159 -1.455  1.464 3
0024 pf 04  0.185 -1.341  1.354 3
0024 pf 05  0.191 -1.471  1.483 3
0024 pf 06  0.095 -1.408  1.412 3
0024 pf 07  0.232 -1.288  1.309 3
0024 pf 08  0.164 -1.462  1.471 3
0024 pf 09  0.110 -1.349  1.354 3
0024 pf 10  0.308 -1.356  1.391 3
0048 em 00  0.383 -1.371  1.424 3
0048 cf 00  0.398 -1.372  1.429 3
0048 pf 01  0.322 -1.336  1.374 3
0048 pf 02  0.369 -1.497  1.542 3
0048 pf 03  0.326 -1.407  1.444 3
0048 pf 04  0.399 -1.348  1.406 3
0048 pf 05  0.317 -1.671  1.701 3
0048 pf 06  0.372 -1.436  1.483 3
0048 pf 07  0.406 -1.183  1.251 3
0048 pf 08  0.365 -1.436  1.481 3
0048 pf 09  0.347 -1.274  1.321 3
0048 pf 10  0.526 -1.080  1.201 3
0072 em 00  0.480 -1.285  1.372 3
0072 cf 00  0.498 -1.312  1.403 3
0072 pf 01  0.301 -1.329  1.363 3
0072 pf 02  0.673 -1.331  1.491 3
0072 pf 03  0.463 -1.336  1.414 3
0072 pf 04  0.432 -1.310  1.379 3
0072 pf 05  0.386 -1.469  1.519 3
0072 pf 06  0.465 -1.317  1.397 3
0072 pf 07  0.589 -0.998  1.159 3
0072 pf 08  0.457 -1.348  1.424 3
0072 pf 09  0.559 -1.334  1.446 3
0072 pf 10  0.356 -1.017  1.078 3
0096 em 00  0.507 -1.389  1.478 3
0096 cf 00  0.584 -1.351  1.471 3
0096 pf 01  0.414 -1.343  1.405 3
0096 pf 02  0.627 -1.333  1.473 3
0096 pf 03  0.425 -1.315  1.382 3
0096 pf 04  0.461 -1.360  1.436 3
0096 pf 05  0.527 -1.685  1.766 3
0096 pf 06  0.458 -1.533  1.600 3
0096 pf 07  0.641 -1.141  1.308 3
0096 pf 08  0.535 -1.394  1.493 3
0096 pf 09  0.523 -1.486  1.576 3
0096 pf 10  0.284 -1.302  1.332 3
0120 em 00  0.445 -1.497  1.562 3
0120 cf 00  0.497 -1.476  1.558 3
0120 pf 01  0.315 -1.592  1.623 3
0120 pf 02  0.667 -1.412  1.562 3
0120 pf 03  0.288 -1.368  1.398 3
0120 pf 04  0.472 -1.483  1.556 3
0120 pf 05  0.497 -1.900  1.964 3
0120 pf 06  0.446 -1.598  1.659 3
0120 pf 07  0.444 -1.264  1.340 3
0120 pf 08  0.350 -1.576  1.614 3
0120 pf 09  0.508 -1.554  1.634 3
0120 pf 10  0.326 -1.229  1.271 3
0144 em 00  0.408 -1.533  1.587 3
0144 cf 00  0.381 -1.484  1.532 3
0144 pf 01  0.407 -1.680  1.729 3
0144 pf 02  0.549 -1.386  1.491 3
0144 pf 03  0.262 -1.552  1.574 3
0144 pf 04  0.494 -1.514  1.593 3
0144 pf 05  0.582 -1.985  2.069 3
0144 pf 06  0.328 -1.539  1.574 3
0144 pf 07  0.250 -1.277  1.301 3
0144 pf 08  0.474 -1.631  1.698 3
0144 pf 09  0.611 -1.605  1.717 3
0144 pf 10  0.085 -1.223  1.226 3
0168 em 00  0.530 -1.499  1.590 3
0168 cf 00  0.460 -1.418  1.491 3
0168 pf 01  0.447 -1.658  1.718 3
0168 pf 02  0.721 -1.362  1.541 3
0168 pf 03  0.456 -1.489  1.558 3
0168 pf 04  0.602 -1.545  1.658 3
0168 pf 05  0.877 -1.988  2.173 3
0168 pf 06  0.452 -1.464  1.532 3
0168 pf 07  0.371 -1.351  1.401 3
0168 pf 08  0.561 -1.493  1.595 3
0168 pf 09  0.743 -1.547  1.716 3
