ecmf prod rf 2012032900 20180329 11 046
0024 em 00 -0.579  1.597  1.699 7
0024 cf 00 -0.580  1.588  1.690 7
0024 pf 01 -0.676  1.568  1.708 7
0024 pf 02 -0.445  1.388  1.458 7
0024 pf 03 -0.707  1.578  1.729 7
0024 pf 04 -0.557  1.515  1.614 7
0024 pf 05 -0.430  1.675  1.729 7
0024 pf 06 -0.571  1.730  1.822 7
0024 pf 07 -0.709  1.419  1.586 7
0024 pf 08 -0.590  1.560  1.668 7
0024 pf 09 -0.464  1.652  1.716 7
0024 pf 10 -0.575  1.499  1.605 7
0048 em 00 -0.528  1.582  1.668 7
0048 cf 00 -0.527  1.560  1.646 7
0048 pf 01 -0.671  1.433  1.582 7
0048 pf 02 -0.407  1.474  1.529 7
0048 pf 03 -0.591  1.626  1.730 7
0048 pf 04 -0.495  1.532  1.610 7
0048 pf 05 -0.289  1.831  1.854 7
0048 pf 06 -0.556  1.644  1.735 7
0048 pf 07 -0.777  1.359  1.566 7
0048 pf 08 -0.540  1.382  1.484 7
0048 pf 09 -0.363  1.706  1.745 7
0048 pf 10 -0.518  1.484  1.571 7
0072 em 00 -0.867  1.499  1.731 7
0072 cf 00 -0.866  1.410  1.655 7
0072 pf 01 -0.890  1.308  1.582 7
0072 pf 02 -0.819  1.381  1.606 7
0072 pf 03 -0.778  1.353  1.560 7
0072 pf 04 -1.208  1.595  2.001 7
0072 pf 05 -0.678  1.770  1.896 7
0072 pf 06 -0.843  1.491  1.713 7
0072 pf 07 -0.988  1.208  1.560 7
0072 pf 08 -0.710  1.462  1.625 7
0072 pf 09 -0.749  1.739  1.894 7
0072 pf 10 -0.891  1.425  1.681 7
0096 em 00 -1.323  1.624  2.095 7
0096 cf 00 -1.355  1.542  2.053 7
0096 pf 01 -1.297  1.561  2.029 7
0096 pf 02 -1.208  1.475  1.907 7
0096 pf 03 -1.313  1.537  2.021 7
0096 pf 04 -1.567  1.537  2.195 8
0096 pf 05 -1.234  1.957  2.314 7
0096 pf 06 -1.198  1.497  1.917 7
0096 pf 07 -1.367  1.359  1.928 8
0096 pf 08 -1.118  1.755  2.081 7
0096 pf 09 -1.313  1.732  2.174 7
0096 pf 10 -1.405  1.581  2.115 7
0120 em 00 -1.804  1.721  2.493 8
0120 cf 00 -1.814  1.695  2.483 8
0120 pf 01 -1.634  1.722  2.374 7
0120 pf 02 -1.726  1.566  2.331 8
0120 pf 03 -1.724  1.815  2.504 7
0120 pf 04 -2.069  1.456  2.530 8
0120 pf 05 -1.778  1.945  2.635 7
0120 pf 06 -1.722  1.753  2.457 7
0120 pf 07 -1.854  1.565  2.426 8
0120 pf 08 -1.644  1.721  2.380 7
0120 pf 09 -1.765  1.774  2.503 7
0120 pf 10 -1.846  1.612  2.451 8
0144 em 00 -2.106  1.762  2.746 8
0144 cf 00 -2.190  1.797  2.833 8
0144 pf 01 -2.107  1.904  2.840 8
0144 pf 02 -2.098  1.571  2.620 8
0144 pf 03 -1.972  1.845  2.701 8
0144 pf 04 -2.183  1.535  2.669 8
0144 pf 05 -2.129  1.905  2.857 8
0144 pf 06 -2.171  1.777  2.806 8
0144 pf 07 -1.881  1.717  2.547 8
0144 pf 08 -2.058  1.883  2.789 8
0144 pf 09 -1.975  1.655  2.576 8
0144 pf 10 -2.084  1.546  2.595 8
0168 em 00 -2.193  1.551  2.686 8
0168 cf 00 -2.296  1.582  2.788 8
0168 pf 01 -2.093  1.743  2.724 8
0168 pf 02 -2.389  1.475  2.808 8
0168 pf 03 -2.001  1.821  2.705 8
0168 pf 04 -2.360  1.334  2.711 8
0168 pf 05 -2.315  1.716  2.882 8
0168 pf 06 -2.451  1.383  2.814 8
0168 pf 07 -1.800  1.314  2.229 8
0168 pf 08 -2.093  1.445  2.543 8
0168 pf 09 -1.875  1.512  2.409 8
0168 pf 10 -2.098  1.514  2.587 8
0192 em 00 -2.078  1.514  2.571 8
0192 cf 00 -2.218  1.496  2.676 8
0192 pf 01 -1.801  1.672  2.457 8
0192 pf 02 -2.283  1.403  2.680 8
0192 pf 03 -1.927  2.040  2.806 7
0192 pf 04 -2.129  1.071  2.383 8
0192 pf 05 -2.088  1.693  2.688 8
0192 pf 06 -2.447  1.345  2.792 8
0192 pf 07 -1.707  1.397  2.206 8
0192 pf 08 -1.905  1.247  2.276 8
0192 pf 09 -1.852  1.554  2.418 8
0192 pf 10 -2.173  1.556  2.672 8
0216 em 00 -2.013  1.286  2.389 8
0216 cf 00 -2.122  1.300  2.489 8
0216 pf 01 -1.525  1.476  2.122 8
0216 pf 02 -2.379  1.015  2.586 8
0216 pf 03 -1.876  1.850  2.635 8
0216 pf 04 -2.216  0.887  2.387 8
0216 pf 05 -2.040  1.439  2.497 8
0216 pf 06 -2.448  1.038  2.659 8
0216 pf 07 -1.564  1.238  1.994 8
0216 pf 08 -1.898  1.271  2.284 8
0216 pf 09 -1.842  1.184  2.189 8
0216 pf 10 -1.943  1.287  2.331 8
0240 em 00 -1.979  0.974  2.205 8
0240 cf 00 -2.113  0.974  2.327 8
0240 pf 01 -1.615  1.320  2.086 8
0240 pf 02 -2.301  0.625  2.385 8
0240 pf 03 -1.977  1.410  2.428 8
0240 pf 04 -2.222  0.706  2.331 8
0240 pf 05 -2.283  1.192  2.576 8
0240 pf 06 -2.118  0.800  2.264 8
0240 pf 07 -1.603  1.041  1.911 8
0240 pf 08 -1.827  1.037  2.101 8
0240 pf 09 -1.518  0.601  1.633 8
0240 pf 10 -1.894  0.890  2.092 8
0264 em 00 -1.968  0.780  2.117 8
0264 cf 00 -2.156  0.562  2.228 8
0264 pf 01 -1.865  1.163  2.198 8
0264 pf 02 -2.130  0.560  2.202 8
0264 pf 03 -1.846  1.210  2.207 8
0264 pf 04 -2.235  0.447  2.279 8
0264 pf 05 -2.528  1.085  2.751 8
0264 pf 06 -1.861  0.449  1.914 8
0264 pf 07 -1.835  0.961  2.071 8
0264 pf 08 -1.691  0.935  1.932 8
0264 pf 09 -1.483  0.529  1.575 8
0264 pf 10 -1.745  0.614  1.850 8
0288 em 00 -1.805  0.646  1.917 8
0288 cf 00 -2.114  0.513  2.175 8
0288 pf 01 -1.916  1.014  2.168 8
0288 pf 02 -1.585  0.384  1.631 8
0288 pf 03 -1.653  0.925  1.894 8
0288 pf 04 -1.971  0.347  2.001 8
0288 pf 05 -2.482  0.852  2.624 8
0288 pf 06 -1.740  0.341  1.773 8
0288 pf 07 -2.019  0.892  2.207 8
0288 pf 08 -1.383  0.828  1.612 8
0288 pf 09 -1.275  0.436  1.348 8
0288 pf 10 -1.500  0.507  1.583 8
0312 em 00 -1.636  0.481  1.705 8
0312 cf 00 -2.221  0.411  2.259 8
0312 pf 01 -2.009  0.857  2.184 8
0312 pf 02 -1.049  0.283  1.087 8
0312 pf 03 -1.743  0.543  1.825 8
0312 pf 04 -1.642  0.339  1.677 8
0312 pf 05 -2.192  0.577  2.267 8
0312 pf 06 -1.375  0.258  1.399 8
0312 pf 07 -1.943  0.807  2.104 8
0312 pf 08 -1.124  0.411  1.197 8
0312 pf 09 -1.283  0.330  1.325 8
0312 pf 10 -1.258  0.417  1.325 8
0336 em 00 -1.536  0.367  1.580 8
0336 cf 00 -1.933  0.244  1.948 8
0336 pf 01 -2.255  0.588  2.331 8
0336 pf 02 -0.824  0.114  0.831 8
0336 pf 03 -1.961  0.329  1.988 8
0336 pf 04 -1.044  0.396  1.117 8
0336 pf 05 -2.068  0.545  2.139 8
0336 pf 06 -1.341  0.355  1.387 8
0336 pf 07 -1.870  0.813  2.039 8
0336 pf 08 -1.124  0.170  1.137 8
0336 pf 09 -1.167  0.168  1.180 8
0336 pf 10 -1.187  0.249  1.213 8
0360 em 00 -1.582  0.278  1.606 8
0360 cf 00 -1.866 -0.085  1.868 1
0360 pf 01 -2.184  0.537  2.249 8
0360 pf 02 -0.904  0.128  0.913 8
0360 pf 03 -2.141  0.325  2.166 8
0360 pf 04 -0.688  0.347  0.771 8
