ecmf prod rf 2011070300 20230703 11 046
0024 em 00 -0.693 -0.174  0.715 1
0024 cf 00 -0.709 -0.199  0.737 1
0024 pf 01 -0.761 -0.128  0.772 1
0024 pf 02 -0.705 -0.223  0.739 1
0024 pf 03 -0.753 -0.100  0.759 1
0024 pf 04 -0.658 -0.293  0.721 1
0024 pf 05 -0.660 -0.111  0.670 1
0024 pf 06 -0.749 -0.230  0.783 1
0024 pf 07 -0.599 -0.124  0.611 1
0024 pf 08 -0.700 -0.090  0.706 1
0024 pf 09 -0.669 -0.302  0.734 1
0024 pf 10 -0.643 -0.107  0.652 1
0048 em 00 -0.731  0.096  0.737 8
0048 cf 00 -0.696  0.018  0.696 8
0048 pf 01 -0.787  0.089  0.792 8
0048 pf 02 -0.734  0.146  0.748 8
0048 pf 03 -0.951  0.243  0.982 8
0048 pf 04 -0.638 -0.030  0.639 1
0048 pf 05 -0.810  0.271  0.854 8
0048 pf 06 -0.775 -0.073  0.779 1
0048 pf 07 -0.524  0.103  0.534 8
0048 pf 08 -0.934  0.295  0.979 8
0048 pf 09 -0.582 -0.119  0.594 1
0048 pf 10 -0.602  0.106  0.611 8
0072 em 00 -0.554  0.172  0.580 8
0072 cf 00 -0.414  0.126  0.433 8
0072 pf 01 -0.690  0.213  0.722 8
0072 pf 02 -0.666  0.373  0.763 8
0072 pf 03 -0.870  0.270  0.911 8
0072 pf 04 -0.279  0.105  0.298 8
0072 pf 05 -0.696  0.338  0.774 8
0072 pf 06 -0.478 -0.164  0.506 1
0072 pf 07 -0.390 -0.102  0.403 1
0072 pf 08 -0.948  0.248  0.980 8
0072 pf 09 -0.267  0.163  0.313 8
0072 pf 10 -0.419  0.316  0.525 8
0096 em 00 -0.654  0.355  0.744 8
0096 cf 00 -0.596  0.303  0.668 8
0096 pf 01 -0.848  0.212  0.874 8
0096 pf 02 -0.973  0.600  1.143 8
0096 pf 03 -0.795  0.347  0.867 8
0096 pf 04 -0.236  0.420  0.482 7
0096 pf 05 -0.789  0.556  0.965 8
0096 pf 06 -0.550 -0.013  0.551 1
0096 pf 07 -0.526  0.097  0.535 8
0096 pf 08 -1.250  0.433  1.323 8
0096 pf 09 -0.212  0.335  0.396 7
0096 pf 10 -0.459  0.552  0.718 7
0120 em 00 -0.973  0.369  1.041 8
0120 cf 00 -0.956  0.250  0.988 8
0120 pf 01 -1.087  0.195  1.104 8
0120 pf 02 -1.280  0.535  1.387 8
0120 pf 03 -1.142  0.190  1.158 8
0120 pf 04 -0.668  0.381  0.769 8
0120 pf 05 -1.085  0.369  1.146 8
0120 pf 06 -0.939  0.231  0.967 8
0120 pf 07 -1.005  0.121  1.012 8
0120 pf 08 -1.579  0.594  1.687 8
0120 pf 09 -0.310  0.365  0.479 7
0120 pf 10 -0.670  0.730  0.991 7
0144 em 00 -1.155  0.423  1.230 8
0144 cf 00 -1.133  0.208  1.152 8
0144 pf 01 -1.449  0.227  1.466 8
0144 pf 02 -1.743  0.677  1.870 8
0144 pf 03 -1.215  0.332  1.260 8
0144 pf 04 -1.249  0.295  1.283 8
0144 pf 05 -1.244  0.421  1.313 8
0144 pf 06 -1.033  0.046  1.034 8
0144 pf 07 -1.057  0.286  1.095 8
0144 pf 08 -1.705  0.484  1.772 8
0144 pf 09 -0.298  0.453  0.542 7
0144 pf 10 -0.577  1.096  1.238 7
0168 em 00 -1.226  0.354  1.276 8
0168 cf 00 -1.217  0.096  1.221 8
0168 pf 01 -1.490  0.079  1.492 8
