ecmf prod rf 2007073100 20230731 11 046
0024 em 00  0.328 -0.001  0.328 4
0024 cf 00  0.307  0.038  0.310 5
0024 pf 01  0.268  0.014  0.269 5
0024 pf 02  0.378  0.065  0.383 5
0024 pf 03  0.257 -0.179  0.313 4
0024 pf 04  0.330 -0.070  0.337 4
0024 pf 05  0.272  0.042  0.275 5
0024 pf 06  0.516 -0.011  0.517 4
0024 pf 07  0.350 -0.047  0.354 4
0024 pf 08  0.267  0.152  0.307 5
0024 pf 09  0.384  0.010  0.384 5
0024 pf 10  0.223  0.054  0.229 5
0048 em 00  0.348 -0.037  0.350 4
0048 cf 00  0.362  0.014  0.362 5
0048 pf 01  0.474  0.139  0.494 5
0048 pf 02  0.381  0.044  0.383 5
0048 pf 03  0.502 -0.171  0.531 4
0048 pf 04  0.339 -0.370  0.501 3
0048 pf 05  0.261  0.022  0.262 5
0048 pf 06  0.427  0.005  0.428 5
0048 pf 07  0.382  0.038  0.384 5
0048 pf 08  0.108  0.114  0.157 6
0048 pf 09  0.406 -0.134  0.427 4
0048 pf 10  0.114 -0.038  0.120 4
0072 em 00  0.308  0.030  0.309 5
0072 cf 00  0.344  0.054  0.348 5
0072 pf 01  0.718  0.447  0.846 5
0072 pf 02  0.306  0.037  0.308 5
0072 pf 03  0.533  0.046  0.535 5
0072 pf 04  0.220 -0.257  0.338 3
0072 pf 05  0.042  0.010  0.043 5
0072 pf 06  0.526 -0.096  0.535 4
0072 pf 07  0.155  0.178  0.236 6
0072 pf 08 -0.049  0.101  0.113 7
0072 pf 09  0.401 -0.038  0.403 4
0072 pf 10  0.068 -0.093  0.115 3
0096 em 00  0.264  0.008  0.264 5
0096 cf 00  0.312  0.107  0.330 5
0096 pf 01  0.717  0.397  0.820 5
0096 pf 02  0.057  0.124  0.136 6
0096 pf 03  0.370  0.052  0.374 5
0096 pf 04  0.417 -0.208  0.466 4
0096 pf 05  0.085 -0.021  0.088 4
0096 pf 06  0.600 -0.312  0.676 4
0096 pf 07  0.209  0.018  0.210 5
0096 pf 08 -0.050  0.287  0.292 7
0096 pf 09  0.226  0.007  0.226 5
0096 pf 10 -0.198 -0.318  0.374 2
0120 em 00  0.208 -0.019  0.209 4
0120 cf 00  0.253  0.025  0.255 5
0120 pf 01  0.754  0.562  0.940 5
0120 pf 02 -0.116 -0.010  0.117 1
0120 pf 03  0.730 -0.016  0.730 4
0120 pf 04  0.348 -0.178  0.391 4
0120 pf 05 -0.178 -0.125  0.217 1
0120 pf 06  0.724 -0.315  0.790 4
0120 pf 07  0.194 -0.079  0.209 4
0120 pf 08 -0.488  0.258  0.551 8
0120 pf 09  0.118 -0.038  0.124 4
0120 pf 10 -0.191 -0.267  0.328 2
0144 em 00  0.220 -0.006  0.220 4
0144 cf 00  0.270  0.071  0.279 5
0144 pf 01  0.567  0.669  0.877 6
0144 pf 02 -0.052 -0.165  0.173 2
0144 pf 03  1.019  0.387  1.090 5
0144 pf 04  0.206 -0.422  0.469 3
0144 pf 05 -0.258 -0.083  0.271 1
0144 pf 06  0.719 -0.266  0.766 4
0144 pf 07  0.261 -0.114  0.285 4
0144 pf 08 -0.409  0.264  0.486 8
0144 pf 09 -0.130 -0.258  0.289 2
0144 pf 10  0.095 -0.150  0.177 3
0168 em 00  0.372 -0.015  0.372 4
0168 cf 00  0.342 -0.012  0.342 4
0168 pf 01  0.592  0.549  0.807 5
0168 pf 02  0.157 -0.457  0.483 3
0168 pf 03  1.147  0.455  1.234 5
0168 pf 04  0.289 -0.378  0.476 3
0168 pf 05 -0.114 -0.305  0.326 2
0168 pf 06  0.749 -0.081  0.754 4
0168 pf 07  0.700  0.190  0.726 5
0168 pf 08 -0.264  0.334  0.425 7
0168 pf 09  0.108 -0.433  0.446 3
0168 pf 10  0.245 -0.063  0.253 4
0192 em 00  0.384 -0.167  0.419 4
0192 cf 00  0.362 -0.383  0.527 3
0192 pf 01  0.594  0.469  0.757 5
0192 pf 02  0.198 -0.773  0.798 3
0192 pf 03  0.909  0.419  1.001 5
0192 pf 04  0.487 -0.388  0.623 4
0192 pf 05  0.092 -0.241  0.258 3
0192 pf 06  0.625 -0.169  0.647 4
0192 pf 07  0.787  0.224  0.818 5
0192 pf 08 -0.165  0.114  0.201 8
0192 pf 09  0.013 -0.566  0.566 3
0192 pf 10  0.168 -0.584  0.608 3
0216 em 00  0.285 -0.224  0.362 4
0216 cf 00  0.299 -0.597  0.668 3
0216 pf 01  0.331  0.528  0.623 6
0216 pf 02  0.212 -0.871  0.897 3
0216 pf 03  0.684  0.251  0.729 5
0216 pf 04  0.443 -0.421  0.611 4
0216 pf 05  0.055 -0.104  0.117 3
0216 pf 06  0.372 -0.232  0.439 4
0216 pf 07  0.852 -0.039  0.853 4
0216 pf 08 -0.151  0.037  0.156 8
0216 pf 09 -0.200 -0.245  0.316 2
0216 pf 10  0.124 -0.786  0.796 3
0240 em 00  0.150 -0.290  0.327 3
0240 cf 00  0.166 -0.526  0.552 3
0240 pf 01  0.123  0.525  0.539 6
0240 pf 02  0.196 -0.753  0.778 3
0240 pf 03  0.363  0.005  0.363 5
0240 pf 04  0.316 -0.624  0.699 3
0240 pf 05  0.279 -0.231  0.362 4
