ecmf prod rf 2016012600 20230126 11 046
0024 em 00  0.844 -1.222  1.485 3
0024 cf 00  0.768 -1.176  1.405 3
0024 pf 01  0.946 -1.235  1.556 3
0024 pf 02  0.656 -1.197  1.365 3
0024 pf 03  0.787 -1.196  1.431 3
0024 pf 04  0.880 -1.105  1.412 3
0024 pf 05  0.719 -1.306  1.491 3
0024 pf 06  0.928 -1.390  1.671 3
0024 pf 07  0.851 -1.118  1.405 3
0024 pf 08  0.839 -1.118  1.397 3
0024 pf 09  0.991 -1.246  1.592 3
0024 pf 10  0.827 -1.153  1.419 3
0048 em 00  0.672 -0.918  1.138 3
0048 cf 00  0.629 -0.918  1.113 3
0048 pf 01  0.577 -0.810  0.994 3
0048 pf 02  0.458 -1.126  1.216 3
0048 pf 03  0.665 -1.014  1.213 3
0048 pf 04  0.768 -0.921  1.199 3
0048 pf 05  0.588 -1.014  1.172 3
0048 pf 06  0.776 -0.910  1.196 3
0048 pf 07  0.786 -0.825  1.140 3
0048 pf 08  0.543 -0.778  0.949 3
0048 pf 09  0.810 -0.787  1.130 4
0048 pf 10  0.678 -0.840  1.079 3
0072 em 00  0.604 -0.859  1.050 3
0072 cf 00  0.583 -0.858  1.037 3
0072 pf 01  0.624 -0.980  1.162 3
0072 pf 02  0.385 -1.147  1.210 3
0072 pf 03  0.523 -1.084  1.204 3
0072 pf 04  0.665 -0.638  0.922 4
0072 pf 05  0.423 -1.087  1.166 3
0072 pf 06  0.547 -0.799  0.968 3
0072 pf 07  0.772 -0.550  0.948 4
0072 pf 08  0.503 -0.771  0.920 3
0072 pf 09  0.949 -0.701  1.180 4
0072 pf 10  0.551 -0.685  0.879 3
0096 em 00  0.630 -0.743  0.974 3
0096 cf 00  0.587 -0.750  0.953 3
0096 pf 01  0.559 -0.788  0.966 3
0096 pf 02  0.425 -1.182  1.256 3
0096 pf 03  0.633 -1.008  1.190 3
0096 pf 04  0.682 -0.482  0.835 4
0096 pf 05  0.521 -1.297  1.398 3
0096 pf 06  0.622 -0.612  0.873 4
0096 pf 07  0.779 -0.281  0.828 4
0096 pf 08  0.567 -0.662  0.872 3
0096 pf 09  0.950 -0.367  1.019 4
0096 pf 10  0.466 -0.601  0.761 3
0120 em 00  0.645 -0.987  1.179 3
0120 cf 00  0.546 -1.004  1.143 3
0120 pf 01  0.659 -0.914  1.127 3
