ecmf prod rf 2018020600 20200206 11 046
0024 em 00 -1.690  2.584  3.088 7
0024 cf 00 -1.669  2.513  3.017 7
0024 pf 01 -1.760  2.504  3.061 7
0024 pf 02 -1.698  2.479  3.005 7
0024 pf 03 -1.749  2.569  3.108 7
0024 pf 04 -1.571  2.606  3.043 7
0024 pf 05 -1.725  2.538  3.069 7
0024 pf 06 -1.619  2.662  3.116 7
0024 pf 07 -1.664  2.422  2.938 7
0024 pf 08 -1.743  2.603  3.133 7
0024 pf 09 -1.576  2.569  3.014 7
0024 pf 10 -1.685  2.575  3.077 7
0048 em 00 -1.355  2.449  2.799 7
0048 cf 00 -1.303  2.320  2.660 7
0048 pf 01 -1.352  2.405  2.759 7
0048 pf 02 -1.417  2.064  2.504 7
0048 pf 03 -1.530  2.375  2.825 7
0048 pf 04 -1.082  2.604  2.820 7
0048 pf 05 -1.450  2.569  2.950 7
0048 pf 06 -1.304  2.598  2.907 7
0048 pf 07 -1.293  2.409  2.734 7
0048 pf 08 -1.410  2.406  2.789 7
0048 pf 09 -1.179  2.376  2.653 7
0048 pf 10 -1.449  2.460  2.855 7
0072 em 00 -0.967  2.053  2.269 7
0072 cf 00 -0.883  1.937  2.128 7
0072 pf 01 -0.981  1.843  2.088 7
0072 pf 02 -0.970  1.746  1.997 7
0072 pf 03 -1.155  1.882  2.208 7
0072 pf 04 -0.636  2.330  2.416 7
0072 pf 05 -1.158  2.322  2.595 7
0072 pf 06 -0.957  2.112  2.319 7
0072 pf 07 -0.836  2.104  2.264 7
0072 pf 08 -0.954  1.861  2.091 7
0072 pf 09 -0.848  2.017  2.188 7
0072 pf 10 -1.116  2.120  2.396 7
0096 em 00 -0.984  1.709  1.972 7
0096 cf 00 -0.849  1.573  1.788 7
0096 pf 01 -1.018  1.407  1.736 7
0096 pf 02 -0.829  1.378  1.608 7
0096 pf 03 -1.103  1.455  1.826 7
0096 pf 04 -0.767  2.119  2.254 7
0096 pf 05 -1.216  1.855  2.218 7
0096 pf 06 -1.012  1.987  2.230 7
0096 pf 07 -0.915  1.992  2.192 7
0096 pf 08 -0.808  1.448  1.658 7
0096 pf 09 -0.917  1.545  1.797 7
0096 pf 10 -1.216  1.744  2.126 7
0120 em 00 -0.890  1.690  1.910 7
0120 cf 00 -0.760  1.542  1.720 7
0120 pf 01 -0.712  1.310  1.491 7
0120 pf 02 -0.678  1.324  1.488 7
0120 pf 03 -0.973  1.267  1.598 7
0120 pf 04 -0.716  2.096  2.215 7
0120 pf 05 -1.061  1.806  2.094 7
0120 pf 06 -1.081  1.912  2.197 7
0120 pf 07 -0.845  2.174  2.333 7
0120 pf 08 -0.861  1.465  1.699 7
0120 pf 09 -0.907  1.755  1.976 7
0120 pf 10 -0.983  1.664  1.933 7
0144 em 00 -0.767  1.726  1.889 7
0144 cf 00 -0.578  1.663  1.761 7
0144 pf 01 -0.624  1.321  1.461 7
0144 pf 02 -0.716  1.125  1.334 7
0144 pf 03 -0.663  1.248  1.413 7
0144 pf 04 -0.602  2.318  2.395 7
0144 pf 05 -0.902  1.971  2.167 7
0144 pf 06 -0.945  1.832  2.061 7
0144 pf 07 -0.734  2.382  2.493 7
0144 pf 08 -0.661  1.593  1.725 7
0144 pf 09 -0.896  1.787  1.999 7
0144 pf 10 -0.877  1.460  1.703 7
