ecmf prod rf 2018020300 20200203 11 046
0024 em 00 -1.376  2.716  3.044 7
0024 cf 00 -1.392  2.673  3.014 7
0024 pf 01 -1.212  2.479  2.760 7
0024 pf 02 -1.349  2.582  2.913 7
0024 pf 03 -1.411  2.751  3.092 7
0024 pf 04 -1.418  2.773  3.114 7
0024 pf 05 -1.419  2.664  3.018 7
0024 pf 06 -1.323  2.705  3.011 7
0024 pf 07 -1.447  2.750  3.107 7
0024 pf 08 -1.468  2.658  3.037 7
0024 pf 09 -1.334  2.690  3.003 7
0024 pf 10 -1.348  2.767  3.078 7
0048 em 00 -1.502  2.579  2.984 7
0048 cf 00 -1.482  2.453  2.866 7
0048 pf 01 -1.332  2.490  2.824 7
0048 pf 02 -1.460  2.358  2.774 7
0048 pf 03 -1.693  2.721  3.204 7
0048 pf 04 -1.541  2.673  3.085 7
0048 pf 05 -1.450  2.465  2.860 7
0048 pf 06 -1.476  2.480  2.886 7
0048 pf 07 -1.577  2.655  3.088 7
0048 pf 08 -1.699  2.548  3.063 7
0048 pf 09 -1.349  2.517  2.855 7
0048 pf 10 -1.413  2.631  2.986 7
0072 em 00 -1.514  2.475  2.902 7
0072 cf 00 -1.429  2.294  2.703 7
0072 pf 01 -1.415  2.497  2.870 7
0072 pf 02 -1.578  2.139  2.658 7
0072 pf 03 -1.801  2.510  3.089 7
0072 pf 04 -1.523  2.658  3.064 7
0072 pf 05 -1.324  2.320  2.671 7
0072 pf 06 -1.515  2.536  2.954 7
0072 pf 07 -1.502  2.383  2.817 7
0072 pf 08 -1.745  2.321  2.904 7
0072 pf 09 -1.265  2.623  2.912 7
0072 pf 10 -1.469  2.593  2.980 7
0096 em 00 -1.406  2.432  2.809 7
0096 cf 00 -1.139  2.318  2.583 7
0096 pf 01 -1.662  2.379  2.902 7
0096 pf 02 -1.429  2.047  2.496 7
0096 pf 03 -1.714  2.396  2.946 7
0096 pf 04 -1.134  2.618  2.853 7
0096 pf 05 -1.337  2.518  2.851 7
0096 pf 06 -1.465  2.541  2.933 7
0096 pf 07 -1.348  2.239  2.613 7
0096 pf 08 -1.642  2.236  2.775 7
0096 pf 09 -1.122  2.552  2.788 7
0096 pf 10 -1.368  2.533  2.879 7
0120 em 00 -1.374  2.069  2.484 7
0120 cf 00 -1.021  2.049  2.290 7
0120 pf 01 -1.565  1.805  2.389 7
0120 pf 02 -1.302  1.672  2.119 7
0120 pf 03 -1.624  1.761  2.396 7
0120 pf 04 -1.149  2.643  2.882 7
0120 pf 05 -1.278  2.068  2.432 7
0120 pf 06 -1.494  2.098  2.576 7
0120 pf 07 -1.551  1.936  2.480 7
0120 pf 08 -1.592  1.750  2.366 7
0120 pf 09 -1.070  2.242  2.484 7
0120 pf 10 -1.334  2.418  2.761 7
0144 em 00 -1.160  1.661  2.026 7
0144 cf 00 -0.760  1.656  1.822 7
0144 pf 01 -1.230  1.316  1.802 7
0144 pf 02 -0.970  1.134  1.492 7
0144 pf 03 -1.381  1.269  1.875 8
0144 pf 04 -1.111  2.180  2.446 7
0144 pf 05 -1.027  1.769  2.045 7
0144 pf 06 -1.346  1.885  2.317 7
0144 pf 07 -1.383  1.388  1.959 7
0144 pf 08 -1.298  1.427  1.929 7
0144 pf 09 -0.997  1.903  2.148 7
0144 pf 10 -1.100  2.075  2.349 7
0168 em 00 -1.319  1.405  1.927 7
0168 cf 00 -0.949  1.419  1.707 7
0168 pf 01 -1.252  1.180  1.721 8
0168 pf 02 -1.361  0.791  1.574 8
0168 pf 03 -1.488  0.993  1.789 8
0168 pf 04 -1.358  1.747  2.213 7
0168 pf 05 -1.049  1.601  1.914 7
0168 pf 06 -1.402  1.687  2.194 7
0168 pf 07 -1.278  1.033  1.643 8
0168 pf 08 -1.411  0.942  1.697 8
0168 pf 09 -1.392  1.853  2.317 7
0168 pf 10 -1.357  1.946  2.372 7
0192 em 00 -1.162  1.285  1.733 7
0192 cf 00 -0.737  1.392  1.575 7
0192 pf 01 -1.271  0.981  1.605 8
0192 pf 02 -0.937  0.788  1.224 8
0192 pf 03 -1.470  0.916  1.732 8
0192 pf 04 -1.051  1.486  1.820 7
0192 pf 05 -0.836  1.635  1.836 7
0192 pf 06 -1.293  1.462  1.951 7
0192 pf 07 -0.991  0.804  1.276 8
0192 pf 08 -1.240  1.082  1.646 8
0192 pf 09 -1.373  1.561  2.079 7
