ecmf prod rf 2001100900 20171009 11 046
0024 em 00  0.763  0.539  0.934 5
0024 cf 00  0.686  0.543  0.875 5
0024 pf 01  0.863  0.425  0.962 5
0024 pf 02  0.595  0.518  0.788 5
0024 pf 03  0.813  0.613  1.018 5
0024 pf 04  0.803  0.520  0.956 5
0024 pf 05  0.740  0.506  0.896 5
0024 pf 06  0.807  0.541  0.972 5
0024 pf 07  0.725  0.392  0.824 5
0024 pf 08  0.820  0.643  1.042 5
0024 pf 09  0.810  0.722  1.086 5
0024 pf 10  0.719  0.395  0.821 5
0048 em 00  0.597  0.609  0.853 6
0048 cf 00  0.543  0.537  0.764 5
0048 pf 01  0.803  0.697  1.064 5
0048 pf 02  0.415  0.478  0.633 6
0048 pf 03  0.740  0.673  1.000 5
0048 pf 04  0.634  0.556  0.844 5
0048 pf 05  0.428  0.517  0.671 6
0048 pf 06  0.679  0.637  0.931 5
0048 pf 07  0.726  0.505  0.884 5
0048 pf 08  0.498  0.723  0.878 6
0048 pf 09  0.529  0.828  0.982 6
0048 pf 10  0.591  0.436  0.734 5
0072 em 00  0.398  0.602  0.722 6
0072 cf 00  0.398  0.569  0.694 6
0072 pf 01  0.662  0.528  0.847 5
0072 pf 02  0.150  0.218  0.265 6
0072 pf 03  0.508  0.447  0.677 5
0072 pf 04  0.627  0.692  0.933 6
0072 pf 05  0.182  0.736  0.759 6
0072 pf 06  0.614  0.559  0.830 5
0072 pf 07  0.423  0.686  0.806 6
0072 pf 08  0.124  0.727  0.737 6
0072 pf 09  0.258  0.703  0.748 6
0072 pf 10  0.435  0.676  0.804 6
0096 em 00  0.266  0.609  0.665 6
0096 cf 00  0.278  0.498  0.570 6
0096 pf 01  0.685  0.413  0.800 5
0096 pf 02  0.204  0.388  0.438 6
0096 pf 03  0.417  0.551  0.691 6
0096 pf 04  0.379  0.701  0.797 6
0096 pf 05  0.017  0.785  0.785 6
0096 pf 06  0.525  0.677  0.857 6
0096 pf 07  0.231  0.703  0.739 6
0096 pf 08 -0.129  0.626  0.639 7
0096 pf 09  0.163  0.777  0.794 6
0096 pf 10  0.159  0.518  0.542 6
0120 em 00  0.250  0.507  0.566 6
0120 cf 00  0.287  0.552  0.622 6
0120 pf 01  0.721  0.346  0.800 5
0120 pf 02  0.175  0.383  0.421 6
0120 pf 03  0.237  0.323  0.401 6
0120 pf 04  0.344  0.623  0.711 6
0120 pf 05 -0.284  0.638  0.699 7
0120 pf 06  0.429  0.474  0.640 6
0120 pf 07  0.414  0.604  0.733 6
0120 pf 08 -0.031  0.592  0.593 7
0120 pf 09  0.269  0.686  0.736 6
0120 pf 10  0.223  0.321  0.391 6
0144 em 00  0.301  0.396  0.498 6
0144 cf 00  0.350  0.506  0.615 6
0144 pf 01  0.830  0.360  0.905 5
0144 pf 02  0.357  0.349  0.500 5
0144 pf 03  0.249  0.322  0.407 6
0144 pf 04  0.300  0.481  0.567 6
0144 pf 05 -0.049  0.217  0.223 7
0144 pf 06  0.192  0.318  0.371 6
0144 pf 07  0.145  0.431  0.455 6
0144 pf 08  0.233  0.388  0.453 6
0144 pf 09  0.477  0.719  0.863 6
0144 pf 10  0.244  0.243  0.345 5
0168 em 00  0.373  0.291  0.473 5
0168 cf 00  0.377  0.388  0.541 6
0168 pf 01  0.928  0.528  1.068 5
0168 pf 02  0.250  0.257  0.359 6
0168 pf 03  0.539  0.260  0.598 5
0168 pf 04  0.196  0.292  0.352 6
0168 pf 05  0.170  0.319  0.361 6
0168 pf 06  0.181 -0.004  0.181 4
0168 pf 07  0.294  0.189  0.349 5
0168 pf 08  0.399  0.165  0.432 5
0168 pf 09  0.490  0.650  0.814 6
0168 pf 10  0.280  0.135  0.311 5
0192 em 00  0.449  0.161  0.477 5
0192 cf 00  0.386  0.267  0.469 5
0192 pf 01  0.960  0.703  1.190 5
0192 pf 02  0.341  0.271  0.436 5
0192 pf 03  0.679  0.138  0.693 5
0192 pf 04  0.298  0.055  0.303 5
0192 pf 05  0.300  0.044  0.303 5
0192 pf 06  0.210 -0.074  0.223 4
0192 pf 07  0.435 -0.031  0.436 4
0192 pf 08  0.386  0.074  0.393 5
0192 pf 09  0.401  0.448  0.601 6
0192 pf 10  0.540 -0.128  0.555 4
0216 em 00  0.476 -0.005  0.476 4
0216 cf 00  0.297  0.021  0.298 5
0216 pf 01  0.766  0.701  1.038 5
0216 pf 02  0.276  0.049  0.280 5
0216 pf 03  0.928 -0.052  0.929 4
