ecmf prod rf 1999100500 20171005 11 046
0024 em 00 -0.866 -1.298  1.560 2
0024 cf 00 -0.910 -1.260  1.554 2
0024 pf 01 -0.860 -1.233  1.503 2
0024 pf 02 -0.851 -1.236  1.501 2
0024 pf 03 -0.798 -1.135  1.387 2
0024 pf 04 -0.854 -1.415  1.653 2
0024 pf 05 -0.943 -1.302  1.608 2
0024 pf 06 -0.831 -1.226  1.481 2
0024 pf 07 -0.856 -1.345  1.595 2
0024 pf 08 -0.806 -1.235  1.474 2
0024 pf 09 -0.789 -1.306  1.525 2
0024 pf 10 -0.873 -1.309  1.574 2
0048 em 00 -0.641 -1.184  1.346 2
0048 cf 00 -0.579 -1.181  1.315 2
0048 pf 01 -0.537 -1.104  1.228 2
0048 pf 02 -0.717 -1.157  1.361 2
0048 pf 03 -0.502 -0.976  1.098 2
0048 pf 04 -0.640 -1.238  1.393 2
0048 pf 05 -0.777 -1.270  1.488 2
0048 pf 06 -0.657 -1.062  1.249 2
0048 pf 07 -0.613 -1.166  1.318 2
0048 pf 08 -0.622 -1.325  1.463 2
0048 pf 09 -0.485 -1.051  1.157 2
0048 pf 10 -0.793 -1.250  1.480 2
0072 em 00 -0.411 -1.185  1.254 2
0072 cf 00 -0.315 -1.231  1.271 2
0072 pf 01 -0.490 -1.230  1.324 2
0072 pf 02 -0.391 -1.186  1.249 2
0072 pf 03 -0.241 -0.934  0.965 2
0072 pf 04 -0.273 -1.177  1.208 2
0072 pf 05 -0.479 -1.203  1.295 2
0072 pf 06 -0.481 -1.012  1.121 2
0072 pf 07 -0.267 -1.211  1.240 2
0072 pf 08 -0.579 -1.323  1.444 2
0072 pf 09 -0.335 -0.999  1.054 2
0072 pf 10 -0.528 -1.301  1.404 2
0096 em 00 -0.260 -1.152  1.181 2
0096 cf 00 -0.144 -1.137  1.146 2
0096 pf 01 -0.389 -1.384  1.437 2
0096 pf 02 -0.277 -1.207  1.238 2
0096 pf 03 -0.290 -0.787  0.839 2
0096 pf 04  0.022 -1.123  1.124 3
0096 pf 05 -0.120 -1.215  1.221 2
0096 pf 06 -0.407 -0.938  1.022 2
0096 pf 07 -0.088 -1.127  1.131 2
0096 pf 08 -0.450 -1.270  1.347 2
0096 pf 09 -0.157 -0.966  0.979 2
0096 pf 10 -0.425 -1.302  1.369 2
0120 em 00  0.115 -0.864  0.872 3
0120 cf 00  0.235 -0.831  0.863 3
0120 pf 01  0.199 -1.189  1.205 3
0120 pf 02  0.103 -0.866  0.872 3
0120 pf 03  0.122 -0.716  0.726 3
0120 pf 04  0.356 -0.810  0.885 3
0120 pf 05  0.225 -0.837  0.867 3
0120 pf 06 -0.043 -0.749  0.750 2
0120 pf 07  0.326 -0.703  0.775 3
0120 pf 08 -0.048 -0.771  0.773 2
0120 pf 09 -0.079 -0.580  0.585 2
0120 pf 10 -0.052 -1.259  1.260 2
0144 em 00  0.595 -0.785  0.985 3
0144 cf 00  0.702 -0.651  0.957 4
0144 pf 01  0.941 -1.145  1.482 3
0144 pf 02  0.739 -0.543  0.918 4
