ecmf prod rf 2003103000 20171030 11 046
0024 em 00 -1.308  0.540  1.416 8
0024 cf 00 -1.331  0.589  1.455 8
0024 pf 01 -1.286  0.566  1.405 8
0024 pf 02 -1.262  0.480  1.350 8
0024 pf 03 -1.211  0.524  1.320 8
0024 pf 04 -1.279  0.286  1.311 8
0024 pf 05 -1.316  0.589  1.441 8
0024 pf 06 -1.314  0.514  1.411 8
0024 pf 07 -1.334  0.571  1.451 8
0024 pf 08 -1.143  0.531  1.261 8
0024 pf 09 -1.491  0.525  1.581 8
0024 pf 10 -1.364  0.581  1.482 8
0048 em 00 -1.079  0.368  1.140 8
0048 cf 00 -1.144  0.347  1.196 8
0048 pf 01 -1.289  0.337  1.332 8
0048 pf 02 -1.066  0.489  1.172 8
0048 pf 03 -0.946  0.374  1.018 8
0048 pf 04 -0.865  0.138  0.876 8
0048 pf 05 -1.168  0.207  1.186 8
0048 pf 06 -1.037  0.416  1.117 8
0048 pf 07 -0.957  0.459  1.061 8
0048 pf 08 -0.966  0.421  1.053 8
0048 pf 09 -1.266  0.210  1.283 8
0048 pf 10 -1.148  0.449  1.232 8
0072 em 00 -0.826  0.263  0.867 8
0072 cf 00 -0.907  0.226  0.935 8
0072 pf 01 -1.065  0.225  1.088 8
0072 pf 02 -0.889  0.396  0.974 8
0072 pf 03 -0.870  0.164  0.886 8
0072 pf 04 -0.630  0.124  0.642 8
0072 pf 05 -0.843  0.337  0.908 8
0072 pf 06 -0.795  0.303  0.851 8
0072 pf 07 -0.751  0.207  0.778 8
0072 pf 08 -0.535  0.381  0.657 8
0072 pf 09 -0.907  0.063  0.909 8
0072 pf 10 -0.906  0.294  0.953 8
0096 em 00 -0.637  0.304  0.706 8
0096 cf 00 -0.700  0.257  0.746 8
0096 pf 01 -0.797  0.335  0.864 8
0096 pf 02 -0.752  0.428  0.865 8
0096 pf 03 -0.650  0.348  0.737 8
0096 pf 04 -0.374  0.087  0.384 8
0096 pf 05 -0.816  0.283  0.864 8
0096 pf 06 -0.483  0.258  0.548 8
0096 pf 07 -0.614  0.190  0.643 8
0096 pf 08 -0.429  0.705  0.825 7
0096 pf 09 -0.659  0.062  0.662 8
0096 pf 10 -0.751  0.233  0.786 8
0120 em 00 -0.523  0.183  0.554 8
0120 cf 00 -0.488  0.113  0.501 8
0120 pf 01 -0.812  0.268  0.855 8
0120 pf 02 -0.655  0.122  0.667 8
0120 pf 03 -0.524  0.186  0.556 8
0120 pf 04 -0.296 -0.027  0.298 1
0120 pf 05 -0.733  0.292  0.789 8
0120 pf 06 -0.368  0.193  0.416 8
0120 pf 07 -0.411  0.158  0.440 8
0120 pf 08 -0.434  0.573  0.719 7
0120 pf 09 -0.625 -0.092  0.632 1
0120 pf 10 -0.420  0.082  0.428 8
0144 em 00 -0.524  0.154  0.546 8
0144 cf 00 -0.499  0.074  0.505 8
0144 pf 01 -0.807  0.229  0.839 8
0144 pf 02 -0.750  0.009  0.750 8
0144 pf 03 -0.569  0.097  0.577 8
0144 pf 04 -0.162 -0.108  0.194 1
0144 pf 05 -0.958  0.151  0.969 8
0144 pf 06 -0.256  0.289  0.386 7
0144 pf 07 -0.371  0.157  0.403 8
0144 pf 08 -0.627  0.528  0.820 8
0144 pf 09 -0.462 -0.114  0.476 1
0144 pf 10 -0.315  0.222  0.385 8
0168 em 00 -0.520  0.225  0.567 8
0168 cf 00 -0.531  0.217  0.574 8
0168 pf 01 -0.861  0.351  0.930 8
0168 pf 02 -0.750 -0.144  0.763 1
0168 pf 03 -0.487  0.104  0.498 8
0168 pf 04 -0.412  0.014  0.412 8
0168 pf 05 -0.848  0.301  0.900 8
0168 pf 06 -0.226  0.422  0.479 7
0168 pf 07 -0.292  0.282  0.406 8
0168 pf 08 -0.483  0.414  0.637 8
0168 pf 09 -0.487  0.003  0.487 8
0168 pf 10 -0.358  0.329  0.486 8
0192 em 00 -0.395  0.105  0.409 8
0192 cf 00 -0.390  0.128  0.411 8
0192 pf 01 -0.870  0.155  0.884 8
0192 pf 02 -0.604 -0.212  0.640 1
0192 pf 03 -0.207 -0.125  0.242 1
0192 pf 04 -0.310 -0.117  0.332 1
0192 pf 05 -0.782  0.011  0.782 8
0192 pf 06 -0.243  0.372  0.444 7
0192 pf 07 -0.107  0.089  0.139 8
0192 pf 08 -0.246  0.383  0.456 7
0192 pf 09 -0.213  0.080  0.227 8
0192 pf 10 -0.393  0.226  0.453 8
0216 em 00 -0.208 -0.165  0.265 1
0216 cf 00 -0.266 -0.142  0.301 1
0216 pf 01 -0.675 -0.148  0.691 1
0216 pf 02 -0.350 -0.598  0.693 2
0216 pf 03 -0.055 -0.198  0.205 2
0216 pf 04 -0.180 -0.210  0.276 2
0216 pf 05 -0.616 -0.193  0.646 1
0216 pf 06 -0.045  0.037  0.059 8
0216 pf 07  0.243 -0.076  0.254 4
0216 pf 08 -0.095  0.039  0.103 8
0216 pf 09 -0.067 -0.308  0.315 2
0216 pf 10 -0.200 -0.173  0.265 1
0240 em 00 -0.214 -0.248  0.328 2
0240 cf 00 -0.416 -0.340  0.537 1
0240 pf 01 -0.823 -0.294  0.874 1
0240 pf 02 -0.376 -0.611  0.717 2
0240 pf 03 -0.052 -0.382  0.386 2
0240 pf 04 -0.211 -0.172  0.272 1
0240 pf 05 -0.569 -0.247  0.620 1
0240 pf 06 -0.240 -0.009  0.240 1
0240 pf 07  0.045 -0.240  0.245 3
0240 pf 08  0.093  0.119  0.151 6
0240 pf 09  0.263 -0.443  0.515 3
0240 pf 10 -0.091 -0.233  0.250 2
0264 em 00 -0.177 -0.181  0.253 2
0264 cf 00 -0.544 -0.365  0.655 1
0264 pf 01 -0.871 -0.435  0.974 1
0264 pf 02 -0.448 -0.645  0.785 2
0264 pf 03 -0.143 -0.150  0.207 2
0264 pf 04 -0.171 -0.178  0.247 2
0264 pf 05 -0.359  0.088  0.370 8
0264 pf 06 -0.339  0.006  0.340 8
0264 pf 07 -0.033 -0.077  0.084 2
0264 pf 08  0.333  0.161  0.370 5
0264 pf 09  0.518 -0.389  0.648 4
0264 pf 10  0.111 -0.126  0.168 3
0288 em 00 -0.020 -0.139  0.140 2
0288 cf 00 -0.366 -0.296  0.471 1
0288 pf 01 -0.812 -0.536  0.974 1
0288 pf 02 -0.210 -0.656  0.689 2
0288 pf 03 -0.205 -0.098  0.227 1
0288 pf 04 -0.031 -0.257  0.259 2
0288 pf 05 -0.023  0.186  0.187 7
0288 pf 06 -0.519 -0.108  0.530 1
0288 pf 07  0.072 -0.033  0.079 4
0288 pf 08  0.663  0.253  0.709 5
0288 pf 09  0.754 -0.270  0.800 4
0288 pf 10  0.467  0.175  0.498 5
0312 em 00  0.032 -0.094  0.100 3
0312 cf 00 -0.338 -0.404  0.526 2
