ecmf prod rf 2001121400 20151214 11 046
0024 em 00 -0.661  1.444  1.588 7
0024 cf 00 -0.729  1.461  1.633 7
0024 pf 01 -0.676  1.318  1.481 7
0024 pf 02 -0.652  1.479  1.616 7
0024 pf 03 -0.617  1.537  1.656 7
0024 pf 04 -0.540  1.394  1.495 7
0024 pf 05 -0.728  1.504  1.671 7
0024 pf 06 -0.631  1.445  1.577 7
0024 pf 07 -0.564  1.347  1.460 7
0024 pf 08 -0.752  1.433  1.618 7
0024 pf 09 -0.672  1.406  1.558 7
0024 pf 10 -0.506  1.501  1.584 7
0048 em 00 -0.646  1.533  1.664 7
0048 cf 00 -0.539  1.422  1.521 7
0048 pf 01 -0.606  1.403  1.528 7
0048 pf 02 -0.654  1.756  1.873 7
0048 pf 03 -0.684  1.472  1.623 7
0048 pf 04 -0.663  1.543  1.680 7
0048 pf 05 -0.781  1.567  1.751 7
0048 pf 06 -0.664  1.465  1.609 7
0048 pf 07 -0.399  1.498  1.551 7
0048 pf 08 -0.680  1.499  1.646 7
0048 pf 09 -0.465  1.550  1.618 7
0048 pf 10 -0.776  1.656  1.828 7
0072 em 00 -0.706  1.328  1.504 7
0072 cf 00 -0.610  1.334  1.466 7
0072 pf 01 -0.585  1.210  1.344 7
0072 pf 02 -0.891  1.430  1.685 7
0072 pf 03 -0.765  1.495  1.680 7
0072 pf 04 -0.652  1.281  1.437 7
0072 pf 05 -0.807  1.158  1.411 7
0072 pf 06 -0.606  1.299  1.433 7
0072 pf 07 -0.538  1.478  1.573 7
0072 pf 08 -0.658  1.276  1.436 7
0072 pf 09 -0.488  1.408  1.490 7
0072 pf 10 -0.968  1.242  1.575 7
0096 em 00 -1.020  1.278  1.635 7
0096 cf 00 -0.905  1.172  1.481 7
0096 pf 01 -0.803  1.335  1.558 7
0096 pf 02 -1.271  1.243  1.778 8
0096 pf 03 -0.950  1.419  1.708 7
0096 pf 04 -1.031  1.195  1.578 7
0096 pf 05 -1.136  1.102  1.583 8
0096 pf 06 -0.989  1.142  1.511 7
0096 pf 07 -1.055  1.463  1.804 7
0096 pf 08 -0.875  1.246  1.522 7
0096 pf 09 -0.758  1.493  1.674 7
0096 pf 10 -1.260  1.282  1.798 7
0120 em 00 -1.122  1.269  1.694 7
0120 cf 00 -0.980  1.156  1.515 7
0120 pf 01 -1.045  1.414  1.758 7
0120 pf 02 -1.377  0.859  1.623 8
0120 pf 03 -0.946  1.574  1.836 7
0120 pf 04 -1.176  1.224  1.697 7
0120 pf 05 -1.177  1.231  1.703 7
0120 pf 06 -0.933  1.330  1.625 7
0120 pf 07 -1.237  1.529  1.967 7
0120 pf 08 -0.968  1.201  1.542 7
0120 pf 09 -0.996  1.393  1.712 7
0120 pf 10 -1.340  1.083  1.723 8
0144 em 00 -1.221  1.154  1.680 8
0144 cf 00 -1.072  1.206  1.613 7
0144 pf 01 -1.122  1.190  1.635 7
0144 pf 02 -1.275  0.683  1.447 8
0144 pf 03 -1.300  1.309  1.845 7
0144 pf 04 -1.402  1.166  1.824 8
0144 pf 05 -1.369  1.117  1.767 8
0144 pf 06 -0.910  1.352  1.630 7
0144 pf 07 -1.146  1.086  1.579 8
0144 pf 08 -1.101  1.113  1.566 7
0144 pf 09 -0.975  1.411  1.715 7
0144 pf 10 -1.629  1.097  1.964 8
0168 em 00 -1.219  0.929  1.532 8
0168 cf 00 -1.007  1.092  1.485 7
0168 pf 01 -1.078  1.045  1.502 8
0168 pf 02 -1.411  0.554  1.516 8
0168 pf 03 -1.073  0.999  1.466 8
0168 pf 04 -1.303  0.965  1.621 8
0168 pf 05 -1.410  0.954  1.702 8
0168 pf 06 -1.117  1.023  1.515 8
0168 pf 07 -1.217  0.712  1.410 8
0168 pf 08 -0.879  0.897  1.256 7
0168 pf 09 -1.183  1.418  1.846 7
0168 pf 10 -1.654  0.624  1.768 8
0192 em 00 -1.302  0.784  1.520 8
0192 cf 00 -1.118  0.980  1.487 8
0192 pf 01 -1.320  0.977  1.642 8
0192 pf 02 -1.485  0.426  1.545 8
0192 pf 03 -1.033  0.771  1.289 8
0192 pf 04 -1.387  0.908  1.658 8
0192 pf 05 -1.312  0.631  1.456 8
0192 pf 06 -1.285  0.945  1.595 8
0192 pf 07 -1.060  0.714  1.278 8
0192 pf 08 -1.021  0.923  1.376 8
0192 pf 09 -1.489  1.044  1.819 8
0192 pf 10 -1.735  0.368  1.773 8
0216 em 00 -1.415  0.743  1.598 8
0216 cf 00 -1.270  0.826  1.516 8
0216 pf 01 -1.383  0.948  1.676 8
0216 pf 02 -1.381  0.307  1.415 8
0216 pf 03 -1.002  0.721  1.234 8
0216 pf 04 -1.571  0.758  1.744 8
0216 pf 05 -1.720  0.677  1.848 8
0216 pf 06 -1.469  1.310  1.969 8
0216 pf 07 -1.196  0.836  1.460 8
0216 pf 08 -1.182  0.716  1.382 8
0216 pf 09 -1.529  0.946  1.798 8
0216 pf 10 -1.771  0.201  1.783 8
0240 em 00 -1.420  0.743  1.602 8
0240 cf 00 -1.323  0.806  1.549 8
0240 pf 01 -1.329  0.776  1.539 8
0240 pf 02 -1.096  0.251  1.124 8
0240 pf 03 -1.102  0.892  1.417 8
0240 pf 04 -1.725  0.766  1.887 8
0240 pf 05 -1.913  0.566  1.995 8
0240 pf 06 -1.364  1.113  1.760 8
0240 pf 07 -1.384  1.009  1.713 8
0240 pf 08 -1.202  0.662  1.372 8
0240 pf 09 -1.531  1.160  1.921 8
0240 pf 10 -1.551  0.200  1.564 8
0264 em 00 -1.328  0.854  1.579 8
0264 cf 00 -1.336  0.717  1.516 8
0264 pf 01 -1.158  0.840  1.431 8
0264 pf 02 -0.725  0.774  1.061 7
0264 pf 03 -1.082  1.371  1.747 7
0264 pf 04 -1.788  0.624  1.894 8
0264 pf 05 -1.816  0.286  1.839 8
0264 pf 06 -1.420  1.142  1.822 8
0264 pf 07 -1.114  1.143  1.596 7
0264 pf 08 -0.831  0.973  1.279 7
0264 pf 09 -1.739  1.282  2.161 8
0264 pf 10 -1.517  0.260  1.539 8
0288 em 00 -1.339  0.894  1.610 8
0288 cf 00 -1.150  0.618  1.306 8
0288 pf 01 -1.269  0.502  1.365 8
0288 pf 02 -0.803  1.213  1.455 7
0288 pf 03 -1.455  1.772  2.293 7
0288 pf 04 -1.731  0.451  1.789 8
0288 pf 05 -1.684  0.114  1.688 8
0288 pf 06 -1.182  1.029  1.567 8
0288 pf 07 -1.312  1.073  1.695 8
0288 pf 08 -0.780  1.138  1.379 7
0288 pf 09 -1.855  1.530  2.405 8
0288 pf 10 -1.398  0.399  1.453 8
0312 em 00 -1.387  0.920  1.664 8
0312 cf 00 -1.346  0.506  1.438 8
0312 pf 01 -1.346  0.417  1.409 8
0312 pf 02 -0.693  1.363  1.529 7
0312 pf 03 -1.660  1.758  2.418 7
0312 pf 04 -1.735  0.654  1.854 8
0312 pf 05 -1.837  0.027  1.837 8
0312 pf 06 -1.271  0.983  1.607 8
0312 pf 07 -1.363  1.112  1.759 8
0312 pf 08 -0.984  1.626  1.901 7
0312 pf 09 -1.845  1.305  2.260 8
0312 pf 10 -1.051  0.354  1.109 8
0336 em 00 -1.439  0.930  1.713 8
0336 cf 00 -1.546  0.486  1.620 8
0336 pf 01 -1.278  0.621  1.421 8
0336 pf 02 -0.893  1.221  1.513 7
0336 pf 03 -1.976  1.727  2.624 8
0336 pf 04 -1.765  0.879  1.972 8
0336 pf 05 -1.571  0.281  1.596 8
0336 pf 06 -1.119  1.023  1.517 8
0336 pf 07 -1.501  0.957  1.780 8
0336 pf 08 -1.071  1.624  1.945 7
0336 pf 09 -1.946  1.156  2.264 8
0336 pf 10 -1.017  0.238  1.045 8
0360 em 00 -1.460  0.954  1.744 8
0360 cf 00 -1.548  0.550  1.643 8
0360 pf 01 -1.221  0.738  1.427 8
0360 pf 02 -1.494  1.223  1.931 8
0360 pf 03 -2.169  1.180  2.469 8
0360 pf 04 -1.866  0.830  2.042 8
0360 pf 05 -1.181  0.470  1.271 8
0360 pf 06 -0.594  1.026  1.186 7
0360 pf 07 -1.402  0.940  1.688 8
0360 pf 08 -1.178  1.635  2.016 7
0360 pf 09 -1.919  1.367  2.356 8
0360 pf 10 -1.323  0.501  1.414 8
0384 em 00 -1.374  0.914  1.650 8
0384 cf 00 -1.421  0.853  1.657 8
0384 pf 01 -0.989  1.280  1.618 7
0384 pf 02 -1.447  1.213  1.889 8
0384 pf 03 -2.103  0.811  2.254 8
0384 pf 04 -1.787  0.743  1.935 8
0384 pf 05 -1.094  0.283  1.130 8
0384 pf 06 -0.391  1.189  1.251 7
0384 pf 07 -1.498  0.775  1.686 8
0384 pf 08 -1.185  1.494  1.907 7
0384 pf 09 -1.648  1.164  2.018 8
0384 pf 10 -1.398  0.214  1.414 8
0408 em 00 -1.226  0.803  1.466 8
0408 cf 00 -1.177  0.849  1.451 8
0408 pf 01 -1.012  1.290  1.639 7
0408 pf 02 -1.130  1.264  1.696 7
0408 pf 03 -1.995  0.685  2.109 8
0408 pf 04 -1.640  0.373  1.681 8
0408 pf 05 -1.048  0.033  1.048 8
0408 pf 06 -0.420  1.368  1.431 7
0408 pf 07 -1.254  0.397  1.315 8
0408 pf 08 -1.271  1.355  1.858 7
0408 pf 09 -1.130  0.858  1.419 8
0408 pf 10 -1.251  0.335  1.295 8
0432 em 00 -1.027  0.817  1.312 8
0432 cf 00 -1.130  0.865  1.423 8
0432 pf 01 -1.010  1.620  1.909 7
0432 pf 02 -0.605  1.115  1.269 7
0432 pf 03 -2.026  0.559  2.102 8
0432 pf 04 -1.298  0.613  1.436 8
0432 pf 05 -0.749  0.011  0.749 8
