ecmf prod rf 2002121700 20151217 11 046
0024 em 00 -1.601 -1.804  2.411 2
0024 cf 00 -1.603 -1.745  2.370 2
0024 pf 01 -1.463 -1.741  2.274 2
0024 pf 02 -1.601 -1.711  2.343 2
0024 pf 03 -1.472 -1.650  2.211 2
0024 pf 04 -1.625 -1.905  2.504 2
0024 pf 05 -1.564 -1.730  2.332 2
0024 pf 06 -1.577 -1.849  2.430 2
0024 pf 07 -1.740 -1.762  2.476 2
0024 pf 08 -1.574 -1.833  2.416 2
0024 pf 09 -1.560 -1.910  2.466 2
0024 pf 10 -1.549 -1.714  2.310 2
0048 em 00 -1.317 -1.915  2.324 2
0048 cf 00 -1.319 -1.913  2.323 2
0048 pf 01 -1.325 -1.761  2.204 2
0048 pf 02 -1.287 -1.692  2.126 2
0048 pf 03 -1.196 -1.851  2.204 2
0048 pf 04 -1.393 -1.894  2.350 2
0048 pf 05 -1.350 -1.931  2.356 2
0048 pf 06 -1.046 -2.017  2.272 2
0048 pf 07 -1.416 -1.962  2.420 2
0048 pf 08 -1.315 -1.860  2.278 2
0048 pf 09 -1.194 -2.076  2.395 2
0048 pf 10 -1.395 -1.834  2.305 2
0072 em 00 -0.921 -1.786  2.009 2
0072 cf 00 -0.926 -1.777  2.004 2
0072 pf 01 -1.006 -1.719  1.992 2
0072 pf 02 -0.956 -1.593  1.857 2
0072 pf 03 -0.770 -1.609  1.784 2
0072 pf 04 -0.915 -1.788  2.008 2
0072 pf 05 -0.939 -1.969  2.182 2
0072 pf 06 -0.628 -1.777  1.885 2
0072 pf 07 -0.977 -1.926  2.160 2
0072 pf 08 -0.927 -1.704  1.940 2
0072 pf 09 -0.820 -1.817  1.993 2
0072 pf 10 -1.075 -1.694  2.006 2
0096 em 00 -0.421 -1.908  1.954 2
0096 cf 00 -0.415 -1.895  1.940 2
0096 pf 01 -0.466 -1.925  1.980 2
0096 pf 02 -0.586 -1.837  1.929 2
0096 pf 03 -0.280 -1.734  1.756 2
0096 pf 04 -0.400 -1.771  1.816 2
0096 pf 05 -0.370 -2.234  2.265 2
0096 pf 06 -0.313 -1.832  1.858 2
0096 pf 07 -0.321 -2.049  2.074 2
0096 pf 08 -0.352 -1.814  1.848 2
0096 pf 09 -0.547 -1.819  1.899 2
0096 pf 10 -0.471 -1.833  1.893 2
0120 em 00 -0.030 -2.064  2.064 2
0120 cf 00 -0.071 -2.056  2.057 2
0120 pf 01  0.089 -1.775  1.778 3
