ecmf prod rf 2013010400 20210104 11 046
0024 em 00  1.789 -0.928  2.016 4
0024 cf 00  1.718 -0.872  1.927 4
0024 pf 01  1.689 -0.996  1.960 4
0024 pf 02  1.795 -0.911  2.013 4
0024 pf 03  1.781 -0.959  2.023 4
0024 pf 04  1.871 -0.831  2.048 4
0024 pf 05  1.824 -0.815  1.998 4
0024 pf 06  1.754 -0.972  2.005 4
0024 pf 07  1.790 -0.865  1.988 4
0024 pf 08  1.806 -1.092  2.110 4
0024 pf 09  1.694 -0.694  1.831 4
0024 pf 10  1.860 -1.106  2.163 4
0048 em 00  2.010 -0.890  2.198 4
0048 cf 00  1.964 -0.966  2.189 4
0048 pf 01  1.895 -0.841  2.073 4
0048 pf 02  2.178 -0.975  2.387 4
0048 pf 03  2.041 -0.869  2.218 4
0048 pf 04  2.108 -0.709  2.224 4
0048 pf 05  2.139 -0.869  2.309 4
0048 pf 06  1.907 -0.910  2.113 4
0048 pf 07  1.843 -0.859  2.033 4
0048 pf 08  2.122 -1.024  2.356 4
0048 pf 09  1.742 -0.651  1.860 4
0048 pf 10  2.067 -1.047  2.317 4
0072 em 00  1.755 -0.812  1.933 4
0072 cf 00  1.702 -0.972  1.961 4
0072 pf 01  1.747 -0.802  1.922 4
0072 pf 02  1.830 -0.767  1.984 4
0072 pf 03  1.788 -0.878  1.992 4
0072 pf 04  1.871 -0.528  1.944 4
0072 pf 05  1.857 -0.847  2.041 4
0072 pf 06  1.649 -0.843  1.851 4
0072 pf 07  1.583 -0.752  1.753 4
0072 pf 08  1.838 -1.042  2.112 4
0072 pf 09  1.413 -0.609  1.539 4
0072 pf 10  1.937 -0.838  2.111 4
0096 em 00  1.663 -0.515  1.740 4
0096 cf 00  1.640 -0.607  1.749 4
0096 pf 01  1.611 -0.364  1.651 4
0096 pf 02  1.719 -0.605  1.822 4
0096 pf 03  1.781 -0.571  1.871 4
0096 pf 04  1.735 -0.231  1.750 4
0096 pf 05  1.916 -0.426  1.963 4
0096 pf 06  1.603 -0.504  1.680 4
0096 pf 07  1.491 -0.530  1.583 4
0096 pf 08  1.838 -0.741  1.981 4
0096 pf 09  1.041 -0.621  1.212 4
0096 pf 10  1.853 -0.447  1.907 4
0120 em 00  1.444 -0.199  1.458 4
0120 cf 00  1.364 -0.355  1.409 4
0120 pf 01  1.274  0.002  1.274 5
0120 pf 02  1.853 -0.174  1.861 4
0120 pf 03  1.562 -0.306  1.591 4
0120 pf 04  1.475  0.057  1.476 5
0120 pf 05  1.710 -0.273  1.731 4
0120 pf 06  1.224  0.028  1.225 5
0120 pf 07  1.250 -0.055  1.251 4
0120 pf 08  1.700 -0.546  1.786 4
0120 pf 09  0.993 -0.558  1.139 4
0120 pf 10  1.445 -0.009  1.445 4
0144 em 00  1.344  0.266  1.370 5
0144 cf 00  1.271  0.120  1.276 5
0144 pf 01  0.950  0.601  1.124 5
