ecmf prod rf 2008082700 20200827 11 046
0024 em 00 -0.270 -1.192  1.223 2
0024 cf 00 -0.286 -1.171  1.205 2
0024 pf 01 -0.398 -1.310  1.369 2
0024 pf 02 -0.193 -1.164  1.180 2
0024 pf 03 -0.130 -1.042  1.050 2
0024 pf 04 -0.300 -1.182  1.220 2
0024 pf 05 -0.428 -1.144  1.221 2
0024 pf 06 -0.228 -1.196  1.218 2
0024 pf 07 -0.322 -1.121  1.167 2
0024 pf 08 -0.202 -1.192  1.209 2
0024 pf 09 -0.171 -1.049  1.063 2
0024 pf 10 -0.195 -1.360  1.374 2
0048 em 00 -0.165 -0.984  0.997 2
0048 cf 00 -0.168 -1.044  1.057 2
0048 pf 01 -0.626 -1.209  1.362 2
0048 pf 02 -0.014 -1.003  1.003 2
0048 pf 03 -0.096 -0.819  0.825 2
0048 pf 04 -0.001 -1.061  1.061 3
0048 pf 05 -0.338 -1.033  1.087 2
0048 pf 06 -0.172 -0.893  0.909 2
0048 pf 07 -0.188 -0.946  0.965 2
0048 pf 08 -0.066 -0.849  0.851 2
0048 pf 09 -0.035 -0.722  0.723 2
0048 pf 10 -0.028 -1.070  1.071 2
0072 em 00 -0.111 -0.869  0.876 2
0072 cf 00 -0.143 -0.959  0.970 2
0072 pf 01 -0.531 -1.128  1.247 2
0072 pf 02  0.092 -0.918  0.923 3
0072 pf 03 -0.064 -0.563  0.566 2
0072 pf 04  0.099 -1.050  1.055 3
0072 pf 05 -0.317 -0.934  0.986 2
0072 pf 06 -0.296 -0.888  0.936 2
0072 pf 07 -0.213 -0.893  0.918 2
0072 pf 08  0.092 -0.706  0.712 3
0072 pf 09  0.045 -0.486  0.488 3
0072 pf 10  0.092 -0.878  0.883 3
0096 em 00 -0.254 -0.711  0.755 2
0096 cf 00 -0.335 -0.820  0.886 2
0096 pf 01 -0.634 -0.874  1.080 2
0096 pf 02  0.106 -0.820  0.827 3
0096 pf 03 -0.353 -0.375  0.515 2
0096 pf 04  0.084 -0.948  0.952 3
0096 pf 05 -0.317 -0.814  0.873 2
0096 pf 06 -0.582 -0.676  0.892 2
0096 pf 07 -0.423 -0.800  0.905 2
0096 pf 08  0.023 -0.546  0.546 3
0096 pf 09 -0.136 -0.369  0.393 2
0096 pf 10 -0.100 -0.661  0.669 2
0120 em 00 -0.235 -0.514  0.565 2
0120 cf 00 -0.336 -0.728  0.801 2
0120 pf 01 -0.715 -0.778  1.056 2
0120 pf 02  0.109 -0.627  0.636 3
0120 pf 03 -0.114 -0.060  0.129 1
0120 pf 04  0.144 -0.716  0.730 3
0120 pf 05 -0.320 -0.541  0.629 2
0120 pf 06 -0.746 -0.613  0.966 1
0120 pf 07 -0.364 -0.689  0.779 2
0120 pf 08  0.186 -0.197  0.271 3
0120 pf 09 -0.212 -0.272  0.345 2
0120 pf 10 -0.051 -0.318  0.322 2
0144 em 00 -0.086 -0.539  0.545 2
0144 cf 00 -0.003 -0.853  0.853 2
0144 pf 01 -0.476 -0.924  1.040 2
0144 pf 02  0.348 -0.495  0.605 3
0144 pf 03  0.044  0.087  0.098 6
0144 pf 04  0.393 -0.518  0.650 3
0144 pf 05 -0.262 -0.836  0.876 2
0144 pf 06 -0.442 -0.823  0.934 2
0144 pf 07 -0.115 -0.722  0.731 2
0144 pf 08  0.064 -0.017  0.066 4
0144 pf 09 -0.280 -0.369  0.464 2
0144 pf 10 -0.037 -0.316  0.318 2
0168 em 00  0.044 -0.611  0.613 3
0168 cf 00  0.139 -0.929  0.939 3
0168 pf 01 -0.397 -1.333  1.391 2
0168 pf 02  0.573 -0.479  0.747 4
0168 pf 03  0.177  0.040  0.182 5
0168 pf 04  0.407 -0.178  0.445 4
0168 pf 05  0.069 -1.000  1.002 3
0168 pf 06 -0.310 -1.037  1.083 2
0168 pf 07 -0.040 -0.659  0.661 2
0168 pf 08  0.194  0.063  0.204 5
0168 pf 09 -0.082 -0.556  0.562 2
0168 pf 10 -0.085 -0.476  0.483 2
0192 em 00  0.001 -0.650  0.650 3
0192 cf 00  0.064 -0.806  0.808 3
