ecmf prod rf 2015080300 20200803 11 046
0024 em 00 -0.467  0.615  0.772 7
0024 cf 00 -0.487  0.613  0.783 7
0024 pf 01 -0.538  0.737  0.913 7
0024 pf 02 -0.362  0.471  0.594 7
0024 pf 03 -0.472  0.604  0.766 7
0024 pf 04 -0.452  0.521  0.690 7
0024 pf 05 -0.475  0.679  0.829 7
0024 pf 06 -0.594  0.439  0.739 8
0024 pf 07 -0.173  0.732  0.752 7
0024 pf 08 -0.481  0.627  0.790 7
0024 pf 09 -0.423  0.666  0.789 7
0024 pf 10 -0.527  0.496  0.724 8
0048 em 00 -0.280  0.829  0.875 7
0048 cf 00 -0.271  0.710  0.761 7
0048 pf 01 -0.220  0.806  0.835 7
0048 pf 02 -0.236  0.675  0.715 7
0048 pf 03 -0.257  0.885  0.921 7
0048 pf 04 -0.214  0.741  0.772 7
0048 pf 05 -0.251  0.689  0.734 7
0048 pf 06 -0.345  0.545  0.645 7
0048 pf 07 -0.025  1.266  1.266 7
0048 pf 08 -0.188  0.844  0.865 7
0048 pf 09 -0.530  1.101  1.222 7
0048 pf 10 -0.390  0.649  0.757 7
0072 em 00 -0.229  0.950  0.977 7
0072 cf 00 -0.307  0.740  0.801 7
0072 pf 01 -0.277  0.837  0.882 7
0072 pf 02 -0.244  0.875  0.909 7
0072 pf 03 -0.334  0.914  0.973 7
0072 pf 04 -0.168  0.856  0.872 7
0072 pf 05  0.012  0.831  0.831 6
0072 pf 06 -0.185  0.679  0.704 7
0072 pf 07 -0.026  1.574  1.574 7
0072 pf 08  0.015  1.164  1.165 6
0072 pf 09 -0.459  1.014  1.113 7
0072 pf 10 -0.383  0.744  0.836 7
0096 em 00 -0.226  0.989  1.014 7
0096 cf 00 -0.241  0.753  0.791 7
0096 pf 01 -0.352  0.689  0.774 7
0096 pf 02 -0.155  0.999  1.011 7
0096 pf 03 -0.416  0.890  0.982 7
0096 pf 04  0.001  0.871  0.871 6
0096 pf 05  0.031  0.911  0.912 6
0096 pf 06 -0.010  0.732  0.732 7
0096 pf 07 -0.031  1.580  1.580 7
0096 pf 08 -0.194  1.695  1.706 7
0096 pf 09 -0.545  0.923  1.072 7
0096 pf 10 -0.417  0.616  0.744 7
0120 em 00 -0.155  1.102  1.113 7
0120 cf 00 -0.130  0.940  0.949 7
0120 pf 01 -0.179  0.771  0.791 7
0120 pf 02 -0.085  1.057  1.060 7
0120 pf 03 -0.417  1.017  1.099 7
0120 pf 04 -0.024  0.922  0.922 7
0120 pf 05  0.118  1.255  1.261 6
0120 pf 06  0.156  0.872  0.886 6
0120 pf 07 -0.114  1.597  1.601 7
0120 pf 08 -0.189  1.903  1.912 7
0120 pf 09 -0.415  0.865  0.959 7
0120 pf 10 -0.309  0.729  0.792 7
0144 em 00  0.090  1.052  1.056 6
0144 cf 00  0.061  0.922  0.924 6
0144 pf 01  0.131  0.807  0.818 6
0144 pf 02 -0.005  1.142  1.142 7
0144 pf 03  0.028  1.176  1.177 6
0144 pf 04  0.333  0.710  0.785 6
0144 pf 05  0.363  1.150  1.206 6
0144 pf 06  0.435  0.952  1.046 6
0144 pf 07 -0.041  1.416  1.416 7
0144 pf 08 -0.033  1.750  1.750 7
0144 pf 09 -0.200  0.871  0.893 7
0144 pf 10 -0.007  0.475  0.475 7
0168 em 00  0.154  0.791  0.806 6
0168 cf 00  0.197  0.662  0.690 6
0168 pf 01  0.097  0.767  0.773 6
0168 pf 02  0.058  0.952  0.953 6
0168 pf 03  0.062  1.077  1.079 6
0168 pf 04  0.640  0.387  0.748 5
0168 pf 05  0.318  1.030  1.078 6
0168 pf 06  0.572  0.800  0.984 6
0168 pf 07 -0.090  1.116  1.120 7
0168 pf 08  0.154  1.433  1.441 6
0168 pf 09 -0.250  0.398  0.470 7
0168 pf 10 -0.016 -0.085  0.086 2
0192 em 00  0.186  0.590  0.619 6
0192 cf 00  0.271  0.412  0.493 6
0192 pf 01 -0.103  0.827  0.833 7
0192 pf 02 -0.047  0.619  0.621 7
0192 pf 03  0.010  1.264  1.264 6
0192 pf 04  1.012  0.015  1.012 5
0192 pf 05  0.172  0.574  0.599 6
0192 pf 06  0.963  0.815  1.261 5
0192 pf 07 -0.239  0.952  0.982 7
0192 pf 08  0.083  1.110  1.113 6
0192 pf 09 -0.247  0.056  0.253 8
0192 pf 10  0.192 -0.294  0.351 3
0216 em 00  0.143  0.517  0.536 6
0216 cf 00  0.312  0.420  0.523 6
0216 pf 01 -0.198  1.004  1.023 7
0216 pf 02 -0.159  0.530  0.554 7
0216 pf 03 -0.013  1.012  1.012 7
0216 pf 04  1.260  0.085  1.263 5
0216 pf 05  0.023  0.393  0.394 6
0216 pf 06  0.885  0.993  1.330 6
0216 pf 07 -0.230  0.975  1.002 7
0216 pf 08 -0.302  0.900  0.949 7
0216 pf 09 -0.247 -0.333  0.415 2
0216 pf 10  0.270 -0.419  0.499 3
0240 em 00  0.160  0.433  0.461 6
0240 cf 00  0.307  0.294  0.425 5
0240 pf 01 -0.143  1.219  1.227 7
0240 pf 02 -0.184  0.340  0.387 7
0240 pf 03 -0.044  0.587  0.588 7
0240 pf 04  1.471  0.298  1.501 5
0240 pf 05  0.020  0.404  0.405 6
0240 pf 06  0.717  0.774  1.055 6
0240 pf 07 -0.237  1.179  1.202 7
0240 pf 08 -0.291  0.733  0.789 7
0240 pf 09 -0.017 -0.552  0.553 2
0240 pf 10  0.176 -0.619  0.643 3
0264 em 00  0.128  0.275  0.303 6
0264 cf 00  0.280  0.083  0.292 5
0264 pf 01 -0.332  1.170  1.217 7
0264 pf 02 -0.023  0.244  0.245 7
0264 pf 03 -0.419  0.328  0.532 8
0264 pf 04  1.442  0.388  1.493 5
0264 pf 05  0.025  0.309  0.310 6
0264 pf 06  0.607  0.402  0.728 5
0264 pf 07 -0.029  1.044  1.045 7
0264 pf 08 -0.277  0.445  0.524 7
0264 pf 09  0.149 -0.611  0.628 3
0264 pf 10 -0.019 -0.896  0.896 2
0288 em 00  0.054  0.161  0.170 6
0288 cf 00  0.136 -0.158  0.209 3
0288 pf 01 -0.206  1.349  1.365 7
0288 pf 02  0.179 -0.013  0.180 4
0288 pf 03 -0.701  0.214  0.733 8
0288 pf 04  1.153  0.452  1.238 5
0288 pf 05 -0.152  0.426  0.452 7
0288 pf 06  0.523  0.497  0.721 5
0288 pf 07 -0.035  0.868  0.869 7
0288 pf 08 -0.420 -0.108  0.434 1
0288 pf 09  0.203 -0.724  0.752 3
0288 pf 10 -0.102 -1.146  1.150 2
0312 em 00 -0.077  0.035  0.084 8
0312 cf 00 -0.125 -0.272  0.299 2
0312 pf 01  0.034  1.156  1.157 6
0312 pf 02 -0.016 -0.095  0.096 2
0312 pf 03 -0.960  0.038  0.961 8
0312 pf 04  0.997  0.349  1.056 5
0312 pf 05 -0.504  0.353  0.615 8
0312 pf 06  0.764  0.638  0.995 5
0312 pf 07 -0.304  0.490  0.577 7
0312 pf 08 -0.405 -0.501  0.644 2
0312 pf 09  0.066 -0.785  0.787 3
0312 pf 10 -0.405 -1.084  1.158 2
0336 em 00 -0.225  0.054  0.232 8
0336 cf 00 -0.314 -0.254  0.404 1
0336 pf 01 -0.319  1.140  1.184 7
0336 pf 02 -0.359 -0.032  0.360 1
0336 pf 03 -1.168 -0.243  1.193 1
0336 pf 04  0.626  0.097  0.634 5
0336 pf 05 -0.566  0.435  0.714 8
0336 pf 06  0.703  1.119  1.322 6
0336 pf 07 -0.402  0.349  0.532 8
0336 pf 08 -0.603 -0.668  0.900 2
0336 pf 09  0.197 -0.438  0.480 3
0336 pf 10 -0.240 -1.027  1.055 2
0360 em 00 -0.319  0.065  0.326 8
0360 cf 00 -0.230 -0.291  0.371 2
0360 pf 01 -0.279  1.062  1.098 7
0360 pf 02 -0.671  0.026  0.671 8
0360 pf 03 -1.395 -0.097  1.398 1
0360 pf 04  0.250 -0.062  0.258 4
0360 pf 05 -0.501  0.434  0.663 8
0360 pf 06  0.411  1.070  1.146 6
0360 pf 07 -0.322  0.217  0.388 8
0360 pf 08 -0.687 -0.633  0.935 1
0360 pf 09  0.253 -0.123  0.281 4
0360 pf 10 -0.274 -1.024  1.060 2
0384 em 00 -0.381  0.021  0.382 8
0384 cf 00 -0.037 -0.363  0.365 2
0384 pf 01 -0.316  1.058  1.104 7
0384 pf 02 -0.551 -0.021  0.551 1
0384 pf 03 -1.892 -0.032  1.892 1
0384 pf 04  0.234 -0.117  0.262 4
0384 pf 05 -0.326  0.030  0.328 8
0384 pf 06  0.163  1.414  1.423 6
0384 pf 07 -0.546 -0.008  0.546 1
0384 pf 08 -0.952 -0.486  1.069 1
0384 pf 09  0.019 -0.154  0.156 3
0384 pf 10  0.089 -1.227  1.230 3
0408 em 00 -0.345 -0.027  0.346 1
0408 cf 00  0.068 -0.438  0.443 3
0408 pf 01 -0.192  0.914  0.934 7
0408 pf 02 -0.719 -0.059  0.721 1
0408 pf 03 -1.981 -0.004  1.981 1
0408 pf 04  0.727  0.016  0.727 5
0408 pf 05 -0.064  0.005  0.065 8
0408 pf 06  0.192  1.263  1.277 6
0408 pf 07 -0.902 -0.408  0.990 1
0408 pf 08 -0.643 -0.434  0.775 1
0408 pf 09 -0.302 -0.035  0.304 1
0408 pf 10  0.091 -1.240  1.244 3
0432 em 00 -0.400  0.003  0.400 8
0432 cf 00 -0.008 -0.479  0.479 2
0432 pf 01 -0.384  1.103  1.168 7
0432 pf 02 -0.565 -0.027  0.566 1
0432 pf 03 -2.030 -0.189  2.039 1
0432 pf 04  0.935 -0.092  0.939 4
0432 pf 05  0.041  0.128  0.134 6
0432 pf 06 -0.107  1.014  1.020 7
0432 pf 07 -1.069 -0.381  1.135 1
0432 pf 08 -0.515 -0.350  0.623 1
0432 pf 09 -0.631  0.263  0.684 8
0432 pf 10  0.010 -1.034  1.034 3
0456 em 00 -0.382  0.129  0.403 8
