ecmf prod rf 2018121400 20201214 11 046
0024 em 00  1.463 -0.864  1.699 4
0024 cf 00  1.341 -0.856  1.591 4
0024 pf 01  1.526 -0.854  1.749 4
0024 pf 02  1.451 -0.855  1.684 4
0024 pf 03  1.326 -0.833  1.566 4
0024 pf 04  1.568 -0.817  1.768 4
0024 pf 05  1.460 -0.838  1.684 4
0024 pf 06  1.673 -0.787  1.849 4
0024 pf 07  1.444 -0.915  1.709 4
0024 pf 08  1.385 -0.931  1.669 4
0024 pf 09  1.293 -0.716  1.477 4
0024 pf 10  1.556 -0.971  1.834 4
0048 em 00  1.560 -0.182  1.570 4
0048 cf 00  1.464 -0.275  1.489 4
0048 pf 01  1.667 -0.146  1.674 4
0048 pf 02  1.446 -0.177  1.457 4
0048 pf 03  1.265 -0.328  1.306 4
0048 pf 04  1.546 -0.040  1.547 4
0048 pf 05  1.588 -0.152  1.596 4
0048 pf 06  1.802  0.095  1.804 5
0048 pf 07  1.743 -0.293  1.767 4
0048 pf 08  1.612 -0.238  1.629 4
0048 pf 09  1.190 -0.133  1.197 4
0048 pf 10  1.778 -0.262  1.798 4
0072 em 00  1.358 -0.014  1.358 4
0072 cf 00  1.231 -0.155  1.241 4
0072 pf 01  1.416  0.081  1.418 5
0072 pf 02  1.371 -0.018  1.371 4
0072 pf 03  1.001 -0.048  1.002 4
0072 pf 04  1.136 -0.063  1.138 4
0072 pf 05  1.423 -0.255  1.446 4
0072 pf 06  1.587  0.381  1.632 5
0072 pf 07  1.623  0.006  1.623 5
0072 pf 08  1.485 -0.111  1.489 4
0072 pf 09  0.929 -0.074  0.932 4
0072 pf 10  1.725  0.130  1.730 5
0096 em 00  1.225 -0.096  1.229 4
0096 cf 00  1.099 -0.307  1.141 4
0096 pf 01  1.260 -0.020  1.260 4
0096 pf 02  1.340 -0.204  1.356 4
0096 pf 03  0.799 -0.192  0.822 4
0096 pf 04  1.139 -0.202  1.157 4
0096 pf 05  1.172 -0.260  1.200 4
0096 pf 06  1.618  0.387  1.664 5
0096 pf 07  1.420 -0.018  1.420 4
0096 pf 08  1.319 -0.206  1.335 4
0096 pf 09  0.831 -0.220  0.860 4
0096 pf 10  1.487  0.201  1.500 5
0120 em 00  1.117  0.052  1.118 5
0120 cf 00  1.106 -0.187  1.122 4
0120 pf 01  1.157  0.190  1.173 5
0120 pf 02  1.061 -0.006  1.061 4
0120 pf 03  0.658 -0.044  0.659 4
0120 pf 04  1.145 -0.199  1.163 4
0120 pf 05  1.205 -0.376  1.262 4
0120 pf 06  1.367  0.673  1.523 5
0120 pf 07  1.205  0.225  1.226 5
0120 pf 08  1.292  0.076  1.294 5
0120 pf 09  0.731 -0.224  0.765 4
0120 pf 10  1.378  0.420  1.441 5
0144 em 00  1.110  0.240  1.135 5
0144 cf 00  1.123  0.104  1.128 5
0144 pf 01  1.071  0.230  1.095 5
0144 pf 02  0.950  0.244  0.980 5
0144 pf 03  0.608 -0.014  0.608 4
0144 pf 04  1.399  0.163  1.409 5
0144 pf 05  1.260 -0.209  1.278 4
0144 pf 06  1.241  0.861  1.510 5
0144 pf 07  1.004  0.579  1.159 5
0144 pf 08  1.296  0.149  1.304 5
0144 pf 09  0.803 -0.219  0.832 4
0144 pf 10  1.461  0.698  1.619 5
0168 em 00  1.242  0.415  1.309 5
0168 cf 00  1.325  0.269  1.352 5
0168 pf 01  1.148  0.482  1.245 5
0168 pf 02  1.205  0.343  1.253 5
0168 pf 03  0.533  0.008  0.534 5
0168 pf 04  1.552  0.578  1.656 5
0168 pf 05  1.359 -0.183  1.371 4
0168 pf 06  1.471  1.075  1.822 5
