ecmf prod rf 2003122100 20201221 11 046
0024 em 00  1.263  1.067  1.653 5
0024 cf 00  1.204  1.080  1.617 5
0024 pf 01  1.371  1.207  1.826 5
0024 pf 02  1.165  1.152  1.639 5
0024 pf 03  1.250  0.972  1.584 5
0024 pf 04  1.345  1.103  1.739 5
0024 pf 05  1.212  1.046  1.601 5
0024 pf 06  1.200  1.092  1.622 5
0024 pf 07  1.302  0.929  1.599 5
0024 pf 08  1.326  0.937  1.624 5
0024 pf 09  1.260  0.972  1.592 5
0024 pf 10  1.225  1.122  1.661 5
0048 em 00  0.979  1.420  1.725 6
0048 cf 00  0.894  1.372  1.637 6
0048 pf 01  1.038  1.392  1.736 6
0048 pf 02  0.921  1.465  1.730 6
0048 pf 03  0.925  1.304  1.599 6
0048 pf 04  1.030  1.605  1.907 6
0048 pf 05  0.852  1.442  1.675 6
0048 pf 06  0.970  1.555  1.833 6
0048 pf 07  1.196  1.255  1.734 6
0048 pf 08  1.066  1.384  1.747 6
0048 pf 09  1.078  1.329  1.712 6
0048 pf 10  0.822  1.383  1.609 6
0072 em 00  0.667  1.655  1.784 6
0072 cf 00  0.506  1.533  1.614 6
0072 pf 01  0.953  1.665  1.918 6
0072 pf 02  0.583  1.476  1.587 6
0072 pf 03  0.537  1.558  1.648 6
0072 pf 04  0.638  1.740  1.853 6
0072 pf 05  0.375  1.568  1.612 6
0072 pf 06  0.670  1.838  1.956 6
0072 pf 07  0.938  1.653  1.901 6
0072 pf 08  0.728  1.665  1.817 6
0072 pf 09  0.918  1.701  1.932 6
0072 pf 10  0.539  1.657  1.742 6
0096 em 00  0.344  1.759  1.793 6
0096 cf 00  0.338  1.599  1.634 6
0096 pf 01  0.749  1.727  1.882 6
0096 pf 02  0.411  1.662  1.712 6
0096 pf 03  0.015  1.705  1.705 6
0096 pf 04  0.319  1.877  1.904 6
0096 pf 05 -0.130  1.542  1.548 7
0096 pf 06  0.066  1.924  1.925 6
0096 pf 07  0.799  1.934  2.093 6
0096 pf 08  0.468  1.657  1.721 6
0096 pf 09  0.673  1.902  2.018 6
0096 pf 10  0.146  1.671  1.678 6
0120 em 00  0.052  1.720  1.721 6
0120 cf 00  0.103  1.499  1.503 6
0120 pf 01  0.365  1.766  1.803 6
0120 pf 02  0.134  1.716  1.722 6
0120 pf 03 -0.279  1.469  1.495 7
0120 pf 04 -0.147  1.790  1.796 7
0120 pf 05 -0.345  1.232  1.279 7
0120 pf 06 -0.106  1.751  1.754 7
0120 pf 07  0.386  1.979  2.016 6
0120 pf 08  0.114  1.711  1.715 6
0120 pf 09  0.408  2.245  2.282 6
0120 pf 10 -0.002  1.584  1.584 7
0144 em 00 -0.258  1.701  1.720 7
0144 cf 00 -0.103  1.575  1.578 7
0144 pf 01 -0.042  1.983  1.983 7
0144 pf 02  0.086  1.727  1.729 6
0144 pf 03 -0.608  1.267  1.405 7
0144 pf 04 -0.553  1.706  1.793 7
0144 pf 05 -0.557  1.044  1.183 7
0144 pf 06 -0.196  1.590  1.602 7
0144 pf 07  0.010  2.085  2.085 6
0144 pf 08 -0.413  1.765  1.812 7
0144 pf 09 -0.139  2.378  2.382 7
0144 pf 10 -0.282  1.401  1.429 7
0168 em 00 -0.482  1.596  1.667 7
0168 cf 00 -0.220  1.593  1.609 7
0168 pf 01 -0.432  1.864  1.913 7
0168 pf 02 -0.078  1.600  1.602 7
0168 pf 03 -0.979  1.078  1.456 7
0168 pf 04 -1.034  1.780  2.058 7
0168 pf 05 -0.790  0.735  1.078 8
0168 pf 06  0.000  1.466  1.466 7
0168 pf 07 -0.458  1.975  2.028 7
0168 pf 08 -0.546  1.628  1.717 7
0168 pf 09 -0.351  2.399  2.424 7
0168 pf 10 -0.363  1.279  1.330 7
0192 em 00 -0.575  1.469  1.578 7
0192 cf 00 -0.250  1.570  1.590 7
0192 pf 01 -0.835  1.827  2.009 7
0192 pf 02 -0.097  1.609  1.611 7
0192 pf 03 -0.925  0.766  1.201 8
0192 pf 04 -1.344  1.656  2.133 7
0192 pf 05 -0.659  0.654  0.928 8
0192 pf 06  0.179  1.234  1.247 6
0192 pf 07 -0.680  1.826  1.949 7
0192 pf 08 -0.672  1.454  1.602 7
0192 pf 09 -0.634  2.371  2.455 7
0192 pf 10 -0.377  1.031  1.098 7
0216 em 00 -0.585  1.242  1.373 7
0216 cf 00 -0.271  1.358  1.384 7
0216 pf 01 -0.827  1.616  1.816 7
0216 pf 02 -0.137  1.620  1.626 7
0216 pf 03 -0.804  0.597  1.001 8
0216 pf 04 -1.497  1.130  1.876 8
0216 pf 05 -0.608  0.495  0.784 8
0216 pf 06  0.178  0.978  0.994 6
0216 pf 07 -0.781  1.620  1.798 7
0216 pf 08 -0.597  1.289  1.421 7
0216 pf 09 -0.719  1.862  1.996 7
0216 pf 10 -0.340  0.972  1.030 7
0240 em 00 -0.752  0.952  1.213 7
0240 cf 00 -0.419  0.981  1.067 7
0240 pf 01 -1.145  1.349  1.769 7
0240 pf 02 -0.337  1.464  1.502 7
0240 pf 03 -0.826  0.022  0.826 8
0240 pf 04 -1.666  0.600  1.771 8
0240 pf 05 -0.761  0.282  0.811 8
0240 pf 06 -0.020  0.825  0.826 7
0240 pf 07 -0.948  1.387  1.680 7
0240 pf 08 -0.626  1.129  1.291 7
0240 pf 09 -1.032  1.684  1.975 7
0240 pf 10 -0.442  0.667  0.800 7
0264 em 00 -0.863  0.722  1.125 8
0264 cf 00 -0.547  0.787  0.958 7
0264 pf 01 -1.201  1.139  1.655 8
0264 pf 02 -0.453  1.260  1.339 7
0264 pf 03 -1.088 -0.245  1.115 1
0264 pf 04 -1.732  0.294  1.757 8
0264 pf 05 -1.001 -0.072  1.003 1
0264 pf 06 -0.101  0.709  0.716 7
0264 pf 07 -0.978  1.330  1.651 7
0264 pf 08 -0.697  0.791  1.055 7
0264 pf 09 -1.182  1.332  1.781 7
0264 pf 10 -0.458  0.555  0.720 7
0288 em 00 -0.859  0.463  0.976 8
0288 cf 00 -0.410  0.571  0.703 7
0288 pf 01 -1.403  0.861  1.646 8
