ecmf prod rf 2012090700 20200907 11 046
0024 em 00  0.971 -0.545  1.114 4
0024 cf 00  0.901 -0.471  1.017 4
0024 pf 01  1.016 -0.547  1.154 4
0024 pf 02  0.836 -0.534  0.992 4
0024 pf 03  1.042 -0.546  1.176 4
0024 pf 04  0.974 -0.601  1.145 4
0024 pf 05  1.026 -0.502  1.143 4
0024 pf 06  0.953 -0.523  1.087 4
0024 pf 07  1.120 -0.639  1.289 4
0024 pf 08  0.858 -0.433  0.961 4
0024 pf 09  0.921 -0.553  1.075 4
0024 pf 10  0.945 -0.537  1.087 4
0048 em 00  0.900 -0.423  0.994 4
0048 cf 00  0.836 -0.399  0.927 4
0048 pf 01  0.874 -0.481  0.997 4
0048 pf 02  0.794 -0.518  0.948 4
0048 pf 03  0.954 -0.364  1.022 4
0048 pf 04  0.818 -0.352  0.891 4
0048 pf 05  0.870 -0.305  0.922 4
0048 pf 06  0.726 -0.403  0.830 4
0048 pf 07  1.323 -0.706  1.499 4
0048 pf 08  0.710 -0.290  0.767 4
0048 pf 09  1.045 -0.447  1.136 4
0048 pf 10  0.849 -0.284  0.896 4
0072 em 00  0.827 -0.353  0.899 4
0072 cf 00  0.698 -0.431  0.820 4
0072 pf 01  0.820 -0.475  0.947 4
0072 pf 02  0.738 -0.535  0.912 4
0072 pf 03  0.884 -0.256  0.920 4
0072 pf 04  0.576 -0.299  0.649 4
0072 pf 05  0.768 -0.080  0.772 4
0072 pf 06  0.485 -0.428  0.647 4
0072 pf 07  1.465 -0.359  1.509 4
0072 pf 08  0.649 -0.077  0.653 4
0072 pf 09  1.253 -0.514  1.354 4
0072 pf 10  0.650 -0.351  0.739 4
0096 em 00  0.442 -0.155  0.468 4
0096 cf 00  0.311 -0.279  0.417 4
0096 pf 01  0.365 -0.411  0.550 3
0096 pf 02  0.294 -0.369  0.472 3
0096 pf 03  0.385  0.154  0.415 5
0096 pf 04  0.003 -0.054  0.055 3
0096 pf 05  0.160 -0.009  0.161 4
0096 pf 06  0.156 -0.448  0.474 3
0096 pf 07  1.118 -0.078  1.121 4
0096 pf 08  0.384  0.264  0.466 5
0096 pf 09  1.077 -0.156  1.088 4
0096 pf 10  0.565 -0.267  0.625 4
0120 em 00  0.336  0.296  0.448 5
0120 cf 00  0.304  0.137  0.334 5
0120 pf 01  0.387  0.342  0.517 5
0120 pf 02  0.045 -0.071  0.084 3
0120 pf 03  0.397  0.771  0.867 6
0120 pf 04 -0.318  0.217  0.385 8
0120 pf 05 -0.100  0.482  0.492 7
0120 pf 06  0.179 -0.318  0.365 3
