ecmf prod rf 2020063000 20220630 11 046
0024 em 00 -0.210 -0.377  0.432 2
0024 cf 00 -0.238 -0.358  0.430 2
0024 pf 01 -0.156 -0.433  0.460 2
0024 pf 02 -0.310 -0.416  0.518 2
0024 pf 03 -0.104 -0.350  0.365 2
0024 pf 04 -0.268 -0.391  0.474 2
0024 pf 05 -0.208 -0.329  0.389 2
0024 pf 06 -0.194 -0.316  0.370 2
0024 pf 07 -0.191 -0.323  0.376 2
0024 pf 08 -0.204 -0.463  0.506 2
0024 pf 09 -0.209 -0.363  0.419 2
0024 pf 10 -0.179 -0.413  0.450 2
0048 em 00 -0.102 -0.448  0.460 2
0048 cf 00 -0.103 -0.543  0.553 2
0048 pf 01 -0.014 -0.463  0.463 2
0048 pf 02 -0.268 -0.370  0.457 2
0048 pf 03 -0.093 -0.352  0.364 2
0048 pf 04 -0.164 -0.440  0.470 2
0048 pf 05 -0.210 -0.457  0.503 2
0048 pf 06 -0.096 -0.481  0.490 2
0048 pf 07 -0.069 -0.312  0.320 2
0048 pf 08 -0.109 -0.517  0.528 2
0048 pf 09  0.069 -0.380  0.387 3
0048 pf 10 -0.018 -0.622  0.622 2
0072 em 00 -0.351 -0.549  0.651 2
0072 cf 00 -0.300 -0.635  0.703 2
0072 pf 01 -0.109 -0.631  0.640 2
0072 pf 02 -0.567 -0.358  0.671 1
0072 pf 03 -0.417 -0.331  0.532 1
0072 pf 04 -0.362 -0.298  0.469 1
0072 pf 05 -0.606 -0.375  0.713 1
0072 pf 06 -0.300 -0.640  0.707 2
0072 pf 07 -0.383 -0.512  0.640 2
0072 pf 08 -0.302 -0.852  0.903 2
0072 pf 09 -0.272 -0.380  0.467 2
0072 pf 10 -0.143 -0.992  1.003 2
0096 em 00 -0.565 -0.799  0.979 2
0096 cf 00 -0.451 -0.979  1.078 2
0096 pf 01 -0.432 -0.807  0.916 2
0096 pf 02 -0.791 -0.663  1.032 1
0096 pf 03 -0.619 -0.556  0.832 1
0096 pf 04 -0.613 -0.380  0.721 1
0096 pf 05 -0.806 -0.587  0.997 1
0096 pf 06 -0.459 -0.761  0.888 2
0096 pf 07 -0.869 -0.605  1.059 1
0096 pf 08 -0.185 -1.154  1.168 2
0096 pf 09 -0.502 -0.717  0.875 2
0096 pf 10 -0.343 -1.491  1.530 2
0120 em 00 -0.628 -0.722  0.957 2
0120 cf 00 -0.446 -0.887  0.993 2
0120 pf 01 -0.634 -0.729  0.966 2
0120 pf 02 -0.873 -0.766  1.162 1
0120 pf 03 -0.811 -0.568  0.990 1
0120 pf 04 -0.697 -0.252  0.741 1
0120 pf 05 -1.100 -0.450  1.188 1
0120 pf 06 -0.321 -0.700  0.770 2
0120 pf 07 -1.009 -0.647  1.198 1
0120 pf 08 -0.269 -0.764  0.810 2
0120 pf 09 -0.388 -0.608  0.721 2
0120 pf 10 -0.193 -1.453  1.466 2
0144 em 00 -0.690 -0.740  1.011 2
0144 cf 00 -0.507 -0.871  1.008 2
0144 pf 01 -0.590 -0.751  0.955 2
0144 pf 02 -0.872 -0.603  1.060 1
0144 pf 03 -0.949 -0.753  1.211 1
0144 pf 04 -0.646 -0.577  0.866 1
0144 pf 05 -1.266 -0.625  1.412 1
0144 pf 06 -0.512 -0.790  0.942 2
0144 pf 07 -1.044 -0.422  1.126 1
0144 pf 08 -0.603 -0.616  0.862 2
0144 pf 09 -0.470 -0.468  0.664 1
0144 pf 10  0.046 -1.506  1.506 3
0168 em 00 -0.766 -0.741  1.066 1
0168 cf 00 -0.635 -0.749  0.982 2
0168 pf 01 -0.480 -0.630  0.792 2
0168 pf 02 -0.868 -0.898  1.248 2
0168 pf 03 -1.012 -0.758  1.264 1
0168 pf 04 -0.805 -0.513  0.954 1
0168 pf 05 -1.450 -0.530  1.544 1
0168 pf 06 -0.787 -0.986  1.262 2
0168 pf 07 -1.176 -0.535  1.292 1
0168 pf 08 -0.919 -0.578  1.085 1
0168 pf 09 -0.405 -0.469  0.619 2
0168 pf 10  0.295 -1.332  1.365 3
0192 em 00 -0.708 -0.776  1.051 2
0192 cf 00 -0.521 -0.846  0.994 2
0192 pf 01 -0.410 -0.739  0.845 2
0192 pf 02 -0.825 -1.056  1.339 2
0192 pf 03 -0.878 -0.854  1.224 1
0192 pf 04 -0.911 -0.480  1.029 1
0192 pf 05 -1.769 -0.622  1.875 1
0192 pf 06 -0.562 -1.031  1.174 2
0192 pf 07 -1.307 -0.418  1.372 1
0192 pf 08 -0.721 -0.458  0.854 1
0192 pf 09 -0.228 -0.555  0.600 2
0192 pf 10  0.490 -1.289  1.379 3
0216 em 00 -0.579 -0.902  1.072 2
0216 cf 00 -0.553 -1.199  1.320 2
0216 pf 01 -0.354 -0.830  0.902 2
0216 pf 02 -0.808 -1.297  1.528 2
0216 pf 03 -0.711 -1.016  1.240 2
0216 pf 04 -0.635 -0.356  0.728 1
0216 pf 05 -1.467 -0.860  1.701 1
0216 pf 06 -0.602 -1.267  1.402 2
0216 pf 07 -1.292 -0.424  1.360 1
0216 pf 08 -0.708 -0.492  0.862 1
0216 pf 09  0.122 -0.624  0.635 3
0216 pf 10  0.752 -1.340  1.537 3
0240 em 00 -0.586 -1.157  1.297 2
0240 cf 00 -0.695 -1.491  1.645 2
0240 pf 01 -0.453 -1.019  1.116 2
0240 pf 02 -0.680 -1.707  1.838 2
0240 pf 03 -0.668 -1.141  1.322 2
0240 pf 04 -0.567 -0.543  0.785 1
0240 pf 05 -1.654 -1.262  2.080 1
0240 pf 06 -0.630 -1.396  1.532 2
0240 pf 07 -1.454 -0.756  1.639 1
0240 pf 08 -0.586 -0.773  0.970 2
0240 pf 09  0.318 -0.955  1.007 3
0240 pf 10  0.719 -1.438  1.607 3
0264 em 00 -0.576 -1.342  1.460 2
0264 cf 00 -0.778 -1.640  1.815 2
0264 pf 01 -0.379 -1.024  1.092 2
0264 pf 02 -0.544 -1.897  1.973 2
0264 pf 03 -0.620 -1.321  1.459 2
0264 pf 04 -0.572 -0.657  0.871 2
0264 pf 05 -1.756 -1.700  2.444 1
0264 pf 06 -0.803 -1.732  1.909 2
0264 pf 07 -1.406 -1.455  2.023 2
0264 pf 08 -0.629 -0.719  0.955 2
0264 pf 09  0.445 -1.048  1.139 3
0264 pf 10  0.799 -1.304  1.530 3
0288 em 00 -0.457 -1.332  1.409 2
0288 cf 00 -0.614 -1.636  1.748 2
0288 pf 01 -0.150 -1.087  1.097 2
0288 pf 02 -0.348 -1.587  1.624 2
0288 pf 03 -0.351 -1.097  1.152 2
0288 pf 04 -0.611 -0.819  1.022 2
0288 pf 05 -1.588 -1.715  2.337 2
0288 pf 06 -0.851 -1.905  2.086 2
0288 pf 07 -1.174 -1.684  2.053 2
0288 pf 08 -0.567 -0.713  0.910 2
0288 pf 09  0.547 -1.037  1.173 3
0288 pf 10  0.727 -1.099  1.318 3
0312 em 00 -0.321 -1.325  1.363 2
0312 cf 00 -0.304 -1.600  1.629 2
0312 pf 01  0.073 -1.263  1.265 3
0312 pf 02 -0.140 -1.502  1.508 2
0312 pf 03 -0.371 -0.963  1.032 2
0312 pf 04 -0.838 -1.048  1.342 2
0312 pf 05 -1.446 -1.943  2.422 2
0312 pf 06 -0.894 -2.124  2.304 2
0312 pf 07 -0.987 -1.523  1.815 2
0312 pf 08 -0.448 -0.710  0.840 2
0312 pf 09  0.832 -0.842  1.184 3
0312 pf 10  1.022 -0.770  1.279 4
0336 em 00 -0.149 -1.137  1.147 2
0336 cf 00 -0.154 -1.490  1.498 2
0336 pf 01  0.355 -1.239  1.289 3
0336 pf 02 -0.081 -1.396  1.398 2
0336 pf 03 -0.524 -0.927  1.065 2
0336 pf 04 -1.045 -0.866  1.357 1
0336 pf 05 -0.983 -1.791  2.043 2
0336 pf 06 -0.576 -1.925  2.009 2
0336 pf 07 -0.759 -1.178  1.402 2
0336 pf 08 -0.420 -0.443  0.611 2
0336 pf 09  1.302 -0.592  1.431 4
0336 pf 10  1.274 -0.428  1.344 4
0360 em 00 -0.018 -0.921  0.922 2
0360 cf 00 -0.273 -1.133  1.165 2
0360 pf 01  0.684 -1.116  1.309 3
0360 pf 02  0.091 -1.157  1.160 3
0360 pf 03 -0.661 -0.778  1.021 2
0360 pf 04 -1.092 -0.751  1.325 1
0360 pf 05 -0.584 -1.199  1.334 2
0360 pf 06 -0.266 -1.683  1.704 2
0360 pf 07 -0.512 -1.328  1.424 2
0360 pf 08 -0.533 -0.436  0.689 1
0360 pf 09  1.671 -0.127  1.675 4
0360 pf 10  1.240 -0.266  1.268 4
0384 em 00 -0.046 -0.787  0.789 2
0384 cf 00 -0.365 -1.088  1.147 2
0384 pf 01  0.944 -0.918  1.316 4
0384 pf 02 -0.052 -1.136  1.137 2
0384 pf 03 -1.078 -0.511  1.193 1
0384 pf 04 -1.274 -0.517  1.375 1
0384 pf 05 -0.525 -1.086  1.206 2
0384 pf 06 -0.033 -1.431  1.431 2
0384 pf 07 -0.055 -1.030  1.032 2
0384 pf 08 -0.844 -0.616  1.045 1
0384 pf 09  1.718  0.094  1.721 5
0384 pf 10  0.966 -0.284  1.007 4
