ecmf prod rf 1998052500 20150525 11 046
0024 em 00  2.490  1.095  2.721 5
0288 em 00  1.294  0.464  1.374 5
0288 cf 00  1.085  0.738  1.312 5
0288 pf 01  0.922  0.188  0.941 5
0288 pf 02  1.714  0.176  1.723 5
0288 pf 03  1.234  0.475  1.322 5
0288 pf 04  2.005  0.278  2.024 5
0288 pf 05  0.812  0.835  1.165 6
0288 pf 06  1.889  0.248  1.906 5
0288 pf 07  0.981  0.372  1.049 5
0288 pf 08  0.830  0.616  1.034 5
0288 pf 09  1.124  0.778  1.367 5
0288 pf 10  1.303  0.343  1.347 5
0312 em 00  1.185  0.313  1.226 5
0312 cf 00  0.857  0.545  1.015 5
0312 pf 01  0.706  0.001  0.706 5
0312 pf 02  1.850  0.217  1.862 5
0312 pf 03  0.992  0.250  1.023 5
0312 pf 04  1.973  0.338  2.002 5
0312 pf 05  0.726  0.723  1.024 5
0312 pf 06  2.228  0.261  2.243 5
0312 pf 07  0.913  0.156  0.927 5
0312 pf 08  0.391  0.213  0.445 5
0312 pf 09  0.846  0.567  1.019 5
0312 pf 10  1.233  0.110  1.238 5
0336 em 00  1.117  0.086  1.120 5
0336 cf 00  0.594  0.139  0.610 5
0336 pf 01  1.042 -0.233  1.068 4
0336 pf 02  1.726 -0.018  1.726 4
0336 pf 03  0.952  0.124  0.960 5
0336 pf 04  1.891  0.261  1.908 5
0336 pf 05  0.569  0.542  0.786 5
0336 pf 06  2.105  0.113  2.108 5
0336 pf 07  0.788 -0.149  0.802 4
0336 pf 08  0.435  0.147  0.459 5
0336 pf 09  0.736  0.137  0.748 5
0336 pf 10  1.143 -0.163  1.155 4
0360 em 00  1.035 -0.032  1.035 4
0360 cf 00  0.352 -0.196  0.402 4
0360 pf 01  1.172 -0.197  1.188 4
0360 pf 02  1.619 -0.135  1.624 4
0360 pf 03  1.014 -0.105  1.020 4
0360 pf 04  1.852  0.278  1.873 5
0360 pf 05  0.514  0.491  0.711 5
0360 pf 06  2.084  0.017  2.084 5
0360 pf 07  0.437 -0.266  0.512 4
0360 pf 08  0.332 -0.073  0.340 4
0360 pf 09  0.536 -0.038  0.537 4
0360 pf 10  1.179 -0.156  1.190 4
0384 em 00  1.048 -0.077  1.051 4
0384 cf 00  0.525 -0.344  0.628 4
0384 pf 01  1.647  0.020  1.647 5
0384 pf 02  1.425 -0.503  1.511 4
0384 pf 03  1.370 -0.202  1.385 4
0384 pf 04  1.558  0.230  1.575 5
0384 pf 05  0.305  0.328  0.447 6
0384 pf 06  1.644  0.027  1.644 5
0384 pf 07  0.755 -0.070  0.758 4
0384 pf 08  0.380 -0.172  0.417 4
0384 pf 09  0.533 -0.010  0.533 4
0384 pf 10  1.128 -0.182  1.142 4
0408 em 00  1.141 -0.016  1.141 4
0408 cf 00  0.774 -0.300  0.830 4
0408 pf 01  1.742  0.622  1.850 5
0408 pf 02  1.433 -0.653  1.574 4
0408 pf 03  1.839 -0.239  1.855 4
0408 pf 04  1.527  0.323  1.561 5
0408 pf 05  0.462  0.024  0.462 5
0408 pf 06  1.742  0.441  1.797 5
0408 pf 07  1.066  0.171  1.079 5
0408 pf 08  0.334 -0.378  0.505 3
0408 pf 09  0.456 -0.063  0.460 4
0408 pf 10  0.918 -0.167  0.933 4
0432 em 00  1.232 -0.162  1.243 4
0432 cf 00  1.153 -0.299  1.192 4
0432 pf 01  1.865  0.910  2.075 5
0432 pf 02  1.578 -0.947  1.840 4
0432 pf 03  2.304 -0.350  2.331 4
0432 pf 04  1.355 -0.116  1.360 4
0432 pf 05  0.434 -0.254  0.503 4
0432 pf 06  1.846  0.480  1.907 5
0432 pf 07  0.826 -0.142  0.839 4
0432 pf 08  0.587 -0.552  0.806 4
0432 pf 09  0.655 -0.154  0.673 4
0432 pf 10  0.696 -0.391  0.798 4
0456 em 00  1.343 -0.302  1.376 4
0456 cf 00  1.310 -0.270  1.337 4
0456 pf 01  1.696  0.779  1.866 5
0456 pf 02  1.808 -1.081  2.106 4
0456 pf 03  2.412 -0.359  2.439 4
0456 pf 04  1.314 -0.462  1.393 4
0456 pf 05  0.711 -0.412  0.822 4
0456 pf 06  1.898  0.348  1.929 5
0456 pf 07  0.760 -0.057  0.762 4
0456 pf 08  0.962 -0.984  1.376 3
0456 pf 09  0.871 -0.399  0.958 4
0456 pf 10  0.766 -0.455  0.891 4
0480 em 00  1.409 -0.393  1.463 4
0480 cf 00  1.398 -0.342  1.439 4
0480 pf 01  1.396  0.621  1.527 5
0480 pf 02  2.147 -0.928  2.339 4
0480 pf 03  2.408 -0.351  2.434 4
0480 pf 04  1.604 -0.504  1.681 4
0480 pf 05  0.994 -0.598  1.160 4
0480 pf 06  1.628  0.372  1.670 5
0480 pf 07  0.320 -0.239  0.400 4
0480 pf 08  1.346 -1.083  1.728 4
0480 pf 09  1.185 -0.644  1.349 4
0480 pf 10  0.840 -0.672  1.076 4
0504 em 00  1.458 -0.372  1.505 4
0504 cf 00  1.203 -0.623  1.355 4
0504 pf 01  1.387  0.688  1.548 5
0504 pf 02  2.097 -0.329  2.122 4
0504 pf 03  2.249 -0.251  2.263 4
0504 pf 04  1.991 -0.427  2.037 4
0504 pf 05  1.243 -0.694  1.424 4
0504 pf 06  1.231  0.306  1.269 5
0504 pf 07  0.231 -0.442  0.498 3
0504 pf 08  1.480 -0.925  1.745 4
0504 pf 09  1.589 -0.757  1.760 4
0504 pf 10  1.131 -0.708  1.334 4
0528 em 00  1.459 -0.300  1.490 4
0528 cf 00  1.355 -0.731  1.539 4
0528 pf 01  1.104  0.874  1.408 5
0528 pf 02  1.994 -0.057  1.994 4
0528 pf 03  2.043  0.054  2.044 5
0528 pf 04  2.200 -0.321  2.224 4
0528 pf 05  1.285 -0.954  1.600 4
0528 pf 06  1.180  0.497  1.281 5
0528 pf 07  0.145 -0.693  0.708 3
0528 pf 08  1.705 -0.627  1.817 4
0528 pf 09  1.876 -0.623  1.977 4
0528 pf 10  0.994 -0.782  1.265 4
0552 em 00  1.464 -0.377  1.512 4
0552 cf 00  1.574 -0.769  1.752 4
0552 pf 01  0.940  0.739  1.195 5
0552 pf 02  1.778 -0.204  1.789 4
0552 pf 03  1.756 -0.218  1.769 4
0552 pf 04  2.458 -0.132  2.461 4
0552 pf 05  1.360 -1.078  1.735 4
0552 pf 06  0.690  0.417  0.806 5
0552 pf 07 -0.001 -1.047  1.047 3
0552 pf 08  1.894 -0.558  1.975 4
0552 pf 09  2.310 -0.613  2.390 4
0552 pf 10  1.204 -0.744  1.415 4
0576 em 00  1.521 -0.298  1.550 4
0576 cf 00  1.701 -0.696  1.838 4
0576 pf 01  0.862  0.804  1.179 5
0576 pf 02  1.590 -0.063  1.591 4
0576 pf 03  1.596  0.013  1.596 5
0576 pf 04  2.657  0.086  2.659 5
0576 pf 05  1.572 -0.679  1.712 4
0576 pf 06  0.315  0.309  0.441 5
0576 pf 07  0.330 -1.101  1.149 3
0576 pf 08  2.232 -0.378  2.263 4
0576 pf 09  2.400 -1.063  2.624 4
0576 pf 10  1.333 -0.579  1.453 4
0600 em 00  1.504 -0.297  1.533 4
0600 cf 00  1.897 -0.701  2.022 4
0600 pf 01  0.803  0.450  0.920 5
0600 pf 02  1.358  0.066  1.360 5
0600 pf 03  1.489 -0.082  1.491 4
0600 pf 04  2.635  0.610  2.704 5
0600 pf 05  1.632 -0.945  1.886 4
0600 pf 06  0.015  0.177  0.178 6
0600 pf 07  0.475 -1.126  1.222 3
0600 pf 08  2.365  0.077  2.366 5
0600 pf 09  2.423 -1.283  2.742 4
0600 pf 10  1.311 -0.569  1.429 4
0624 em 00  1.385 -0.262  1.409 4
0624 cf 00  1.949 -0.641  2.051 4
0624 pf 01  0.476  0.326  0.577 5
0624 pf 02  1.127  0.180  1.142 5
0624 pf 03  1.322 -0.018  1.322 4
0624 pf 04  2.300  0.680  2.399 5
0624 pf 05  1.687 -0.897  1.911 4
0624 pf 06  0.113  0.191  0.221 6
0624 pf 07  0.570 -1.069  1.211 3
0624 pf 08  2.301  0.369  2.330 5
0624 pf 09  2.093 -1.385  2.509 4
0624 pf 10  1.177 -0.681  1.359 4
0648 em 00  1.271 -0.209  1.288 4
0648 cf 00  1.688 -0.754  1.849 4
0648 pf 01  0.235  0.124  0.266 5
0648 pf 02  0.765  0.187  0.787 5
0648 pf 03  1.119  0.238  1.144 5
0648 pf 04  1.962  0.632  2.061 5
0648 pf 05  1.860 -1.028  2.125 4
0648 pf 06  0.149  0.320  0.353 6
0648 pf 07  0.924 -0.852  1.257 4
0648 pf 08  2.082  0.553  2.154 5
0648 pf 09  2.035 -1.303  2.417 4
0648 pf 10  1.033 -0.463  1.132 4
0672 em 00  1.133 -0.132  1.140 4
0672 cf 00  1.638 -0.757  1.804 4
0672 pf 01 -0.059  0.504  0.507 7
0672 pf 02  0.272  0.065  0.280 5
0672 pf 03  1.057  0.201  1.076 5
0672 pf 04  1.530  0.360  1.572 5
0672 pf 05  1.793 -0.901  2.007 4
0672 pf 06  0.330  0.319  0.459 5
0672 pf 07  0.942 -0.454  1.045 4
0672 pf 08  1.967  0.709  2.091 5
0672 pf 09  1.995 -1.164  2.310 4
0672 pf 10  0.874 -0.368  0.948 4
0696 em 00  1.002 -0.105  1.007 4
0696 cf 00  1.675 -0.714  1.821 4
0696 pf 01 -0.147  0.566  0.584 7
0696 pf 02 -0.212 -0.118  0.243 1
0696 pf 03  0.896  0.011  0.896 5
0696 pf 04  0.706  0.298  0.767 5
0696 pf 05  1.835 -0.775  1.992 4
0696 pf 06  0.521  0.356  0.631 5
0696 pf 07  0.798 -0.407  0.896 4
0696 pf 08  1.858  0.867  2.050 5
0696 pf 09  2.126 -0.990  2.346 4
0696 pf 10  0.857 -0.261  0.896 4
0720 em 00  0.887 -0.159  0.901 4
0720 cf 00  1.685 -0.867  1.895 4
0720 pf 01  0.019  0.169  0.170 6
0720 pf 02 -0.570 -0.068  0.574 1
0720 pf 03  0.439 -0.386  0.585 4
0720 pf 04  0.147  0.399  0.425 6
0720 pf 05  2.017 -0.696  2.133 4
0720 pf 06  0.696  0.527  0.873 5
0720 pf 07  0.717 -0.580  0.922 4
0720 pf 08  1.684  0.616  1.793 5
0720 pf 09  2.258 -0.592  2.335 4
0720 pf 10  0.559 -0.243  0.610 4
0744 em 00  0.779 -0.249  0.818 4
0744 cf 00  1.736 -0.947  1.978 4
0744 pf 01  0.253  0.004  0.253 5
0744 pf 02 -0.525 -0.436  0.683 1
0744 pf 03  0.389 -0.482  0.619 3
0744 pf 04 -0.293  0.113  0.314 8
0744 pf 05  2.001 -0.641  2.101 4
0744 pf 06  0.598  0.765  0.971 6
0744 pf 07  0.561 -0.699  0.896 3
0744 pf 08  1.545  0.601  1.658 5
0744 pf 09  2.085 -0.598  2.169 4
0744 pf 10  0.094 -0.356  0.368 3
0768 em 00  0.682 -0.265  0.732 4
0768 cf 00  1.743 -0.748  1.897 4
0768 pf 01  0.458 -0.093  0.467 4
0768 pf 02 -0.518 -0.243  0.572 1
0768 pf 03  0.501 -0.382  0.630 4
0768 pf 04 -0.712 -0.379  0.807 1
0768 pf 05  2.186 -0.636  2.277 4
0768 pf 06  0.560  0.651  0.859 6
0768 pf 07  0.188 -0.432  0.471 3
0768 pf 08  0.990  0.684  1.204 5
0768 pf 09  2.053 -0.457  2.104 4
0768 pf 10 -0.072 -0.786  0.789 2
0792 em 00  0.766 -0.189  0.789 4
0792 cf 00  1.634 -0.441  1.693 4
0792 pf 01  0.741 -0.287  0.794 4
0792 pf 02 -0.457 -0.177  0.490 1
0792 pf 03  0.847 -0.594  1.034 4
0792 pf 04 -0.512 -0.382  0.639 1
0792 pf 05  1.952 -0.298  1.974 4
0792 pf 06  0.605  0.686  0.915 6
0792 pf 07  0.185 -0.310  0.361 3
0792 pf 08  1.065  0.821  1.345 5
0792 pf 09  1.933 -0.159  1.940 4
0792 pf 10  0.275 -0.841  0.885 3
0816 em 00  0.735 -0.236  0.772 4
0816 cf 00  1.565 -0.416  1.619 4
0816 pf 01  0.600 -0.456  0.753 4
0816 pf 02 -0.336 -0.497  0.600 2
0816 pf 03  0.802 -0.670  1.045 4
0816 pf 04 -0.671 -0.541  0.862 1
0816 pf 05  1.797 -0.062  1.798 4
0816 pf 06  0.756  0.526  0.921 5
0816 pf 07  0.130 -0.203  0.241 3
0816 pf 08  1.002  0.741  1.247 5
0816 pf 09  1.715 -0.011  1.715 4
0816 pf 10  0.548 -0.904  1.057 3
0840 em 00  0.663 -0.227  0.701 4
0840 cf 00  1.406  0.063  1.408 5
0840 pf 01  0.861 -0.732  1.130 4
0840 pf 02 -0.144 -0.565  0.583 2
0840 pf 03  0.728 -0.686  1.000 4
0840 pf 04 -0.565 -0.368  0.674 1
0840 pf 05  1.506 -0.007  1.506 4
0840 pf 06  0.577  0.393  0.698 5
0840 pf 07  0.220 -0.390  0.447 3
0840 pf 08  0.593  0.709  0.924 6
0840 pf 09  1.220  0.254  1.246 5
0840 pf 10  0.691 -1.111  1.309 3
0864 em 00  0.648 -0.206  0.679 4
0864 cf 00  1.172  0.618  1.325 5
0864 pf 01  0.824 -0.873  1.200 3
0864 pf 02  0.077 -0.763  0.767 3
0864 pf 03  0.748 -0.452  0.874 4
0864 pf 04 -0.793 -0.650  1.025 1
0864 pf 05  1.382  0.031  1.382 5
0864 pf 06  0.674  0.145  0.690 5
0864 pf 07  0.645 -0.332  0.725 4
0864 pf 08  0.342  0.635  0.721 6
0864 pf 09  0.730  0.469  0.868 5
0864 pf 10  1.124 -1.025  1.521 4
0888 em 00  0.627 -0.202  0.659 4
0888 cf 00  1.098  0.987  1.477 5
0888 pf 01  0.914 -0.728  1.168 4
0888 pf 02  0.289 -0.582  0.649 3
0888 pf 03  0.528 -0.331  0.623 4
0888 pf 04 -0.765 -1.056  1.304 2
0888 pf 05  1.081  0.032  1.082 5
0888 pf 06  0.691 -0.002  0.691 4
0888 pf 07  0.854 -0.567  1.025 4
0888 pf 08  0.252  0.626  0.675 6
0888 pf 09  0.509  0.575  0.768 6
0888 pf 10  1.276 -1.115  1.695 4
0912 em 00  0.555 -0.267  0.616 4
0912 cf 00  0.870  0.894  1.247 6
0912 pf 01  1.095 -0.514  1.210 4
0912 pf 02  0.407 -0.603  0.728 3
0912 pf 03  0.707 -0.285  0.763 4
0912 pf 04 -0.807 -0.988  1.275 2
0912 pf 05  0.733 -0.269  0.780 4
0912 pf 06  0.520 -0.033  0.521 4
0912 pf 07  0.777 -0.801  1.116 3
0912 pf 08  0.060  0.437  0.441 6
0912 pf 09  0.343  0.411  0.535 6
0912 pf 10  1.232 -1.126  1.669 4
0936 em 00  0.428 -0.338  0.546 4
0936 cf 00  0.556  0.710  0.902 6
0936 pf 01  1.174 -0.245  1.200 4
0936 pf 02  0.427 -0.509  0.664 3
0936 pf 03  0.658 -0.476  0.812 4
0936 pf 04 -0.432 -1.045  1.131 2
0936 pf 05  0.345 -0.383  0.516 3
0936 pf 06  0.425 -0.359  0.557 4
0936 pf 07  0.255 -0.819  0.858 3
0936 pf 08 -0.160  0.201  0.257 7
0936 pf 09  0.203  0.198  0.284 5
0936 pf 10  1.097 -0.906  1.422 4
0960 em 00  0.375 -0.422  0.564 3
0960 cf 00  0.203  0.580  0.615 6
0960 pf 01  1.418 -0.179  1.429 4
0960 pf 02  0.222 -0.561  0.603 3
0960 pf 03  0.601 -0.721  0.939 3
0960 pf 04 -0.306 -1.304  1.340 2
0960 pf 05  0.061 -0.277  0.283 3
0960 pf 06  0.416 -0.739  0.848 3
0960 pf 07 -0.067 -0.699  0.702 2
0960 pf 08 -0.266 -0.054  0.271 1
0960 pf 09  0.365 -0.007  0.365 4
0960 pf 10  1.334 -0.577  1.454 4
0984 em 00  0.404 -0.451  0.606 3
0984 cf 00 -0.159  0.480  0.505 7
0984 pf 01  1.750 -0.250  1.768 4
0984 pf 02  0.207 -0.604  0.638 3
0984 pf 03  0.735 -0.722  1.030 4
0984 pf 04 -0.078 -1.226  1.229 2
0984 pf 05 -0.134 -0.177  0.222 2
0984 pf 06  0.531 -0.831  0.986 3
0984 pf 07 -0.393 -0.561  0.685 2
0984 pf 08 -0.056 -0.295  0.301 2
0984 pf 09  0.554 -0.246  0.606 4
0984 pf 10  1.348 -0.397  1.405 4
1008 em 00  0.429 -0.628  0.761 3
1008 cf 00 -0.324  0.389  0.506 7
1008 pf 01  2.089 -0.120  2.092 4
1008 pf 02  0.109 -0.836  0.843 3
1008 pf 03  0.541 -0.784  0.953 3
1008 pf 04  0.282 -1.457  1.484 3
1008 pf 05  0.124 -0.575  0.589 3
1008 pf 06  1.004 -1.032  1.440 3
1008 pf 07 -0.634 -0.771  0.999 2
1008 pf 08 -0.189 -0.690  0.715 2
1008 pf 09  0.439 -0.287  0.524 4
1008 pf 10  1.118 -0.591  1.264 4
1032 em 00  0.380 -0.724  0.817 3
1032 cf 00 -0.389  0.284  0.481 8
1032 pf 01  2.005 -0.180  2.013 4
1032 pf 02  0.012 -0.867  0.867 3
1032 pf 03  0.732 -0.674  0.995 4
1032 pf 04  0.475 -1.439  1.516 3
1032 pf 05  0.104 -0.844  0.850 3
1032 pf 06  1.253 -1.258  1.776 3
1032 pf 07 -0.767 -1.113  1.351 2
1032 pf 08 -0.191 -0.908  0.928 2
1032 pf 09  0.202 -0.044  0.207 4
1032 pf 10  0.591 -0.742  0.948 3
1056 em 00  0.448 -0.811  0.927 3
1056 cf 00 -0.422 -0.032  0.423 1
1056 pf 01  2.008 -0.214  2.019 4
1056 pf 02  0.177 -0.940  0.956 3
1056 pf 03  1.129 -0.452  1.216 4
1056 pf 04  0.492 -1.518  1.596 3
1056 pf 05  0.198 -1.367  1.381 3
1056 pf 06  1.410 -0.974  1.714 4
1056 pf 07 -0.648 -1.186  1.351 2
1056 pf 08 -0.022 -1.273  1.273 2
1056 pf 09  0.394  0.090  0.404 5
1056 pf 10  0.073 -0.864  0.867 3
1080 em 00  0.503 -0.791  0.938 3
1080 cf 00 -0.392 -0.402  0.562 2
1080 pf 01  2.065  0.136  2.069 5
1080 pf 02  0.490 -1.034  1.145 3
1080 pf 03  1.300 -0.225  1.320 4
1080 pf 04  0.657 -1.585  1.716 3
1080 pf 05  0.112 -1.430  1.435 3
1080 pf 06  1.441 -0.710  1.607 4
1080 pf 07 -0.502 -1.223  1.322 2
1080 pf 08 -0.004 -1.388  1.388 2
1080 pf 09  0.330  0.140  0.358 5
1080 pf 10 -0.085 -0.798  0.803 2
1104 em 00  0.617 -0.814  1.021 3
1104 cf 00 -0.397 -0.741  0.841 2
1104 pf 01  2.234  0.428  2.274 5
1104 pf 02  0.602 -0.889  1.074 3
1104 pf 03  1.178 -0.125  1.185 4
1104 pf 04  1.030 -1.538  1.851 3
1104 pf 05  0.113 -1.845  1.848 3
1104 pf 06  1.504 -0.455  1.571 4
1104 pf 07 -0.203 -1.244  1.261 2
1104 pf 08  0.276 -1.394  1.421 3
1104 pf 09  0.471  0.120  0.486 5
1104 pf 10 -0.142 -1.101  1.111 2
