ecmf prod rf 1998052100 20150521 11 046
0024 em 00  3.682  0.306  3.694 5
0264 pf 08  1.986  0.738  2.119 5
0264 pf 09  1.681  0.649  1.802 5
0264 pf 10  2.689  0.427  2.723 5
0288 em 00  2.015  0.715  2.138 5
0288 cf 00  1.845  0.840  2.027 5
0288 pf 01  1.919  0.388  1.958 5
0288 pf 02  1.760  0.914  1.983 5
0288 pf 03  2.212  1.498  2.672 5
0288 pf 04  2.134  0.359  2.164 5
0288 pf 05  1.500  1.130  1.878 5
0288 pf 06  2.563  0.280  2.579 5
0288 pf 07  1.468  0.850  1.696 5
0288 pf 08  1.796  0.555  1.880 5
0288 pf 09  2.062  0.659  2.165 5
0288 pf 10  2.537  0.370  2.564 5
0312 em 00  1.874  0.605  1.970 5
0312 cf 00  1.447  0.675  1.597 5
0312 pf 01  1.624  0.362  1.664 5
0312 pf 02  1.681  0.570  1.775 5
0312 pf 03  2.161  1.561  2.665 5
0312 pf 04  1.916  0.339  1.946 5
0312 pf 05  1.059  0.762  1.304 5
0312 pf 06  2.779  0.254  2.791 5
0312 pf 07  1.293  0.701  1.470 5
0312 pf 08  1.933  0.550  2.009 5
0312 pf 09  1.956  0.501  2.019 5
0312 pf 10  2.421  0.345  2.446 5
0336 em 00  1.684  0.422  1.736 5
0336 cf 00  1.278  0.488  1.368 5
0336 pf 01  1.480  0.417  1.538 5
0336 pf 02  1.452  0.155  1.460 5
0336 pf 03  1.762  1.517  2.325 5
0336 pf 04  1.908  0.429  1.956 5
0336 pf 05  0.868  0.343  0.933 5
0336 pf 06  2.448  0.179  2.454 5
0336 pf 07  1.234  0.352  1.283 5
0336 pf 08  1.976  0.387  2.014 5
0336 pf 09  1.717  0.057  1.718 5
0336 pf 10  2.047  0.297  2.069 5
0360 em 00  1.435  0.335  1.473 5
0360 cf 00  0.982  0.354  1.044 5
0360 pf 01  1.191  0.294  1.227 5
0360 pf 02  1.385  0.135  1.391 5
0360 pf 03  1.294  1.174  1.747 5
0360 pf 04  1.671  0.508  1.746 5
0360 pf 05  0.915  0.283  0.958 5
0360 pf 06  2.263  0.262  2.278 5
0360 pf 07  0.876  0.342  0.941 5
0360 pf 08  1.745  0.106  1.748 5
0360 pf 09  1.355 -0.006  1.355 4
0360 pf 10  1.758  0.202  1.770 5
0384 em 00  1.346  0.240  1.367 5
0384 cf 00  1.127  0.251  1.155 5
0384 pf 01  1.180  0.370  1.237 5
0384 pf 02  1.281  0.048  1.282 5
0384 pf 03  0.959  1.009  1.392 6
0384 pf 04  1.561  0.420  1.616 5
0384 pf 05  1.087  0.065  1.089 5
0384 pf 06  2.142  0.215  2.153 5
0384 pf 07  0.841  0.023  0.841 5
0384 pf 08  1.518  0.129  1.523 5
0384 pf 09  1.258 -0.061  1.260 4
0384 pf 10  1.509  0.138  1.516 5
0408 em 00  1.229  0.108  1.234 5
0408 cf 00  1.333  0.324  1.372 5
0408 pf 01  1.052  0.350  1.108 5
0408 pf 02  1.412  0.030  1.412 5
0408 pf 03  0.352  0.906  0.972 6
0408 pf 04  1.108  0.072  1.110 5
0408 pf 05  0.961 -0.216  0.985 4
0408 pf 06  1.766  0.070  1.768 5
0408 pf 07  1.278 -0.275  1.307 4
0408 pf 08  1.214  0.036  1.215 5
0408 pf 09  1.312 -0.389  1.368 4
0408 pf 10  1.401  0.237  1.421 5
0432 em 00  1.143 -0.053  1.144 4
0432 cf 00  1.640  0.107  1.644 5
0432 pf 01  1.142  0.512  1.251 5
0432 pf 02  1.578 -0.081  1.580 4
0432 pf 03  0.111  0.932  0.939 6
0432 pf 04  1.052 -0.127  1.059 4
0432 pf 05  0.712 -0.358  0.797 4
0432 pf 06  1.119 -0.246  1.145 4
0432 pf 07  1.471 -0.625  1.598 4
0432 pf 08  1.110 -0.256  1.139 4
0432 pf 09  1.264 -0.678  1.435 4
0432 pf 10  1.057  0.211  1.078 5
0456 em 00  1.012 -0.239  1.040 4
0456 cf 00  1.722 -0.155  1.729 4
0456 pf 01  1.085  0.139  1.094 5
0456 pf 02  1.619  0.081  1.621 5
0456 pf 03  0.035  0.694  0.695 6
0456 pf 04  0.864 -0.271  0.906 4
0456 pf 05  0.706 -0.401  0.812 4
0456 pf 06  0.688 -0.484  0.841 4
0456 pf 07  1.309 -0.901  1.589 4
0456 pf 08  0.967 -0.150  0.978 4
0456 pf 09  1.169 -1.122  1.620 4
0456 pf 10  0.681 -0.064  0.684 4
0480 em 00  0.919 -0.308  0.970 4
0480 cf 00  1.488 -0.423  1.547 4
0480 pf 01  1.138  0.043  1.139 5
0480 pf 02  1.521  0.132  1.526 5
0480 pf 03 -0.243  0.497  0.553 7
0480 pf 04  0.903 -0.256  0.939 4
0480 pf 05  0.440 -0.530  0.689 3
0480 pf 06  0.475 -0.451  0.655 4
0480 pf 07  1.335 -0.576  1.453 4
0480 pf 08  1.019 -0.231  1.045 4
0480 pf 09  1.147 -1.145  1.621 4
0480 pf 10  0.633 -0.458  0.782 4
0504 em 00  0.909 -0.369  0.981 4
0504 cf 00  1.161 -0.561  1.290 4
0504 pf 01  0.933  0.002  0.933 5
0504 pf 02  1.432 -0.106  1.436 4
0504 pf 03 -0.583  0.048  0.585 8
0504 pf 04  1.039 -0.518  1.161 4
0504 pf 05  0.570 -0.431  0.715 4
0504 pf 06  0.576 -0.599  0.831 3
0504 pf 07  1.304 -0.168  1.315 4
0504 pf 08  1.167 -0.041  1.168 4
0504 pf 09  1.355 -0.894  1.623 4
0504 pf 10  0.808 -0.799  1.137 4
0528 em 00  0.998 -0.459  1.098 4
0528 cf 00  1.165 -0.738  1.379 4
0528 pf 01  1.328  0.330  1.368 5
0528 pf 02  1.164 -0.313  1.205 4
0528 pf 03 -0.598 -0.297  0.667 1
0528 pf 04  1.450 -0.761  1.637 4
0528 pf 05  0.481 -0.395  0.622 4
0528 pf 06  0.774 -0.878  1.170 3
0528 pf 07  1.126 -0.097  1.130 4
0528 pf 08  1.253 -0.112  1.258 4
0528 pf 09  1.648 -0.693  1.788 4
0528 pf 10  0.949 -1.100  1.452 3
0552 em 00  1.107 -0.501  1.215 4
0552 cf 00  1.280 -0.891  1.560 4
0552 pf 01  1.460  0.131  1.466 5
0552 pf 02  0.827 -0.233  0.859 4
0552 pf 03 -0.116 -0.469  0.484 2
0552 pf 04  1.952 -0.850  2.129 4
0552 pf 05  0.723 -0.231  0.759 4
0552 pf 06  0.747 -1.011  1.257 3
0552 pf 07  0.977 -0.246  1.007 4
0552 pf 08  1.248  0.081  1.251 5
0552 pf 09  1.620 -0.851  1.830 4
0552 pf 10  1.214 -0.948  1.540 4
0576 em 00  1.121 -0.464  1.214 4
0576 cf 00  1.287 -0.939  1.593 4
0576 pf 01  1.724 -0.125  1.728 4
0576 pf 02  0.951 -0.206  0.973 4
0576 pf 03  0.106 -0.450  0.462 3
0576 pf 04  2.013 -0.653  2.116 4
0576 pf 05  0.859 -0.337  0.923 4
0576 pf 06  0.829 -0.978  1.282 3
0576 pf 07  0.506 -0.358  0.620 4
0576 pf 08  0.950  0.090  0.954 5
0576 pf 09  1.582 -0.520  1.665 4
0576 pf 10  1.323 -0.666  1.482 4
0600 em 00  1.204 -0.388  1.265 4
0600 cf 00  1.269 -0.874  1.540 4
0600 pf 01  1.839 -0.322  1.867 4
0600 pf 02  0.903 -0.225  0.931 4
0600 pf 03  0.672 -0.570  0.881 4
0600 pf 04  2.041 -0.309  2.065 4
0600 pf 05  0.827 -0.430  0.932 4
0600 pf 06  1.398 -0.697  1.562 4
0600 pf 07  0.301 -0.432  0.527 3
0600 pf 08  1.024  0.110  1.030 5
0600 pf 09  1.331 -0.045  1.331 4
0600 pf 10  1.455 -0.541  1.553 4
0624 em 00  1.200 -0.435  1.277 4
0624 cf 00  1.277 -0.793  1.503 4
0624 pf 01  1.983 -0.288  2.004 4
0624 pf 02  0.784 -0.097  0.790 4
0624 pf 03  0.990 -0.587  1.151 4
0624 pf 04  2.198 -0.285  2.217 4
0624 pf 05  0.592 -0.562  0.817 4
0624 pf 06  1.704 -0.417  1.754 4
0624 pf 07 -0.033 -0.768  0.769 2
0624 pf 08  0.803 -0.164  0.819 4
0624 pf 09  1.051 -0.169  1.065 4
0624 pf 10  1.709 -0.704  1.848 4
0648 em 00  1.159 -0.427  1.235 4
0648 cf 00  1.396 -0.720  1.571 4
0648 pf 01  1.836 -0.126  1.840 4
0648 pf 02  0.615 -0.045  0.616 4
0648 pf 03  1.135 -0.542  1.258 4
0648 pf 04  2.107 -0.136  2.112 4
0648 pf 05  0.746 -0.711  1.030 4
0648 pf 06  1.750 -0.552  1.834 4
0648 pf 07 -0.142 -0.843  0.855 2
0648 pf 08  0.646 -0.418  0.770 4
0648 pf 09  0.514 -0.039  0.515 4
0648 pf 10  2.034 -0.615  2.125 4
0672 em 00  1.126 -0.459  1.216 4
0672 cf 00  1.482 -0.739  1.656 4
0672 pf 01  1.711 -0.192  1.722 4
0672 pf 02  0.798  0.026  0.798 5
0672 pf 03  1.189 -0.500  1.290 4
0672 pf 04  1.570 -0.287  1.596 4
0672 pf 05  1.035 -0.716  1.259 4
0672 pf 06  1.635 -0.373  1.677 4
0672 pf 07  0.112 -1.052  1.058 3
0672 pf 08  0.703 -0.292  0.761 4
0672 pf 09  0.319 -0.329  0.458 3
0672 pf 10  1.715 -0.645  1.832 4
0696 em 00  1.038 -0.472  1.140 4
0696 cf 00  1.522 -0.683  1.668 4
0696 pf 01  1.354 -0.278  1.382 4
0696 pf 02  0.621 -0.200  0.653 4
0696 pf 03  1.102 -0.668  1.288 4
0696 pf 04  1.281 -0.358  1.330 4
0696 pf 05  1.257 -0.512  1.357 4
0696 pf 06  1.560 -0.276  1.584 4
0696 pf 07  0.217 -0.811  0.839 3
0696 pf 08  0.599 -0.579  0.833 4
0696 pf 09  0.259 -0.380  0.460 3
0696 pf 10  1.552 -0.485  1.626 4
0720 em 00  1.054 -0.432  1.139 4
0720 cf 00  1.682 -0.518  1.760 4
0720 pf 01  0.978 -0.434  1.070 4
0720 pf 02  0.895 -0.291  0.941 4
0720 pf 03  1.118 -0.587  1.263 4
0720 pf 04  1.526 -0.044  1.527 4
0720 pf 05  1.167 -0.370  1.224 4
0720 pf 06  1.360 -0.373  1.410 4
0720 pf 07  0.654 -0.886  1.101 3
0720 pf 08  0.631 -0.810  1.027 3
0720 pf 09 -0.003 -0.930  0.930 2
0720 pf 10  1.496  0.449  1.562 5
0744 em 00  1.058 -0.571  1.202 4
0744 cf 00  1.800 -0.596  1.896 4
0744 pf 01  0.895 -1.095  1.414 3
0744 pf 02  0.768 -0.539  0.938 4
0744 pf 03  1.355 -0.725  1.537 4
0744 pf 04  1.829  0.035  1.829 5
0744 pf 05  1.087 -0.210  1.107 4
0744 pf 06  1.161 -0.722  1.367 4
0744 pf 07  0.902 -1.009  1.353 3
0744 pf 08  0.904 -1.026  1.367 3
0744 pf 09 -0.058 -0.911  0.913 2
0744 pf 10  0.896  0.515  1.033 5
0768 em 00  1.045 -0.613  1.212 4
0768 cf 00  1.615 -0.588  1.719 4
0768 pf 01  0.844 -1.313  1.561 3
0768 pf 02  0.615 -0.535  0.815 4
0768 pf 03  1.371 -0.412  1.432 4
0768 pf 04  1.832  0.074  1.833 5
0768 pf 05  1.131 -0.175  1.144 4
0768 pf 06  1.342 -0.834  1.580 4
0768 pf 07  1.159 -1.101  1.599 4
0768 pf 08  0.993 -1.045  1.441 3
0768 pf 09 -0.232 -1.191  1.214 2
0768 pf 10  0.718  0.400  0.822 5
0792 em 00  0.930 -0.678  1.150 4
0792 cf 00  1.119 -0.476  1.216 4
0792 pf 01  0.873 -1.084  1.392 3
0792 pf 02  0.482 -0.579  0.753 3
0792 pf 03  1.123 -0.347  1.176 4
0792 pf 04  1.800  0.169  1.808 5
0792 pf 05  0.984 -0.516  1.111 4
0792 pf 06  1.355 -1.022  1.697 4
0792 pf 07  1.396 -1.064  1.755 4
0792 pf 08  0.920 -1.227  1.534 3
0792 pf 09  0.001 -1.501  1.501 2
0792 pf 10  0.075  0.231  0.243 6
0816 em 00  0.850 -0.695  1.098 4
0816 cf 00  0.823 -0.337  0.890 4
0816 pf 01  1.105 -1.079  1.545 4
0816 pf 02  0.292 -0.486  0.566 3
0816 pf 03  0.995 -0.455  1.094 4
0816 pf 04  1.786  0.259  1.804 5
0816 pf 05  0.619 -0.658  0.903 3
0816 pf 06  1.398 -0.676  1.553 4
0816 pf 07  1.706 -1.408  2.212 4
0816 pf 08  0.826 -0.980  1.281 3
0816 pf 09 -0.247 -1.919  1.935 2
0816 pf 10 -0.062  0.172  0.182 7
0840 em 00  0.868 -0.652  1.085 4
0840 cf 00  0.694 -0.372  0.787 4
0840 pf 01  1.509 -0.778  1.698 4
0840 pf 02  0.273 -0.133  0.303 4
0840 pf 03  0.851 -0.740  1.127 4
0840 pf 04  1.643  0.493  1.716 5
0840 pf 05  0.099 -1.023  1.028 3
0840 pf 06  1.376 -0.546  1.480 4
0840 pf 07  1.825 -1.389  2.294 4
0840 pf 08  1.068 -0.732  1.295 4
0840 pf 09  0.034 -2.073  2.073 3
0840 pf 10  0.047  0.230  0.235 6
0864 em 00  0.831 -0.567  1.006 4
0864 cf 00  0.722 -0.467  0.860 4
0864 pf 01  1.668 -0.086  1.670 4
0864 pf 02  0.216 -0.008  0.216 4
0864 pf 03  0.516 -0.860  1.002 3
0864 pf 04  1.252  0.716  1.442 5
0864 pf 05  0.298 -1.338  1.371 3
0864 pf 06  1.490 -0.222  1.506 4
0864 pf 07  1.432 -1.476  2.057 3
0864 pf 08  0.979 -0.378  1.049 4
0864 pf 09  0.274 -2.047  2.065 3
0864 pf 10  0.150  0.058  0.161 5
0888 em 00  0.852 -0.478  0.976 4
0888 cf 00  0.711 -0.607  0.935 4
0888 pf 01  1.884  0.441  1.934 5
0888 pf 02  0.280  0.259  0.381 5
0888 pf 03  0.505 -1.079  1.191 3
0888 pf 04  0.889  0.995  1.334 6
0888 pf 05  0.464 -1.679  1.742 3
0888 pf 06  1.048 -0.174  1.063 4
0888 pf 07  1.599 -0.984  1.878 4
0888 pf 08  0.923 -0.326  0.979 4
0888 pf 09  0.856 -1.869  2.056 3
0888 pf 10  0.039 -0.101  0.109 3
0912 em 00  0.817 -0.315  0.875 4
0912 cf 00  0.799 -0.447  0.915 4
0912 pf 01  1.857  0.655  1.970 5
0912 pf 02 -0.298  0.416  0.511 7
0912 pf 03  0.834 -1.313  1.556 3
0912 pf 04  0.669  1.359  1.515 6
0912 pf 05  0.741 -1.568  1.734 3
0912 pf 06  0.504  0.134  0.521 5
0912 pf 07  1.782 -0.571  1.871 4
0912 pf 08  0.519 -0.359  0.631 4
0912 pf 09  1.511 -1.531  2.151 3
0912 pf 10 -0.120 -0.119  0.169 1
0936 em 00  0.796 -0.282  0.844 4
0936 cf 00  0.837 -0.295  0.887 4
0936 pf 01  1.430  0.625  1.560 5
0936 pf 02 -0.490  0.346  0.600 8
0936 pf 03  0.913 -1.263  1.559 3
0936 pf 04  0.132  1.065  1.073 6
0936 pf 05  1.024 -1.444  1.771 3
0936 pf 06  0.389  0.290  0.485 5
0936 pf 07  2.168 -0.638  2.260 4
0936 pf 08  0.173 -0.474  0.505 3
0936 pf 09  2.037 -1.133  2.331 4
0936 pf 10 -0.064 -0.105  0.123 2
0960 em 00  0.755 -0.214  0.785 4
0960 cf 00  0.871 -0.450  0.980 4
0960 pf 01  1.095  0.850  1.386 5
0960 pf 02 -0.742  0.229  0.777 8
0960 pf 03  1.129 -1.292  1.716 3
0960 pf 04 -0.235  0.636  0.678 7
0960 pf 05  1.358 -0.947  1.656 4
0960 pf 06  0.295  0.666  0.728 6
0960 pf 07  1.842 -0.502  1.909 4
0960 pf 08  0.001 -0.761  0.761 3
0960 pf 09  2.536 -0.455  2.576 4
0960 pf 10 -0.049 -0.254  0.259 2
0984 em 00  0.703 -0.209  0.733 4
0984 cf 00  0.933 -0.722  1.180 4
0984 pf 01  0.627  1.056  1.228 6
0984 pf 02 -0.983  0.190  1.001 8
0984 pf 03  1.434 -0.800  1.642 4
0984 pf 04 -0.468  0.105  0.480 8
0984 pf 05  1.544 -0.765  1.723 4
0984 pf 06  0.169  0.526  0.553 6
0984 pf 07  1.440 -0.394  1.493 4
0984 pf 08  0.101 -0.802  0.808 3
0984 pf 09  2.808 -0.132  2.812 4
0984 pf 10 -0.051 -0.483  0.486 2
1008 em 00  0.505 -0.298  0.587 4
1008 cf 00  0.515 -1.073  1.190 3
1008 pf 01  0.093  0.755  0.761 6
1008 pf 02 -0.997  0.132  1.006 8
1008 pf 03  1.473 -0.436  1.536 4
1008 pf 04 -0.813 -0.316  0.872 1
1008 pf 05  1.559 -0.525  1.645 4
1008 pf 06 -0.188  0.404  0.445 7
1008 pf 07  1.206 -0.361  1.259 4
1008 pf 08 -0.002 -1.089  1.089 2
1008 pf 09  2.700  0.103  2.702 5
1008 pf 10 -0.152 -0.807  0.821 2
1032 em 00  0.376 -0.393  0.544 3
1032 cf 00  0.400 -1.414  1.469 3
1032 pf 01 -0.134  0.407  0.429 7
1032 pf 02 -0.806 -0.029  0.807 1
1032 pf 03  1.374 -0.234  1.394 4
1032 pf 04 -0.623 -0.177  0.647 1
1032 pf 05  1.439 -0.410  1.496 4
1032 pf 06 -0.834  0.185  0.855 8
1032 pf 07  0.727 -0.541  0.906 4
1032 pf 08  0.063 -1.043  1.045 3
1032 pf 09  2.357 -0.029  2.357 4
1032 pf 10  0.021 -0.932  0.932 3
1056 em 00  0.236 -0.519  0.570 3
1056 cf 00  0.328 -1.440  1.476 3
1056 pf 01 -0.334  0.439  0.551 7
1056 pf 02 -0.791 -0.573  0.977 1
1056 pf 03  1.229 -0.399  1.292 4
1056 pf 04 -0.838 -0.282  0.884 1
1056 pf 05  1.269 -0.383  1.325 4
1056 pf 06 -0.717  0.380  0.812 8
1056 pf 07  0.318 -0.983  1.033 3
1056 pf 08 -0.111 -0.955  0.961 2
1056 pf 09  1.956 -0.108  1.959 4
1056 pf 10  0.156 -1.286  1.296 3
1080 em 00  0.161 -0.557  0.580 3
1080 cf 00  0.499 -1.325  1.415 3
1080 pf 01 -0.376  0.601  0.709 7
1080 pf 02 -0.383 -0.723  0.818 2
1080 pf 03  0.897 -0.173  0.914 4
1080 pf 04 -0.987 -0.236  1.015 1
1080 pf 05  0.894 -0.309  0.946 4
1080 pf 06 -0.402 -0.005  0.402 1
1080 pf 07  0.097 -1.432  1.436 3
1080 pf 08 -0.113 -0.857  0.864 2
1080 pf 09  1.653 -0.208  1.666 4
1080 pf 10 -0.135 -1.316  1.323 2
1104 em 00  0.177 -0.595  0.621 3
1104 cf 00  0.932 -1.028  1.387 3
1104 pf 01 -0.230  0.525  0.573 7
1104 pf 02 -0.229 -0.901  0.929 2
1104 pf 03  0.532 -0.053  0.535 4
1104 pf 04 -1.127 -0.422  1.203 1
1104 pf 05  0.861 -0.326  0.920 4
1104 pf 06 -0.385 -0.409  0.562 2
1104 pf 07  0.096 -1.484  1.487 3
1104 pf 08 -0.142 -0.804  0.816 2
1104 pf 09  1.436 -0.140  1.443 4
1104 pf 10  0.052 -1.349  1.350 3
