ecmf prod rf 1997031400 20160314 11 046
0024 em 00 -0.849  2.775  2.902 7
0432 pf 08 -2.805 -0.884  2.941 1
0432 pf 09 -2.927 -0.977  3.086 1
0432 pf 10 -1.964 -0.750  2.103 1
0456 em 00 -2.021 -1.413  2.466 1
0456 cf 00 -2.341 -1.572  2.820 1
0456 pf 01 -1.857 -0.372  1.894 1
0456 pf 02 -0.894 -1.323  1.597 2
0456 pf 03 -1.533 -1.926  2.461 2
0456 pf 04 -1.695 -1.602  2.332 1
0456 pf 05 -2.944 -1.535  3.320 1
0456 pf 06 -1.629 -1.144  1.991 1
0456 pf 07 -1.699 -2.014  2.635 2
0456 pf 08 -2.791 -1.337  3.095 1
0456 pf 09 -2.796 -1.436  3.144 1
0456 pf 10 -1.880 -1.300  2.286 1
0480 em 00 -1.868 -1.506  2.399 1
0480 cf 00 -2.239 -1.459  2.673 1
0480 pf 01 -1.770 -0.387  1.812 1
0480 pf 02 -1.004 -1.146  1.524 2
0480 pf 03 -1.422 -1.992  2.448 2
0480 pf 04 -1.508 -1.897  2.424 2
0480 pf 05 -2.776 -1.844  3.332 1
0480 pf 06 -2.148 -1.120  2.422 1
0480 pf 07 -1.144 -2.084  2.377 2
0480 pf 08 -2.464 -1.461  2.865 1
0480 pf 09 -2.606 -1.729  3.127 1
0480 pf 10 -1.326 -1.466  1.977 2
0504 em 00 -1.650 -1.667  2.346 2
0504 cf 00 -1.966 -1.542  2.499 1
0504 pf 01 -1.602 -0.587  1.706 1
0504 pf 02 -0.708 -1.154  1.354 2
0504 pf 03 -1.364 -2.143  2.540 2
0504 pf 04 -1.413 -1.986  2.437 2
0504 pf 05 -2.366 -1.695  2.910 1
0504 pf 06 -2.424 -1.640  2.927 1
0504 pf 07 -0.922 -2.251  2.433 2
0504 pf 08 -1.797 -1.761  2.516 1
0504 pf 09 -2.393 -1.897  3.054 1
0504 pf 10 -1.073 -1.695  2.006 2
0528 em 00 -1.432 -1.752  2.262 2
0528 cf 00 -1.946 -1.644  2.547 1
0528 pf 01 -1.527 -0.734  1.694 1
0528 pf 02 -0.422 -0.987  1.073 2
0528 pf 03 -1.572 -2.141  2.656 2
0528 pf 04 -1.157 -1.787  2.129 2
0528 pf 05 -1.920 -1.591  2.493 1
0528 pf 06 -2.278 -1.886  2.957 1
0528 pf 07 -0.672 -2.311  2.407 2
0528 pf 08 -1.267 -1.981  2.352 2
0528 pf 09 -2.106 -2.167  3.022 2
0528 pf 10 -0.751 -2.055  2.188 2
0552 em 00 -1.198 -1.696  2.076 2
0552 cf 00 -1.778 -1.677  2.445 1
0552 pf 01 -1.450 -0.780  1.646 1
0552 pf 02 -0.207 -0.878  0.902 2
0552 pf 03 -1.442 -2.043  2.501 2
0552 pf 04 -0.725 -1.417  1.592 2
0552 pf 05 -1.558 -1.876  2.438 2
0552 pf 06 -2.100 -1.914  2.842 1
0552 pf 07 -0.590 -2.095  2.176 2
0552 pf 08 -0.710 -2.022  2.143 2
0552 pf 09 -1.650 -2.352  2.873 2
0552 pf 10 -0.791 -1.617  1.800 2
0576 em 00 -0.969 -1.562  1.838 2
0576 cf 00 -1.258 -1.602  2.037 2
0576 pf 01 -1.390 -0.660  1.538 1
0576 pf 02 -0.517 -0.795  0.948 2
0576 pf 03 -0.935 -2.145  2.340 2
0576 pf 04 -0.334 -1.132  1.180 2
0576 pf 05 -1.217 -1.953  2.301 2
0576 pf 06 -1.862 -1.831  2.611 1
0576 pf 07 -0.806 -2.005  2.161 2
0576 pf 08 -0.187 -1.781  1.791 2
0576 pf 09 -1.218 -2.259  2.566 2
0576 pf 10 -0.773 -1.061  1.312 2
0600 em 00 -0.669 -1.452  1.599 2
0600 cf 00 -0.744 -1.523  1.695 2
0600 pf 01 -1.245 -0.500  1.342 1
0600 pf 02 -0.343 -1.067  1.121 2
0600 pf 03 -0.524 -2.391  2.448 2
0600 pf 04 -0.172 -0.757  0.776 2
0600 pf 05 -0.958 -2.018  2.234 2
0600 pf 06 -1.569 -1.812  2.397 2
0600 pf 07 -0.552 -1.800  1.883 2
0600 pf 08  0.311 -1.560  1.590 3
0600 pf 09 -0.972 -1.933  2.164 2
0600 pf 10 -0.490 -0.646  0.811 2
0624 em 00 -0.507 -1.313  1.407 2
0624 cf 00 -0.344 -1.416  1.457 2
0624 pf 01 -1.163 -0.324  1.207 1
0624 pf 02 -0.360 -1.094  1.151 2
0624 pf 03 -0.083 -2.358  2.360 2
0624 pf 04 -0.216 -0.380  0.437 2
0624 pf 05 -0.619 -2.103  2.193 2
0624 pf 06 -1.411 -1.887  2.356 2
0624 pf 07 -0.561 -1.736  1.825 2
0624 pf 08  0.618 -0.942  1.126 3
0624 pf 09 -0.912 -1.714  1.941 2
0624 pf 10 -0.427 -0.543  0.690 2
0648 em 00 -0.370 -1.262  1.315 2
0648 cf 00 -0.169 -1.274  1.285 2
0648 pf 01 -1.076 -0.331  1.125 1
0648 pf 02  0.000 -1.214  1.214 2
0648 pf 03  0.052 -2.208  2.208 3
0648 pf 04 -0.255 -0.205  0.327 1
0648 pf 05 -0.275 -2.361  2.377 2
0648 pf 06 -1.195 -2.060  2.381 2
0648 pf 07 -0.561 -1.687  1.778 2
0648 pf 08  0.477 -0.592  0.760 3
0648 pf 09 -0.573 -1.756  1.848 2
0648 pf 10 -0.372 -0.278  0.464 1
0672 em 00 -0.247 -1.167  1.193 2
0672 cf 00  0.138 -1.208  1.216 3
0672 pf 01 -0.919 -0.214  0.944 1
0672 pf 02 -0.124 -1.163  1.169 2
0672 pf 03  0.581 -2.088  2.167 3
0672 pf 04 -0.518 -0.287  0.592 1
0672 pf 05 -0.040 -2.360  2.361 2
0672 pf 06 -0.981 -1.788  2.039 2
0672 pf 07 -0.471 -1.667  1.732 2
0672 pf 08  0.621 -0.418  0.748 4
0672 pf 09 -0.381 -1.671  1.714 2
0672 pf 10 -0.500 -0.103  0.511 1
0696 em 00 -0.119 -1.121  1.127 2
0696 cf 00  0.180 -0.960  0.977 3
0696 pf 01 -0.650 -0.352  0.739 1
0696 pf 02 -0.209 -1.241  1.259 2
0696 pf 03  1.062 -1.987  2.253 3
0696 pf 04 -0.855 -0.381  0.937 1
0696 pf 05 -0.003 -2.283  2.283 2
0696 pf 06 -0.472 -1.786  1.847 2
0696 pf 07 -0.386 -1.505  1.553 2
0696 pf 08  0.488 -0.389  0.625 4
0696 pf 09  0.277 -1.500  1.525 3
0696 pf 10 -0.611 -0.073  0.616 1
0720 em 00  0.003 -1.065  1.065 3
0720 cf 00  0.248 -0.825  0.862 3
0720 pf 01 -0.485 -0.267  0.553 1
0720 pf 02 -0.141 -0.662  0.677 2
0720 pf 03  1.408 -1.956  2.411 3
0720 pf 04 -1.006 -0.423  1.092 1
0720 pf 05  0.089 -2.024  2.026 3
0720 pf 06 -0.127 -1.630  1.635 2
0720 pf 07  0.060 -1.482  1.484 3
0720 pf 08  0.229 -0.737  0.772 3
0720 pf 09  0.664 -1.517  1.656 3
0720 pf 10 -0.765 -0.307  0.824 1
0744 em 00 -0.017 -1.071  1.071 2
0744 cf 00  0.070 -0.731  0.734 3
0744 pf 01 -0.614 -0.235  0.657 1
0744 pf 02 -0.125 -0.574  0.587 2
0744 pf 03  1.329 -1.854  2.281 3
0744 pf 04 -1.131 -0.700  1.331 1
0744 pf 05  0.220 -2.112  2.123 3
0744 pf 06 -0.143 -1.717  1.723 2
0744 pf 07  0.183 -1.601  1.611 3
0744 pf 08  0.019 -0.421  0.421 3
0744 pf 09  1.112 -1.312  1.720 3
0744 pf 10 -0.952 -0.603  1.127 1
0768 em 00 -0.117 -1.027  1.033 2
0768 cf 00 -0.148 -0.746  0.760 2
0768 pf 01 -1.014 -0.028  1.014 1
0768 pf 02 -0.384 -0.565  0.684 2
0768 pf 03  1.115 -1.377  1.772 3
0768 pf 04 -1.053 -0.734  1.284 1
0768 pf 05  0.123 -2.032  2.036 3
0768 pf 06 -0.101 -1.664  1.667 2
0768 pf 07  0.127 -1.840  1.844 3
0768 pf 08 -0.200 -0.355  0.407 2
0768 pf 09  1.347 -1.137  1.763 4
0768 pf 10 -0.903 -0.861  1.248 1
0792 em 00 -0.115 -1.017  1.023 2
0792 cf 00 -0.111 -0.554  0.565 2
0792 pf 01 -1.088 -0.279  1.124 1
0792 pf 02 -0.504 -0.943  1.069 2
0792 pf 03  1.049 -1.140  1.549 3
0792 pf 04 -0.612 -0.906  1.094 2
0792 pf 05  0.178 -1.838  1.846 3
0792 pf 06 -0.217 -1.861  1.874 2
0792 pf 07  0.289 -1.823  1.846 3
0792 pf 08 -0.204 -0.299  0.362 2
0792 pf 09  1.197 -0.883  1.487 4
0792 pf 10 -1.025 -0.662  1.221 1
0816 em 00 -0.085 -0.943  0.946 2
0816 cf 00  0.241 -0.512  0.566 3
0816 pf 01 -0.961 -0.282  1.001 1
0816 pf 02 -0.622 -1.032  1.205 2
0816 pf 03  0.950 -0.838  1.267 4
0816 pf 04 -0.355 -0.685  0.771 2
0816 pf 05 -0.163 -1.862  1.869 2
0816 pf 06 -0.218 -1.993  2.005 2
0816 pf 07  0.319 -1.822  1.850 3
0816 pf 08 -0.153 -0.190  0.244 2
0816 pf 09  1.124 -0.597  1.273 4
0816 pf 10 -0.884 -0.524  1.028 1
0840 em 00 -0.095 -0.933  0.938 2
0840 cf 00  0.230 -0.531  0.579 3
0840 pf 01 -1.076 -0.506  1.189 1
0840 pf 02 -0.805 -1.088  1.353 2
0840 pf 03  0.793 -0.677  1.043 4
0840 pf 04 -0.296 -0.551  0.625 2
0840 pf 05 -0.316 -1.823  1.850 2
0840 pf 06 -0.017 -2.020  2.020 2
0840 pf 07  0.595 -1.513  1.626 3
0840 pf 08 -0.130 -0.513  0.529 2
0840 pf 09  1.067 -0.511  1.183 4
0840 pf 10 -0.905 -0.474  1.021 1
0864 em 00 -0.027 -0.872  0.872 2
0864 cf 00  0.027 -0.543  0.543 3
0864 pf 01 -1.128 -0.336  1.177 1
0864 pf 02 -0.435 -1.056  1.142 2
0864 pf 03  0.556 -0.485  0.738 4
0864 pf 04 -0.201 -0.715  0.743 2
0864 pf 05 -0.211 -1.798  1.810 2
0864 pf 06  0.439 -1.803  1.856 3
0864 pf 07  0.785 -1.317  1.533 3
0864 pf 08 -0.477 -0.644  0.801 2
0864 pf 09  0.946 -0.379  1.019 4
0864 pf 10 -0.449 -0.455  0.640 2
0888 em 00 -0.007 -0.776  0.776 2
0888 cf 00 -0.139 -0.480  0.499 2
0888 pf 01 -1.216 -0.091  1.220 1
0888 pf 02 -0.321 -1.222  1.264 2
0888 pf 03  0.617  0.025  0.617 5
0888 pf 04 -0.002 -0.548  0.548 2
0888 pf 05 -0.110 -1.801  1.804 2
0888 pf 06  0.795 -1.606  1.792 3
0888 pf 07  0.713 -1.249  1.438 3
0888 pf 08 -0.684 -0.648  0.942 1
0888 pf 09  0.572 -0.462  0.735 4
0888 pf 10 -0.153 -0.360  0.391 2
0912 em 00  0.087 -0.685  0.690 3
0912 cf 00 -0.178 -0.666  0.690 2
0912 pf 01 -1.400  0.032  1.400 8
0912 pf 02 -0.128 -1.089  1.097 2
0912 pf 03  0.524  0.284  0.596 5
0912 pf 04  0.205 -0.323  0.383 3
0912 pf 05 -0.061 -1.826  1.828 2
0912 pf 06  1.068 -1.260  1.651 3
0912 pf 07  1.094 -0.819  1.367 4
0912 pf 08 -0.541 -0.641  0.839 2
0912 pf 09  0.486 -0.382  0.618 4
0912 pf 10  0.036 -0.733  0.734 3
0936 em 00  0.079 -0.638  0.643 3
0936 cf 00 -0.031 -0.868  0.869 2
0936 pf 01 -1.196 -0.420  1.267 1
0936 pf 02 -0.388 -1.143  1.207 2
0936 pf 03  0.508  0.508  0.719 6
0936 pf 04 -0.096 -0.203  0.224 2
0936 pf 05  0.182 -1.794  1.803 3
0936 pf 06  1.111 -0.818  1.379 4
0936 pf 07  1.074 -0.514  1.190 4
0936 pf 08 -0.708 -0.867  1.119 2
0936 pf 09  0.615 -0.190  0.644 4
0936 pf 10 -0.041 -0.588  0.589 2
0960 em 00  0.102 -0.569  0.578 3
0960 cf 00  0.233 -1.211  1.234 3
0960 pf 01 -1.378 -0.871  1.630 1
0960 pf 02 -0.476 -1.100  1.198 2
0960 pf 03  0.269  0.593  0.651 6
0960 pf 04 -0.313  0.199  0.371 8
0960 pf 05  0.540 -1.295  1.403 3
0960 pf 06  1.125 -0.498  1.230 4
0960 pf 07  1.163 -0.366  1.219 4
0960 pf 08 -0.884 -0.821  1.206 1
0960 pf 09  1.067  0.120  1.074 5
0960 pf 10 -0.044 -0.851  0.852 2
0984 em 00  0.150 -0.659  0.676 3
0984 cf 00  0.365 -1.327  1.377 3
0984 pf 01 -1.434 -1.289  1.928 1
0984 pf 02 -0.477 -1.343  1.425 2
0984 pf 03 -0.092  0.342  0.354 7
0984 pf 04 -0.339  0.190  0.388 8
0984 pf 05  1.011 -1.046  1.454 3
0984 pf 06  0.878 -0.420  0.973 4
0984 pf 07  0.996 -0.314  1.044 4
0984 pf 08 -0.800 -1.075  1.340 2
0984 pf 09  1.301  0.140  1.308 5
0984 pf 10  0.418 -0.900  0.992 3
1008 em 00  0.252 -0.645  0.692 3
1008 cf 00  0.352 -1.344  1.390 3
1008 pf 01 -1.146 -1.430  1.833 2
1008 pf 02 -0.372 -1.577  1.620 2
1008 pf 03 -0.356  0.364  0.509 7
1008 pf 04 -0.359  0.326  0.485 8
1008 pf 05  1.314 -0.788  1.532 4
1008 pf 06  0.861 -0.543  1.018 4
1008 pf 07  1.229 -0.223  1.249 4
1008 pf 08 -0.550 -1.107  1.236 2
1008 pf 09  1.205  0.390  1.267 5
1008 pf 10  0.737 -0.916  1.175 3
1032 em 00  0.352 -0.589  0.686 3
1032 cf 00  0.531 -1.060  1.186 3
1032 pf 01 -0.620 -1.646  1.759 2
1032 pf 02 -0.310 -1.586  1.616 2
1032 pf 03 -0.443  0.258  0.512 8
1032 pf 04 -0.386  0.338  0.513 8
1032 pf 05  1.365 -0.771  1.568 4
1032 pf 06  0.725 -0.380  0.819 4
1032 pf 07  1.366  0.092  1.369 5
1032 pf 08  0.002 -1.021  1.021 3
1032 pf 09  1.082  0.357  1.139 5
1032 pf 10  0.657 -0.765  1.009 3
1056 em 00  0.491 -0.547  0.735 3
1056 cf 00  0.933 -1.004  1.370 3
1056 pf 01 -0.132 -1.800  1.805 2
1056 pf 02  0.047 -1.499  1.499 3
1056 pf 03 -0.383  0.174  0.421 8
1056 pf 04 -0.413  0.286  0.503 8
1056 pf 05  1.337 -0.608  1.469 4
1056 pf 06  0.722 -0.298  0.780 4
1056 pf 07  1.507  0.259  1.529 5
1056 pf 08  0.250 -0.822  0.859 3
1056 pf 09  0.831  0.338  0.897 5
1056 pf 10  0.754 -0.706  1.033 4
1080 em 00  0.522 -0.457  0.693 4
1080 cf 00  1.183 -1.012  1.557 4
1080 pf 01  0.176 -1.670  1.680 3
1080 pf 02  0.328 -1.186  1.231 3
1080 pf 03 -0.644  0.222  0.682 8
1080 pf 04 -0.609  0.157  0.629 8
1080 pf 05  1.298 -0.460  1.377 4
1080 pf 06  0.980 -0.322  1.032 4
1080 pf 07  1.445  0.303  1.477 5
1080 pf 08  0.317 -0.433  0.537 3
1080 pf 09  0.549  0.426  0.695 5
1080 pf 10  0.690 -0.729  1.003 3
1104 em 00  0.512 -0.350  0.620 4
1104 cf 00  1.090 -0.656  1.272 4
1104 pf 01  0.431 -1.417  1.482 3
1104 pf 02  0.492 -0.987  1.103 3
1104 pf 03 -0.763  0.246  0.802 8
1104 pf 04 -0.835  0.003  0.835 8
1104 pf 05  1.303 -0.180  1.315 4
1104 pf 06  1.058 -0.643  1.238 4
1104 pf 07  1.265  0.436  1.338 5
1104 pf 08  0.308 -0.344  0.462 3
1104 pf 09  0.399  0.573  0.698 6
1104 pf 10  0.823 -0.557  0.994 4
