ecmf prod rf 2012032800 20160328 11 046
0024 em 00 -0.427  1.701  1.754 7
0024 cf 00 -0.459  1.672  1.734 7
0024 pf 01 -0.424  1.763  1.814 7
0024 pf 02 -0.297  1.473  1.503 7
0024 pf 03 -0.462  1.638  1.702 7
0024 pf 04 -0.422  1.699  1.751 7
0024 pf 05 -0.576  1.610  1.710 7
0024 pf 06 -0.409  1.578  1.630 7
0024 pf 07 -0.470  1.777  1.838 7
0024 pf 08 -0.383  1.630  1.674 7
0024 pf 09 -0.408  1.714  1.762 7
0024 pf 10 -0.383  1.736  1.778 7
0048 em 00 -0.395  1.535  1.585 7
0048 cf 00 -0.392  1.408  1.462 7
0048 pf 01 -0.518  1.561  1.645 7
0048 pf 02 -0.227  1.337  1.356 7
0048 pf 03 -0.421  1.477  1.536 7
0048 pf 04 -0.469  1.660  1.725 7
0048 pf 05 -0.551  1.333  1.442 7
0048 pf 06 -0.151  1.496  1.504 7
0048 pf 07 -0.527  1.508  1.597 7
0048 pf 08 -0.296  1.580  1.607 7
0048 pf 09 -0.263  1.600  1.622 7
0048 pf 10 -0.489  1.539  1.615 7
0072 em 00 -0.356  1.655  1.693 7
0072 cf 00 -0.337  1.594  1.629 7
0072 pf 01 -0.357  1.606  1.645 7
0072 pf 02 -0.312  1.554  1.585 7
0072 pf 03 -0.394  1.664  1.710 7
0072 pf 04 -0.358  1.853  1.888 7
0072 pf 05 -0.461  1.428  1.500 7
0072 pf 06 -0.334  1.688  1.721 7
0072 pf 07 -0.537  1.640  1.726 7
0072 pf 08 -0.255  1.513  1.534 7
0072 pf 09 -0.162  1.843  1.850 7
0072 pf 10 -0.351  1.445  1.487 7
0096 em 00 -0.688  1.664  1.800 7
0096 cf 00 -0.650  1.513  1.647 7
0096 pf 01 -0.676  1.714  1.842 7
0096 pf 02 -0.486  1.545  1.619 7
0096 pf 03 -0.686  1.586  1.728 7
0096 pf 04 -0.858  1.867  2.055 7
0096 pf 05 -0.716  1.431  1.600 7
0096 pf 06 -0.661  1.722  1.844 7
0096 pf 07 -0.893  1.629  1.857 7
0096 pf 08 -0.478  1.698  1.764 7
0096 pf 09 -0.711  1.811  1.945 7
0096 pf 10 -0.648  1.427  1.568 7
0120 em 00 -1.107  1.870  2.173 7
0120 cf 00 -1.101  1.892  2.189 7
