Date_day0,RMM1_0,RMM2_0,RMM1_obs,RMM2_obs,RMM1_pf1,RMM2_pf1,RMM1_pf2,RMM2_pf2,RMM1_pf3,RMM2_pf3,RMM1_pf4,RMM2_pf4,RMM1_pf5,RMM2_pf5,RMM1_pf6,RMM2_pf6,RMM1_pf7,RMM2_pf7,RMM1_pf8,RMM2_pf8,RMM1_pf9,RMM2_pf9,RMM1_pf10,RMM2_pf10,RMM1_pf11,RMM2_pf11
2000-01-02,-0.5048875212669373,-0.3698292374610901,-0.5066913962364197,-0.7272474765777588,0.601,-1.472,-0.442,0.79,-1.281,0.768,-1.614,-1.765,0.8490000000000001,-0.915,-1.102,-0.002,-0.41700000000000004,-0.8320000000000001,0.113,-1.401,-1.091,-0.146,-0.063,-0.47600000000000003,1.177,-0.6679999999999999
2000-01-06,-0.1094479113817215,-1.1234924793243408,-0.00609615771099925,-1.2123706340789795,0.293,0.226,-0.526,1.675,-0.109,0.077,-0.845,-0.245,-0.441,-0.096,-0.779,0.519,-1.5319999999999998,0.7559999999999999,-0.871,-0.436,1.0,-1.297,-0.38,0.11699999999999999,0.669,1.3840000000000001
2000-01-09,0.3092012107372284,-1.0629550218582153,0.11079054325819016,-1.2450374364852905,0.037000000000000005,-0.7709999999999999,1.237,-1.399,-0.036000000000000004,0.287,-0.78,0.16399999999999998,0.6859999999999999,-0.456,-0.113,-0.929,0.29,-0.878,0.7170000000000001,-0.084,-0.07,1.1159999999999999,0.043,-0.40700000000000003,0.69,-0.461
2000-01-13,0.6534503698348999,-0.5248188376426697,0.871886134147644,-0.3459116816520691,0.7170000000000001,-1.4780000000000002,0.27899999999999997,-1.483,-0.6809999999999999,-0.992,-1.101,-1.8259999999999998,1.0390000000000001,-0.44,0.191,-1.4769999999999999,-0.23199999999999998,-1.6380000000000001,0.184,-0.14400000000000002,0.46299999999999997,0.213,-0.903,-0.511,-0.52,-1.087
2000-01-16,0.3632969856262207,-0.33706358075141907,0.021159326657652855,-0.10985268652439117,0.7859999999999999,-0.728,-0.608,-0.254,1.063,-1.925,1.146,-0.7040000000000001,0.485,-1.3159999999999998,0.171,-0.9009999999999999,0.46299999999999997,-0.316,1.0170000000000001,-1.466,-0.109,-1.014,0.107,-0.196,0.19399999999999998,-0.29600000000000004
2000-01-20,0.09461519122123718,-0.22325293719768524,-0.6678962707519531,-1.1724659204483032,-0.34700000000000003,-1.6569999999999998,-0.737,-1.2830000000000001,1.11,-0.7759999999999999,-0.589,-0.809,0.6609999999999999,-0.392,1.881,-0.344,1.375,-2.254,0.7879999999999999,-0.07200000000000001,0.527,0.312,2.67,-1.2690000000000001,-0.431,0.6970000000000001
2000-01-23,-0.6647732853889465,-0.15896299481391907,0.30231744050979614,-1.650923490524292,0.8640000000000001,-0.52,0.5429999999999999,-0.262,0.725,-1.4880000000000002,0.5820000000000001,-0.532,0.21600000000000003,0.812,-0.099,-0.239,1.0190000000000001,-0.568,0.616,-0.856,1.351,-0.998,-0.41600000000000004,-0.861,0.498,0.5820000000000001
2000-01-27,-0.5478533506393433,-0.6767758131027222,1.5481597185134888,-1.1426547765731812,0.445,-0.8109999999999999,1.16,-0.794,-0.5539999999999999,-0.7559999999999999,-0.069,-0.395,1.588,-0.19399999999999998,0.858,-0.358,0.466,-1.087,0.40299999999999997,0.11800000000000001,0.106,-0.97,0.127,-0.344,0.41700000000000004,-1.3219999999999998
2000-01-30,-0.12206332385540009,-0.9416945576667786,1.0399476289749146,-1.1363439559936523,-0.38299999999999995,0.385,0.452,-0.293,0.11199999999999999,-0.662,-1.07,-0.5710000000000001,0.902,1.505,-0.45,-0.374,-0.6609999999999999,0.08199999999999999,0.9620000000000001,0.1,2.153,0.435,0.207,-0.723,0.574,-0.132
2000-02-03,0.005774322431534529,-1.1792749166488647,1.2743349075317383,-1.0534727573394775,0.762,-0.33799999999999997,-0.74,-2.117,0.064,0.7440000000000001,0.621,-0.632,1.181,-0.331,-0.527,0.9,-0.312,-1.485,0.449,-1.07,0.977,-1.7280000000000002,0.59,-0.536,-0.028999999999999998,1.122
