Date_day0,RMM1_0,RMM2_0,RMM1_obs,RMM2_obs,RMM1_pf1,RMM2_pf1,RMM1_pf2,RMM2_pf2,RMM1_pf3,RMM2_pf3,RMM1_pf4,RMM2_pf4,RMM1_pf5,RMM2_pf5,RMM1_pf6,RMM2_pf6,RMM1_pf7,RMM2_pf7,RMM1_pf8,RMM2_pf8,RMM1_pf9,RMM2_pf9,RMM1_pf10,RMM2_pf10,RMM1_pf11,RMM2_pf11
2000-01-02,-0.5048875212669373,-0.3698292374610901,0.11173861473798752,-1.2664296627044678,0.051,-1.5119999999999998,0.015,-0.546,0.203,-0.81,-0.034,-1.641,-0.175,-1.4,0.031,-1.2570000000000001,-0.311,-1.379,0.272,-1.618,0.14,-1.321,0.285,-1.3419999999999999,0.084,-1.383
2000-01-06,-0.1094479113817215,-1.1234924793243408,0.5997563600540161,-0.7855736017227173,0.6629999999999999,-1.4780000000000002,0.988,-1.588,1.319,-1.321,0.264,-1.284,0.489,-1.725,0.9940000000000001,-1.4809999999999999,0.67,-1.4809999999999999,0.631,-1.208,0.166,-1.367,0.875,-1.5519999999999998,1.2990000000000002,-1.4040000000000001
2000-01-09,0.3092012107372284,-1.0629550218582153,0.43807095289230347,-0.3154456317424774,0.7140000000000001,-1.183,1.179,-0.58,0.653,-1.256,0.325,-1.192,0.82,-0.8740000000000001,0.831,-1.348,1.018,-1.042,1.382,-1.3090000000000002,1.041,-1.422,0.799,-0.899,0.494,-1.071
2000-01-13,0.6534503698348999,-0.5248188376426697,0.03162911906838417,-0.12511330842971802,-0.027000000000000003,-0.24100000000000002,0.632,0.062,-1.216,0.205,-0.036000000000000004,-0.11599999999999999,-0.013999999999999999,-0.086,-0.325,-0.259,0.23800000000000002,0.485,0.022000000000000002,-0.20600000000000002,-0.068,-0.634,0.321,-0.15,0.031,-0.14
2000-01-16,0.3632969856262207,-0.33706358075141907,-0.5215825438499451,-0.07904123514890671,-0.948,-0.55,-0.513,-0.08199999999999999,-1.317,-0.192,-0.718,-0.925,-0.693,0.01,-0.28300000000000003,-0.06,-1.001,-0.47200000000000003,-0.5660000000000001,-0.6829999999999999,-0.7490000000000001,-0.271,-0.8009999999999999,-0.311,-0.29,-0.685
2000-01-20,0.09461519122123718,-0.22325293719768524,-0.5222046375274658,-0.566896915435791,-0.946,-0.35700000000000004,-0.478,0.39399999999999996,-0.583,-0.387,-0.523,-0.433,-0.201,-0.315,-0.418,-0.284,-0.823,-0.631,-0.24100000000000002,-0.27,-0.478,0.076,-0.41100000000000003,-0.094,-0.36700000000000005,0.078
2000-01-23,-0.6647732853889465,-0.15896299481391907,-0.3476775586605072,-0.772292971611023,-1.208,-0.8,-0.889,-0.701,-0.41600000000000004,-0.8170000000000001,-0.983,-0.643,-1.1740000000000002,-0.723,-1.1520000000000001,-0.616,-1.004,-0.512,-1.275,-0.915,-0.8690000000000001,-0.327,-0.888,-0.846,-0.42,-0.613
2000-01-27,-0.5478533506393433,-0.6767758131027222,-0.0696181207895279,-1.3134301900863647,-0.136,-1.569,-0.18899999999999997,-1.699,-0.063,-2.106,0.517,-1.8259999999999998,0.11699999999999999,-1.38,-0.301,-1.5019999999999998,-0.077,-1.4269999999999998,0.447,-1.465,-0.13699999999999998,-1.4980000000000002,0.435,-1.028,-0.026000000000000002,-1.425
2000-01-30,-0.12206332385540009,-0.9416945576667786,0.38133886456489563,-1.078954815864563,0.006,-1.8130000000000002,-0.9079999999999999,-1.808,0.415,-1.869,-0.132,-0.996,-0.083,-1.6480000000000001,-0.037000000000000005,-0.7490000000000001,0.19899999999999998,-1.3980000000000001,0.37799999999999995,-1.2109999999999999,-0.265,-1.251,0.23600000000000002,-2.072,0.6970000000000001,-2.253
2000-02-03,0.005774322431534529,-1.1792749166488647,0.6478824019432068,-0.32446518540382385,0.6,-1.163,0.188,-1.486,0.579,-1.275,0.915,-1.435,0.618,-0.779,0.9009999999999999,-1.124,0.972,-0.8270000000000001,0.22899999999999998,-0.878,0.917,-1.411,0.883,-0.843,0.589,-0.331
2000-02-06,0.7604079246520996,-0.7043188214302063,-0.04593070596456528,-0.20075668394565582,0.223,-0.878,0.157,-0.945,-0.08900000000000001,-1.187,-0.054000000000000006,-0.5579999999999999,0.354,-0.38799999999999996,0.14,-1.204,-0.162,-1.037,0.275,-1.381,0.13,-1.089,0.449,-0.46399999999999997,0.095,-0.597
2000-02-10,0.3208513557910919,-0.04477040469646454,-0.2085028886795044,-1.3636646270751953,-0.023,-1.808,-0.292,-1.6030000000000002,0.063,-1.514,0.541,-1.959,-0.158,-1.526,0.09699999999999999,-1.443,0.62,-1.476,-0.845,-1.6230000000000002,0.033,-1.794,0.48100000000000004,-1.9080000000000001,-0.024,-1.147
2000-02-13,-0.23397625982761383,-0.4371630847454071,0.8333617448806763,-1.6243253946304321,0.762,-1.577,0.578,-1.415,0.5589999999999999,-1.704,0.909,-1.548,0.703,-1.5759999999999998,1.093,-1.89,0.67,-1.5230000000000001,0.722,-1.242,1.376,-1.496,0.054000000000000006,-1.844,0.8190000000000001,-1.615
2000-02-17,0.13238760828971863,-1.5304287672042847,1.395260214805603,-1.1642905473709106,1.72,-1.09,1.694,-1.295,1.8980000000000001,-0.644,1.986,-0.971,1.8519999999999999,-0.7170000000000001,2.055,-0.521,1.8619999999999999,-0.845,1.723,-1.149,2.104,-1.045,1.969,-0.511,1.861,-1.058
2000-02-20,1.1724613904953003,-1.5809342861175537,1.0673656463623047,-1.2970625162124634,1.286,-1.262,1.095,-1.07,1.61,-1.3030000000000002,1.239,-1.129,1.545,-1.166,1.261,-1.13,1.274,-1.206,1.3159999999999998,-1.683,1.48,-1.001,1.8090000000000002,-1.393,0.7240000000000001,-1.178
2000-02-24,1.1805918216705322,-1.1073192358016968,1.2894766330718994,-1.0313458442687988,0.784,-0.932,1.288,-0.8,0.878,-0.701,1.104,-0.493,0.877,-0.355,0.98,-0.758,0.687,-0.259,0.41100000000000003,-0.6509999999999999,0.943,-1.057,0.981,-0.239,1.611,-0.802
2000-02-27,1.098630666732788,-1.202126145362854,0.9333975315093994,-0.4764128029346466,0.5529999999999999,-0.48,0.13,-0.597,1.051,-0.522,0.56,-0.39,1.0070000000000001,-0.6920000000000001,0.609,-0.564,0.28600000000000003,-0.012,0.62,-0.316,1.263,-0.044000000000000004,0.978,-0.46399999999999997,1.516,-0.271
2000-03-02,1.267158031463623,-0.8739400506019592,0.6749078035354614,0.39006227254867554,0.633,-0.055,0.742,0.431,0.628,-0.096,0.758,0.006999999999999999,1.217,0.507,0.682,-0.282,0.276,0.155,0.785,-0.018000000000000002,-0.071,-0.025,0.723,0.136,0.511,0.264
2000-03-05,0.7445371150970459,-0.16680960357189178,0.7453234791755676,0.37880784273147583,0.35,0.455,0.8540000000000001,1.002,-0.14,0.42700000000000005,-0.048,0.15,1.038,0.718,-0.015,0.45899999999999996,0.517,0.43700000000000006,-0.361,0.33399999999999996,0.737,0.461,0.8,0.131,1.054,0.253
