Date_day0,RMM1_0,RMM2_0,RMM1_obs,RMM2_obs,RMM1_pf1,RMM2_pf1,RMM1_pf2,RMM2_pf2,RMM1_pf3,RMM2_pf3,RMM1_pf4,RMM2_pf4,RMM1_pf5,RMM2_pf5,RMM1_pf6,RMM2_pf6,RMM1_pf7,RMM2_pf7,RMM1_pf8,RMM2_pf8,RMM1_pf9,RMM2_pf9,RMM1_pf10,RMM2_pf10,RMM1_pf11,RMM2_pf11
2000-01-02,-0.5048875212669373,-0.3698292374610901,0.38133886456489563,-1.078954815864563,1.446,-0.147,-0.851,-1.4409999999999998,0.115,-0.032,0.03,-1.68,-0.888,0.5379999999999999,-1.6219999999999999,-0.9840000000000001,0.171,-1.6969999999999998,0.44,-1.018,-0.996,-0.45899999999999996,1.334,0.6920000000000001,0.621,0.679
2000-01-06,-0.1094479113817215,-1.1234924793243408,0.6478824019432068,-0.32446518540382385,0.161,-0.271,-0.43799999999999994,0.231,-0.304,-0.32,0.225,-0.985,1.081,-1.589,0.932,0.8290000000000001,-0.452,0.332,0.396,-1.578,-0.2,-0.18,0.079,0.851,-0.024,0.5379999999999999
2000-01-09,0.3092012107372284,-1.0629550218582153,-0.04593070596456528,-0.20075668394565582,-0.309,-0.28,-0.16899999999999998,0.07,0.698,0.262,-0.424,0.257,0.503,-1.314,0.295,-1.1840000000000002,-0.045,-0.7440000000000001,-0.833,-0.8,1.104,0.855,1.101,1.01,0.345,0.281
2000-01-13,0.6534503698348999,-0.5248188376426697,-0.2085028886795044,-1.3636646270751953,1.077,-0.769,-0.17600000000000002,-0.061,0.255,-1.3159999999999998,1.348,-2.336,0.878,-0.105,1.943,-1.704,1.577,-1.393,-1.0,0.86,-0.7709999999999999,1.3,0.7709999999999999,-1.16,0.316,-1.585
2000-01-16,0.3632969856262207,-0.33706358075141907,0.8333617448806763,-1.6243253946304321,0.748,-0.217,1.158,-0.457,1.045,0.084,0.935,-0.74,1.073,0.023,0.026000000000000002,-0.718,-0.505,0.392,1.114,0.087,0.16399999999999998,0.561,-1.419,-1.358,0.22399999999999998,-0.223
2000-01-20,0.09461519122123718,-0.22325293719768524,1.395260214805603,-1.1642905473709106,0.97,-0.059000000000000004,1.436,-0.265,1.406,-0.313,0.327,-1.3359999999999999,-0.024,-0.19,0.5820000000000001,-0.56,0.635,-1.238,0.528,0.782,1.7690000000000001,1.476,1.8530000000000002,0.75,0.534,-1.321
2000-01-23,-0.6647732853889465,-0.15896299481391907,1.0673656463623047,-1.2970625162124634,-0.046,-0.003,0.33,-0.397,2.21,-1.1440000000000001,0.617,0.36200000000000004,-0.371,0.596,0.948,0.595,-0.019,0.11,-0.055,-0.7709999999999999,0.182,-0.5710000000000001,0.32299999999999995,-0.196,0.36700000000000005,0.461
2000-01-27,-0.5478533506393433,-0.6767758131027222,1.2894766330718994,-1.0313458442687988,0.784,-0.40299999999999997,1.5919999999999999,-0.096,1.805,-0.706,0.985,0.735,1.0290000000000001,-0.163,0.496,0.40299999999999997,0.902,-1.207,0.17600000000000002,0.13,1.7619999999999998,-0.085,-0.253,-1.724,0.77,-0.517
2000-01-30,-0.12206332385540009,-0.9416945576667786,0.9333975315093994,-0.4764128029346466,-0.8079999999999999,-0.5760000000000001,0.541,-0.22399999999999998,0.586,-0.23,0.855,-1.3090000000000002,-0.588,0.47,0.35700000000000004,-0.313,0.222,0.7440000000000001,0.728,-0.536,0.033,0.504,0.581,-0.451,0.401,0.12
2000-02-03,0.005774322431534529,-1.1792749166488647,0.6749078035354614,0.39006227254867554,0.183,-1.227,0.20199999999999999,-2.121,0.27399999999999997,-0.05,1.364,0.005,-0.248,-0.8109999999999999,-0.613,-0.026000000000000002,1.369,-1.079,0.943,-0.08900000000000001,0.825,0.306,0.972,0.45,0.08900000000000001,-0.461
2000-02-06,0.7604079246520996,-0.7043188214302063,0.7453234791755676,0.37880784273147583,-1.224,0.40700000000000003,-0.368,0.5760000000000001,0.35100000000000003,0.486,1.079,-0.21,1.089,-0.8190000000000001,0.613,0.644,0.941,-1.09,0.321,-1.026,0.128,0.332,-0.044000000000000004,-0.16699999999999998,-1.013,0.982
2000-02-10,0.3208513557910919,-0.04477040469646454,0.40782609581947327,0.32850703597068787,1.3869999999999998,0.08900000000000001,-0.563,1.485,0.125,0.23,-0.33799999999999997,-0.163,-1.056,-0.193,0.22899999999999998,0.293,0.019,0.711,1.102,1.719,1.025,1.244,-0.155,0.8340000000000001,0.19399999999999998,0.324
2000-02-13,-0.23397625982761383,-0.4371630847454071,0.538021981716156,0.17924274504184723,0.11800000000000001,0.693,0.38299999999999995,2.497,1.172,0.49,0.527,1.119,-0.6,-0.513,0.316,0.43200000000000005,0.5720000000000001,1.506,0.763,-0.45299999999999996,-1.2790000000000001,0.304,0.715,0.9079999999999999,1.046,-0.231
2000-02-17,0.13238760828971863,-1.5304287672042847,-0.9728688597679138,0.1161811575293541,-1.334,-0.569,1.2329999999999999,-0.73,-0.366,1.548,0.9259999999999999,-0.375,0.7290000000000001,0.737,0.619,1.656,0.026000000000000002,1.255,-0.02,1.2109999999999999,0.075,1.196,0.87,1.571,0.22899999999999998,-0.321
2000-02-20,1.1724613904953003,-1.5809342861175537,-1.4924262762069702,-0.36122560501098633,-0.657,1.153,-1.099,0.9620000000000001,0.284,1.24,-0.604,0.823,-1.121,-0.086,-0.895,2.099,0.8109999999999999,1.016,0.037000000000000005,2.344,-0.265,0.774,-0.327,0.8959999999999999,-1.4509999999999998,2.467
2000-02-24,1.1805918216705322,-1.1073192358016968,-1.0012075901031494,-0.09712738543748856,-0.6970000000000001,0.21899999999999997,0.067,0.506,0.044000000000000004,1.13,-1.225,0.35100000000000003,-1.261,1.065,-0.41700000000000004,-0.525,-1.341,-0.8590000000000001,0.772,1.776,-1.122,1.11,0.214,-0.522,0.267,0.6679999999999999
2000-02-27,1.098630666732788,-1.202126145362854,-0.24481050670146942,-0.36116817593574524,0.488,0.063,-0.37799999999999995,0.688,0.62,2.2569999999999997,-0.8220000000000001,1.268,-0.322,1.9780000000000002,0.618,2.127,-0.46799999999999997,-0.424,-0.455,0.9640000000000001,-0.591,-0.67,-0.02,1.271,-0.381,1.198
2000-03-02,1.267158031463623,-0.8739400506019592,0.5338958501815796,-0.1543075293302536,0.08,0.7240000000000001,-1.492,1.6159999999999999,-0.863,0.8540000000000001,0.032,0.728,-1.821,0.968,-1.611,0.382,0.32899999999999996,-0.162,1.5719999999999998,-0.152,-0.307,0.068,-0.207,2.582,0.441,0.41100000000000003
2000-03-05,0.7445371150970459,-0.16680960357189178,0.06688235700130463,0.2809751629829407,-0.848,-0.59,-0.231,0.807,2.353,0.402,-0.151,-0.17,-1.206,0.377,-0.818,0.8759999999999999,-1.936,1.127,0.18100000000000002,0.627,-0.374,0.316,-0.539,0.755,-1.209,0.9179999999999999
2000-03-09,0.5946404933929443,0.35121843218803406,-0.03184834495186806,0.1776471883058548,0.213,0.494,-0.775,1.16,0.321,1.194,-0.578,-0.017,0.293,0.6990000000000001,-0.9990000000000001,0.231,0.797,1.13,0.182,1.239,0.245,0.021,-0.5429999999999999,0.8340000000000001,-0.647,0.61
2000-03-12,0.7444543242454529,0.3320172429084778,0.6431617140769958,0.23807242512702942,-0.028999999999999998,0.4,0.815,0.579,1.266,0.228,1.2570000000000001,0.6609999999999999,-0.425,0.23600000000000002,-0.523,0.424,0.375,0.397,-0.611,-0.35,-1.295,-0.993,0.308,1.367,-0.488,0.303
2000-03-16,0.41046640276908875,0.17009127140045166,1.0348926782608032,0.7714324593544006,0.27899999999999997,0.031,0.254,0.802,1.0959999999999999,-0.29600000000000004,-1.002,0.21899999999999997,-0.221,0.7879999999999999,-0.282,0.322,-0.53,-0.027000000000000003,0.187,-0.081,0.2,0.42700000000000005,0.004,0.581,-0.027999999999999997,0.716
2000-03-19,0.09687390923500061,0.14425508677959442,0.47104594111442566,0.8181713223457336,0.146,0.19399999999999998,-0.491,0.473,-0.564,0.556,-0.083,1.151,1.065,0.135,-1.368,-0.96,-1.064,0.7659999999999999,-1.203,-0.27399999999999997,0.598,0.629,-0.884,0.006,-0.617,0.8140000000000001
2000-03-23,-1.2844898700714111,0.032416291534900665,0.1399366408586502,1.1097198724746704,1.177,0.14,-0.298,0.7809999999999999,0.501,0.45799999999999996,-0.7490000000000001,1.246,0.392,0.214,-0.043,0.171,-0.6609999999999999,0.759,-2.495,1.479,0.175,1.215,-0.6629999999999999,0.9209999999999999,-0.364,0.9440000000000001
2000-03-26,-1.1561095714569092,-0.48044294118881226,0.280105322599411,0.8230509757995605,0.16899999999999998,0.258,0.614,0.319,0.076,1.3630000000000002,0.32,0.903,-0.076,1.087,0.161,1.198,-0.153,1.2990000000000002,0.025,0.198,-0.406,-0.045,-0.591,-0.08800000000000001,1.0659999999999998,1.423
2000-03-30,-0.7946490049362183,-0.088038370013237,0.4799112379550934,1.998009204864502,-0.424,0.67,-1.3869999999999998,1.294,-0.9329999999999999,1.8730000000000002,1.473,0.877,-0.355,1.349,0.45,0.297,0.20199999999999999,1.29,-1.617,0.512,0.498,-0.037000000000000005,-0.145,1.07,-0.551,-0.23399999999999999
2000-04-02,-0.08382225781679153,-0.33070555329322815,-0.14689143002033234,1.7188347578048706,0.40700000000000003,0.631,0.28800000000000003,0.738,-1.0859999999999999,1.331,-1.725,-0.09,0.34700000000000003,1.2590000000000001,-1.376,0.40299999999999997,-0.6759999999999999,0.053,-0.452,0.698,-0.21100000000000002,-0.37200000000000005,-0.903,0.831,-0.36200000000000004,1.419
2000-04-06,0.44094419479370117,-0.09836430847644806,-0.47837600111961365,1.329878330230713,-0.8190000000000001,0.601,-1.7169999999999999,0.909,-0.7170000000000001,0.003,0.816,0.6920000000000001,-0.42700000000000005,0.28300000000000003,-1.051,-0.01,1.044,0.42200000000000004,0.365,0.113,0.865,0.551,0.934,0.9159999999999999,-0.06,1.189
2000-04-09,-0.05721024051308632,0.2593685984611511,-0.33791598677635193,1.1673228740692139,-0.265,-0.23,-0.166,-0.124,-0.802,0.46399999999999997,-0.542,0.507,0.23,-0.131,-1.521,-0.35600000000000004,-0.73,0.446,0.5710000000000001,0.54,-0.168,0.758,-0.261,0.489,-0.895,-0.228
2000-04-13,0.15091244876384735,0.2140129953622818,-0.4757359027862549,0.5260955691337585,0.11699999999999999,0.789,-0.5920000000000001,0.255,-0.33799999999999997,0.455,0.7070000000000001,0.46399999999999997,-1.173,0.593,0.136,1.188,-1.385,1.2209999999999999,-0.6629999999999999,0.6859999999999999,-0.7859999999999999,0.988,-1.5219999999999998,0.365,0.10400000000000001,1.59
2000-04-16,1.087019920349121,0.24284592270851135,-0.6087543368339539,0.11613501608371735,-0.376,-0.423,0.373,0.16899999999999998,-0.612,0.429,0.56,0.655,-0.48100000000000004,-0.298,-0.848,-0.295,-1.242,1.3459999999999999,0.486,-0.731,-1.1179999999999999,0.3,-0.18899999999999997,1.39,-0.215,1.379
2000-04-20,0.7610073089599609,0.814346432685852,-0.6971844434738159,0.052415914833545685,0.266,0.047,-1.063,1.023,-1.767,1.068,-0.625,1.4880000000000002,-0.222,1.075,-0.6409999999999999,1.413,0.207,0.13699999999999998,0.016,0.314,-0.983,1.137,-0.872,-0.155,0.42100000000000004,0.111
2000-04-23,0.4179474115371704,0.7780091762542725,-0.7186904549598694,-0.1325511336326599,0.204,-0.965,-0.436,0.235,0.115,0.43200000000000005,-0.063,0.23399999999999999,-0.645,0.16699999999999998,-0.778,0.89,-0.696,1.053,-0.079,2.0540000000000003,0.9079999999999999,1.6480000000000001,-0.66,1.393,0.446,0.34600000000000003
2000-04-27,0.23395733535289764,0.9679967761039734,-0.5527101159095764,-0.3764875531196594,-1.4909999999999999,1.423,-0.691,0.5670000000000001,0.769,0.935,-0.73,-0.036000000000000004,0.033,1.1159999999999999,0.674,0.777,0.8029999999999999,-0.081,0.326,1.255,-0.076,0.313,-1.919,-0.33399999999999996,0.182,0.17
2000-04-30,0.40137094259262085,1.1266132593154907,-0.4415704607963562,-0.42643973231315613,-1.084,-0.2,-0.938,0.305,-0.359,-0.545,-0.721,-0.972,-0.171,1.238,-1.0270000000000001,0.163,1.364,1.3619999999999999,0.21,0.807,0.314,1.175,-1.183,-0.038,0.39,0.387
2000-05-04,0.21944674849510193,1.8226954936981201,-0.15570344030857086,-0.5998184084892273,-0.222,0.284,-0.7390000000000001,-0.491,-0.35200000000000004,0.721,0.812,0.841,0.484,-0.735,0.616,0.863,0.131,-0.631,-0.45299999999999996,1.5430000000000001,-0.507,0.037000000000000005,0.38799999999999996,-0.618,0.594,0.157
2000-05-07,-0.28349658846855164,1.7660529613494873,-0.12788815796375275,0.36694517731666565,0.478,-0.053,0.23199999999999998,1.419,-0.79,-0.688,-0.698,0.647,-1.063,1.494,0.305,-0.848,-0.022000000000000002,0.39899999999999997,-0.24600000000000002,-0.21,0.40700000000000003,0.978,0.424,-0.9129999999999999,2.037,0.653
2000-05-11,-0.4001213014125824,1.2566853761672974,-0.7800028324127197,0.420910120010376,-0.002,0.172,-0.503,0.33299999999999996,-1.443,1.732,0.228,0.17,0.177,0.586,-0.81,0.9259999999999999,-0.265,-0.973,0.47600000000000003,-0.387,-1.228,-0.081,-1.7409999999999999,0.61,0.23800000000000002,-0.10400000000000001
2000-05-14,-0.34634703397750854,1.1135728359222412,-1.2851945161819458,0.005250340327620506,0.366,-0.72,1.365,1.173,0.145,-0.145,-1.66,-0.344,-0.08199999999999999,0.7659999999999999,0.7559999999999999,0.457,-0.583,0.28,0.311,-0.131,0.027000000000000003,0.8490000000000001,-0.32,0.27699999999999997,-0.155,0.604
2000-05-18,-0.5625321269035339,0.3391963541507721,-1.0154558420181274,-0.61527019739151,-0.223,0.319,0.22899999999999998,-1.1159999999999999,-1.8630000000000002,0.19,-1.354,0.195,-0.742,0.35200000000000004,-1.189,-1.311,-1.357,0.408,0.99,-0.10400000000000001,-0.935,-0.948,0.562,0.054000000000000006,-0.423,-0.684
