Date_day0,RMM1_0,RMM2_0,RMM1_obs,RMM2_obs,RMM1_pf1,RMM2_pf1,RMM1_pf2,RMM2_pf2,RMM1_pf3,RMM2_pf3,RMM1_pf4,RMM2_pf4,RMM1_pf5,RMM2_pf5,RMM1_pf6,RMM2_pf6,RMM1_pf7,RMM2_pf7,RMM1_pf8,RMM2_pf8,RMM1_pf9,RMM2_pf9,RMM1_pf10,RMM2_pf10,RMM1_pf11,RMM2_pf11
2000-01-02,-0.5048875212669373,-0.3698292374610901,0.3632969856262207,-0.33706358075141907,0.47700000000000004,-0.825,1.6159999999999999,0.5660000000000001,0.971,0.755,0.01,-0.113,0.38799999999999996,0.575,1.0070000000000001,-1.065,-0.044000000000000004,-1.166,0.6609999999999999,-0.41100000000000003,1.025,-0.736,1.058,-0.09300000000000001,0.8909999999999999,-1.0090000000000001
2000-01-06,-0.1094479113817215,-1.1234924793243408,0.09461519122123718,-0.22325293719768524,0.39799999999999996,-0.147,1.232,0.645,0.40399999999999997,0.9279999999999999,1.155,0.047,0.841,-0.037000000000000005,1.732,0.531,0.9790000000000001,0.677,0.7959999999999999,0.318,0.35200000000000004,-0.958,0.782,0.778,0.91,0.632
2000-01-09,0.3092012107372284,-1.0629550218582153,-0.6647732853889465,-0.15896299481391907,-0.366,-0.124,-1.203,0.655,0.218,0.737,-0.583,-1.177,-0.6409999999999999,-0.026000000000000002,-0.062,0.187,-0.162,1.349,-0.314,1.228,0.633,-0.193,-0.654,-0.14400000000000002,-0.057999999999999996,-0.5539999999999999
2000-01-13,0.6534503698348999,-0.5248188376426697,-0.5478533506393433,-0.6767758131027222,-1.085,-0.9390000000000001,-0.37200000000000005,-0.531,-1.041,-1.11,0.059000000000000004,-1.5330000000000001,0.276,-1.476,-0.65,-0.733,-1.248,-0.423,-1.268,-0.59,-0.079,-0.5670000000000001,0.061,-0.29,-0.183,0.131
2000-01-16,0.3632969856262207,-0.33706358075141907,-0.12206332385540009,-0.9416945576667786,-0.662,-0.92,-0.556,0.6920000000000001,-0.23800000000000002,-1.3840000000000001,0.732,-1.675,-0.44799999999999995,-0.525,0.10400000000000001,0.456,-0.777,-0.51,-0.578,-1.6019999999999999,-0.174,-0.929,-1.798,-0.307,-0.042,0.349
2000-01-20,0.09461519122123718,-0.22325293719768524,0.005774322431534529,-1.1792749166488647,-0.479,-1.087,-1.298,0.12,-0.779,-0.527,-0.7040000000000001,-0.8240000000000001,-0.184,0.043,-1.0759999999999998,-1.579,-1.1079999999999999,-1.262,0.521,-0.1,-0.833,-1.3,-0.691,-2.05,-0.37,-0.467
2000-01-23,-0.6647732853889465,-0.15896299481391907,0.7604079246520996,-0.7043188214302063,0.06,-1.3780000000000001,-0.633,-1.619,-0.17800000000000002,-0.512,-0.122,-1.801,-0.06,-1.08,-1.052,-0.9990000000000001,-0.976,-1.2819999999999998,-0.47600000000000003,-0.7859999999999999,-0.7490000000000001,-1.17,0.105,-0.614,-0.036000000000000004,-0.242
2000-01-27,-0.5478533506393433,-0.6767758131027222,0.3208513557910919,-0.04477040469646454,-0.204,-1.804,1.015,-1.85,-0.654,0.161,0.21,-0.503,-0.12,-2.838,-0.359,-1.2309999999999999,-0.45,-1.291,0.768,-0.8170000000000001,-0.203,-1.429,-0.209,-0.425,-0.312,-1.4340000000000002
2000-01-30,-0.12206332385540009,-0.9416945576667786,-0.23397625982761383,-0.4371630847454071,0.19699999999999998,-2.068,0.309,-1.82,0.64,-0.562,0.465,-0.76,0.8290000000000001,-1.685,-0.561,-0.105,0.124,-1.149,0.34,-0.8140000000000001,0.16899999999999998,-0.38299999999999995,0.815,-2.044,0.748,-0.312
2000-02-03,0.005774322431534529,-1.1792749166488647,0.13238760828971863,-1.5304287672042847,0.515,-1.38,1.6969999999999998,-1.614,1.0590000000000002,-0.8290000000000001,0.534,-0.738,-0.205,-0.07,1.113,-1.124,-0.063,-0.9209999999999999,-0.45799999999999996,-2.02,0.21,-0.95,-0.03,-0.75,0.35200000000000004,-0.586
2000-02-06,0.7604079246520996,-0.7043188214302063,1.1724613904953003,-1.5809342861175537,0.73,-1.285,1.1909999999999998,-0.603,1.348,-0.9640000000000001,0.516,-1.891,0.495,-0.534,0.044000000000000004,-0.765,0.795,-1.745,0.87,-1.083,0.6829999999999999,-1.057,0.98,-1.08,1.308,-1.376
2000-02-10,0.3208513557910919,-0.04477040469646454,1.1805918216705322,-1.1073192358016968,1.2670000000000001,-1.314,0.996,-0.38,0.276,-1.287,0.987,-0.892,0.738,-0.8320000000000001,1.228,-0.514,1.6580000000000001,-0.988,0.7240000000000001,-1.9509999999999998,1.94,-0.6809999999999999,1.556,0.36,0.44299999999999995,-0.69
2000-02-13,-0.23397625982761383,-0.4371630847454071,1.098630666732788,-1.202126145362854,1.205,-0.973,1.063,-2.051,0.878,-0.578,1.511,-0.413,1.99,-1.2890000000000001,1.244,-0.73,1.304,-0.826,1.091,-0.65,1.1,0.629,-0.255,-1.033,1.272,-0.03
2000-02-17,0.13238760828971863,-1.5304287672042847,1.267158031463623,-0.8739400506019592,0.948,-0.5710000000000001,0.40700000000000003,-1.311,0.27,-0.065,0.7190000000000001,0.26899999999999996,0.42100000000000004,-0.285,0.285,-0.479,0.392,-0.012,0.98,0.483,-0.006,-0.255,0.185,-0.179,0.17800000000000002,0.046
2000-02-20,1.1724613904953003,-1.5809342861175537,0.7445371150970459,-0.16680960357189178,1.03,0.598,1.508,0.44,0.91,1.1540000000000001,0.27699999999999997,0.5720000000000001,0.708,0.535,1.679,0.992,0.402,-0.524,1.8019999999999998,-0.504,0.991,-0.546,2.3890000000000002,0.9640000000000001,1.028,-0.385
2000-02-24,1.1805918216705322,-1.1073192358016968,0.5946404933929443,0.35121843218803406,0.10800000000000001,0.23399999999999999,0.221,0.34600000000000003,-0.025,-0.273,0.59,1.1079999999999999,0.509,0.04,1.139,1.192,-0.308,0.625,0.175,0.53,0.917,0.629,0.46399999999999997,-0.5720000000000001,0.445,1.3359999999999999
2000-02-27,1.098630666732788,-1.202126145362854,0.7444543242454529,0.3320172429084778,0.08800000000000001,0.033,0.026000000000000002,-0.672,-0.512,0.051,-0.5479999999999999,0.364,0.997,1.04,0.737,0.39299999999999996,0.10400000000000001,-0.023,-0.23399999999999999,-0.41600000000000004,0.377,-0.027999999999999997,1.475,-0.03,-0.506,-0.56
2000-03-02,1.267158031463623,-0.8739400506019592,0.41046640276908875,0.17009127140045166,-0.004,-0.358,0.563,0.45799999999999996,1.0859999999999999,0.6629999999999999,0.29600000000000004,0.8290000000000001,-0.41100000000000003,0.35600000000000004,1.06,0.179,0.049,0.484,-0.265,0.319,-0.688,-0.579,0.16399999999999998,0.376,0.032,-0.16399999999999998
2000-03-05,0.7445371150970459,-0.16680960357189178,0.09687390923500061,0.14425508677959442,0.62,0.172,-0.45399999999999996,-0.649,0.179,-1.129,-0.245,-0.094,0.10400000000000001,0.43799999999999994,-0.366,0.06,-0.64,0.37200000000000005,-1.0590000000000002,-1.188,0.677,0.83,0.369,0.134,0.515,0.162
