Date_day0,RMM1_0,RMM2_0,RMM1_obs,RMM2_obs,RMM1_pf1,RMM2_pf1,RMM1_pf2,RMM2_pf2,RMM1_pf3,RMM2_pf3,RMM1_pf4,RMM2_pf4,RMM1_pf5,RMM2_pf5,RMM1_pf6,RMM2_pf6,RMM1_pf7,RMM2_pf7,RMM1_pf8,RMM2_pf8,RMM1_pf9,RMM2_pf9,RMM1_pf10,RMM2_pf10,RMM1_pf11,RMM2_pf11
2000-01-02,-0.5048875212669373,-0.3698292374610901,0.18207556009292603,-0.3630818724632263,0.49700000000000005,-0.531,1.4269999999999998,0.6809999999999999,0.493,1.011,-0.172,0.087,-0.193,0.499,1.01,-0.679,0.047,-0.99,0.272,-0.13,1.014,-0.397,0.5670000000000001,0.079,0.507,-0.9
2000-01-06,-0.1094479113817215,-1.1234924793243408,-0.21237556636333466,-0.08270293474197388,0.195,-0.066,0.992,0.818,0.32899999999999996,1.499,0.767,0.115,0.251,0.305,0.8440000000000001,0.69,1.09,1.2670000000000001,0.415,0.434,0.638,-0.963,0.6890000000000001,1.099,0.51,0.862
2000-01-09,0.3092012107372284,-1.0629550218582153,-0.4309072494506836,-0.3030480146408081,-0.38799999999999996,-0.6779999999999999,-1.435,0.226,-0.204,0.7340000000000001,-0.317,-1.06,-1.1840000000000002,-0.14400000000000002,-0.267,0.205,-0.299,1.2830000000000001,-0.544,1.3630000000000002,0.698,-0.235,-1.012,-0.44,0.047,-0.5870000000000001
2000-01-13,0.6534503698348999,-0.5248188376426697,-0.5066913962364197,-0.7272474765777588,-0.9840000000000001,-1.046,-0.249,-0.365,-1.021,-0.904,-0.115,-1.3030000000000002,0.5529999999999999,-1.722,-0.7070000000000001,-0.9309999999999999,-1.032,-0.777,-0.924,-0.997,0.249,-0.813,-0.28300000000000003,-0.42200000000000004,-0.196,0.025
2000-01-16,0.3632969856262207,-0.33706358075141907,0.05423256382346153,-1.0801459550857544,-0.7190000000000001,-0.985,-0.605,1.014,-0.384,-1.6880000000000002,0.452,-1.725,-0.248,-0.7979999999999999,-0.062,0.602,-0.537,-0.59,-0.35600000000000004,-1.9,-0.085,-0.762,-1.6909999999999998,-0.264,-0.177,0.517
2000-01-20,0.09461519122123718,-0.22325293719768524,0.11079054325819016,-1.2450374364852905,-0.496,-1.151,-1.2919999999999998,0.16,-0.852,-0.643,-0.73,-0.815,-0.373,0.231,-0.9179999999999999,-1.3459999999999999,-0.9329999999999999,-1.288,0.17800000000000002,-0.032,-0.361,-1.526,-0.233,-2.1180000000000003,-0.39799999999999996,-0.18600000000000003
2000-01-23,-0.6647732853889465,-0.15896299481391907,0.8900450468063354,-0.4229658544063568,0.29100000000000004,-1.311,-0.39399999999999996,-1.706,-0.26899999999999996,-0.841,-0.18100000000000002,-1.858,0.201,-0.8340000000000001,-0.775,-1.09,-1.0590000000000002,-1.415,-0.282,-0.748,-0.623,-0.78,0.35,-0.5579999999999999,0.28600000000000003,-0.247
2000-01-27,-0.5478533506393433,-0.6767758131027222,0.021159326657652855,-0.10985268652439117,-0.275,-1.675,0.648,-1.825,-0.797,-0.205,0.152,-0.779,0.051,-3.258,-0.40299999999999997,-1.374,-0.053,-1.088,0.728,-0.845,0.017,-1.5630000000000002,-0.301,-0.41600000000000004,-0.121,-1.208
2000-01-30,-0.12206332385540009,-0.9416945576667786,-0.5079066157341003,-0.8000878691673279,0.078,-2.004,0.135,-1.963,0.486,-0.569,-0.025,-0.259,0.7170000000000001,-1.652,-1.05,-0.5770000000000001,-0.049,-1.0,0.635,-0.8640000000000001,0.205,-0.561,0.711,-2.316,0.575,-0.231
2000-02-03,0.005774322431534529,-1.1792749166488647,0.30231744050979614,-1.650923490524292,0.6609999999999999,-1.39,1.508,-1.4580000000000002,1.177,-0.5429999999999999,0.763,-0.778,-0.26,-0.161,1.614,-0.45899999999999996,0.013999999999999999,-1.3359999999999999,0.09,-1.97,0.17,-1.117,0.251,-0.521,0.514,-0.11199999999999999
2000-02-06,0.7604079246520996,-0.7043188214302063,1.3750141859054565,-1.248727798461914,0.9790000000000001,-1.271,1.071,-0.39399999999999996,1.44,-0.59,0.8270000000000001,-1.396,0.514,-0.156,0.23,-0.631,0.9440000000000001,-1.48,0.693,-1.075,0.446,-0.823,1.198,-1.089,1.339,-1.018
2000-02-10,0.3208513557910919,-0.04477040469646454,1.0399476289749146,-1.1363439559936523,1.15,-1.166,0.01,-0.374,0.41100000000000003,-1.4,0.792,-0.7929999999999999,0.385,-0.433,1.131,-0.368,1.578,-0.838,0.764,-1.749,1.7109999999999999,-0.5579999999999999,1.3419999999999999,0.43700000000000006,0.285,-0.713
2000-02-13,-0.23397625982761383,-0.4371630847454071,1.193781852722168,-1.0796760320663452,1.181,-0.773,1.137,-1.703,0.895,-0.7509999999999999,1.253,-0.22,1.9069999999999998,-1.074,1.155,-0.58,1.393,-0.483,1.074,-0.557,1.005,0.966,-0.365,-1.024,1.2819999999999998,0.23800000000000002
2000-02-17,0.13238760828971863,-1.5304287672042847,1.2849011421203613,-0.8732954263687134,1.072,-0.52,0.36,-1.4169999999999998,0.215,-0.086,0.312,0.39799999999999996,0.532,-0.013999999999999999,0.397,-0.094,0.221,-0.151,0.7979999999999999,0.47,0.22899999999999998,-0.528,-0.49200000000000005,-0.22,-0.20600000000000002,-0.16699999999999998
