Date_day0,RMM1_0,RMM2_0,RMM1_obs,RMM2_obs,RMM1_pf1,RMM2_pf1,RMM1_pf2,RMM2_pf2,RMM1_pf3,RMM2_pf3,RMM1_pf4,RMM2_pf4,RMM1_pf5,RMM2_pf5,RMM1_pf6,RMM2_pf6,RMM1_pf7,RMM2_pf7,RMM1_pf8,RMM2_pf8,RMM1_pf9,RMM2_pf9,RMM1_pf10,RMM2_pf10,RMM1_pf11,RMM2_pf11
2000-01-02,-0.5048875212669373,-0.3698292374610901,0.09461519122123718,-0.22325293719768524,0.445,-0.046,0.775,0.512,0.039,1.2229999999999999,-0.807,0.602,-1.2,0.349,0.565,0.385,0.205,-0.889,-0.106,0.25,-0.081,0.311,-0.28300000000000003,-0.611,0.314,-0.61
2000-01-06,-0.1094479113817215,-1.1234924793243408,-0.4309072494506836,-0.3030480146408081,0.047,-0.14300000000000002,0.302,1.575,0.145,1.682,0.588,0.5920000000000001,0.435,0.321,-0.81,0.9390000000000001,0.389,2.028,0.301,0.83,0.695,-0.369,0.33899999999999997,0.505,0.34299999999999997,0.825
2000-01-09,0.3092012107372284,-1.0629550218582153,-0.5478533506393433,-0.6767758131027222,-0.035,-0.8690000000000001,-1.314,-1.146,-0.8759999999999999,0.317,0.429,-0.557,-0.855,-0.565,0.256,0.15,-0.325,1.1740000000000002,-0.8079999999999999,1.389,1.0090000000000001,0.428,-0.72,-0.311,-0.22,-0.885
2000-01-13,0.6534503698348999,-0.5248188376426697,0.05423256382346153,-1.0801459550857544,-0.46799999999999997,-1.1320000000000001,-0.22699999999999998,-0.306,-0.513,-0.679,-0.672,-0.335,0.755,-1.093,-0.86,-0.414,-1.0959999999999999,-0.754,-0.598,-1.081,0.106,-0.818,-1.102,-0.39299999999999996,-0.593,-0.057999999999999996
2000-01-16,0.3632969856262207,-0.33706358075141907,0.005774322431534529,-1.1792749166488647,0.243,-1.13,-0.45799999999999996,0.737,0.318,-2.22,0.866,-1.239,0.073,-0.77,-0.971,0.114,-0.166,-1.062,-0.016,-1.74,1.6840000000000002,-0.038,-0.8340000000000001,-0.434,-1.1079999999999999,0.33399999999999996
2000-01-20,0.09461519122123718,-0.22325293719768524,0.8900450468063354,-0.4229658544063568,-0.217,-1.3330000000000002,-1.464,-0.9129999999999999,-0.961,-0.93,-0.17600000000000002,-1.04,-0.736,-0.433,0.059000000000000004,-1.5190000000000001,-0.073,-1.4369999999999998,-0.198,0.191,0.556,-0.743,0.42,-2.347,-0.35100000000000003,0.395
2000-01-23,-0.6647732853889465,-0.15896299481391907,0.3208513557910919,-0.04477040469646454,-0.038,-1.374,0.451,-1.3090000000000002,-0.466,-1.889,-0.51,-1.454,0.149,0.31,-0.395,-0.907,0.07200000000000001,-1.057,-0.026000000000000002,-1.193,0.036000000000000004,-0.409,-0.154,-0.605,0.623,-0.685
2000-01-27,-0.5478533506393433,-0.6767758131027222,-0.5079066157341003,-0.8000878691673279,-0.324,-1.673,0.32299999999999995,-1.392,-1.284,-0.565,0.321,-0.623,0.7829999999999999,-2.43,0.13699999999999998,-1.33,-0.626,-1.209,0.107,-1.46,0.07200000000000001,-1.3940000000000001,-0.233,-0.61,-0.43700000000000006,-1.7109999999999999
2000-01-30,-0.12206332385540009,-0.9416945576667786,0.13238760828971863,-1.5304287672042847,0.335,-1.178,0.106,-1.492,0.016,-0.466,-0.187,0.131,0.838,-0.753,-1.749,-0.925,0.36700000000000005,-0.038,1.083,-0.763,0.44799999999999995,-0.9309999999999999,0.841,-1.445,0.698,-0.322
2000-02-03,0.005774322431534529,-1.1792749166488647,1.3750141859054565,-1.248727798461914,1.052,-0.9540000000000001,1.078,-1.317,1.42,0.141,0.6970000000000001,-0.98,-0.33899999999999997,-0.546,1.3330000000000002,0.151,0.34299999999999997,-1.314,0.94,-1.2309999999999999,0.066,-2.273,0.6940000000000001,-0.247,1.204,0.7829999999999999
