ecmf prod rf 2021050100 20230501 11 046
0024 em 00 -3.042 -0.364  3.063 1
0024 cf 00 -3.040 -0.363  3.062 1
0024 pf 01 -3.051 -0.402  3.077 1
0024 pf 02 -3.049 -0.353  3.069 1
0024 pf 03 -3.052 -0.262  3.063 1
0024 pf 04 -2.993 -0.415  3.022 1
0024 pf 05 -2.992 -0.389  3.017 1
0024 pf 06 -3.141 -0.314  3.157 1
0024 pf 07 -2.909 -0.379  2.934 1
0024 pf 08 -3.034 -0.392  3.060 1
0024 pf 09 -3.110 -0.380  3.133 1
0024 pf 10 -2.828 -0.447  2.863 1
0048 em 00 -2.703 -0.739  2.802 1
0048 cf 00 -2.712 -0.755  2.815 1
0048 pf 01 -2.753 -0.576  2.812 1
0048 pf 02 -2.860 -1.001  3.030 1
0048 pf 03 -2.742 -0.644  2.817 1
0048 pf 04 -2.616 -0.785  2.731 1
0048 pf 05 -2.671 -0.778  2.781 1
0048 pf 06 -2.869 -0.757  2.968 1
0048 pf 07 -2.581 -0.765  2.692 1
0048 pf 08 -2.620 -0.698  2.711 1
0048 pf 09 -2.713 -0.778  2.823 1
0048 pf 10 -2.370 -0.665  2.461 1
0072 em 00 -2.192 -1.182  2.491 1
0072 cf 00 -2.214 -1.169  2.503 1
0072 pf 01 -2.193 -0.909  2.374 1
0072 pf 02 -2.271 -1.617  2.788 1
0072 pf 03 -2.205 -1.211  2.516 1
0072 pf 04 -1.876 -1.145  2.198 1
0072 pf 05 -2.176 -1.174  2.472 1
0072 pf 06 -2.642 -1.184  2.895 1
0072 pf 07 -2.219 -1.263  2.554 1
0072 pf 08 -2.169 -1.121  2.442 1
0072 pf 09 -2.217 -1.414  2.629 1
0072 pf 10 -1.757 -0.852  1.952 1
0096 em 00 -1.567 -1.307  2.040 1
0096 cf 00 -1.591 -1.264  2.032 1
0096 pf 01 -1.675 -0.862  1.883 1
0096 pf 02 -1.490 -2.030  2.518 2
0096 pf 03 -1.662 -1.324  2.125 1
0096 pf 04 -1.259 -1.047  1.637 1
0096 pf 05 -1.493 -1.468  2.094 1
0096 pf 06 -2.050 -1.168  2.359 1
0096 pf 07 -1.685 -1.374  2.175 1
0096 pf 08 -1.635 -1.340  2.114 1
0096 pf 09 -1.517 -1.618  2.218 2
0096 pf 10 -1.060 -0.943  1.419 1
0120 em 00 -1.023 -1.382  1.720 2
0120 cf 00 -0.925 -1.386  1.667 2
0120 pf 01 -1.261 -0.775  1.480 1
0120 pf 02 -0.703 -2.369  2.471 2
0120 pf 03 -1.010 -1.366  1.699 2
0120 pf 04 -0.674 -1.044  1.243 2
0120 pf 05 -1.020 -1.455  1.777 2
0120 pf 06 -1.601 -1.249  2.031 1
0120 pf 07 -1.567 -1.529  2.189 1
0120 pf 08 -1.045 -1.413  1.757 2
0120 pf 09 -0.822 -1.770  1.952 2
0120 pf 10 -0.551 -0.915  1.068 2
0144 em 00 -0.528 -1.280  1.385 2
0144 cf 00 -0.375 -1.307  1.359 2
0144 pf 01 -1.001 -0.696  1.219 1
0144 pf 02 -0.002 -2.416  2.416 3
0144 pf 03 -0.408 -1.415  1.473 2
0144 pf 04 -0.146 -0.750  0.764 2
0144 pf 05 -0.380 -1.238  1.296 2
0144 pf 06 -1.301 -1.207  1.775 1
0144 pf 07 -1.273 -1.577  2.026 2
0144 pf 08 -0.652 -1.181  1.349 2
0144 pf 09 -0.004 -1.672  1.672 2
0144 pf 10 -0.216 -0.705  0.737 2
0168 em 00 -0.074 -1.008  1.011 2
0168 cf 00  0.044 -1.051  1.052 3
0168 pf 01 -0.650 -0.463  0.798 1
0168 pf 02  0.550 -1.978  2.053 3
0168 pf 03  0.145 -1.076  1.086 3
0168 pf 04  0.430 -0.538  0.688 3
0168 pf 05  0.126 -1.083  1.090 3
0168 pf 06 -0.903 -1.058  1.391 2
0168 pf 07 -0.742 -1.459  1.637 2
0168 pf 08 -0.413 -0.888  0.980 2
0168 pf 09  0.567 -1.250  1.373 3
0168 pf 10  0.092 -0.367  0.379 3
0192 em 00  0.172 -0.724  0.744 3
0192 cf 00  0.245 -0.649  0.693 3
0192 pf 01 -0.405 -0.290  0.498 1
0192 pf 02  0.815 -1.713  1.897 3
0192 pf 03  0.094 -0.618  0.625 3
0192 pf 04  0.966 -0.085  0.970 4
0192 pf 05  0.418 -0.756  0.864 3
0192 pf 06 -0.484 -1.175  1.271 2
0192 pf 07 -0.326 -1.227  1.269 2
0192 pf 08 -0.210 -0.654  0.687 2
0192 pf 09  0.648 -0.767  1.004 3
0192 pf 10  0.166 -0.201  0.260 3
0216 em 00  0.223 -0.613  0.652 3
0216 cf 00  0.101 -0.359  0.373 3
0216 pf 01 -0.489 -0.523  0.716 2
0216 pf 02  0.963 -1.727  1.977 3
0216 pf 03  0.078 -0.260  0.272 3
0216 pf 04  0.832  0.043  0.833 5
0216 pf 05  0.834 -0.359  0.908 4
0216 pf 06 -0.278 -0.974  1.013 2
0216 pf 07 -0.120 -1.237  1.243 2
0216 pf 08 -0.158 -0.782  0.798 2
0216 pf 09  0.706 -0.500  0.865 4
0216 pf 10  0.016 -0.225  0.225 3
0240 em 00  0.009 -0.578  0.578 3
0240 cf 00 -0.342 -0.405  0.530 2
0240 pf 01 -0.655 -0.643  0.918 1
0240 pf 02  0.937 -1.700  1.941 3
0240 pf 03 -0.186 -0.071  0.200 1
0240 pf 04  0.403  0.001  0.403 5
0240 pf 05  0.898 -0.192  0.918 4
0240 pf 06 -0.452 -1.028  1.122 2
0240 pf 07 -0.294 -0.971  1.014 2
0240 pf 08 -0.360 -0.825  0.900 2
0240 pf 09  0.550 -0.289  0.621 4
0240 pf 10 -0.355 -0.408  0.541 2
0264 em 00 -0.138 -0.566  0.583 2
0264 cf 00 -0.647 -0.307  0.716 1
0264 pf 01 -0.762 -0.708  1.040 1
0264 pf 02  1.064 -1.448  1.797 3
0264 pf 03 -0.495 -0.065  0.499 1
0264 pf 04  0.056 -0.281  0.286 3
0264 pf 05  0.663 -0.081  0.668 4
0264 pf 06 -0.654 -0.859  1.079 2
