ecmf prod rf 2010050700 20180507 11 046
0024 em 00  1.004 -1.318  1.657 3
0024 cf 00  0.971 -1.221  1.560 3
0024 pf 01  1.059 -1.376  1.736 3
0024 pf 02  1.019 -1.351  1.692 3
0024 pf 03  1.089 -1.404  1.777 3
0024 pf 04  0.857 -1.148  1.433 3
0024 pf 05  1.088 -1.413  1.784 3
0024 pf 06  0.858 -1.312  1.568 3
0024 pf 07  1.157 -1.409  1.823 3
0024 pf 08  1.028 -1.322  1.674 3
0024 pf 09  0.937 -1.209  1.530 3
0024 pf 10  0.997 -1.316  1.651 3
0048 em 00  1.125 -1.021  1.519 4
0048 cf 00  1.095 -0.981  1.470 4
0048 pf 01  1.253 -1.061  1.642 4
0048 pf 02  1.201 -0.988  1.556 4
0048 pf 03  1.346 -0.975  1.662 4
0048 pf 04  0.996 -0.900  1.342 4
0048 pf 05  1.141 -1.082  1.572 4
0048 pf 06  0.872 -1.002  1.328 3
0048 pf 07  1.307 -1.176  1.758 4
0048 pf 08  1.065 -1.086  1.521 3
0048 pf 09  0.968 -0.914  1.331 4
0048 pf 10  1.137 -1.080  1.568 4
0072 em 00  1.306 -0.786  1.525 4
0072 cf 00  1.274 -0.806  1.508 4
0072 pf 01  1.540 -0.818  1.744 4
0072 pf 02  1.338 -0.723  1.520 4
0072 pf 03  1.502 -0.763  1.685 4
0072 pf 04  1.217 -0.625  1.368 4
0072 pf 05  1.296 -0.940  1.602 4
0072 pf 06  1.175 -0.761  1.400 4
0072 pf 07  1.312 -0.846  1.561 4
0072 pf 08  1.362 -0.791  1.575 4
0072 pf 09  1.103 -0.764  1.341 4
0072 pf 10  1.241 -0.826  1.490 4
0096 em 00  1.199 -0.677  1.377 4
0096 cf 00  1.082 -0.722  1.301 4
0096 pf 01  1.642 -0.657  1.769 4
0096 pf 02  1.204 -0.661  1.374 4
0096 pf 03  1.411 -0.543  1.512 4
0096 pf 04  1.123 -0.316  1.167 4
0096 pf 05  1.389 -0.940  1.677 4
0096 pf 06  0.943 -0.598  1.117 4
0096 pf 07  1.231 -0.833  1.486 4
0096 pf 08  1.097 -0.587  1.244 4
0096 pf 09  0.957 -0.729  1.203 4
0096 pf 10  1.099 -0.890  1.414 4
0120 em 00  1.169 -0.566  1.299 4
0120 cf 00  1.185 -0.609  1.332 4
0120 pf 01  1.640 -0.446  1.700 4
0120 pf 02  1.218 -0.675  1.392 4
0120 pf 03  1.253 -0.391  1.312 4
0120 pf 04  1.031 -0.303  1.075 4
0120 pf 05  1.386 -0.857  1.629 4
0120 pf 06  0.966 -0.570  1.122 4
0120 pf 07  1.098 -0.618  1.259 4
0120 pf 08  1.080 -0.485  1.184 4
0120 pf 09  0.914 -0.722  1.164 4
0120 pf 10  1.077 -0.565  1.217 4
0144 em 00  1.059 -0.607  1.221 4
0144 cf 00  1.211 -0.562  1.335 4
0144 pf 01  1.416 -0.357  1.461 4
0144 pf 02  1.109 -0.792  1.363 4
0144 pf 03  1.362 -0.369  1.412 4
0144 pf 04  0.798 -0.215  0.827 4
0144 pf 05  1.438 -0.933  1.714 4
0144 pf 06  0.631 -0.761  0.988 3
0144 pf 07  0.932 -0.654  1.139 4
0144 pf 08  0.862 -0.700  1.110 4
0144 pf 09  0.988 -0.830  1.290 4
0144 pf 10  0.924 -0.511  1.056 4
0168 em 00  0.936 -0.715  1.178 4
0168 cf 00  1.088 -0.526  1.209 4
0168 pf 01  1.087 -0.530  1.209 4
0168 pf 02  0.914 -1.031  1.378 3
0168 pf 03  1.116 -0.439  1.199 4
0168 pf 04  0.644 -0.352  0.734 4
0168 pf 05  1.053 -0.984  1.441 4
0168 pf 06  0.704 -0.722  1.008 3
0168 pf 07  0.823 -0.782  1.136 4
0168 pf 08  0.838 -0.966  1.279 3
0168 pf 09  1.151 -0.830  1.419 4
0168 pf 10  0.940 -0.698  1.171 4
0192 em 00  0.831 -0.864  1.198 3
0192 cf 00  0.939 -0.620  1.126 4
0192 pf 01  0.860 -0.708  1.114 4
0192 pf 02  0.953 -1.108  1.461 3
0192 pf 03  0.953 -0.649  1.153 4
0192 pf 04  0.128 -0.661  0.673 3
0192 pf 05  0.741 -0.937  1.195 3
0192 pf 06  0.595 -0.910  1.088 3
0192 pf 07  0.753 -1.138  1.365 3
0192 pf 08  0.834 -1.181  1.446 3
0192 pf 09  1.229 -0.854  1.496 4
0192 pf 10  1.213 -0.717  1.409 4
