ecmf prod rf 2016051400 20180514 11 046
0024 em 00  0.668 -1.930  2.042 3
0024 cf 00  0.615 -1.924  2.020 3
0024 pf 01  0.644 -1.910  2.016 3
0024 pf 02  0.754 -1.832  1.981 3
0024 pf 03  0.686 -1.903  2.023 3
0024 pf 04  0.650 -1.943  2.049 3
0024 pf 05  0.670 -1.871  1.988 3
0024 pf 06  0.599 -1.957  2.047 3
0024 pf 07  0.767 -1.981  2.125 3
0024 pf 08  0.589 -1.891  1.981 3
0024 pf 09  0.597 -1.973  2.061 3
0024 pf 10  0.679 -1.997  2.110 3
0048 em 00  0.803 -1.856  2.022 3
0048 cf 00  0.838 -1.869  2.048 3
0048 pf 01  0.629 -1.843  1.948 3
0048 pf 02  0.733 -1.826  1.968 3
0048 pf 03  0.893 -1.797  2.006 3
0048 pf 04  0.686 -1.836  1.960 3
0048 pf 05  0.842 -1.694  1.892 3
0048 pf 06  0.792 -1.847  2.010 3
0048 pf 07  1.111 -1.956  2.250 3
0048 pf 08  0.665 -1.793  1.913 3
0048 pf 09  0.802 -1.907  2.069 3
0048 pf 10  0.758 -1.997  2.136 3
0072 em 00  1.124 -1.839  2.155 3
0072 cf 00  1.176 -1.877  2.216 3
0072 pf 01  0.962 -1.855  2.089 3
0072 pf 02  0.931 -1.969  2.178 3
0072 pf 03  1.222 -1.823  2.194 3
0072 pf 04  0.928 -1.904  2.118 3
0072 pf 05  1.104 -1.740  2.061 3
0072 pf 06  1.070 -1.880  2.163 3
0072 pf 07  1.529 -1.617  2.225 3
0072 pf 08  0.992 -1.761  2.021 3
0072 pf 09  1.114 -1.843  2.154 3
0072 pf 10  1.255 -1.890  2.269 3
0096 em 00  1.401 -1.638  2.155 3
0096 cf 00  1.429 -1.648  2.181 3
0096 pf 01  1.406 -1.703  2.209 3
0096 pf 02  1.083 -1.874  2.164 3
0096 pf 03  1.362 -1.606  2.106 3
0096 pf 04  1.348 -1.781  2.234 3
0096 pf 05  1.416 -1.479  2.048 3
0096 pf 06  1.323 -1.622  2.093 3
0096 pf 07  1.614 -1.302  2.074 4
0096 pf 08  1.295 -1.568  2.034 3
0096 pf 09  1.330 -1.829  2.261 3
0096 pf 10  1.725 -1.548  2.318 4
0120 em 00  1.602 -1.368  2.107 4
0120 cf 00  1.577 -1.268  2.023 4
0120 pf 01  1.418 -1.468  2.041 3
