ecmf prod rf 2008050700 20180507 11 046
0024 em 00 -0.144  1.407  1.414 7
0024 cf 00 -0.188  1.412  1.424 7
0024 pf 01 -0.245  1.495  1.515 7
0024 pf 02 -0.153  1.495  1.503 7
0024 pf 03 -0.125  1.274  1.280 7
0024 pf 04 -0.127  1.431  1.437 7
0024 pf 05 -0.047  1.301  1.301 7
0024 pf 06 -0.156  1.483  1.492 7
0024 pf 07 -0.068  1.475  1.477 7
0024 pf 08 -0.033  1.362  1.362 7
0024 pf 09 -0.184  1.441  1.453 7
0024 pf 10 -0.195  1.345  1.359 7
0048 em 00 -0.602  1.239  1.377 7
0048 cf 00 -0.591  1.206  1.344 7
0048 pf 01 -0.677  1.303  1.468 7
0048 pf 02 -0.727  1.283  1.474 7
0048 pf 03 -0.472  1.168  1.259 7
0048 pf 04 -0.632  1.225  1.378 7
0048 pf 05 -0.459  1.010  1.110 7
0048 pf 06 -0.598  1.372  1.497 7
0048 pf 07 -0.734  1.310  1.502 7
0048 pf 08 -0.403  1.223  1.287 7
0048 pf 09 -0.693  1.325  1.495 7
0048 pf 10 -0.572  1.253  1.377 7
0072 em 00 -0.723  1.050  1.275 7
0072 cf 00 -0.672  1.001  1.206 7
0072 pf 01 -0.890  1.066  1.389 7
0072 pf 02 -0.913  0.997  1.352 7
0072 pf 03 -0.610  0.958  1.136 7
0072 pf 04 -0.648  1.174  1.341 7
0072 pf 05 -0.424  0.735  0.848 7
0072 pf 06 -0.758  1.140  1.369 7
0072 pf 07 -0.988  0.998  1.404 7
0072 pf 08 -0.526  1.187  1.299 7
0072 pf 09 -0.808  1.126  1.386 7
0072 pf 10 -0.663  1.200  1.371 7
0096 em 00 -0.820  0.981  1.278 7
0096 cf 00 -0.735  0.913  1.172 7
0096 pf 01 -1.020  0.916  1.371 8
0096 pf 02 -0.930  0.938  1.321 7
0096 pf 03 -0.703  1.022  1.241 7
0096 pf 04 -0.825  0.965  1.270 7
0096 pf 05 -0.406  0.794  0.891 7
0096 pf 06 -0.941  0.995  1.369 7
0096 pf 07 -1.124  0.939  1.464 8
0096 pf 08 -0.445  1.269  1.344 7
0096 pf 09 -0.994  1.063  1.456 7
0096 pf 10 -0.849  1.020  1.327 7
0120 em 00 -0.841  0.892  1.226 7
0120 cf 00 -0.781  0.838  1.146 7
0120 pf 01 -1.131  0.759  1.362 8
0120 pf 02 -0.892  0.813  1.207 8
0120 pf 03 -0.697  0.972  1.196 7
0120 pf 04 -0.706  0.947  1.181 7
0120 pf 05 -0.361  0.795  0.873 7
