ecmf prod rf 2007050300 20180503 11 046
0024 em 00  0.749 -0.009  0.749 4
0024 cf 00  0.730  0.030  0.731 5
0024 pf 01  0.764 -0.004  0.764 4
0024 pf 02  0.682 -0.069  0.686 4
0024 pf 03  0.659 -0.071  0.663 4
0024 pf 04  0.857  0.021  0.857 5
0024 pf 05  0.773  0.100  0.779 5
0024 pf 06  0.857  0.032  0.857 5
0024 pf 07  0.795  0.082  0.800 5
0024 pf 08  0.753 -0.183  0.775 4
0024 pf 09  0.742  0.005  0.742 5
0024 pf 10  0.696 -0.085  0.701 4
0048 em 00  0.443  0.305  0.538 5
0048 cf 00  0.487  0.249  0.547 5
0048 pf 01  0.508  0.182  0.540 5
0048 pf 02  0.294  0.252  0.387 5
0048 pf 03  0.414  0.285  0.503 5
0048 pf 04  0.586  0.341  0.678 5
0048 pf 05  0.441  0.455  0.634 6
0048 pf 06  0.377  0.231  0.443 5
0048 pf 07  0.357  0.393  0.531 6
0048 pf 08  0.461  0.255  0.527 5
0048 pf 09  0.482  0.442  0.654 5
0048 pf 10  0.574  0.219  0.614 5
0072 em 00  0.403  0.564  0.693 6
0072 cf 00  0.454  0.500  0.675 6
0072 pf 01  0.361  0.392  0.532 6
0072 pf 02  0.302  0.501  0.585 6
0072 pf 03  0.507  0.542  0.742 6
0072 pf 04  0.452  0.649  0.791 6
0072 pf 05  0.319  0.777  0.840 6
0072 pf 06  0.303  0.575  0.650 6
0072 pf 07  0.336  0.648  0.730 6
0072 pf 08  0.612  0.485  0.781 5
0072 pf 09  0.397  0.764  0.861 6
0072 pf 10  0.496  0.310  0.585 5
0096 em 00  0.193  0.474  0.512 6
0096 cf 00  0.246  0.393  0.463 6
0096 pf 01  0.181  0.312  0.360 6
0096 pf 02  0.193  0.468  0.506 6
0096 pf 03  0.385  0.676  0.778 6
0096 pf 04  0.156  0.618  0.637 6
0096 pf 05  0.075  0.611  0.616 6
0096 pf 06 -0.151  0.427  0.453 7
0096 pf 07  0.004  0.466  0.466 6
0096 pf 08  0.431  0.382  0.576 5
0096 pf 09  0.390  0.587  0.704 6
0096 pf 10  0.317  0.235  0.395 5
0120 em 00 -0.104  0.287  0.305 7
0120 cf 00 -0.071  0.114  0.135 7
0120 pf 01  0.144  0.152  0.209 6
0120 pf 02  0.058  0.321  0.326 6
0120 pf 03 -0.062  0.614  0.618 7
0120 pf 04 -0.207  0.322  0.383 7
0120 pf 05 -0.191  0.447  0.486 7
0120 pf 06 -0.338  0.293  0.447 8
0120 pf 07 -0.391  0.293  0.489 8
0120 pf 08  0.286  0.178  0.337 5
0120 pf 09 -0.089  0.348  0.359 7
0120 pf 10 -0.182  0.052  0.189 8
0144 em 00 -0.338  0.140  0.366 8
0144 cf 00 -0.265 -0.013  0.265 1
0144 pf 01 -0.029  0.118  0.122 7
0144 pf 02 -0.210  0.238  0.318 7
0144 pf 03 -0.416  0.483  0.637 7
0144 pf 04 -0.603  0.094  0.610 8
0144 pf 05 -0.239  0.222  0.326 8
0144 pf 06 -0.502 -0.076  0.508 1
0144 pf 07 -0.700  0.005  0.700 8
0144 pf 08  0.122  0.138  0.184 6
0144 pf 09 -0.359  0.305  0.471 8
0144 pf 10 -0.378  0.043  0.380 8
0168 em 00 -0.301 -0.001  0.301 1
0168 cf 00 -0.237 -0.220  0.323 1
0168 pf 01 -0.167 -0.001  0.167 1
0168 pf 02 -0.221  0.209  0.304 8
0168 pf 03 -0.500  0.330  0.599 8
0168 pf 04 -0.647 -0.121  0.659 1
0168 pf 05 -0.152  0.048  0.160 8
0168 pf 06 -0.319 -0.062  0.325 1
0168 pf 07 -0.464 -0.175  0.496 1
0168 pf 08  0.125 -0.009  0.125 4
0168 pf 09 -0.387  0.122  0.406 8
0168 pf 10 -0.231 -0.121  0.260 1
0192 em 00 -0.255 -0.169  0.306 1
0192 cf 00 -0.260 -0.408  0.484 2
0192 pf 01 -0.204  0.044  0.208 8
0192 pf 02 -0.194  0.134  0.235 8
0192 pf 03 -0.330  0.227  0.401 8
0192 pf 04 -0.663 -0.321  0.737 1
0192 pf 05 -0.099 -0.073  0.123 1
0192 pf 06 -0.363 -0.498  0.616 2
0192 pf 07 -0.468 -0.382  0.604 1
0192 pf 08  0.090 -0.325  0.338 3
0192 pf 09 -0.348 -0.188  0.396 1
0192 pf 10  0.113 -0.028  0.116 4
0216 em 00 -0.245 -0.415  0.482 2
0216 cf 00 -0.235 -0.621  0.664 2
0216 pf 01 -0.177 -0.063  0.188 1
0216 pf 02  0.059  0.017  0.062 5
0216 pf 03 -0.366  0.143  0.393 8
0216 pf 04 -0.669 -0.833  1.068 2
0216 pf 05 -0.467 -0.328  0.571 1
0216 pf 06 -0.194 -0.796  0.819 2
0216 pf 07 -0.326 -0.549  0.639 2
0216 pf 08 -0.081 -0.382  0.390 2
0216 pf 09 -0.491 -0.713  0.866 2
0216 pf 10  0.323 -0.354  0.479 3
0240 em 00 -0.307 -0.635  0.705 2
0240 cf 00 -0.257 -0.691  0.737 2
0240 pf 01 -0.006 -0.218  0.218 2
0240 pf 02 -0.160  0.046  0.167 8
0240 pf 03 -0.173 -0.115  0.208 1
0240 pf 04 -0.672 -1.202  1.377 2
0240 pf 05 -0.645 -0.341  0.729 1
0240 pf 06 -0.359 -1.002  1.065 2
0240 pf 07 -0.320 -0.911  0.965 2
0240 pf 08 -0.221 -0.688  0.723 2
0240 pf 09 -0.695 -0.911  1.146 2
0240 pf 10  0.191 -0.837  0.858 3
0264 em 00 -0.190 -0.633  0.661 2
0264 cf 00 -0.177 -0.500  0.531 2
0264 pf 01  0.039 -0.366  0.368 3
0264 pf 02 -0.230 -0.037  0.233 1
0264 pf 03 -0.190 -0.071  0.202 1
0264 pf 04 -0.443 -1.327  1.399 2
0264 pf 05 -0.485 -0.529  0.718 2
0264 pf 06 -0.256 -0.856  0.893 2
0264 pf 07 -0.223 -0.890  0.917 2
0264 pf 08  0.238 -0.578  0.625 3
0264 pf 09 -0.605 -0.929  1.108 2
0264 pf 10  0.304 -0.776  0.834 3
0288 em 00 -0.107 -0.582  0.592 2
0288 cf 00 -0.177 -0.454  0.487 2
0288 pf 01  0.124 -0.435  0.452 3
0288 pf 02 -0.279  0.035  0.281 8
0288 pf 03 -0.210 -0.304  0.370 2
0288 pf 04 -0.075 -1.237  1.239 2
0288 pf 05 -0.125 -0.507  0.522 2
0288 pf 06 -0.272 -0.862  0.904 2
0288 pf 07 -0.273 -0.613  0.671 2
0288 pf 08 -0.016 -0.595  0.595 2
0288 pf 09 -0.314 -0.732  0.797 2
0288 pf 10  0.512 -0.594  0.784 3
0312 em 00  0.101 -0.470  0.481 3
0312 cf 00 -0.101 -0.360  0.374 2
0312 pf 01  0.369 -0.393  0.539 3
0312 pf 02 -0.165 -0.025  0.167 1
0312 pf 03 -0.095 -0.386  0.397 2
0312 pf 04  0.090 -1.207  1.210 3
0312 pf 05  0.296 -0.278  0.407 4
0312 pf 06 -0.151 -0.754  0.769 2
0312 pf 07 -0.037 -0.411  0.413 2
0312 pf 08  0.106 -0.461  0.473 3
0312 pf 09  0.155 -0.747  0.763 3
0312 pf 10  0.712 -0.057  0.715 4
0336 em 00  0.309 -0.339  0.459 3
0336 cf 00  0.045 -0.176  0.181 3
0336 pf 01  0.223 -0.374  0.435 3
0336 pf 02  0.170  0.045  0.176 5
0336 pf 03  0.389 -0.185  0.431 4
0336 pf 04  0.314 -0.937  0.988 3
0336 pf 05  0.872  0.031  0.873 5
0336 pf 06  0.143 -0.583  0.600 3
0336 pf 07  0.194 -0.414  0.457 3
0336 pf 08  0.159 -0.465  0.492 3
0336 pf 09  0.177 -0.732  0.753 3
0336 pf 10  0.747  0.149  0.762 5
0360 em 00  0.341 -0.219  0.405 4
0360 cf 00  0.102 -0.073  0.125 4
0360 pf 01  0.018  0.087  0.089 6
0360 pf 02 -0.041  0.165  0.170 7
0360 pf 03  0.835 -0.015  0.835 4
0360 pf 04  0.214 -0.733  0.763 3
0360 pf 05  0.762  0.179  0.782 5
0360 pf 06  0.395 -0.517  0.651 3
0360 pf 07  0.276 -0.329  0.429 3
0360 pf 08  0.264 -0.453  0.525 3
0360 pf 09  0.044 -0.747  0.748 3
0360 pf 10  0.878  0.087  0.882 5
0384 em 00  0.217 -0.118  0.247 4
0384 cf 00 -0.031  0.093  0.098 7
0384 pf 01 -0.048  0.327  0.330 7
0384 pf 02 -0.145  0.269  0.306 7
0384 pf 03  0.995 -0.136  1.004 4
0384 pf 04  0.284 -0.662  0.720 3
0384 pf 05  0.625  0.405  0.744 5
0384 pf 06  0.179 -0.443  0.478 3
0384 pf 07  0.031 -0.133  0.137 3
0384 pf 08 -0.061 -0.434  0.438 2
0384 pf 09 -0.114 -0.771  0.779 2
0384 pf 10  0.652  0.224  0.689 5
0408 em 00  0.160 -0.012  0.160 4
0408 cf 00 -0.306  0.070  0.313 8
0408 pf 01  0.156  0.428  0.455 6
0408 pf 02 -0.243  0.324  0.405 7
0408 pf 03  0.977  0.004  0.977 5
0408 pf 04  0.058 -0.535  0.538 3
0408 pf 05  0.404  0.445  0.601 6
0408 pf 06  0.149 -0.486  0.508 3
0408 pf 07 -0.046  0.064  0.079 7
0408 pf 08  0.086 -0.115  0.144 3
0408 pf 09 -0.123 -0.624  0.636 2
0408 pf 10  0.608  0.326  0.690 5
0432 em 00  0.112 -0.011  0.112 4
0432 cf 00 -0.304  0.144  0.336 8
0432 pf 01  0.151  0.487  0.510 6
0432 pf 02 -0.586  0.118  0.598 8
0432 pf 03  0.902  0.472  1.018 5
0432 pf 04  0.110 -0.340  0.358 3
0432 pf 05  0.222  0.192  0.294 5
0432 pf 06  0.053 -0.641  0.644 3
0432 pf 07 -0.035 -0.001  0.035 1
0432 pf 08 -0.087 -0.092  0.126 2
0432 pf 09 -0.031 -0.742  0.742 2
0432 pf 10  0.782  0.334  0.850 5
0456 em 00  0.020 -0.005  0.021 4
0456 cf 00 -0.337  0.211  0.398 8
0456 pf 01 -0.109  0.399  0.414 7
0456 pf 02 -0.810 -0.230  0.842 1
0456 pf 03  0.745  0.764  1.068 6
0456 pf 04  0.203 -0.011  0.203 4
0456 pf 05 -0.158  0.182  0.241 7
0456 pf 06  0.056 -0.821  0.823 3
0456 pf 07 -0.110  0.032  0.115 8
0456 pf 08 -0.365 -0.174  0.404 1
0456 pf 09 -0.012 -0.740  0.740 2
0456 pf 10  1.079  0.368  1.140 5
0480 em 00 -0.108  0.012  0.108 8
0480 cf 00 -0.400  0.320  0.512 8
0480 pf 01 -0.541  0.368  0.655 8
0480 pf 02 -0.950 -0.372  1.020 1
0480 pf 03  0.544  0.984  1.124 6
0480 pf 04  0.020 -0.129  0.130 3
0480 pf 05  0.011 -0.198  0.198 3
0480 pf 06 -0.123 -0.407  0.425 2
0480 pf 07 -0.342 -0.076  0.350 1
0480 pf 08 -0.573 -0.229  0.617 1
0480 pf 09  0.045 -0.712  0.713 3
0480 pf 10  1.092  0.647  1.269 5
0504 em 00 -0.134  0.076  0.154 8
0504 cf 00 -0.635  0.435  0.770 8
0504 pf 01 -0.734  0.744  1.046 7
0504 pf 02 -0.837 -0.288  0.885 1
0504 pf 03  0.314  0.865  0.920 6
0504 pf 04 -0.122 -0.219  0.251 2
0504 pf 05  0.004 -0.376  0.376 3
0504 pf 06 -0.167 -0.188  0.252 2
0504 pf 07 -0.206 -0.240  0.316 2
0504 pf 08 -0.346 -0.462  0.577 2
0504 pf 09  0.078 -0.386  0.394 3
0504 pf 10  1.154  1.004  1.529 5
0528 em 00 -0.147  0.093  0.174 8
0528 cf 00 -0.854  0.301  0.905 8
0528 pf 01 -0.600  0.726  0.942 7
0528 pf 02 -0.928 -0.184  0.946 1
0528 pf 03  0.107  0.715  0.723 6
0528 pf 04 -0.050 -0.244  0.249 2
0528 pf 05 -0.016 -0.419  0.419 2
0528 pf 06 -0.369  0.177  0.409 8
0528 pf 07  0.026 -0.356  0.356 3
0528 pf 08 -0.281 -0.729  0.781 2
0528 pf 09  0.217 -0.114  0.245 4
0528 pf 10  1.095  1.205  1.628 6
0552 em 00 -0.031  0.052  0.061 7
0552 cf 00 -0.848 -0.060  0.850 1
0552 pf 01 -0.130  0.245  0.277 7
0552 pf 02 -0.718 -0.124  0.729 1
0552 pf 03  0.024  0.538  0.539 6
0552 pf 04  0.261 -0.052  0.266 4
0552 pf 05  0.165 -0.304  0.346 3
0552 pf 06 -0.268  0.116  0.292 8
0552 pf 07  0.309 -0.605  0.680 3
0552 pf 08  0.006 -0.547  0.547 3
0552 pf 09  0.027 -0.087  0.091 3
0552 pf 10  0.772  1.532  1.715 6
0576 em 00 -0.042 -0.050  0.065 2
0576 cf 00 -1.053 -0.475  1.155 1
0576 pf 01 -0.060 -0.399  0.403 2
0576 pf 02 -0.616 -0.240  0.661 1
0576 pf 03  0.096  0.235  0.254 6
0576 pf 04  0.747  0.041  0.748 5
0576 pf 05  0.068 -0.203  0.214 3
0576 pf 06 -0.660 -0.340  0.742 1
0576 pf 07  0.450 -0.535  0.699 3
