ecmf prod rf 2003121100 20231211 11 046
0024 em 00  0.313 -1.745  1.773 3
0024 cf 00  0.284 -1.715  1.739 3
0024 pf 01  0.312 -1.712  1.740 3
0024 pf 02  0.312 -1.752  1.779 3
0024 pf 03  0.386 -1.740  1.783 3
0024 pf 04  0.325 -1.647  1.679 3
0024 pf 05  0.210 -1.815  1.827 3
0024 pf 06  0.336 -1.649  1.683 3
0024 pf 07  0.268 -1.773  1.793 3
0024 pf 08  0.251 -1.778  1.796 3
0024 pf 09  0.491 -1.580  1.655 3
0024 pf 10  0.248 -1.907  1.923 3
0048 em 00  0.410 -1.516  1.570 3
0048 cf 00  0.434 -1.510  1.571 3
0048 pf 01  0.392 -1.513  1.563 3
0048 pf 02  0.261 -1.519  1.542 3
0048 pf 03  0.550 -1.442  1.544 3
0048 pf 04  0.192 -1.555  1.567 3
0048 pf 05  0.372 -1.554  1.598 3
0048 pf 06  0.554 -1.489  1.589 3
0048 pf 07  0.312 -1.721  1.749 3
0048 pf 08  0.467 -1.444  1.518 3
0048 pf 09  0.390 -1.402  1.456 3
0048 pf 10  0.552 -1.412  1.516 3
0072 em 00  0.587 -1.180  1.318 3
0072 cf 00  0.553 -1.180  1.303 3
0072 pf 01  0.557 -1.264  1.382 3
0072 pf 02  0.417 -1.327  1.391 3
0072 pf 03  0.876 -1.140  1.437 3
0072 pf 04  0.385 -1.250  1.308 3
0072 pf 05  0.610 -1.167  1.317 3
0072 pf 06  0.758 -1.167  1.392 3
0072 pf 07  0.495 -1.304  1.395 3
0072 pf 08  0.540 -1.029  1.162 3
0072 pf 09  0.500 -0.998  1.116 3
0072 pf 10  0.698 -1.085  1.290 3
0096 em 00  1.069 -0.683  1.269 4
0096 cf 00  0.990 -0.806  1.277 4
0096 pf 01  1.097 -0.619  1.259 4
0096 pf 02  0.729 -0.978  1.220 3
0096 pf 03  1.524 -0.642  1.654 4
0096 pf 04  0.834 -0.821  1.170 4
0096 pf 05  1.244 -0.581  1.373 4
0096 pf 06  1.278 -0.862  1.541 4
0096 pf 07  0.874 -0.847  1.217 4
0096 pf 08  0.839 -0.474  0.963 4
0096 pf 09  1.020 -0.484  1.129 4
0096 pf 10  1.241 -0.385  1.299 4
0120 em 00  1.174 -0.386  1.236 4
0120 cf 00  1.073 -0.596  1.227 4
0120 pf 01  1.043 -0.430  1.128 4
0120 pf 02  0.747 -0.775  1.076 3
0120 pf 03  1.722 -0.273  1.743 4
0120 pf 04  0.890 -0.480  1.011 4
0120 pf 05  1.327 -0.221  1.345 4
0120 pf 06  1.583 -0.038  1.583 4
0120 pf 07  1.063 -0.661  1.252 4
0120 pf 08  0.977 -0.331  1.032 4
0120 pf 09  1.150 -0.233  1.174 4
0120 pf 10  1.251 -0.218  1.270 4
0144 em 00  1.058 -0.127  1.066 4
0144 cf 00  1.015 -0.366  1.079 4
0144 pf 01  0.731 -0.180  0.753 4
0144 pf 02  0.537 -0.534  0.757 4
0144 pf 03  1.593  0.120  1.598 5
0144 pf 04  0.797 -0.169  0.814 4
0144 pf 05  1.230  0.012  1.231 5
0144 pf 06  1.439  0.256  1.462 5
0144 pf 07  1.144 -0.398  1.211 4
0144 pf 08  1.028  0.008  1.028 5
0144 pf 09  0.875 -0.052  0.876 4
0144 pf 10  1.189 -0.108  1.194 4
0168 em 00  0.871  0.084  0.875 5
0168 cf 00  0.828 -0.166  0.844 4
0168 pf 01  0.673 -0.094  0.680 4
0168 pf 02  0.091 -0.274  0.289 3
0168 pf 03  1.623  0.124  1.628 5
0168 pf 04  0.726  0.331  0.798 5
0168 pf 05  0.928  0.273  0.968 5
0168 pf 06  1.122  0.538  1.244 5
0168 pf 07  1.183  0.083  1.186 5
0168 pf 08  0.939  0.230  0.967 5
0168 pf 09  0.594 -0.065  0.598 4
0168 pf 10  0.872 -0.077  0.875 4
0192 em 00  0.896  0.152  0.909 5
0192 cf 00  0.827 -0.210  0.853 4
0192 pf 01  0.738  0.184  0.760 5
0192 pf 02  0.175 -0.286  0.335 3
0192 pf 03  1.644  0.253  1.663 5
0192 pf 04  0.846  0.497  0.981 5
0192 pf 05  1.056  0.222  1.079 5
0192 pf 06  0.951  0.548  1.098 5
0192 pf 07  1.301  0.513  1.398 5
0192 pf 08  0.932 -0.029  0.932 4
0192 pf 09  0.551 -0.082  0.557 4
0192 pf 10  0.855  0.020  0.855 5
