ecmf prod rf 2021122100 20231221 11 046
0024 em 00 -1.057  2.394  2.617 7
0024 cf 00 -1.093  2.405  2.641 7
0024 pf 01 -1.022  2.286  2.504 7
0024 pf 02 -1.014  2.540  2.735 7
0024 pf 03 -1.020  2.430  2.635 7
0024 pf 04 -1.105  2.346  2.594 7
0024 pf 05 -1.110  2.467  2.705 7
0024 pf 06 -0.955  2.169  2.370 7
0024 pf 07 -1.208  2.486  2.764 7
0024 pf 08 -1.062  2.304  2.537 7
0024 pf 09 -1.130  2.388  2.642 7
0024 pf 10 -0.875  2.305  2.466 7
0048 em 00 -0.867  2.193  2.358 7
0048 cf 00 -0.854  2.130  2.295 7
0048 pf 01 -0.732  2.142  2.264 7
0048 pf 02 -0.967  2.415  2.602 7
0048 pf 03 -0.776  2.173  2.308 7
0048 pf 04 -1.200  2.028  2.356 7
0048 pf 05 -0.942  2.336  2.518 7
0048 pf 06 -0.617  1.919  2.016 7
0048 pf 07 -1.170  2.166  2.462 7
0048 pf 08 -0.791  2.238  2.373 7
0048 pf 09 -0.964  2.284  2.479 7
0048 pf 10 -0.496  2.106  2.164 7
0072 em 00 -0.973  1.671  1.933 7
0072 cf 00 -0.987  1.631  1.906 7
0072 pf 01 -0.852  1.733  1.931 7
0072 pf 02 -1.168  1.916  2.244 7
0072 pf 03 -0.862  1.779  1.977 7
0072 pf 04 -1.305  1.493  1.983 7
0072 pf 05 -1.182  1.515  1.922 7
0072 pf 06 -0.618  1.656  1.767 7
0072 pf 07 -1.169  1.593  1.976 7
0072 pf 08 -0.970  1.809  2.052 7
0072 pf 09 -1.173  1.594  1.979 7
0072 pf 10 -0.399  1.519  1.570 7
0096 em 00 -1.073  1.331  1.710 7
0096 cf 00 -1.050  1.284  1.659 7
0096 pf 01 -1.024  1.393  1.729 7
0096 pf 02 -1.301  1.670  2.117 7
0096 pf 03 -0.866  1.640  1.855 7
0096 pf 04 -1.443  1.049  1.784 8
0096 pf 05 -1.490  1.240  1.939 8
0096 pf 06 -0.578  1.352  1.470 7
0096 pf 07 -1.044  1.230  1.613 7
0096 pf 08 -1.152  1.375  1.793 7
0096 pf 09 -1.334  1.063  1.706 8
