ecmf prod rf 2015020400 20160204 11 046
0024 em 00 -1.197  0.710  1.392 8
0024 cf 00 -1.232  0.763  1.449 8
0024 pf 01 -1.230  0.677  1.404 8
0024 pf 02 -1.180  0.787  1.418 8
0024 pf 03 -1.164  0.674  1.345 8
0024 pf 04 -1.270  0.708  1.455 8
0024 pf 05 -1.222  0.600  1.361 8
0024 pf 06 -1.220  0.803  1.460 8
0024 pf 07 -1.226  0.871  1.505 8
0024 pf 08 -1.040  0.679  1.242 8
0024 pf 09 -1.101  0.597  1.252 8
0024 pf 10 -1.153  0.668  1.333 8
0048 em 00 -1.905  0.418  1.951 8
0048 cf 00 -1.969  0.366  2.003 8
0048 pf 01 -1.882  0.350  1.915 8
0048 pf 02 -1.978  0.462  2.031 8
0048 pf 03 -1.903  0.532  1.976 8
0048 pf 04 -1.934  0.396  1.974 8
0048 pf 05 -1.855  0.440  1.907 8
0048 pf 06 -1.980  0.447  2.029 8
0048 pf 07 -1.998  0.546  2.071 8
0048 pf 08 -1.653  0.370  1.694 8
0048 pf 09 -1.826  0.261  1.844 8
0048 pf 10 -1.795  0.457  1.853 8
0072 em 00 -1.873  0.196  1.883 8
0072 cf 00 -1.963  0.032  1.963 8
0072 pf 01 -1.844  0.120  1.848 8
0072 pf 02 -1.810  0.164  1.817 8
0072 pf 03 -1.783  0.247  1.800 8
0072 pf 04 -2.012  0.162  2.018 8
0072 pf 05 -1.783  0.232  1.798 8
0072 pf 06 -2.052  0.348  2.081 8
0072 pf 07 -1.988  0.206  1.999 8
0072 pf 08 -1.623  0.405  1.673 8
0072 pf 09 -1.679  0.030  1.679 8
0072 pf 10 -1.866  0.256  1.884 8
0096 em 00 -1.689  0.199  1.701 8
0096 cf 00 -1.799  0.011  1.799 8
0096 pf 01 -1.724  0.061  1.725 8
0096 pf 02 -1.749  0.261  1.769 8
0096 pf 03 -1.550  0.465  1.618 8
0096 pf 04 -1.894 -0.056  1.895 1
0096 pf 05 -1.655  0.470  1.721 8
0096 pf 06 -1.774  0.269  1.794 8
0096 pf 07 -1.781  0.040  1.781 8
0096 pf 08 -1.378  0.329  1.417 8
0096 pf 09 -1.389  0.354  1.433 8
0096 pf 10 -1.712  0.028  1.712 8
0120 em 00 -1.564  0.335  1.599 8
0120 cf 00 -1.616  0.143  1.622 8
0120 pf 01 -1.659 -0.098  1.662 1
0120 pf 02 -1.747  0.376  1.787 8
0120 pf 03 -1.554  0.559  1.651 8
0120 pf 04 -1.590  0.067  1.592 8
0120 pf 05 -1.530  0.524  1.618 8
0120 pf 06 -1.639  0.471  1.705 8
0120 pf 07 -1.672  0.078  1.674 8
0120 pf 08 -1.488  0.570  1.594 8
0120 pf 09 -0.942  0.656  1.148 8
0120 pf 10 -1.596  0.357  1.635 8
0144 em 00 -1.432  0.398  1.486 8
0144 cf 00 -1.403  0.250  1.425 8
0144 pf 01 -1.330  0.226  1.349 8
0144 pf 02 -1.694  0.124  1.698 8
0144 pf 03 -1.443  0.713  1.609 8
0144 pf 04 -1.297  0.152  1.306 8
0144 pf 05 -1.536  0.452  1.601 8
0144 pf 06 -1.362  0.475  1.443 8
0144 pf 07 -1.556  0.256  1.577 8
0144 pf 08 -1.361  0.414  1.423 8
0144 pf 09 -1.218  0.821  1.469 8
0144 pf 10 -1.380  0.516  1.473 8
0168 em 00 -1.156  0.523  1.269 8
0168 cf 00 -1.091  0.214  1.112 8
0168 pf 01 -0.955  0.143  0.966 8
0168 pf 02 -1.268  0.294  1.301 8
0168 pf 03 -1.212  0.822  1.465 8
0168 pf 04 -1.184  0.605  1.330 8
0168 pf 05 -1.205  0.665  1.376 8
0168 pf 06 -1.166  0.597  1.310 8
0168 pf 07 -1.411  0.243  1.431 8
0168 pf 08 -0.867  0.475  0.988 8
0168 pf 09 -1.222  1.103  1.646 8
0168 pf 10 -1.026  0.582  1.179 8
0192 em 00 -0.839  0.580  1.020 8
0192 cf 00 -0.758  0.217  0.788 8
0192 pf 01 -0.609  0.365  0.710 8
0192 pf 02 -0.706  0.440  0.832 8
0192 pf 03 -0.993  0.968  1.386 8
0192 pf 04 -0.908  0.566  1.070 8
0192 pf 05 -1.092  0.685  1.289 8
0192 pf 06 -0.745  0.808  1.099 7
0192 pf 07 -1.156  0.238  1.180 8
0192 pf 08 -0.768  0.383  0.858 8
0192 pf 09 -1.073  1.110  1.544 7
0192 pf 10 -0.374  0.586  0.695 7
0216 em 00 -0.459  0.705  0.841 7
0216 cf 00 -0.308  0.284  0.419 8
0216 pf 01 -0.645  0.394  0.756 8
0216 pf 02 -0.083  0.814  0.818 7
0216 pf 03 -0.547  1.270  1.383 7
0216 pf 04 -0.422  0.605  0.738 7
0216 pf 05 -0.870  0.481  0.994 8
0216 pf 06 -0.367  0.926  0.996 7
0216 pf 07 -0.763  0.302  0.821 8
0216 pf 08 -0.390  0.775  0.868 7
0216 pf 09 -0.720  1.188  1.389 7
0216 pf 10  0.061  0.664  0.666 6
0240 em 00 -0.214  0.913  0.938 7
0240 cf 00 -0.179  0.570  0.597 7
0240 pf 01 -0.316  0.568  0.650 7
0240 pf 02  0.222  1.120  1.142 6
0240 pf 03 -0.540  1.592  1.681 7
0240 pf 04 -0.067  0.564  0.568 7
0240 pf 05 -0.396  0.585  0.706 7
0240 pf 06 -0.185  1.065  1.081 7
0240 pf 07 -0.435  0.377  0.576 8
0240 pf 08 -0.299  0.921  0.968 7
0240 pf 09 -0.356  1.434  1.478 7
0240 pf 10  0.137  1.154  1.162 6
0264 em 00 -0.177  0.993  1.008 7
0264 cf 00  0.040  0.639  0.640 6
0264 pf 01 -0.372  0.773  0.858 7
0264 pf 02  0.116  1.257  1.263 6
0264 pf 03 -0.397  1.499  1.551 7
0264 pf 04  0.038  0.701  0.702 6
0264 pf 05 -0.198  0.354  0.406 7
0264 pf 06 -0.171  1.032  1.046 7
0264 pf 07 -0.142  0.153  0.209 7
0264 pf 08 -0.300  0.928  0.975 7
0264 pf 09 -0.553  1.856  1.937 7
0264 pf 10 -0.073  1.592  1.593 7
0288 em 00 -0.113  0.953  0.959 7
0288 cf 00  0.184  0.544  0.574 6
0288 pf 01 -0.484  0.723  0.871 7
0288 pf 02  0.278  1.308  1.337 6
0288 pf 03 -0.185  1.607  1.617 7
0288 pf 04 -0.079  0.847  0.851 7
0288 pf 05  0.046  0.332  0.335 6
0288 pf 06 -0.066  0.910  0.913 7
0288 pf 07  0.076 -0.022  0.079 4
0288 pf 08 -0.428  1.022  1.108 7
0288 pf 09 -0.364  1.792  1.829 7
0288 pf 10 -0.323  1.267  1.308 7
0312 em 00 -0.117  0.878  0.886 7
0312 cf 00  0.083  0.180  0.199 6
0312 pf 01 -0.592  0.358  0.692 8
0312 pf 02  0.128  1.408  1.414 6
0312 pf 03 -0.156  1.584  1.592 7
0312 pf 04 -0.132  1.145  1.152 7
0312 pf 05  0.186  0.418  0.458 6
0312 pf 06  0.218  0.958  0.982 6
0312 pf 07  0.083 -0.320  0.331 3
0312 pf 08 -0.644  1.222  1.382 7
0312 pf 09 -0.240  1.571  1.589 7
0312 pf 10 -0.335  0.994  1.049 7
0336 em 00 -0.228  0.751  0.785 7
0336 cf 00 -0.317 -0.008  0.317 1
0336 pf 01 -0.527  0.338  0.626 8
0336 pf 02  0.158  1.306  1.315 6
0336 pf 03 -0.353  1.267  1.315 7
0336 pf 04 -0.290  0.834  0.883 7
0336 pf 05  0.164  0.555  0.579 6
0336 pf 06  0.169  0.990  1.004 6
0336 pf 07  0.354 -0.398  0.533 3
0336 pf 08 -0.485  0.795  0.931 7
0336 pf 09 -0.705  1.630  1.776 7
0336 pf 10 -0.763  0.821  1.121 7
0360 em 00 -0.264  0.689  0.738 7
0360 cf 00 -0.393  0.066  0.398 8
0360 pf 01 -0.449  0.432  0.623 8
0360 pf 02  0.339  1.430  1.470 6
0360 pf 03 -0.537  1.093  1.218 7
0360 pf 04 -0.185  0.810  0.831 7
0360 pf 05  0.446  0.593  0.742 6
0360 pf 06 -0.214  1.244  1.263 7
0360 pf 07  0.516 -0.461  0.691 4
0360 pf 08 -0.643  0.345  0.729 8
0360 pf 09 -1.047  1.404  1.751 7
0360 pf 10 -0.780  0.502  0.928 8
0384 em 00 -0.270  0.642  0.697 7
0384 cf 00 -0.180  0.265  0.320 7
0384 pf 01 -0.067  0.549  0.553 7
0384 pf 02  0.228  1.431  1.449 6
0384 pf 03 -0.714  0.781  1.058 7
0384 pf 04 -0.184  0.847  0.867 7
0384 pf 05  0.101  0.760  0.767 6
0384 pf 06 -0.619  1.369  1.503 7
0384 pf 07  0.760 -0.431  0.874 4
0384 pf 08 -0.775  0.062  0.778 8
0384 pf 09 -0.794  1.249  1.481 7
0384 pf 10 -0.751  0.076  0.755 8
0408 em 00 -0.329  0.603  0.687 7
0408 cf 00  0.097  0.506  0.516 6
0408 pf 01  0.386  0.223  0.446 5
0408 pf 02  0.155  1.551  1.559 6
0408 pf 03 -0.750  0.611  0.967 8
0408 pf 04 -0.065  0.863  0.866 7
0408 pf 05 -0.617  0.918  1.106 7
0408 pf 06 -1.123  1.491  1.866 7
0408 pf 07  0.864 -0.311  0.918 4
0408 pf 08 -1.077 -0.070  1.079 1
0408 pf 09 -0.767  1.084  1.328 7
0408 pf 10 -0.755 -0.325  0.822 1
0432 em 00 -0.387  0.517  0.645 7
0432 cf 00  0.045  0.335  0.338 6
0432 pf 01  0.833  0.095  0.839 5
0432 pf 02  0.016  1.407  1.407 6
0432 pf 03 -0.773  0.332  0.841 8
0432 pf 04 -0.268  0.807  0.850 7
0432 pf 05 -0.907  0.878  1.262 8
0432 pf 06 -1.403  1.089  1.776 8
0432 pf 07  1.195  0.242  1.219 5
0432 pf 08 -1.274 -0.353  1.322 1
0432 pf 09 -0.767  0.871  1.161 7
0432 pf 10 -0.955 -0.102  0.961 1
0456 em 00 -0.460  0.469  0.656 7
0456 cf 00 -0.033  0.251  0.253 7
0456 pf 01  1.162  0.322  1.206 5
0456 pf 02 -0.502  1.257  1.353 7
0456 pf 03 -0.952  0.205  0.974 8
0456 pf 04 -0.409  0.667  0.783 7
0456 pf 05 -0.998  0.702  1.220 8
0456 pf 06 -1.665  1.278  2.099 8
0456 pf 07  1.067  0.480  1.170 5
0456 pf 08 -1.314 -0.633  1.458 1
0456 pf 09 -0.406  0.878  0.967 7
0456 pf 10 -1.006 -0.338  1.062 1
0480 em 00 -0.421  0.391  0.575 8
0480 cf 00  0.107  0.336  0.353 6
0480 pf 01  1.161  0.815  1.419 5
0480 pf 02 -0.816  0.941  1.245 7
0480 pf 03 -0.620  0.084  0.626 8
0480 pf 04 -0.555  0.551  0.782 8
0480 pf 05 -0.834  0.375  0.915 8
0480 pf 06 -1.266  0.983  1.603 8
0480 pf 07  1.008  0.710  1.233 5
0480 pf 08 -1.573 -0.729  1.734 1
0480 pf 09 -0.285  0.529  0.601 7
0480 pf 10 -0.972 -0.386  1.046 1
0504 em 00 -0.342  0.357  0.494 7
0504 cf 00  0.319  0.248  0.404 5
0504 pf 01  1.383  0.987  1.699 5
0504 pf 02 -1.071  0.775  1.322 8
0504 pf 03 -0.357  0.242  0.431 8
0504 pf 04 -0.701  0.339  0.778 8
0504 pf 05 -0.793  0.419  0.896 8
0504 pf 06 -1.043  0.780  1.303 8
0504 pf 07  0.979  0.948  1.363 5
0504 pf 08 -1.496 -0.768  1.681 1
0504 pf 09 -0.204  0.267  0.336 7
0504 pf 10 -0.782 -0.394  0.876 1
0528 em 00 -0.307  0.416  0.517 7
0528 cf 00  0.258  0.147  0.297 5
0528 pf 01  1.255  0.898  1.543 5
0528 pf 02 -1.086  0.543  1.214 8
0528 pf 03 -0.079  0.319  0.329 7
0528 pf 04 -0.683  0.233  0.721 8
0528 pf 05 -0.692  0.641  0.943 8
0528 pf 06 -0.773  0.547  0.947 8
0528 pf 07  0.487  1.425  1.506 6
0528 pf 08 -1.360 -0.466  1.438 1
0528 pf 09 -0.260  0.698  0.745 7
0528 pf 10 -0.416 -0.493  0.645 2
0552 em 00 -0.418  0.342  0.540 8
0552 cf 00 -0.102  0.206  0.230 7
0552 pf 01  0.856  0.620  1.057 5
0552 pf 02 -1.174  0.359  1.227 8
0552 pf 03  0.029 -0.231  0.233 3
0552 pf 04 -0.594  0.122  0.606 8
0552 pf 05 -0.689  0.764  1.028 7
0552 pf 06 -0.557  0.193  0.589 8
0552 pf 07 -0.110  1.400  1.404 7
0552 pf 08 -1.530 -0.108  1.534 1
0552 pf 09 -0.299  0.838  0.890 7
0552 pf 10 -0.362 -0.474  0.596 2
0576 em 00 -0.376  0.232  0.442 8
0576 cf 00 -0.291 -0.031  0.293 1
0576 pf 01  0.334  0.741  0.813 6
0576 pf 02 -1.020  0.109  1.026 8
0576 pf 03  0.017 -0.499  0.500 3
0576 pf 04 -0.214 -0.002  0.214 1
0576 pf 05 -0.728  0.634  0.965 8
0576 pf 06 -0.147 -0.043  0.153 1
0576 pf 07 -0.163  1.254  1.265 7
0576 pf 08 -1.376 -0.090  1.379 1
0576 pf 09 -0.389  0.682  0.785 7
0576 pf 10 -0.102 -0.257  0.277 2
0600 em 00 -0.291  0.118  0.314 8
0600 cf 00 -0.393 -0.170  0.429 1
0600 pf 01  0.017  0.920  0.921 6
0600 pf 02 -0.908  0.212  0.933 8
0600 pf 03  0.177 -0.600  0.626 3
0600 pf 04 -0.173 -0.006  0.173 1
0600 pf 05 -0.644  0.276  0.701 8
0600 pf 06  0.158 -0.379  0.411 3
0600 pf 07 -0.010  0.857  0.857 7
0600 pf 08 -1.022 -0.251  1.052 1
0600 pf 09 -0.169  0.699  0.719 7
0600 pf 10 -0.193 -0.300  0.357 2
0624 em 00 -0.192 -0.087  0.211 1
0624 cf 00 -0.130 -0.556  0.571 2
0624 pf 01 -0.226  0.782  0.814 7
0624 pf 02 -0.630  0.054  0.632 8
0624 pf 03  0.395 -0.552  0.679 3
0624 pf 04  0.001 -0.023  0.023 3
0624 pf 05 -0.632 -0.201  0.663 1
0624 pf 06  0.460 -0.854  0.970 3
0624 pf 07 -0.225  0.542  0.587 7
0624 pf 08 -0.940 -0.488  1.059 1
0624 pf 09 -0.195  0.606  0.637 7
