ecmf prod rf 2011020800 20160208 11 046
0024 em 00 -0.299 -0.621  0.689 2
0024 cf 00 -0.340 -0.581  0.673 2
0024 pf 01 -0.290 -0.626  0.690 2
0024 pf 02 -0.244 -0.718  0.758 2
0024 pf 03 -0.265 -0.490  0.557 2
0024 pf 04 -0.186 -0.731  0.754 2
0024 pf 05 -0.343 -0.620  0.709 2
0024 pf 06 -0.193 -0.580  0.611 2
0024 pf 07 -0.352 -0.652  0.741 2
0024 pf 08 -0.164 -0.654  0.675 2
0024 pf 09 -0.263 -0.704  0.751 2
0024 pf 10 -0.417 -0.481  0.636 2
0048 em 00 -0.530 -0.859  1.009 2
0048 cf 00 -0.585 -0.933  1.101 2
0048 pf 01 -0.381 -0.991  1.062 2
0048 pf 02 -0.714 -0.910  1.157 2
0048 pf 03 -0.421 -0.512  0.662 2
0048 pf 04 -0.362 -0.893  0.963 2
0048 pf 05 -0.419 -0.899  0.992 2
0048 pf 06 -0.480 -0.742  0.884 2
0048 pf 07 -0.733 -0.896  1.158 2
0048 pf 08 -0.279 -0.801  0.848 2
0048 pf 09 -0.518 -0.999  1.126 2
0048 pf 10 -0.682 -0.822  1.068 2
0072 em 00 -0.590 -0.997  1.158 2
0072 cf 00 -0.742 -1.167  1.383 2
0072 pf 01 -0.380 -1.228  1.285 2
0072 pf 02 -0.673 -0.996  1.202 2
0072 pf 03 -0.453 -0.811  0.928 2
0072 pf 04 -0.433 -0.873  0.975 2
0072 pf 05 -0.434 -1.028  1.116 2
0072 pf 06 -0.665 -0.904  1.122 2
0072 pf 07 -0.727 -1.019  1.251 2
0072 pf 08 -0.388 -0.836  0.922 2
0072 pf 09 -0.618 -0.910  1.100 2
0072 pf 10 -0.742 -1.102  1.328 2
0096 em 00 -0.240 -0.962  0.992 2
0096 cf 00 -0.370 -1.089  1.150 2
0096 pf 01  0.033 -1.210  1.210 3
0096 pf 02 -0.481 -1.080  1.182 2
0096 pf 03 -0.283 -1.004  1.043 2
0096 pf 04 -0.027 -0.610  0.611 2
0096 pf 05 -0.265 -0.806  0.849 2
0096 pf 06 -0.193 -0.788  0.812 2
0096 pf 07 -0.199 -1.117  1.134 2
0096 pf 08 -0.008 -0.660  0.660 2
0096 pf 09 -0.307 -1.046  1.090 2
0096 pf 10 -0.370 -1.027  1.092 2
0120 em 00 -0.091 -0.834  0.839 2
0120 cf 00 -0.115 -1.064  1.070 2
0120 pf 01 -0.035 -0.972  0.973 2
0120 pf 02 -0.177 -0.989  1.005 2
0120 pf 03 -0.199 -0.998  1.017 2
0120 pf 04 -0.167 -0.337  0.377 2
0120 pf 05  0.090 -0.552  0.560 3
0120 pf 06 -0.081 -0.766  0.770 2
0120 pf 07 -0.063 -1.042  1.044 2
0120 pf 08  0.038 -0.467  0.469 3
0120 pf 09 -0.145 -0.844  0.856 2
0120 pf 10 -0.015 -0.997  0.997 2
0144 em 00  0.148 -0.648  0.665 3
0144 cf 00  0.150 -0.853  0.866 3
0144 pf 01  0.250 -0.663  0.709 3
0144 pf 02  0.190 -0.796  0.818 3
0144 pf 03  0.062 -0.948  0.950 3
0144 pf 04 -0.043 -0.083  0.094 2
0144 pf 05  0.372 -0.237  0.441 4
0144 pf 06  0.014 -0.612  0.612 3
0144 pf 07  0.233 -0.956  0.985 3
0144 pf 08  0.110 -0.397  0.412 3
0144 pf 09  0.094 -0.745  0.750 3
0144 pf 10  0.263 -0.714  0.761 3
0168 em 00  0.248 -0.512  0.568 3
0168 cf 00  0.234 -0.589  0.634 3
0168 pf 01  0.381 -0.393  0.547 3
0168 pf 02  0.384 -0.550  0.671 3
0168 pf 03  0.293 -1.009  1.051 3
0168 pf 04 -0.077 -0.036  0.085 1
0168 pf 05  0.255  0.002  0.255 5
0168 pf 06  0.021 -0.349  0.349 3
