ecmf prod rf 1997070400 20160704 11 046
0024 em 00  1.448 -2.097  2.548 3
0024 cf 00  1.392 -2.052  2.480 3
0024 pf 01  1.456 -2.013  2.484 3
0024 pf 02  1.513 -2.114  2.600 3
0024 pf 03  1.367 -2.007  2.428 3
0024 pf 04  1.405 -2.158  2.575 3
0024 pf 05  1.411 -1.985  2.435 3
0024 pf 06  1.594 -2.105  2.641 3
0024 pf 07  1.550 -2.010  2.539 3
0024 pf 08  1.362 -2.141  2.537 3
0024 pf 09  1.350 -2.156  2.544 3
0024 pf 10  1.563 -2.007  2.544 3
0048 em 00  1.273 -2.073  2.433 3
0048 cf 00  1.307 -2.100  2.473 3
0048 pf 01  1.277 -2.091  2.450 3
0048 pf 02  1.366 -2.054  2.467 3
0048 pf 03  1.309 -1.961  2.357 3
0048 pf 04  1.266 -2.065  2.422 3
0048 pf 05  1.198 -2.074  2.395 3
0048 pf 06  1.396 -2.062  2.490 3
0048 pf 07  1.312 -1.884  2.296 3
0048 pf 08  1.130 -2.090  2.376 3
0048 pf 09  1.109 -2.215  2.477 3
0048 pf 10  1.423 -1.887  2.363 3
0072 em 00  1.303 -2.132  2.498 3
0072 cf 00  1.388 -2.155  2.563 3
0072 pf 01  1.336 -2.193  2.568 3
0072 pf 02  1.284 -2.226  2.570 3
0072 pf 03  1.204 -1.938  2.282 3
0072 pf 04  1.261 -2.088  2.439 3
0072 pf 05  1.132 -1.986  2.286 3
0072 pf 06  1.468 -2.104  2.566 3
0072 pf 07  1.376 -2.050  2.469 3
0072 pf 08  1.163 -2.117  2.415 3
0072 pf 09  1.309 -2.319  2.663 3
0072 pf 10  1.499 -1.930  2.444 3
0096 em 00  1.277 -1.781  2.191 3
0096 cf 00  1.317 -1.816  2.243 3
0096 pf 01  1.350 -1.852  2.291 3
0096 pf 02  1.178 -2.004  2.324 3
0096 pf 03  1.358 -1.563  2.071 3
0096 pf 04  1.271 -1.787  2.194 3
0096 pf 05  1.096 -1.635  1.968 3
0096 pf 06  1.298 -1.685  2.127 3
0096 pf 07  1.426 -1.628  2.164 3
0096 pf 08  1.045 -1.746  2.035 3
0096 pf 09  1.422 -1.949  2.413 3
0096 pf 10  1.364 -1.571  2.080 3
0120 em 00  1.563 -1.474  2.148 4
0120 cf 00  1.610 -1.582  2.257 4
0120 pf 01  1.953 -1.584  2.515 4
0120 pf 02  1.575 -1.635  2.270 3
0120 pf 03  1.747 -1.203  2.121 4
