ecmf prod rf 1996071800 20160718 11 046
0024 em 00  1.644  1.585  2.283 5
0120 pf 05  1.221  1.629  2.035 6
0120 pf 06 -0.022  1.509  1.509 7
0120 pf 07  1.242  1.420  1.887 6
0120 pf 08  0.433  1.327  1.396 6
0120 pf 09  0.843  1.620  1.827 6
0120 pf 10  0.765  1.666  1.834 6
0144 em 00  0.988  1.351  1.674 6
0144 cf 00  0.971  1.347  1.661 6
0144 pf 01  1.086  1.332  1.719 6
0144 pf 02  1.083  1.755  2.062 6
0144 pf 03  0.625  1.122  1.284 6
0144 pf 04  1.228  1.451  1.901 6
0144 pf 05  1.280  1.481  1.958 6
0144 pf 06  0.386  1.291  1.348 6
0144 pf 07  1.573  1.127  1.935 5
0144 pf 08  0.473  1.006  1.111 6
0144 pf 09  1.118  1.404  1.795 6
0144 pf 10  0.862  1.296  1.556 6
0168 em 00  1.059  1.138  1.555 6
0168 cf 00  0.999  1.125  1.504 6
0168 pf 01  1.082  1.069  1.521 5
0168 pf 02  1.075  1.676  1.991 6
0168 pf 03  1.157  0.877  1.452 5
0168 pf 04  1.240  1.379  1.854 6
0168 pf 05  1.276  1.107  1.689 5
0168 pf 06  0.654  1.346  1.497 6
0168 pf 07  1.511  1.029  1.828 5
0168 pf 08  0.659  0.640  0.919 5
0168 pf 09  1.151  1.071  1.572 5
0168 pf 10  0.668  0.976  1.183 6
0192 em 00  0.984  1.084  1.464 6
0192 cf 00  0.819  0.828  1.164 6
0192 pf 01  0.933  0.998  1.366 6
0192 pf 02  1.071  1.343  1.718 6
0192 pf 03  1.252  1.018  1.614 5
0192 pf 04  1.286  1.382  1.888 6
0192 pf 05  1.343  1.098  1.734 5
0192 pf 06  0.636  1.339  1.482 6
0192 pf 07  1.354  1.243  1.838 5
0192 pf 08  0.480  0.515  0.704 6
0192 pf 09  0.750  1.045  1.287 6
0192 pf 10  0.776  0.894  1.184 6
0216 em 00  0.873  1.165  1.455 6
0216 cf 00  0.690  0.836  1.084 6
0216 pf 01  0.795  1.216  1.453 6
0216 pf 02  0.873  1.396  1.646 6
0216 pf 03  0.972  1.215  1.555 6
0216 pf 04  1.183  1.642  2.024 6
0216 pf 05  1.375  1.280  1.878 5
0216 pf 06  0.475  1.177  1.269 6
0216 pf 07  1.099  1.229  1.649 6
0216 pf 08  0.566  0.345  0.663 5
0216 pf 09  0.887  1.037  1.364 6
0216 pf 10  0.635  1.172  1.332 6
0240 em 00  0.810  1.362  1.585 6
0240 cf 00  0.701  0.902  1.142 6
0240 pf 01  0.698  1.301  1.477 6
0240 pf 02  0.825  1.738  1.923 6
0240 pf 03  0.846  1.635  1.841 6
0240 pf 04  1.081  1.814  2.111 6
0240 pf 05  1.118  1.434  1.818 6
0240 pf 06  0.526  1.085  1.206 6
0240 pf 07  1.024  1.497  1.814 6
0240 pf 08  0.857  0.511  0.998 5
0240 pf 09  0.772  1.050  1.303 6
0240 pf 10  0.438  1.738  1.793 6
0264 em 00  0.856  1.492  1.720 6
0264 cf 00  0.784  1.127  1.372 6
0264 pf 01  0.632  1.332  1.475 6
0264 pf 02  1.032  1.921  2.180 6
0264 pf 03  0.887  1.739  1.952 6
0264 pf 04  1.017  1.791  2.059 6
0264 pf 05  1.034  1.700  1.990 6
0264 pf 06  0.897  1.369  1.637 6
0264 pf 07  1.089  1.586  1.924 6
0264 pf 08  1.101  0.674  1.291 5
0264 pf 09  0.737  1.117  1.338 6
0264 pf 10  0.185  1.802  1.811 6
0288 em 00  0.877  1.623  1.845 6
0288 cf 00  0.863  1.334  1.589 6
0288 pf 01  0.196  1.296  1.311 6
0288 pf 02  1.018  1.936  2.188 6
0288 pf 03  1.096  1.877  2.174 6
0288 pf 04  0.959  1.736  1.983 6
0288 pf 05  1.104  1.937  2.229 6
0288 pf 06  0.770  1.247  1.465 6
0288 pf 07  1.216  1.866  2.227 6
0288 pf 08  1.103  0.901  1.424 5
0288 pf 09  1.019  1.222  1.591 6
0288 pf 10  0.287  2.228  2.246 6
0312 em 00  0.868  1.641  1.856 6
0312 cf 00  1.069  1.549  1.882 6
0312 pf 01  0.201  1.478  1.491 6
0312 pf 02  1.066  1.777  2.072 6
0312 pf 03  1.029  1.958  2.212 6
0312 pf 04  0.877  1.658  1.875 6
0312 pf 05  1.072  1.619  1.942 6
0312 pf 06  0.390  1.032  1.103 6
0312 pf 07  1.320  2.370  2.713 6
0312 pf 08  0.922  0.897  1.286 5
0312 pf 09  1.226  1.478  1.920 6
0312 pf 10  0.392  1.983  2.022 6
0336 em 00  0.760  1.648  1.815 6
0336 cf 00  1.033  1.481  1.805 6
0336 pf 01  0.212  1.449  1.465 6
0336 pf 02  0.842  1.680  1.879 6
0336 pf 03  0.912  1.772  1.993 6
0336 pf 04  0.683  1.478  1.628 6
0336 pf 05  0.989  1.341  1.666 6
0336 pf 06  0.135  1.005  1.015 6
0336 pf 07  1.200  2.679  2.936 6
0336 pf 08  0.935  1.244  1.556 6
0336 pf 09  0.935  1.627  1.877 6
0336 pf 10  0.519  2.142  2.204 6
0360 em 00  0.518  1.586  1.668 6
0360 cf 00  0.881  1.498  1.737 6
0360 pf 01  0.272  1.265  1.294 6
0360 pf 02  0.586  1.598  1.702 6
0360 pf 03  0.582  1.696  1.793 6
0360 pf 04  0.530  1.311  1.414 6
0360 pf 05  0.550  1.220  1.339 6
0360 pf 06 -0.160  1.135  1.147 7
0360 pf 07  0.856  2.679  2.812 6
0360 pf 08  0.628  1.324  1.465 6
0360 pf 09  0.635  1.655  1.773 6
0360 pf 10  0.414  1.869  1.914 6
0384 em 00  0.293  1.478  1.507 6
0384 cf 00  0.469  1.356  1.435 6
0384 pf 01  0.332  0.750  0.821 6
0384 pf 02  0.601  1.706  1.809 6
0384 pf 03  0.318  1.495  1.529 6
0384 pf 04  0.458  1.040  1.136 6
0384 pf 05 -0.294  1.348  1.380 7
0384 pf 06 -0.160  1.373  1.382 7
0384 pf 07  0.647  2.367  2.454 6
0384 pf 08  0.385  1.283  1.339 6
0384 pf 09  0.017  1.760  1.760 6
0384 pf 10  0.567  1.619  1.715 6
0408 em 00  0.084  1.351  1.354 6
0408 cf 00 -0.039  1.194  1.194 7
0408 pf 01 -0.106  0.518  0.528 7
0408 pf 02  0.675  1.659  1.791 6
0408 pf 03  0.156  1.452  1.461 6
0408 pf 04  0.619  1.183  1.335 6
0408 pf 05 -0.589  1.515  1.625 7
0408 pf 06 -0.415  1.058  1.137 7
0408 pf 07  0.315  1.994  2.019 6
0408 pf 08  0.111  1.307  1.312 6
0408 pf 09 -0.343  1.413  1.454 7
0408 pf 10  0.661  1.461  1.604 6
0432 em 00 -0.027  1.232  1.233 7
0432 cf 00 -0.306  1.054  1.098 7
0432 pf 01 -0.132  0.377  0.399 7
0432 pf 02  0.804  1.825  1.994 6
0432 pf 03  0.063  1.605  1.606 6
0432 pf 04  0.582  1.038  1.190 6
0432 pf 05 -0.508  1.391  1.481 7
0432 pf 06 -0.775  0.698  1.043 8
0432 pf 07  0.229  1.602  1.619 6
0432 pf 08  0.026  1.317  1.318 6
0432 pf 09 -0.715  1.112  1.322 7
0432 pf 10  0.561  1.456  1.560 6
0456 em 00 -0.132  1.003  1.011 7
0456 cf 00 -0.486  1.065  1.171 7
0456 pf 01 -0.042  0.313  0.316 7
0456 pf 02  1.024  1.801  2.072 6
0456 pf 03 -0.403  1.312  1.372 7
0456 pf 04  0.455  0.772  0.896 6
0456 pf 05 -0.481  1.160  1.256 7
0456 pf 06 -1.001  0.366  1.066 8
0456 pf 07  0.273  1.256  1.285 6
0456 pf 08 -0.310  0.951  1.000 7
0456 pf 09 -0.810  0.613  1.016 8
0456 pf 10  0.425  1.387  1.450 6
0480 em 00 -0.143  0.836  0.848 7
0480 cf 00 -0.701  1.021  1.239 7
0480 pf 01  0.221  0.025  0.222 5
0480 pf 02  1.211  1.821  2.187 6
0480 pf 03 -0.420  1.093  1.171 7
0480 pf 04  0.297  0.630  0.697 6
0480 pf 05 -0.471  0.702  0.845 7
0480 pf 06 -1.103  0.083  1.107 8
0480 pf 07 -0.004  0.881  0.881 7
0480 pf 08 -0.435  1.054  1.140 7
0480 pf 09 -0.523  0.284  0.596 8
0480 pf 10  0.413  1.594  1.646 6
0504 em 00 -0.221  0.753  0.785 7
0504 cf 00 -0.747  0.783  1.083 7
0504 pf 01  0.163  0.109  0.196 5
0504 pf 02  1.106  1.892  2.192 6
0504 pf 03 -0.410  1.068  1.144 7
0504 pf 04 -0.385  0.646  0.751 7
0504 pf 05 -0.490  0.464  0.675 8
0504 pf 06 -1.069  0.187  1.085 8
0504 pf 07 -0.207  0.492  0.533 7
0504 pf 08 -0.615  0.898  1.089 7
0504 pf 09 -0.276  0.141  0.309 8
0504 pf 10  0.539  1.620  1.707 6
0528 em 00 -0.219  0.667  0.701 7
0528 cf 00 -0.826  0.507  0.970 8
0528 pf 01  0.228  0.261  0.347 6
0528 pf 02  0.739  1.976  2.110 6
0528 pf 03 -0.528  1.093  1.214 7
0528 pf 04 -0.469  0.622  0.779 7
0528 pf 05 -0.319  0.196  0.374 8
0528 pf 06 -0.704  0.143  0.719 8
0528 pf 07 -0.219  0.393  0.450 7
0528 pf 08 -0.326  0.638  0.717 7
0528 pf 09 -0.344  0.064  0.350 8
0528 pf 10  0.414  1.450  1.508 6
0552 em 00 -0.195  0.611  0.641 7
0552 cf 00 -0.868  0.190  0.889 8
0552 pf 01  0.409  0.525  0.666 6
0552 pf 02  0.314  2.001  2.025 6
0552 pf 03 -0.691  1.035  1.245 7
0552 pf 04 -0.448  0.387  0.592 8
0552 pf 05  0.019  0.123  0.125 6
0552 pf 06 -0.417  0.097  0.428 8
0552 pf 07 -0.099  0.305  0.321 7
0552 pf 08 -0.115  0.580  0.591 7
0552 pf 09 -0.342 -0.032  0.344 1
0552 pf 10  0.170  1.536  1.545 6
0576 em 00 -0.164  0.468  0.496 7
0576 cf 00 -0.809 -0.474  0.937 1
0576 pf 01  0.626  0.374  0.729 5
0576 pf 02 -0.155  2.074  2.079 7
0576 pf 03 -0.872  0.610  1.064 8
0576 pf 04 -0.412  0.604  0.731 7
0576 pf 05  0.103 -0.061  0.120 4
0576 pf 06 -0.304 -0.178  0.352 1
0576 pf 07  0.252  0.075  0.263 5
0576 pf 08 -0.068  0.665  0.669 7
0576 pf 09 -0.313 -0.079  0.323 1
0576 pf 10  0.220  1.551  1.567 6
0600 em 00 -0.079  0.414  0.421 7
0600 cf 00 -0.578 -0.826  1.009 2
0600 pf 01  0.713  0.449  0.843 5
0600 pf 02 -0.366  2.070  2.102 7
0600 pf 03 -1.043  0.132  1.051 8
0600 pf 04 -0.677  0.795  1.044 7
0600 pf 05  0.318 -0.169  0.360 4
0600 pf 06  0.026 -0.387  0.388 3
0600 pf 07  0.331  0.221  0.398 5
0600 pf 08  0.084  0.682  0.687 6
0600 pf 09  0.026  0.064  0.069 6
0600 pf 10  0.329  1.540  1.575 6
0624 em 00 -0.134  0.358  0.382 7
0624 cf 00 -0.269 -0.893  0.933 2
0624 pf 01  0.862  0.716  1.121 5
0624 pf 02 -0.180  1.778  1.787 7
0624 pf 03 -1.036 -0.171  1.050 1
0624 pf 04 -1.133  0.583  1.274 8
0624 pf 05  0.402 -0.287  0.494 4
0624 pf 06 -0.079 -0.540  0.546 2
0624 pf 07 -0.039  0.523  0.524 7
0624 pf 08  0.115  0.820  0.828 6
0624 pf 09 -0.142  0.159  0.213 7
0624 pf 10  0.008  1.265  1.265 6
0648 em 00 -0.114  0.255  0.279 7
0648 cf 00 -0.071 -0.889  0.892 2
0648 pf 01  0.752  0.543  0.928 5
0648 pf 02  0.026  1.623  1.623 6
0648 pf 03 -0.700 -0.377  0.795 1
0648 pf 04 -1.131  0.208  1.149 8
0648 pf 05  0.512 -0.044  0.514 4
0648 pf 06 -0.016 -0.459  0.459 2
0648 pf 07  0.084  0.474  0.482 6
0648 pf 08  0.139  0.801  0.813 6
0648 pf 09 -0.521  0.402  0.658 8
0648 pf 10 -0.394  0.527  0.658 7
0672 em 00 -0.096  0.262  0.279 7
0672 cf 00  0.096 -0.826  0.832 3
0672 pf 01  0.429  0.258  0.501 5
0672 pf 02  0.110  1.378  1.383 6
0672 pf 03 -0.489 -0.496  0.696 2
0672 pf 04 -1.133  0.220  1.154 8
0672 pf 05  0.625 -0.111  0.635 4
0672 pf 06  0.050 -0.168  0.175 3
0672 pf 07  0.423  0.413  0.591 5
0672 pf 08  0.076  1.224  1.226 6
0672 pf 09 -0.750  0.574  0.944 8
0672 pf 10 -0.580  0.405  0.707 8
0696 em 00 -0.104  0.282  0.300 7
0696 cf 00  0.178 -0.613  0.639 3
0696 pf 01 -0.119  0.056  0.131 8
0696 pf 02  0.166  1.252  1.263 6
0696 pf 03 -0.392 -0.457  0.603 2
0696 pf 04 -0.987  0.346  1.046 8
0696 pf 05  0.651  0.147  0.667 5
0696 pf 06  0.135 -0.449  0.469 3
0696 pf 07  0.424  0.444  0.614 6
0696 pf 08 -0.033  1.278  1.279 7
0696 pf 09 -0.795  0.556  0.970 8
0696 pf 10 -0.441  0.500  0.667 7
0720 em 00 -0.066  0.271  0.279 7
0720 cf 00  0.076 -0.684  0.688 3
0720 pf 01 -0.435 -0.135  0.456 1
0720 pf 02  0.136  1.005  1.014 6
0720 pf 03  0.063 -0.412  0.417 3
0720 pf 04 -0.897 -0.054  0.899 1
0720 pf 05  0.319  0.293  0.434 5
0720 pf 06  0.331 -0.597  0.683 3
0720 pf 07  0.536  0.698  0.880 6
0720 pf 08 -0.245  1.432  1.453 7
0720 pf 09 -0.697  0.598  0.919 8
0720 pf 10  0.017  0.749  0.749 6
0744 em 00 -0.143  0.170  0.222 7
0744 cf 00  0.093 -0.626  0.633 3
0744 pf 01 -0.754 -0.442  0.874 1
0744 pf 02  0.148  0.908  0.920 6
0744 pf 03  0.409 -0.439  0.600 3
0744 pf 04 -0.644 -0.094  0.650 1
0744 pf 05  0.402  0.347  0.531 5
0744 pf 06  0.087 -0.700  0.706 3
0744 pf 07  0.105  0.725  0.733 6
0744 pf 08 -0.629  1.242  1.392 7
0744 pf 09 -0.707  0.447  0.836 8
0744 pf 10 -0.152  0.415  0.442 7
0768 em 00 -0.164 -0.004  0.164 1
0768 cf 00 -0.124 -0.599  0.611 2
0768 pf 01 -1.296 -0.636  1.444 1
0768 pf 02  0.269  0.771  0.817 6
0768 pf 03  0.904 -0.756  1.179 4
0768 pf 04 -0.355 -0.281  0.453 1
0768 pf 05  0.514  0.284  0.587 5
0768 pf 06  0.033 -0.613  0.614 3
0768 pf 07  0.103  0.533  0.542 6
0768 pf 08 -0.870  0.820  1.196 8
0768 pf 09 -0.889  0.340  0.952 8
0768 pf 10 -0.131  0.021  0.132 8
0792 em 00 -0.208 -0.120  0.240 1
0792 cf 00  0.006 -0.581  0.581 3
0792 pf 01 -1.573 -0.523  1.658 1
0792 pf 02 -0.064  0.738  0.741 7
0792 pf 03  1.150 -0.960  1.498 4
0792 pf 04 -0.461 -0.365  0.588 1
0792 pf 05  0.462  0.351  0.580 5
0792 pf 06  0.321 -0.681  0.752 3
0792 pf 07  0.121 -0.064  0.137 4
0792 pf 08 -0.936  0.595  1.109 8
0792 pf 09 -1.071  0.405  1.145 8
0792 pf 10 -0.233 -0.284  0.367 2
0816 em 00 -0.137 -0.206  0.248 2
0816 cf 00  0.051 -0.689  0.691 3
0816 pf 01 -1.189 -0.362  1.243 1
0816 pf 02 -0.272  0.424  0.504 7
0816 pf 03  1.103 -0.793  1.358 4
0816 pf 04 -0.376 -0.556  0.671 2
0816 pf 05  0.208  0.262  0.335 6
0816 pf 06  0.451 -0.353  0.573 4
0816 pf 07  0.325 -0.164  0.364 4
0816 pf 08 -1.053  0.248  1.082 8
0816 pf 09 -0.667  0.303  0.733 8
0816 pf 10 -0.083 -0.641  0.646 2
0840 em 00 -0.002 -0.206  0.206 2
0840 cf 00  0.184 -0.605  0.633 3
0840 pf 01 -0.757  0.038  0.758 8
0840 pf 02 -0.306  0.197  0.364 8
0840 pf 03  0.925 -0.571  1.087 4
0840 pf 04  0.138 -0.502  0.520 3
0840 pf 05  0.258  0.170  0.309 5
0840 pf 06  0.811 -0.100  0.817 4
0840 pf 07  0.172 -0.288  0.335 3
0840 pf 08 -0.862 -0.038  0.863 1
0840 pf 09 -0.265  0.099  0.283 8
0840 pf 10 -0.326 -0.720  0.790 2
0864 em 00  0.059 -0.123  0.136 3
0864 cf 00  0.250 -0.384  0.458 3
0864 pf 01 -0.722  0.211  0.752 8
0864 pf 02 -0.269  0.333  0.428 7
0864 pf 03  0.942 -0.178  0.959 4
0864 pf 04  0.555 -0.340  0.651 4
0864 pf 05  0.346  0.081  0.355 5
0864 pf 06  0.700  0.221  0.734 5
0864 pf 07  0.256 -0.525  0.584 3
0864 pf 08 -0.693 -0.017  0.693 1
0864 pf 09 -0.073  0.017  0.075 8
0864 pf 10 -0.630 -0.807  1.023 2
0888 em 00  0.138 -0.055  0.149 4
0888 cf 00  0.638 -0.284  0.698 4
0888 pf 01 -0.261  0.083  0.274 8
0888 pf 02 -0.732  0.815  1.095 7
0888 pf 03  1.321  0.054  1.322 5
0888 pf 04  0.607 -0.201  0.639 4
0888 pf 05  0.258  0.212  0.334 5
0888 pf 06  0.402  0.327  0.518 5
0888 pf 07  0.441 -0.492  0.661 3
0888 pf 08 -0.513 -0.172  0.541 1
0888 pf 09 -0.028 -0.061  0.067 2
0888 pf 10 -0.578 -0.926  1.091 2
0912 em 00  0.127 -0.091  0.156 4
0912 cf 00  0.933 -0.464  1.042 4
0912 pf 01  0.059  0.002  0.059 5
0912 pf 02 -1.185  0.984  1.540 8
0912 pf 03  1.206  0.268  1.235 5
0912 pf 04  0.552 -0.463  0.720 4
0912 pf 05 -0.111  0.257  0.280 7
0912 pf 06  0.494  0.619  0.792 6
0912 pf 07  0.401 -0.511  0.650 3
0912 pf 08 -0.377 -0.278  0.468 1
0912 pf 09  0.052 -0.139  0.149 3
0912 pf 10 -0.558 -1.307  1.421 2
0936 em 00  0.123 -0.066  0.139 4
0936 cf 00  0.963 -0.478  1.075 4
0936 pf 01 -0.203  0.173  0.267 8
0936 pf 02 -1.038  1.073  1.492 7
0936 pf 03  1.032  0.318  1.080 5
0936 pf 04  0.744 -0.278  0.794 4
0936 pf 05 -0.082  0.314  0.325 7
0936 pf 06  0.348  0.722  0.801 6
0936 pf 07  0.620 -0.354  0.714 4
0936 pf 08 -0.367 -0.356  0.511 1
0936 pf 09  0.039 -0.499  0.500 3
0936 pf 10 -0.621 -1.389  1.522 2
0960 em 00  0.178 -0.024  0.180 4
0960 cf 00  1.263 -0.569  1.385 4
0960 pf 01 -0.548  0.164  0.572 8
0960 pf 02 -0.825  1.248  1.496 7
0960 pf 03  0.946  0.448  1.047 5
0960 pf 04  0.536 -0.454  0.703 4
0960 pf 05  0.155  0.735  0.751 6
0960 pf 06  0.673  0.841  1.077 6
0960 pf 07  0.605 -0.324  0.686 4
0960 pf 08 -0.238 -0.390  0.457 2
0960 pf 09  0.099 -0.583  0.592 3
0960 pf 10 -0.646 -1.412  1.553 2
0984 em 00  0.332  0.016  0.332 5
0984 cf 00  1.341 -0.332  1.382 4
0984 pf 01 -0.525  0.239  0.577 8
0984 pf 02 -0.672  1.542  1.682 7
0984 pf 03  0.900  0.490  1.025 5
0984 pf 04  0.698 -0.325  0.770 4
0984 pf 05  0.149  0.786  0.800 6
0984 pf 06  1.106  0.829  1.382 5
0984 pf 07  0.679 -0.594  0.903 4
0984 pf 08 -0.159 -0.626  0.646 2
0984 pf 09  0.376 -0.520  0.641 3
0984 pf 10 -0.204 -1.345  1.360 2
1008 em 00  0.469  0.129  0.486 5
1008 cf 00  0.906 -0.091  0.911 4
1008 pf 01 -0.370  0.115  0.387 8
1008 pf 02 -0.401  1.740  1.786 7
1008 pf 03  0.688  0.400  0.796 5
1008 pf 04  0.631 -0.193  0.660 4
1008 pf 05  0.209  0.883  0.908 6
1008 pf 06  1.422  1.117  1.808 5
1008 pf 07  1.181 -0.645  1.346 4
1008 pf 08  0.236 -0.552  0.600 3
1008 pf 09  0.803 -0.353  0.877 4
1008 pf 10 -0.122 -1.031  1.039 2
1032 em 00  0.484  0.101  0.494 5
1032 cf 00  0.185  0.129  0.225 5
1032 pf 01 -0.515  0.189  0.549 8
1032 pf 02 -0.113  1.399  1.403 7
1032 pf 03  0.463  0.315  0.560 5
1032 pf 04  0.552 -0.288  0.622 4
1032 pf 05  0.350  0.704  0.786 6
1032 pf 06  1.452  0.883  1.699 5
1032 pf 07  1.357 -0.528  1.456 4
1032 pf 08  0.495 -0.685  0.845 3
1032 pf 09  1.180 -0.261  1.209 4
1032 pf 10 -0.057 -0.765  0.768 2
1056 em 00  0.562  0.142  0.580 5
1056 cf 00 -0.076  0.377  0.385 7
1056 pf 01 -0.554  0.287  0.623 8
1056 pf 02 -0.009  1.003  1.003 7
1056 pf 03  0.715  0.232  0.752 5
1056 pf 04  0.396 -0.096  0.408 4
1056 pf 05  0.728  0.748  1.044 6
1056 pf 06  1.575  0.652  1.705 5
1056 pf 07  1.429 -0.269  1.454 4
1056 pf 08  0.625 -0.681  0.925 3
1056 pf 09  1.248 -0.047  1.249 4
1056 pf 10  0.119 -0.662  0.673 3
1080 em 00  0.675  0.070  0.679 5
1080 cf 00 -0.070  0.273  0.282 7
1080 pf 01 -0.100  0.260  0.278 7
1080 pf 02 -0.027  0.626  0.627 7
1080 pf 03  0.693  0.051  0.695 5
1080 pf 04  0.591 -0.004  0.591 4
1080 pf 05  0.916  0.543  1.065 5
1080 pf 06  1.428  0.386  1.479 5
1080 pf 07  1.252 -0.054  1.253 4
1080 pf 08  1.000 -0.537  1.135 4
1080 pf 09  1.493 -0.060  1.494 4
1080 pf 10  0.251 -0.728  0.771 3
1104 em 00  0.709  0.053  0.711 5
1104 cf 00 -0.130  0.013  0.131 8
1104 pf 01  0.112  0.031  0.116 5
1104 pf 02 -0.007  0.585  0.585 7
1104 pf 03  0.711  0.076  0.715 5
1104 pf 04  0.819  0.050  0.821 5
1104 pf 05  0.564  0.404  0.694 5
1104 pf 06  1.042  0.557  1.182 5
1104 pf 07  1.229 -0.012  1.229 4
1104 pf 08  1.271 -0.321  1.311 4
1104 pf 09  1.736 -0.092  1.738 4
1104 pf 10  0.443 -0.707  0.834 3
