ecmf prod rf 2001121200 20191212 11 046
0024 em 00 -0.438  1.715  1.770 7
0024 cf 00 -0.466  1.717  1.779 7
0024 pf 01 -0.387  1.683  1.727 7
0024 pf 02 -0.509  1.860  1.928 7
0024 pf 03 -0.319  1.481  1.515 7
0024 pf 04 -0.430  1.673  1.727 7
0024 pf 05 -0.441  1.653  1.711 7
0024 pf 06 -0.417  1.717  1.767 7
0024 pf 07 -0.344  1.623  1.659 7
0024 pf 08 -0.457  1.862  1.917 7
0024 pf 09 -0.492  1.863  1.927 7
0024 pf 10 -0.392  1.613  1.660 7
0048 em 00 -0.695  1.681  1.819 7
0048 cf 00 -0.718  1.656  1.805 7
0048 pf 01 -0.597  1.737  1.837 7
0048 pf 02 -0.948  1.821  2.052 7
0048 pf 03 -0.692  1.694  1.830 7
0048 pf 04 -0.639  1.614  1.736 7
0048 pf 05 -0.448  1.666  1.725 7
0048 pf 06 -0.637  1.604  1.726 7
0048 pf 07 -0.708  1.742  1.881 7
0048 pf 08 -0.814  1.725  1.908 7
0048 pf 09 -0.601  1.593  1.702 7
0048 pf 10 -0.632  1.530  1.655 7
0072 em 00 -0.642  1.359  1.503 7
0072 cf 00 -0.737  1.281  1.477 7
0072 pf 01 -0.487  1.487  1.565 7
0072 pf 02 -1.015  1.421  1.746 7
0072 pf 03 -0.690  1.427  1.585 7
0072 pf 04 -0.667  1.058  1.251 7
0072 pf 05 -0.437  1.280  1.352 7
0072 pf 06 -0.614  1.372  1.503 7
0072 pf 07 -0.579  1.350  1.469 7
0072 pf 08 -0.338  1.482  1.520 7
0072 pf 09 -0.693  1.514  1.665 7
0072 pf 10 -0.607  1.227  1.369 7
0096 em 00 -0.586  1.378  1.497 7
0096 cf 00 -0.682  1.250  1.423 7
0096 pf 01 -0.448  1.654  1.713 7
0096 pf 02 -1.050  1.451  1.791 7
0096 pf 03 -0.838  1.478  1.699 7
0096 pf 04 -0.448  1.124  1.210 7
0096 pf 05 -0.204  1.383  1.398 7
0096 pf 06 -0.537  1.202  1.317 7
0096 pf 07 -0.606  1.406  1.531 7
0096 pf 08 -0.273  1.481  1.506 7
0096 pf 09 -0.483  1.352  1.436 7
0096 pf 10 -0.684  1.351  1.514 7
0120 em 00 -0.621  1.146  1.304 7
0120 cf 00 -0.749  0.995  1.246 7
0120 pf 01 -0.670  1.269  1.435 7
0120 pf 02 -0.981  1.260  1.597 7
0120 pf 03 -1.147  1.158  1.630 7
0120 pf 04 -0.386  0.948  1.024 7
0120 pf 05 -0.208  1.167  1.185 7
0120 pf 06 -0.426  0.975  1.064 7
0120 pf 07 -0.596  1.175  1.317 7
0120 pf 08 -0.287  1.133  1.169 7
0120 pf 09 -0.528  1.346  1.446 7
0120 pf 10 -0.669  1.206  1.379 7
0144 em 00 -0.756  1.124  1.355 7
0144 cf 00 -0.975  0.969  1.375 8
0144 pf 01 -0.784  1.075  1.331 7
0144 pf 02 -1.049  1.174  1.574 7
0144 pf 03 -1.349  1.009  1.684 8
0144 pf 04 -0.539  1.105  1.230 7
0144 pf 05 -0.357  1.144  1.199 7
0144 pf 06 -0.514  1.155  1.264 7
0144 pf 07 -0.794  1.235  1.468 7
0144 pf 08 -0.369  1.069  1.131 7
0144 pf 09 -0.616  1.284  1.424 7
0144 pf 10 -0.811  1.194  1.443 7
0168 em 00 -0.923  1.089  1.428 7
0168 cf 00 -1.174  0.903  1.481 8
0168 pf 01 -0.917  0.934  1.308 7
0168 pf 02 -1.237  1.028  1.608 8
0168 pf 03 -1.545  1.009  1.845 8
0168 pf 04 -0.794  1.240  1.473 7
0168 pf 05 -0.656  1.138  1.314 7
0168 pf 06 -0.507  1.089  1.201 7
0168 pf 07 -0.908  0.995  1.347 7
0168 pf 08 -0.475  1.124  1.221 7
0168 pf 09 -0.803  1.419  1.631 7
0168 pf 10 -0.994  1.152  1.522 7
0192 em 00 -0.956  1.110  1.465 7
0192 cf 00 -1.135  0.806  1.392 8
0192 pf 01 -0.848  1.007  1.316 7
0192 pf 02 -1.243  0.858  1.511 8
0192 pf 03 -1.480  1.009  1.791 8
0192 pf 04 -0.670  1.341  1.499 7
0192 pf 05 -0.761  1.293  1.500 7
0192 pf 06 -0.371  1.333  1.384 7
0192 pf 07 -0.991  0.864  1.315 8
0192 pf 08 -0.705  1.377  1.548 7
0192 pf 09 -0.962  1.188  1.529 7
0192 pf 10 -1.247  1.167  1.708 8
0216 em 00 -0.962  0.938  1.344 8
0216 cf 00 -1.050  0.616  1.218 8
0216 pf 01 -0.464  0.781  0.908 7
0216 pf 02 -1.366  0.489  1.451 8
0216 pf 03 -1.363  0.847  1.605 8
0216 pf 04 -0.893  1.181  1.480 7
0216 pf 05 -0.735  1.005  1.245 7
0216 pf 06 -0.227  1.539  1.556 7
0216 pf 07 -1.089  0.697  1.293 8
0216 pf 08 -0.912  1.098  1.428 7
0216 pf 09 -1.080  1.036  1.497 8
0216 pf 10 -1.352  1.091  1.738 8
0240 em 00 -1.042  0.902  1.378 8
0240 cf 00 -0.979  0.521  1.109 8
0240 pf 01 -0.347  0.806  0.878 7
0240 pf 02 -1.428  0.365  1.474 8
0240 pf 03 -1.451  0.655  1.592 8
0240 pf 04 -1.025  1.332  1.681 7
0240 pf 05 -0.887  0.974  1.317 7
0240 pf 06 -0.415  1.749  1.798 7
0240 pf 07 -1.062  0.806  1.333 8
0240 pf 08 -1.189  0.986  1.545 8
0240 pf 09 -1.089  0.854  1.385 8
0240 pf 10 -1.537  0.933  1.798 8
0264 em 00 -1.125  0.859  1.415 8
0264 cf 00 -0.888  0.426  0.985 8
0264 pf 01 -0.376  0.783  0.869 7
0264 pf 02 -1.332  0.347  1.377 8
0264 pf 03 -1.431  0.456  1.502 8
0264 pf 04 -1.216  1.538  1.961 7
0264 pf 05 -1.249  0.806  1.487 8
0264 pf 06 -0.863  1.773  1.972 7
0264 pf 07 -0.942  0.805  1.239 8
0264 pf 08 -1.436  0.949  1.722 8
0264 pf 09 -0.949  0.823  1.256 8
0264 pf 10 -1.624  0.806  1.812 8
0288 em 00 -1.092  0.929  1.434 8
0288 cf 00 -0.759  0.446  0.880 8
0288 pf 01 -0.447  1.125  1.210 7
0288 pf 02 -1.261  0.376  1.315 8
0288 pf 03 -1.236  0.374  1.292 8
0288 pf 04 -1.147  1.538  1.919 7
0288 pf 05 -1.393  0.907  1.662 8
0288 pf 06 -1.246  1.951  2.315 7
0288 pf 07 -0.706  0.809  1.074 7
0288 pf 08 -1.369  0.886  1.631 8
0288 pf 09 -0.816  0.952  1.254 7
0288 pf 10 -1.571  0.866  1.794 8
0312 em 00 -1.000  0.972  1.394 8
0312 cf 00 -0.893  0.398  0.978 8
0312 pf 01 -0.408  1.412  1.470 7
0312 pf 02 -1.057  0.630  1.230 8
0312 pf 03 -1.330  0.598  1.458 8
0312 pf 04 -0.840  1.215  1.477 7
0312 pf 05 -1.225  0.609  1.367 8
0312 pf 06 -1.212  1.943  2.290 7
0312 pf 07 -0.322  0.881  0.938 7
0312 pf 08 -1.498  1.384  2.039 8
0312 pf 09 -0.871  0.877  1.237 7
0312 pf 10 -1.295  0.747  1.495 8
0336 em 00 -1.033  1.083  1.496 7
0336 cf 00 -1.156  0.529  1.271 8
0336 pf 01 -0.477  1.814  1.876 7
0336 pf 02 -1.122  0.900  1.438 8
0336 pf 03 -1.405  0.751  1.593 8
0336 pf 04 -1.118  1.044  1.530 8
