ecmf prod rf 2005032400 20220324 11 046
0024 em 00  0.468 -1.938  1.994 3
0024 cf 00  0.428 -1.900  1.948 3
0024 pf 01  0.480 -1.937  1.996 3
0024 pf 02  0.560 -1.971  2.049 3
0024 pf 03  0.409 -1.801  1.847 3
0024 pf 04  0.449 -1.789  1.845 3
0024 pf 05  0.517 -2.073  2.137 3
0024 pf 06  0.323 -1.908  1.936 3
0024 pf 07  0.403 -2.066  2.105 3
0024 pf 08  0.505 -1.836  1.904 3
0024 pf 09  0.559 -1.804  1.889 3
0024 pf 10  0.430 -2.100  2.143 3
0048 em 00  0.611 -2.046  2.135 3
0048 cf 00  0.579 -2.039  2.119 3
0048 pf 01  0.789 -2.158  2.297 3
0048 pf 02  0.732 -1.845  1.985 3
0048 pf 03  0.440 -2.029  2.076 3
0048 pf 04  0.602 -1.795  1.893 3
0048 pf 05  0.544 -2.311  2.374 3
0048 pf 06  0.490 -1.966  2.026 3
0048 pf 07  0.662 -2.221  2.317 3
0048 pf 08  0.696 -1.890  2.014 3
0048 pf 09  0.587 -1.912  2.000 3
0048 pf 10  0.499 -2.218  2.273 3
0072 em 00  0.672 -2.100  2.205 3
0072 cf 00  0.636 -2.180  2.271 3
0072 pf 01  0.819 -2.082  2.238 3
0072 pf 02  0.803 -1.815  1.985 3
0072 pf 03  0.539 -2.225  2.289 3
0072 pf 04  0.414 -1.888  1.933 3
0072 pf 05  0.651 -2.452  2.537 3
0072 pf 06  0.411 -1.961  2.004 3
0072 pf 07  1.073 -2.169  2.420 3
0072 pf 08  1.012 -1.933  2.182 3
0072 pf 09  0.467 -2.010  2.063 3
0072 pf 10  0.468 -2.274  2.322 3
0096 em 00  0.727 -2.081  2.204 3
0096 cf 00  0.678 -2.235  2.335 3
0096 pf 01  0.849 -1.913  2.093 3
0096 pf 02  0.635 -1.940  2.041 3
0096 pf 03  0.702 -2.302  2.407 3
0096 pf 04  0.381 -2.039  2.075 3
0096 pf 05  0.908 -2.242  2.419 3
0096 pf 06  0.398 -1.839  1.882 3
0096 pf 07  1.304 -1.951  2.347 3
0096 pf 08  1.200 -2.076  2.398 3
0096 pf 09  0.181 -2.028  2.036 3
0096 pf 10  0.675 -2.218  2.319 3
0120 em 00  0.916 -1.983  2.184 3
0120 cf 00  0.923 -2.148  2.338 3
0120 pf 01  1.012 -1.869  2.125 3
0120 pf 02  0.891 -1.921  2.118 3
0120 pf 03  0.916 -2.160  2.346 3
0120 pf 04  0.382 -1.965  2.002 3
0120 pf 05  1.098 -2.106  2.375 3
0120 pf 06  0.742 -1.723  1.876 3
0120 pf 07  1.527 -1.614  2.221 3
0120 pf 08  1.526 -2.087  2.586 3
0120 pf 09  0.190 -1.788  1.798 3
0120 pf 10  0.783 -2.328  2.456 3
0144 em 00  1.398 -2.078  2.505 3
0144 cf 00  1.439 -2.275  2.692 3
0144 pf 01  1.714 -1.839  2.514 3
0144 pf 02  1.314 -2.256  2.611 3
0144 pf 03  1.644 -2.017  2.603 3
0144 pf 04  0.618 -2.127  2.214 3
0144 pf 05  1.457 -2.127  2.578 3
0144 pf 06  1.158 -1.648  2.014 3
0144 pf 07  2.050 -1.592  2.595 4
0144 pf 08  2.082 -2.180  3.015 3
0144 pf 09  0.500 -2.120  2.178 3
0144 pf 10  1.294 -2.569  2.876 3
0168 em 00  1.580 -2.162  2.678 3
0168 cf 00  1.660 -2.350  2.877 3
0168 pf 01  1.904 -1.879  2.676 4
0168 pf 02  1.598 -2.250  2.760 3
0168 pf 03  1.500 -1.910  2.428 3
