ecmf prod rf 2008051800 20200518 11 046
0024 em 00 -1.498  1.431  2.071 8
0024 cf 00 -1.525  1.445  2.101 8
0024 pf 01 -1.569  1.420  2.116 8
0024 pf 02 -1.411  1.448  2.022 7
0024 pf 03 -1.376  1.347  1.926 8
0024 pf 04 -1.488  1.415  2.054 8
0024 pf 05 -1.477  1.416  2.046 8
0024 pf 06 -1.543  1.398  2.082 8
0024 pf 07 -1.364  1.375  1.937 7
0024 pf 08 -1.487  1.517  2.124 7
0024 pf 09 -1.604  1.568  2.243 8
0024 pf 10 -1.509  1.473  2.108 8
0048 em 00 -1.728  1.288  2.155 8
0048 cf 00 -1.730  1.269  2.146 8
0048 pf 01 -1.822  1.322  2.251 8
0048 pf 02 -1.664  1.228  2.068 8
0048 pf 03 -1.651  1.244  2.067 8
0048 pf 04 -1.577  1.216  1.992 8
0048 pf 05 -1.644  1.410  2.166 8
0048 pf 06 -1.691  1.134  2.036 8
0048 pf 07 -1.536  1.303  2.014 8
0048 pf 08 -1.766  1.411  2.261 8
0048 pf 09 -1.912  1.347  2.339 8
0048 pf 10 -1.871  1.357  2.312 8
0072 em 00 -1.804  1.170  2.151 8
0072 cf 00 -1.785  1.138  2.117 8
0072 pf 01 -1.895  1.179  2.232 8
0072 pf 02 -1.744  1.097  2.061 8
0072 pf 03 -1.792  1.268  2.195 8
0072 pf 04 -1.471  0.902  1.726 8
0072 pf 05 -1.830  1.215  2.196 8
0072 pf 06 -1.637  1.044  1.941 8
0072 pf 07 -1.539  1.271  1.996 8
0072 pf 08 -1.793  1.400  2.275 8
0072 pf 09 -2.062  1.109  2.341 8
0072 pf 10 -2.161  1.311  2.528 8
0096 em 00 -1.794  0.894  2.004 8
0096 cf 00 -1.727  0.944  1.968 8
0096 pf 01 -1.890  0.871  2.081 8
0096 pf 02 -1.509  0.919  1.767 8
0096 pf 03 -1.909  0.880  2.102 8
0096 pf 04 -1.455  0.520  1.545 8
0096 pf 05 -1.893  0.890  2.092 8
0096 pf 06 -1.472  0.812  1.681 8
0096 pf 07 -1.611  1.005  1.899 8
0096 pf 08 -1.925  1.052  2.193 8
0096 pf 09 -1.987  0.966  2.210 8
0096 pf 10 -2.218  1.020  2.442 8
0120 em 00 -1.726  0.606  1.829 8
0120 cf 00 -1.660  0.714  1.807 8
0120 pf 01 -1.837  0.708  1.968 8
0120 pf 02 -1.431  0.729  1.606 8
0120 pf 03 -1.743  0.530  1.822 8
0120 pf 04 -1.472  0.228  1.490 8
0120 pf 05 -1.890  0.444  1.941 8
0120 pf 06 -1.252  0.633  1.403 8
0120 pf 07 -1.547  0.791  1.738 8
0120 pf 08 -1.831  0.632  1.937 8
0120 pf 09 -1.887  0.567  1.970 8
0120 pf 10 -2.296  0.700  2.400 8
0144 em 00 -1.577  0.297  1.604 8
0144 cf 00 -1.568  0.368  1.611 8
0144 pf 01 -1.754  0.239  1.770 8
0144 pf 02 -1.579  0.673  1.716 8
0144 pf 03 -1.669  0.147  1.676 8
0144 pf 04 -1.379 -0.170  1.390 1
0144 pf 05 -1.652  0.110  1.655 8
0144 pf 06 -0.997  0.283  1.037 8
0144 pf 07 -1.360  0.499  1.449 8
0144 pf 08 -1.440  0.247  1.461 8
0144 pf 09 -1.741  0.408  1.788 8
0144 pf 10 -2.112  0.449  2.159 8
0168 em 00 -1.436  0.109  1.440 8
0168 cf 00 -1.336  0.080  1.338 8
0168 pf 01 -1.913  0.009  1.913 8
0168 pf 02 -1.524  0.635  1.651 8
0168 pf 03 -1.488  0.026  1.488 8
0168 pf 04 -1.423 -0.489  1.505 1
0168 pf 05 -1.288 -0.123  1.294 1
0168 pf 06 -0.960  0.022  0.960 8
0168 pf 07 -1.133  0.333  1.181 8
0168 pf 08 -1.219  0.131  1.226 8
0168 pf 09 -1.447  0.452  1.516 8
0168 pf 10 -2.013  0.078  2.015 8
0192 em 00 -1.338  0.132  1.345 8
0192 cf 00 -1.234  0.057  1.236 8
0192 pf 01 -1.830 -0.033  1.831 1
0192 pf 02 -1.355  0.545  1.461 8
0192 pf 03 -1.306  0.291  1.338 8
0192 pf 04 -1.379 -0.587  1.498 1
0192 pf 05 -1.048 -0.172  1.062 1
0192 pf 06 -1.059 -0.102  1.064 1
0192 pf 07 -1.095  0.499  1.203 8
0192 pf 08 -1.079  0.319  1.125 8
0192 pf 09 -1.468  0.553  1.569 8
0192 pf 10 -1.834 -0.015  1.834 1
0216 em 00 -1.235  0.162  1.245 8
0216 cf 00 -1.257  0.116  1.262 8
0216 pf 01 -1.525 -0.064  1.526 1
0216 pf 02 -1.003  0.497  1.120 8
0216 pf 03 -1.228  0.591  1.363 8
0216 pf 04 -1.003 -0.513  1.127 1
0216 pf 05 -0.883 -0.139  0.894 1
0216 pf 06 -1.118 -0.094  1.122 1
0216 pf 07 -1.049  0.573  1.195 8
0216 pf 08 -1.169  0.283  1.203 8
0216 pf 09 -1.603  0.524  1.687 8
0216 pf 10 -1.698 -0.107  1.702 1
0240 em 00 -1.198  0.071  1.200 8
0240 cf 00 -1.166  0.154  1.177 8
0240 pf 01 -1.633 -0.292  1.659 1
0240 pf 02 -1.011  0.030  1.011 8
0240 pf 03 -1.464  0.599  1.582 8
0240 pf 04 -0.683 -0.654  0.945 1
0240 pf 05 -0.753 -0.047  0.754 1
0240 pf 06 -1.015 -0.122  1.022 1
0240 pf 07 -0.886  0.563  1.050 8
0240 pf 08 -1.144  0.156  1.155 8
0240 pf 09 -1.758  0.287  1.781 8
0240 pf 10 -1.598  0.005  1.598 8
0264 em 00 -1.104  0.024  1.104 8
0264 cf 00 -0.918  0.356  0.985 8
0264 pf 01 -1.712 -0.423  1.763 1
0264 pf 02 -1.097 -0.404  1.169 1
0264 pf 03 -1.300  0.549  1.411 8
0264 pf 04 -0.353 -0.535  0.641 2
0264 pf 05 -0.790 -0.096  0.796 1
0264 pf 06 -0.704 -0.416  0.818 1
0264 pf 07 -0.681  0.618  0.920 8
0264 pf 08 -1.168  0.057  1.169 8
0264 pf 09 -1.729  0.309  1.756 8
0264 pf 10 -1.610  0.140  1.616 8
0288 em 00 -1.015  0.008  1.015 8
0288 cf 00 -0.770  0.375  0.857 8
0288 pf 01 -1.616 -0.575  1.715 1
0288 pf 02 -0.834 -0.466  0.955 1
0288 pf 03 -1.345  0.531  1.446 8
0288 pf 04 -0.242 -0.343  0.419 2
0288 pf 05 -0.648 -0.064  0.651 1
0288 pf 06 -0.521 -0.620  0.810 2
0288 pf 07 -0.668  0.702  0.969 7
0288 pf 08 -1.179  0.149  1.189 8
0288 pf 09 -1.782  0.051  1.783 8
0288 pf 10 -1.485  0.229  1.503 8
0312 em 00 -0.882 -0.086  0.886 1
0312 cf 00 -0.937  0.149  0.949 8
0312 pf 01 -1.071 -0.846  1.364 1
0312 pf 02 -0.542 -0.615  0.819 2
0312 pf 03 -1.157  0.416  1.229 8
0312 pf 04  0.061  0.018  0.064 5
0312 pf 05 -0.672 -0.113  0.681 1
0312 pf 06 -0.533 -0.824  0.981 2
0312 pf 07 -0.602  0.739  0.953 7
0312 pf 08 -0.976 -0.097  0.981 1
0312 pf 09 -2.068 -0.289  2.088 1
0312 pf 10 -1.130  0.400  1.199 8
0336 em 00 -0.687 -0.249  0.731 1
0336 cf 00 -0.999 -0.178  1.015 1
0336 pf 01 -0.938 -0.860  1.272 1
0336 pf 02 -0.389 -0.818  0.905 2
0336 pf 03 -1.131  0.119  1.137 8
0336 pf 04  0.363  0.174  0.402 5
0336 pf 05 -0.433  0.043  0.435 8
0336 pf 06 -0.118 -0.782  0.791 2
0336 pf 07 -0.437  0.514  0.675 7
