ecmf prod rf 2011052800 20200528 11 046
0024 em 00  1.145  1.023  1.536 5
0024 cf 00  1.075  1.000  1.468 5
0024 pf 01  1.116  1.043  1.527 5
0024 pf 02  1.037  1.004  1.443 5
0024 pf 03  1.142  0.853  1.426 5
0024 pf 04  1.138  0.985  1.505 5
0024 pf 05  1.235  0.961  1.565 5
0024 pf 06  1.080  1.002  1.474 5
0024 pf 07  1.144  1.131  1.609 5
0024 pf 08  1.099  1.092  1.549 5
0024 pf 09  0.958  1.091  1.452 6
0024 pf 10  1.337  0.938  1.633 5
0048 em 00  0.606  1.172  1.320 6
0048 cf 00  0.478  1.090  1.190 6
0048 pf 01  0.367  1.128  1.186 6
0048 pf 02  0.532  1.141  1.259 6
0048 pf 03  0.659  1.060  1.248 6
0048 pf 04  0.645  1.104  1.279 6
0048 pf 05  0.761  1.396  1.590 6
0048 pf 06  0.528  1.134  1.251 6
0048 pf 07  0.658  1.223  1.389 6
0048 pf 08  0.675  1.137  1.322 6
0048 pf 09  0.311  1.011  1.057 6
0048 pf 10  0.897  1.275  1.559 6
0072 em 00  0.392  1.090  1.159 6
0072 cf 00  0.212  0.934  0.957 6
0072 pf 01  0.209  1.091  1.111 6
0072 pf 02  0.292  0.928  0.973 6
0072 pf 03  0.648  1.041  1.226 6
0072 pf 04  0.440  1.157  1.238 6
0072 pf 05  0.365  1.256  1.308 6
0072 pf 06  0.414  0.885  0.977 6
0072 pf 07  0.352  1.228  1.277 6
0072 pf 08  0.419  1.056  1.136 6
0072 pf 09  0.052  0.874  0.875 6
0072 pf 10  0.807  1.321  1.548 6
0096 em 00  0.041  0.706  0.707 6
0096 cf 00 -0.229  0.518  0.566 7
0096 pf 01 -0.128  0.653  0.666 7
0096 pf 02 -0.228  0.437  0.493 7
0096 pf 03  0.194  0.698  0.725 6
0096 pf 04  0.277  0.954  0.994 6
0096 pf 05  0.056  0.915  0.917 6
0096 pf 06  0.203  0.503  0.542 6
0096 pf 07  0.075  0.725  0.729 6
0096 pf 08 -0.028  0.695  0.696 7
0096 pf 09 -0.273  0.445  0.522 7
0096 pf 10  0.493  1.010  1.124 6
0120 em 00 -0.267  0.434  0.509 7
0120 cf 00 -0.520  0.182  0.551 8
0120 pf 01 -0.563  0.536  0.778 8
0120 pf 02 -0.496  0.217  0.541 8
0120 pf 03 -0.046  0.492  0.495 7
0120 pf 04  0.077  0.698  0.702 6
0120 pf 05 -0.405  0.564  0.694 7
0120 pf 06  0.142  0.160  0.214 6
0120 pf 07 -0.208  0.421  0.470 7
0120 pf 08 -0.538  0.275  0.604 8
0120 pf 09 -0.472  0.026  0.473 8
0120 pf 10  0.103  1.003  1.008 6
0144 em 00 -0.321  0.421  0.530 7
0144 cf 00 -0.377  0.085  0.387 8
0144 pf 01 -0.654  0.722  0.974 7
0144 pf 02 -0.409  0.129  0.429 8
0144 pf 03 -0.044  0.635  0.636 7
0144 pf 04 -0.266  0.741  0.787 7
0144 pf 05 -0.510  0.391  0.643 8
0144 pf 06  0.137  0.030  0.140 5
0144 pf 07 -0.334  0.286  0.440 8
0144 pf 08 -0.535  0.248  0.589 8
0144 pf 09 -0.459 -0.043  0.461 1
0144 pf 10 -0.039  1.233  1.234 7
0168 em 00 -0.266  0.323  0.418 7
0168 cf 00 -0.301 -0.024  0.302 1
0168 pf 01 -0.850  0.639  1.063 8
0168 pf 02 -0.233 -0.134  0.269 1
0168 pf 03  0.260  0.573  0.630 6
0168 pf 04 -0.548  0.548  0.776 7
0168 pf 05 -0.408  0.328  0.523 8
0168 pf 06  0.412  0.081  0.419 5
0168 pf 07 -0.354  0.145  0.383 8
0168 pf 08 -0.534 -0.052  0.537 1
0168 pf 09 -0.339  0.146  0.369 8
0168 pf 10  0.020  1.165  1.166 6
0192 em 00 -0.151  0.312  0.347 7
0192 cf 00 -0.258 -0.185  0.318 1
0192 pf 01 -1.077  0.568  1.217 8
0192 pf 02  0.122 -0.191  0.227 3
0192 pf 03  0.579  0.713  0.919 6
0192 pf 04 -0.574  0.454  0.732 8
0192 pf 05 -0.113  0.418  0.433 7
0192 pf 06  0.531 -0.068  0.535 4
0192 pf 07 -0.204  0.027  0.205 8
0192 pf 08 -0.424 -0.068  0.430 1
0192 pf 09 -0.289  0.366  0.467 7
0192 pf 10  0.077  1.284  1.286 6
0216 em 00 -0.152  0.303  0.339 7
0216 cf 00 -0.258 -0.251  0.360 1
0216 pf 01 -1.236  0.374  1.291 8
0216 pf 02  0.264  0.049  0.268 5
0216 pf 03  0.539  0.881  1.033 6
0216 pf 04 -0.514  0.320  0.605 8
0216 pf 05 -0.091  0.509  0.517 7
0216 pf 06  0.495  0.099  0.505 5
0216 pf 07 -0.212 -0.174  0.274 1
0216 pf 08 -0.436 -0.262  0.508 1
0216 pf 09 -0.453  0.444  0.634 8
0216 pf 10  0.283  1.229  1.262 6
0240 em 00 -0.143  0.165  0.218 7
0240 cf 00 -0.100 -0.376  0.389 2
0240 pf 01 -1.227  0.108  1.232 8
0240 pf 02  0.318 -0.127  0.343 4
0240 pf 03  0.485  0.737  0.882 6
0240 pf 04 -0.364  0.258  0.446 8
0240 pf 05 -0.259  0.597  0.651 7
0240 pf 06  0.384  0.282  0.476 5
0240 pf 07 -0.023 -0.338  0.338 2
0240 pf 08 -0.152 -0.252  0.294 2
0240 pf 09 -0.815  0.006  0.815 8
0240 pf 10  0.194  0.842  0.864 6
0264 em 00 -0.184  0.044  0.189 8
0264 cf 00 -0.134 -0.485  0.503 2
0264 pf 01 -0.872  0.080  0.875 8
0264 pf 02  0.362 -0.174  0.401 4
0264 pf 03  0.330  0.674  0.750 6
0264 pf 04 -0.248  0.310  0.397 7
0264 pf 05 -0.390  0.571  0.691 7
0264 pf 06  0.147  0.013  0.148 5
0264 pf 07 -0.070 -0.696  0.700 2
0264 pf 08 -0.096 -0.040  0.104 1
0264 pf 09 -1.097 -0.460  1.190 1
0264 pf 10  0.042  0.613  0.614 6
0288 em 00 -0.270  0.054  0.275 8
0288 cf 00 -0.235 -0.213  0.317 1
0288 pf 01 -0.616  0.007  0.616 8
0288 pf 02  0.562 -0.056  0.565 4
0288 pf 03  0.344  0.824  0.893 6
0288 pf 04 -0.474  0.341  0.584 8
0288 pf 05 -0.610  0.442  0.753 8
0288 pf 06 -0.053 -0.038  0.065 1
0288 pf 07 -0.054 -0.743  0.744 2
0288 pf 08 -0.364  0.106  0.379 8
0288 pf 09 -1.424 -0.506  1.511 1
0288 pf 10 -0.016  0.325  0.326 7
0312 em 00 -0.325  0.073  0.334 8
0312 cf 00 -0.160 -0.104  0.191 1
0312 pf 01 -0.508 -0.082  0.515 1
0312 pf 02  0.497  0.357  0.612 5
0312 pf 03 -0.000  0.842  0.842 6
0312 pf 04 -0.597  0.394  0.716 8
0312 pf 05 -0.822  0.430  0.928 8
0312 pf 06 -0.075 -0.280  0.290 2
0312 pf 07  0.264 -0.660  0.711 3
0312 pf 08 -0.378  0.108  0.393 8
0312 pf 09 -1.795 -0.505  1.864 1
0312 pf 10  0.055  0.201  0.208 6
0336 em 00 -0.445 -0.006  0.445 1
0336 cf 00 -0.281 -0.455  0.535 2
0336 pf 01 -0.574  0.000  0.574 8
0336 pf 02  0.096  0.597  0.604 6
0336 pf 03 -0.291  0.865  0.913 7
0336 pf 04 -0.626  0.055  0.628 8
0336 pf 05 -0.802  0.511  0.951 8
0336 pf 06 -0.131 -0.481  0.499 2
0336 pf 07  0.426 -0.391  0.578 4
0336 pf 08 -0.624 -0.266  0.679 1
0336 pf 09 -2.092 -0.735  2.217 1
0336 pf 10  0.087  0.111  0.141 6
0360 em 00 -0.615 -0.020  0.616 1
0360 cf 00 -0.634 -0.710  0.952 2
0360 pf 01 -0.793  0.197  0.817 8
0360 pf 02 -0.466  0.591  0.753 7
0360 pf 03 -0.419  0.977  1.063 7
0360 pf 04 -0.880 -0.075  0.883 1
0360 pf 05 -0.875  0.345  0.941 8
0360 pf 06 -0.341 -0.739  0.814 2
0360 pf 07  0.407 -0.258  0.482 4
0360 pf 08 -0.701 -0.315  0.768 1
0360 pf 09 -2.104 -0.879  2.280 1
0360 pf 10  0.114  0.514  0.526 6
0384 em 00 -0.700 -0.003  0.700 1
0384 cf 00 -0.854 -0.823  1.186 1
0384 pf 01 -0.958  0.238  0.987 8
0384 pf 02 -0.878  0.683  1.112 8
0384 pf 03 -0.200  0.597  0.630 7
0384 pf 04 -1.038 -0.257  1.069 1
0384 pf 05 -0.812  0.290  0.862 8
0384 pf 06 -0.321 -0.157  0.357 1
0384 pf 07  0.418 -0.275  0.501 4
0384 pf 08 -0.939 -0.406  1.023 1
0384 pf 09 -2.040 -0.806  2.194 1
0384 pf 10  0.013  0.741  0.742 6
0408 em 00 -0.742 -0.067  0.745 1
0408 cf 00 -0.846 -0.782  1.152 1
0408 pf 01 -0.834 -0.138  0.846 1
0408 pf 02 -1.184  0.649  1.350 8
0408 pf 03 -0.394  0.349  0.526 8
0408 pf 04 -0.979 -0.346  1.038 1
0408 pf 05 -0.804  0.164  0.820 8
0408 pf 06 -0.437  0.163  0.466 8
0408 pf 07  0.490 -0.169  0.518 4
0408 pf 08 -0.854 -0.427  0.955 1
0408 pf 09 -1.746 -0.769  1.908 1
0408 pf 10 -0.467  0.448  0.647 8
0432 em 00 -0.685 -0.052  0.687 1
0432 cf 00 -0.659 -0.759  1.005 2
0432 pf 01 -0.729 -0.459  0.861 1
0432 pf 02 -1.515  0.564  1.616 8
0432 pf 03 -0.615  0.395  0.731 8
0432 pf 04 -0.505 -0.073  0.510 1
0432 pf 05 -0.627  0.185  0.654 8
0432 pf 06 -0.365  0.425  0.560 7
0432 pf 07  0.652 -0.234  0.692 4
0432 pf 08 -0.783 -0.288  0.834 1
0432 pf 09 -1.557 -0.896  1.797 1
0432 pf 10 -0.716  0.440  0.840 8
0456 em 00 -0.684 -0.054  0.686 1
0456 cf 00 -0.481 -0.729  0.874 2
0456 pf 01 -0.786 -0.652  1.022 1
0456 pf 02 -1.817  0.296  1.841 8
0456 pf 03 -0.857  0.395  0.943 8
0456 pf 04 -0.351  0.157  0.384 8
0456 pf 05 -0.545  0.218  0.587 8
0456 pf 06 -0.264  0.295  0.396 7
0456 pf 07  0.828 -0.028  0.829 4
0456 pf 08 -0.660  0.320  0.734 8
0456 pf 09 -1.488 -1.106  1.854 1
0456 pf 10 -0.979  0.122  0.987 8
0480 em 00 -0.678 -0.056  0.680 1
0480 cf 00 -0.349 -0.755  0.832 2
0480 pf 01 -0.950 -0.619  1.133 1
0480 pf 02 -1.857  0.091  1.859 8
0480 pf 03 -1.000  0.136  1.009 8
0480 pf 04 -0.277  0.041  0.280 8
0480 pf 05 -0.551  0.324  0.639 8
0480 pf 06 -0.176  0.436  0.470 7
0480 pf 07  0.899  0.507  1.032 5
0480 pf 08 -0.597  0.553  0.814 8
0480 pf 09 -1.507 -1.439  2.083 1
0480 pf 10 -0.974 -0.005  0.974 1
0504 em 00 -0.678 -0.081  0.683 1
0504 cf 00 -0.240 -0.557  0.607 2
0504 pf 01 -0.611 -0.561  0.829 1
0504 pf 02 -1.830  0.031  1.831 8
0504 pf 03 -1.060 -0.126  1.068 1
0504 pf 04 -0.381  0.187  0.425 8
0504 pf 05 -0.568  0.422  0.708 8
0504 pf 06 -0.181  0.383  0.424 7
0504 pf 07  0.740  0.569  0.933 5
0504 pf 08 -0.716  0.465  0.854 8
0504 pf 09 -1.409 -1.662  2.179 2
0504 pf 10 -1.094 -0.127  1.101 1
0528 em 00 -0.552 -0.102  0.562 1
0528 cf 00  0.050 -0.404  0.407 3
0528 pf 01 -0.506 -0.599  0.784 2
