ecmf prod rf 2006051400 20200514 11 046
0024 em 00 -1.301 -0.024  1.301 1
0024 cf 00 -1.333 -0.036  1.334 1
0024 pf 01 -1.361  0.075  1.363 8
0024 pf 02 -1.210 -0.029  1.211 1
0024 pf 03 -1.426 -0.112  1.431 1
0024 pf 04 -1.155 -0.121  1.162 1
0024 pf 05 -1.373 -0.118  1.378 1
0024 pf 06 -1.285  0.109  1.290 8
0024 pf 07 -1.340 -0.073  1.342 1
0024 pf 08 -1.198 -0.105  1.203 1
0024 pf 09 -1.181  0.084  1.184 8
0024 pf 10 -1.311 -0.109  1.315 1
0048 em 00 -1.351 -0.335  1.392 1
0048 cf 00 -1.337 -0.321  1.375 1
0048 pf 01 -1.520 -0.102  1.524 1
0048 pf 02 -1.334 -0.284  1.363 1
0048 pf 03 -1.524 -0.357  1.566 1
0048 pf 04 -1.225 -0.168  1.237 1
0048 pf 05 -1.371 -0.550  1.477 1
0048 pf 06 -1.219 -0.266  1.248 1
0048 pf 07 -1.469 -0.425  1.530 1
0048 pf 08 -1.073 -0.552  1.207 1
0048 pf 09 -1.188 -0.203  1.205 1
0048 pf 10 -1.431 -0.580  1.544 1
0072 em 00 -1.541 -0.461  1.608 1
0072 cf 00 -1.531 -0.548  1.626 1
0072 pf 01 -1.941 -0.098  1.943 1
0072 pf 02 -1.558 -0.432  1.617 1
0072 pf 03 -1.655 -0.525  1.736 1
0072 pf 04 -1.363 -0.102  1.367 1
0072 pf 05 -1.595 -0.678  1.733 1
0072 pf 06 -1.369 -0.316  1.404 1
0072 pf 07 -1.640 -0.696  1.782 1
0072 pf 08 -1.148 -0.595  1.293 1
0072 pf 09 -1.347 -0.367  1.396 1
0072 pf 10 -1.612 -0.813  1.805 1
0096 em 00 -1.520 -0.455  1.586 1
0096 cf 00 -1.467 -0.621  1.593 1
0096 pf 01 -2.062 -0.232  2.075 1
0096 pf 02 -1.681 -0.287  1.705 1
0096 pf 03 -1.637 -0.618  1.750 1
0096 pf 04 -1.446  0.089  1.449 8
0096 pf 05 -1.492 -0.670  1.635 1
0096 pf 06 -1.382 -0.201  1.397 1
