ecmf prod rf 2001013000 20170130 11 046
0024 em 00  0.336 -1.827  1.857 3
0024 cf 00  0.289 -1.820  1.842 3
0024 pf 01  0.261 -1.874  1.892 3
0024 pf 02  0.405 -1.666  1.714 3
0024 pf 03  0.310 -1.895  1.920 3
0024 pf 04  0.399 -1.841  1.883 3
0024 pf 05  0.242 -1.816  1.832 3
0024 pf 06  0.296 -1.946  1.969 3
0024 pf 07  0.259 -1.591  1.612 3
0024 pf 08  0.338 -1.970  1.999 3
0024 pf 09  0.319 -1.793  1.821 3
0024 pf 10  0.397 -1.862  1.904 3
0048 em 00  0.199 -1.829  1.840 3
0048 cf 00  0.182 -1.849  1.858 3
0048 pf 01  0.326 -1.839  1.868 3
0048 pf 02  0.210 -1.781  1.794 3
0048 pf 03  0.094 -1.958  1.960 3
0048 pf 04  0.315 -1.795  1.823 3
0048 pf 05  0.285 -1.791  1.813 3
0048 pf 06  0.160 -1.871  1.877 3
0048 pf 07  0.109 -1.674  1.677 3
0048 pf 08  0.173 -1.882  1.890 3
0048 pf 09  0.103 -1.795  1.798 3
0048 pf 10  0.095 -1.866  1.869 3
0072 em 00  0.276 -1.874  1.894 3
0072 cf 00  0.301 -1.868  1.892 3
0072 pf 01  0.314 -1.797  1.824 3
0072 pf 02  0.281 -1.771  1.793 3
0072 pf 03  0.301 -1.899  1.922 3
0072 pf 04  0.445 -1.929  1.979 3
0072 pf 05  0.362 -1.783  1.819 3
0072 pf 06  0.177 -1.854  1.862 3
0072 pf 07  0.275 -1.934  1.953 3
0072 pf 08 -0.008 -2.002  2.003 2
0072 pf 09  0.305 -1.754  1.781 3
0072 pf 10  0.159 -2.004  2.010 3
0096 em 00  0.421 -2.020  2.064 3
0096 cf 00  0.461 -1.933  1.987 3
0096 pf 01  0.424 -1.936  1.982 3
0096 pf 02  0.316 -1.974  1.999 3
0096 pf 03  0.439 -2.092  2.137 3
0096 pf 04  0.487 -2.128  2.183 3
0096 pf 05  0.488 -1.875  1.938 3
0096 pf 06  0.219 -2.142  2.153 3
0096 pf 07  0.391 -2.153  2.188 3
0096 pf 08  0.275 -2.198  2.215 3
0096 pf 09  0.417 -1.904  1.949 3
0096 pf 10  0.613 -1.854  1.953 3
0120 em 00  0.566 -1.966  2.046 3
0120 cf 00  0.606 -1.942  2.034 3
0120 pf 01  0.518 -1.764  1.838 3
0120 pf 02  0.512 -1.753  1.826 3
0120 pf 03  0.581 -2.106  2.185 3
0120 pf 04  0.645 -2.097  2.195 3
0120 pf 05  0.501 -1.899  1.964 3
0120 pf 06  0.410 -1.906  1.950 3
0120 pf 07  0.533 -2.056  2.124 3
0120 pf 08  0.405 -2.320  2.355 3
0120 pf 09  0.547 -1.923  1.999 3
0120 pf 10  0.876 -1.826  2.025 3
0144 em 00  0.565 -1.846  1.930 3
0144 cf 00  0.657 -1.715  1.836 3
0144 pf 01  0.516 -1.823  1.894 3
0144 pf 02  0.407 -1.510  1.564 3
0144 pf 03  0.496 -2.030  2.090 3
0144 pf 04  0.649 -1.989  2.093 3
0144 pf 05  0.532 -2.078  2.145 3
0144 pf 06  0.473 -1.809  1.870 3
0144 pf 07  0.580 -1.706  1.802 3
0144 pf 08  0.359 -2.051  2.082 3
0144 pf 09  0.542 -1.984  2.057 3
0144 pf 10  0.932 -1.548  1.807 3
0168 em 00  0.643 -1.702  1.819 3
0168 cf 00  0.569 -1.476  1.582 3
0168 pf 01  0.468 -1.697  1.760 3
0168 pf 02  0.559 -1.364  1.474 3
0168 pf 03  0.661 -1.940  2.049 3
0168 pf 04  0.653 -1.724  1.843 3
0168 pf 05  0.825 -1.764  1.948 3
0168 pf 06  0.468 -1.721  1.783 3
0168 pf 07  0.587 -1.570  1.676 3
0168 pf 08  0.292 -2.129  2.149 3
0168 pf 09  0.929 -1.776  2.004 3
0168 pf 10  1.008 -1.465  1.778 3
0192 em 00  0.780 -1.551  1.736 3
0192 cf 00  0.725 -1.327  1.512 3
0192 pf 01  0.535 -1.493  1.586 3
0192 pf 02  0.656 -1.255  1.416 3
0192 pf 03  0.994 -1.748  2.011 3
0192 pf 04  0.642 -1.538  1.666 3
0192 pf 05  0.803 -1.400  1.614 3
0192 pf 06  0.579 -1.932  2.017 3
0192 pf 07  0.701 -1.407  1.572 3
0192 pf 08  0.559 -1.958  2.036 3
0192 pf 09  1.167 -1.707  2.068 3
0192 pf 10  1.180 -1.163  1.656 4
0216 em 00  0.976 -1.422  1.725 3
0216 cf 00  0.961 -1.327  1.639 3
0216 pf 01  0.931 -1.543  1.802 3
0216 pf 02  0.422 -1.332  1.398 3
0216 pf 03  1.112 -1.486  1.856 3
0216 pf 04  0.728 -1.321  1.508 3
0216 pf 05  0.971 -1.248  1.581 3
0216 pf 06  1.070 -1.687  1.998 3
0216 pf 07  0.816 -1.491  1.700 3
0216 pf 08  0.826 -1.779  1.961 3
0216 pf 09  1.492 -1.438  2.073 4
0216 pf 10  1.378 -0.824  1.605 4
0240 em 00  1.110 -1.264  1.682 3
0240 cf 00  1.053 -1.147  1.557 3
0240 pf 01  1.041 -1.194  1.584 3
0240 pf 02  0.486 -1.275  1.365 3
0240 pf 03  1.160 -1.233  1.693 3
0240 pf 04  1.066 -1.191  1.599 3
0240 pf 05  1.355 -1.083  1.734 4
0240 pf 06  1.133 -1.571  1.937 3
0240 pf 07  1.039 -1.527  1.847 3
0240 pf 08  0.813 -1.895  2.062 3
0240 pf 09  1.658 -0.942  1.907 4
0240 pf 10  1.374 -0.670  1.529 4
0264 em 00  1.257 -1.013  1.615 4
0264 cf 00  1.162 -0.873  1.453 4
0264 pf 01  1.369 -0.778  1.575 4
0264 pf 02  0.688 -0.995  1.210 3
0264 pf 03  1.466 -0.820  1.680 4
0264 pf 04  1.264 -0.799  1.495 4
0264 pf 05  1.326 -0.604  1.457 4
0264 pf 06  1.361 -1.440  1.981 3
0264 pf 07  1.435 -1.334  1.960 4
0264 pf 08  0.720 -2.176  2.292 3
0264 pf 09  1.478 -0.554  1.578 4
0264 pf 10  1.530 -0.595  1.642 4
0288 em 00  1.299 -0.836  1.545 4
0288 cf 00  1.334 -0.597  1.462 4
0288 pf 01  1.268 -1.054  1.649 4
0288 pf 02  1.066 -0.891  1.390 4
0288 pf 03  1.596 -0.542  1.686 4
0288 pf 04  1.203 -0.393  1.266 4
0288 pf 05  1.254 -0.576  1.380 4
0288 pf 06  1.404 -1.296  1.911 4
0288 pf 07  1.665 -0.681  1.799 4
0288 pf 08  0.549 -2.307  2.371 3
0288 pf 09  1.309 -0.208  1.325 4
0288 pf 10  1.617 -0.488  1.689 4
0312 em 00  1.248 -0.594  1.382 4
0312 cf 00  1.251 -0.226  1.271 4
0312 pf 01  1.086 -0.732  1.309 4
0312 pf 02  1.420 -0.760  1.610 4
0312 pf 03  1.288 -0.456  1.366 4
0312 pf 04  1.200  0.025  1.200 5
0312 pf 05  1.197 -0.250  1.223 4
0312 pf 06  0.822 -0.991  1.287 3
0312 pf 07  1.945 -0.339  1.974 4
0312 pf 08  0.645 -2.192  2.285 3
0312 pf 09  1.349 -0.069  1.351 4
0312 pf 10  1.519 -0.425  1.578 4
0336 em 00  1.206 -0.273  1.237 4
0336 cf 00  0.895  0.026  0.895 5
0336 pf 01  1.169 -0.270  1.200 4
0336 pf 02  1.736 -0.517  1.812 4
0336 pf 03  1.018 -0.120  1.025 4
0336 pf 04  1.429  0.148  1.437 5
0336 pf 05  1.154 -0.072  1.156 4
0336 pf 06  0.325 -0.661  0.736 3
0336 pf 07  2.043  0.185  2.051 5
0336 pf 08  0.793 -1.822  1.987 3
0336 pf 09  1.115  0.350  1.168 5
0336 pf 10  1.592 -0.182  1.602 4
0360 em 00  1.012  0.063  1.014 5
0360 cf 00  0.474  0.005  0.474 5
0360 pf 01  0.843  0.202  0.866 5
0360 pf 02  1.390 -0.268  1.415 4
0360 pf 03  0.726 -0.153  0.742 4
0360 pf 04  1.425  0.443  1.493 5
0360 pf 05  1.126  0.057  1.127 5
0360 pf 06  0.220  0.042  0.223 5
0360 pf 07  1.580  0.641  1.705 5
0360 pf 08  1.090 -1.472  1.831 3
0360 pf 09  0.812  0.943  1.245 6
0360 pf 10  1.449  0.284  1.476 5
0384 em 00  0.892  0.289  0.938 5
0384 cf 00  0.137  0.012  0.138 5
0384 pf 01  0.441  0.402  0.596 5
0384 pf 02  1.490  0.074  1.492 5
0384 pf 03  0.502 -0.123  0.517 4
0384 pf 04  1.410  0.911  1.679 5
0384 pf 05  1.138  0.081  1.140 5
0384 pf 06  0.162  0.484  0.511 6
0384 pf 07  1.676  0.920  1.912 5
0384 pf 08  1.265 -1.311  1.821 3
0384 pf 09  0.608  1.266  1.404 6
0384 pf 10  0.981  0.460  1.084 5
0408 em 00  0.783  0.491  0.924 5
0408 cf 00  0.018 -0.105  0.106 3
0408 pf 01 -0.050  0.387  0.390 7
0408 pf 02  1.640  0.610  1.750 5
0408 pf 03  0.356  0.048  0.359 5
0408 pf 04  1.445  1.737  2.260 6
0408 pf 05  1.293  0.057  1.295 5
0408 pf 06 -0.106  0.574  0.584 7
0408 pf 07  1.444  1.184  1.867 5
0408 pf 08  1.399 -0.894  1.660 4
0408 pf 09  0.288  1.217  1.250 6
0408 pf 10  0.913  0.575  1.079 5
0432 em 00  0.660  0.678  0.946 6
0432 cf 00 -0.010 -0.239  0.239 2
0432 pf 01 -0.018  0.247  0.248 7
0432 pf 02  1.917  1.065  2.193 5
0432 pf 03  0.091  0.361  0.372 6
0432 pf 04  0.749  1.914  2.055 6
0432 pf 05  1.047  0.326  1.097 5
0432 pf 06 -0.122  1.003  1.011 7
0432 pf 07  1.104  1.224  1.648 6
0432 pf 08  1.398 -0.771  1.596 4
0432 pf 09  0.353  1.421  1.464 6
0432 pf 10  0.812  0.874  1.193 6
0456 em 00  0.488  0.874  1.001 6
0456 cf 00  0.013 -0.483  0.483 3
0456 pf 01  0.249  0.282  0.376 6
0456 pf 02  1.711  1.400  2.211 5
0456 pf 03 -0.567  0.836  1.010 7
0456 pf 04  0.313  2.147  2.170 6
0456 pf 05  0.604  0.511  0.791 5
0456 pf 06 -0.159  1.246  1.256 7
0456 pf 07  0.935  1.390  1.675 6
0456 pf 08  1.536 -0.287  1.562 4
0456 pf 09  0.030  1.540  1.540 6
0456 pf 10  0.768  0.994  1.256 6
0480 em 00  0.301  1.037  1.080 6
0480 cf 00  0.107 -0.614  0.623 3
0480 pf 01  0.089  0.334  0.346 6
0480 pf 02  1.491  1.835  2.364 6
0480 pf 03 -0.921  0.805  1.223 8
0480 pf 04 -0.090  2.254  2.256 7
0480 pf 05  0.489  0.722  0.872 6
0480 pf 06 -0.116  1.432  1.437 7
0480 pf 07  0.956  1.641  1.899 6
0480 pf 08  0.986  0.196  1.006 5
0480 pf 09 -0.199  1.569  1.581 7
0480 pf 10  0.601  1.206  1.348 6
0504 em 00  0.124  1.146  1.153 6
0504 cf 00  0.170 -0.495  0.524 3
0504 pf 01  0.003  0.473  0.473 6
0504 pf 02  1.007  2.171  2.393 6
0504 pf 03 -0.735  0.773  1.067 7
0504 pf 04 -0.405  2.471  2.504 7
0504 pf 05  0.429  0.923  1.018 6
0504 pf 06 -0.451  1.364  1.436 7
0504 pf 07  0.927  1.813  2.037 6
0504 pf 08  0.310  0.761  0.822 6
0504 pf 09 -0.273  1.021  1.056 7
0504 pf 10  0.493  1.334  1.422 6
0528 em 00  0.015  1.186  1.186 6
0528 cf 00  0.444 -0.115  0.459 4
0528 pf 01 -0.195  0.800  0.824 7
0528 pf 02  0.637  2.465  2.546 6
0528 pf 03 -0.428  0.454  0.624 7
0528 pf 04 -0.592  2.460  2.531 7
0528 pf 05  0.192  0.927  0.947 6
0528 pf 06 -0.652  1.484  1.621 7
0528 pf 07  0.860  1.637  1.849 6
0528 pf 08  0.238  0.771  0.807 6
0528 pf 09 -0.621  1.081  1.247 7
0528 pf 10  0.402  1.106  1.177 6
0552 em 00 -0.107  1.186  1.191 7
0552 cf 00  0.830  0.108  0.837 5
0552 pf 01 -0.475  1.019  1.124 7
0552 pf 02  0.042  2.421  2.421 6
0552 pf 03 -0.525  0.092  0.533 8
0552 pf 04 -0.521  2.299  2.357 7
0552 pf 05  0.207  0.894  0.918 6
0552 pf 06 -1.057  1.644  1.955 7
0552 pf 07  0.712  1.538  1.695 6
0552 pf 08  0.560  0.829  1.000 6
0552 pf 09 -0.780  1.193  1.425 7
0552 pf 10 -0.044  1.037  1.038 7
0576 em 00 -0.120  1.253  1.258 7
0576 cf 00  0.943  0.550  1.092 5
0576 pf 01 -0.416  0.894  0.986 7
0576 pf 02 -0.312  2.254  2.276 7
0576 pf 03 -0.776  0.241  0.812 8
0576 pf 04 -0.733  2.053  2.180 7
0576 pf 05  0.385  0.938  1.014 6
0576 pf 06 -0.981  1.515  1.805 7
0576 pf 07  0.700  1.724  1.860 6
0576 pf 08  0.704  1.065  1.276 6
0576 pf 09 -0.640  1.460  1.594 7
0576 pf 10 -0.082  1.131  1.134 7
0600 em 00 -0.139  1.295  1.303 7
0600 cf 00  1.343  1.158  1.773 5
0600 pf 01 -0.625  0.640  0.895 7
0600 pf 02 -0.403  2.245  2.281 7
0600 pf 03 -0.930  0.406  1.015 8
0600 pf 04 -1.162  1.577  1.959 7
