ecmf prod rf 2010012600 20170126 11 046
0024 em 00 -1.008  2.154  2.378 7
0024 cf 00 -1.064  2.193  2.437 7
0024 pf 01 -0.907  2.031  2.224 7
0024 pf 02 -1.052  2.250  2.483 7
0024 pf 03 -0.921  2.058  2.255 7
0024 pf 04 -0.815  2.160  2.308 7
0024 pf 05 -1.002  2.063  2.293 7
0024 pf 06 -0.929  2.238  2.423 7
0024 pf 07 -0.993  2.102  2.325 7
0024 pf 08 -1.092  2.181  2.439 7
0024 pf 09 -1.089  2.173  2.430 7
0024 pf 10 -0.996  2.140  2.360 7
0048 em 00 -0.915  2.386  2.556 7
0048 cf 00 -0.942  2.345  2.528 7
0048 pf 01 -0.935  2.433  2.606 7
0048 pf 02 -1.051  2.422  2.641 7
0048 pf 03 -0.879  2.397  2.553 7
0048 pf 04 -0.504  2.260  2.316 7
0048 pf 05 -0.876  2.378  2.534 7
0048 pf 06 -0.923  2.599  2.758 7
0048 pf 07 -0.785  2.341  2.469 7
0048 pf 08 -0.988  2.284  2.489 7
0048 pf 09 -0.953  2.385  2.568 7
0048 pf 10 -1.003  2.301  2.510 7
0072 em 00 -0.888  2.258  2.427 7
0072 cf 00 -0.833  2.181  2.335 7
0072 pf 01 -0.974  2.302  2.499 7
0072 pf 02 -1.032  2.251  2.477 7
0072 pf 03 -1.083  2.300  2.542 7
0072 pf 04 -0.531  2.352  2.411 7
0072 pf 05 -0.847  2.178  2.337 7
0072 pf 06 -0.649  2.286  2.376 7
0072 pf 07 -0.705  2.131  2.244 7
0072 pf 08 -0.890  2.231  2.402 7
0072 pf 09 -1.011  2.384  2.589 7
0072 pf 10 -0.987  2.153  2.369 7
0096 em 00 -0.855  1.781  1.976 7
0096 cf 00 -0.837  1.731  1.922 7
0096 pf 01 -0.918  1.572  1.821 7
0096 pf 02 -0.927  1.899  2.113 7
0096 pf 03 -1.146  1.765  2.105 7
0096 pf 04 -0.473  1.966  2.022 7
0096 pf 05 -0.938  1.710  1.950 7
0096 pf 06 -0.709  1.983  2.106 7
0096 pf 07 -0.497  1.955  2.017 7
0096 pf 08 -0.928  1.533  1.792 7
0096 pf 09 -0.804  1.747  1.923 7
0096 pf 10 -1.002  1.654  1.934 7
0120 em 00 -0.689  1.665  1.802 7
0120 cf 00 -0.727  1.584  1.743 7
0120 pf 01 -0.574  1.644  1.742 7
0120 pf 02 -0.669  1.638  1.769 7
0120 pf 03 -0.700  1.530  1.683 7
0120 pf 04 -0.289  1.861  1.883 7
0120 pf 05 -0.782  1.298  1.515 7
0120 pf 06 -0.842  1.977  2.149 7
0120 pf 07 -0.529  1.768  1.845 7
0120 pf 08 -0.683  1.539  1.684 7
0120 pf 09 -0.686  1.715  1.847 7
0120 pf 10 -0.925  1.678  1.916 7
0144 em 00 -0.594  1.641  1.745 7
0144 cf 00 -0.528  1.478  1.569 7
0144 pf 01 -0.511  1.688  1.764 7
0144 pf 02 -0.549  1.380  1.485 7
0144 pf 03 -0.776  1.634  1.809 7
0144 pf 04 -0.276  1.846  1.866 7
0144 pf 05 -0.741  1.301  1.497 7
0144 pf 06 -0.980  2.047  2.269 7
0144 pf 07 -0.028  1.892  1.892 7
0144 pf 08 -0.674  1.632  1.766 7
0144 pf 09 -0.480  1.681  1.748 7
0144 pf 10 -0.836  1.388  1.620 7
0168 em 00 -0.522  1.577  1.661 7
0168 cf 00 -0.453  1.410  1.481 7
0168 pf 01 -0.678  1.855  1.975 7
