ecmf prod rf 2006013000 20170130 11 046
0024 em 00 -0.752  1.975  2.114 7
0024 cf 00 -0.852  2.041  2.212 7
0024 pf 01 -0.815  2.053  2.209 7
0024 pf 02 -0.663  2.035  2.140 7
0024 pf 03 -0.671  1.743  1.868 7
0024 pf 04 -0.736  2.009  2.139 7
0024 pf 05 -0.846  2.005  2.176 7
0024 pf 06 -0.847  1.934  2.111 7
0024 pf 07 -0.769  2.043  2.183 7
0024 pf 08 -0.652  1.903  2.012 7
0024 pf 09 -0.680  1.942  2.057 7
0024 pf 10 -0.767  1.929  2.076 7
0048 em 00 -1.078  1.649  1.970 7
0048 cf 00 -1.145  1.645  2.004 7
0048 pf 01 -1.168  1.783  2.131 7
0048 pf 02 -1.149  1.859  2.185 7
0048 pf 03 -0.763  1.415  1.608 7
0048 pf 04 -1.032  1.743  2.026 7
0048 pf 05 -1.196  1.793  2.155 7
0048 pf 06 -1.288  1.485  1.965 7
0048 pf 07 -1.341  1.659  2.133 7
0048 pf 08 -0.805  1.523  1.723 7
0048 pf 09 -0.971  1.570  1.846 7
0048 pf 10 -0.996  1.569  1.858 7
0072 em 00 -1.326  1.505  2.006 7
0072 cf 00 -1.389  1.454  2.011 7
0072 pf 01 -1.234  1.670  2.077 7
0072 pf 02 -1.473  1.540  2.131 7
0072 pf 03 -0.969  1.549  1.827 7
0072 pf 04 -1.481  1.583  2.168 7
0072 pf 05 -1.569  1.710  2.321 7
0072 pf 06 -1.473  1.270  1.945 8
0072 pf 07 -1.419  1.575  2.120 7
0072 pf 08 -1.141  1.257  1.698 7
0072 pf 09 -1.179  1.367  1.805 7
0072 pf 10 -1.231  1.451  1.903 7
0096 em 00 -1.632  1.443  2.179 8
0096 cf 00 -1.663  1.327  2.128 8
0096 pf 01 -1.438  1.661  2.197 7
0096 pf 02 -1.617  1.350  2.107 8
0096 pf 03 -1.273  1.440  1.922 7
0096 pf 04 -1.933  1.480  2.435 8
0096 pf 05 -1.929  1.642  2.533 8
0096 pf 06 -1.977  1.194  2.310 8
0096 pf 07 -1.673  1.626  2.333 8
0096 pf 08 -1.271  1.144  1.710 8
0096 pf 09 -1.513  1.299  1.995 8
0096 pf 10 -1.621  1.541  2.237 8
0120 em 00 -1.789  1.376  2.257 8
0120 cf 00 -1.861  1.322  2.283 8
0120 pf 01 -1.599  1.540  2.220 8
0120 pf 02 -1.594  1.417  2.133 8
0120 pf 03 -1.429  1.449  2.036 7
0120 pf 04 -1.987  1.117  2.280 8
0120 pf 05 -1.939  1.493  2.447 8
0120 pf 06 -2.034  1.165  2.344 8
0120 pf 07 -1.802  1.656  2.447 8
0120 pf 08 -1.776  1.192  2.139 8
0120 pf 09 -1.729  1.318  2.174 8
0120 pf 10 -1.900  1.314  2.310 8
0144 em 00 -1.775  1.218  2.153 8
0144 cf 00 -1.983  1.124  2.279 8
0144 pf 01 -1.675  1.240  2.084 8
0144 pf 02 -1.503  1.219  1.935 8
0144 pf 03 -1.576  1.215  1.990 8
0144 pf 04 -1.832  1.324  2.260 8
0144 pf 05 -1.867  1.395  2.330 8
0144 pf 06 -1.853  1.075  2.142 8
0144 pf 07 -1.610  1.448  2.165 8
0144 pf 08 -1.785  0.994  2.043 8
0144 pf 09 -1.898  1.178  2.234 8
0144 pf 10 -1.941  1.035  2.200 8
0168 em 00 -1.892  1.349  2.323 8
0168 cf 00 -2.417  1.326  2.757 8
0168 pf 01 -1.919  1.379  2.363 8
0168 pf 02 -1.461  1.293  1.951 8
0168 pf 03 -1.876  1.420  2.353 8
0168 pf 04 -1.967  1.307  2.362 8
