ecmf prod rf 2006100600 20221006 11 046
0024 em 00  0.293  1.651  1.677 6
0024 cf 00  0.228  1.625  1.641 6
0024 pf 01  0.340  1.649  1.683 6
0024 pf 02  0.255  1.748  1.767 6
0024 pf 03  0.181  1.694  1.703 6
0024 pf 04  0.332  1.640  1.673 6
0024 pf 05  0.310  1.651  1.679 6
0024 pf 06  0.229  1.638  1.654 6
0024 pf 07  0.305  1.437  1.469 6
0024 pf 08  0.384  1.631  1.676 6
0024 pf 09  0.260  1.628  1.648 6
0024 pf 10  0.282  1.586  1.611 6
0048 em 00 -0.318  1.302  1.340 7
0048 cf 00 -0.360  1.242  1.293 7
0048 pf 01 -0.229  1.224  1.245 7
0048 pf 02 -0.473  1.359  1.439 7
0048 pf 03 -0.577  1.222  1.351 7
0048 pf 04 -0.450  1.338  1.412 7
0048 pf 05 -0.265  1.361  1.387 7
0048 pf 06 -0.331  1.271  1.313 7
0048 pf 07 -0.072  1.129  1.131 7
0048 pf 08 -0.046  1.423  1.424 7
0048 pf 09 -0.402  1.273  1.335 7
0048 pf 10 -0.336  1.271  1.315 7
0072 em 00 -0.960  1.114  1.471 7
0072 cf 00 -1.085  1.059  1.516 8
0072 pf 01 -0.833  1.004  1.304 7
0072 pf 02 -1.124  1.211  1.653 7
0072 pf 03 -1.280  0.892  1.560 8
0072 pf 04 -1.325  1.118  1.733 8
0072 pf 05 -0.828  1.149  1.416 7
0072 pf 06 -0.885  0.977  1.318 7
0072 pf 07 -0.712  0.927  1.169 7
0072 pf 08 -0.727  1.436  1.609 7
0072 pf 09 -0.954  1.148  1.493 7
0072 pf 10 -0.791  1.148  1.394 7
0096 em 00 -1.279  1.128  1.705 8
0096 cf 00 -1.472  0.992  1.775 8
0096 pf 01 -1.262  0.902  1.551 8
0096 pf 02 -1.518  1.178  1.921 8
0096 pf 03 -1.503  0.953  1.780 8
0096 pf 04 -1.583  0.953  1.848 8
0096 pf 05 -1.164  0.807  1.416 8
0096 pf 06 -1.133  1.021  1.525 8
0096 pf 07 -0.848  1.402  1.638 7
