ecmf prod rf 2014072800 20220728 11 046
0024 em 00 -0.439  1.114  1.197 7
0024 cf 00 -0.523  1.073  1.194 7
0024 pf 01 -0.412  1.121  1.194 7
0024 pf 02 -0.458  0.984  1.086 7
0024 pf 03 -0.583  0.929  1.097 7
0024 pf 04 -0.450  1.111  1.199 7
0024 pf 05 -0.360  1.195  1.248 7
0024 pf 06 -0.432  1.062  1.147 7
0024 pf 07 -0.368  1.097  1.157 7
0024 pf 08 -0.402  1.238  1.302 7
0024 pf 09 -0.431  1.070  1.154 7
0024 pf 10 -0.489  1.151  1.251 7
0048 em 00 -0.772  0.922  1.203 7
0048 cf 00 -0.855  0.822  1.186 8
0048 pf 01 -0.772  0.824  1.129 7
0048 pf 02 -0.776  0.679  1.031 8
0048 pf 03 -1.010  0.548  1.149 8
0048 pf 04 -0.544  0.943  1.089 7
0048 pf 05 -0.760  0.895  1.174 7
0048 pf 06 -0.821  1.014  1.305 7
0048 pf 07 -0.553  1.104  1.235 7
0048 pf 08 -0.756  1.083  1.321 7
0048 pf 09 -0.798  1.039  1.310 7
0048 pf 10 -0.838  0.972  1.283 7
0072 em 00 -0.878  0.486  1.004 8
0072 cf 00 -0.920  0.400  1.003 8
0072 pf 01 -0.699  0.195  0.726 8
0072 pf 02 -0.859  0.422  0.957 8
0072 pf 03 -1.205 -0.023  1.205 1
0072 pf 04 -0.265  0.451  0.523 7
0072 pf 05 -0.929  0.592  1.102 8
0072 pf 06 -1.005  0.449  1.101 8
0072 pf 07 -0.683  0.737  1.005 7
0072 pf 08 -1.026  0.657  1.219 8
0072 pf 09 -0.990  0.874  1.321 8
0072 pf 10 -1.008  0.379  1.077 8
0096 em 00 -0.802 -0.086  0.806 1
0096 cf 00 -0.901 -0.266  0.940 1
0096 pf 01 -0.474 -0.436  0.644 1
0096 pf 02 -0.612 -0.099  0.620 1
0096 pf 03 -0.810 -0.549  0.979 1
0096 pf 04 -0.205 -0.216  0.298 2
0096 pf 05 -0.851  0.159  0.866 8
0096 pf 06 -1.070 -0.058  1.071 1
0096 pf 07 -0.658  0.176  0.681 8
0096 pf 08 -1.018  0.129  1.026 8
0096 pf 09 -1.089  0.409  1.163 8
0096 pf 10 -1.058 -0.391  1.128 1
0120 em 00 -0.938 -0.691  1.166 1
0120 cf 00 -1.013 -0.902  1.356 1
0120 pf 01 -0.533 -1.108  1.229 2
0120 pf 02 -0.612 -0.600  0.858 1
0120 pf 03 -0.883 -1.281  1.556 2
0120 pf 04 -0.342 -0.736  0.812 2
