ecmf prod rf 2005032300 20230323 11 046
0024 em 00  0.447 -1.674  1.732 3
0024 cf 00  0.400 -1.683  1.730 3
0024 pf 01  0.460 -1.606  1.671 3
0024 pf 02  0.266 -1.655  1.676 3
0024 pf 03  0.410 -1.532  1.586 3
0024 pf 04  0.553 -1.731  1.817 3
0024 pf 05  0.498 -1.806  1.873 3
0024 pf 06  0.354 -1.587  1.626 3
0024 pf 07  0.464 -1.704  1.766 3
0024 pf 08  0.510 -1.664  1.741 3
0024 pf 09  0.504 -1.531  1.612 3
0024 pf 10  0.421 -1.802  1.850 3
0048 em 00  0.510 -1.812  1.882 3
0048 cf 00  0.544 -1.846  1.924 3
0048 pf 01  0.424 -1.741  1.792 3
0048 pf 02  0.297 -1.925  1.948 3
0048 pf 03  0.426 -1.743  1.794 3
0048 pf 04  0.593 -1.676  1.778 3
0048 pf 05  0.512 -2.024  2.088 3
0048 pf 06  0.244 -1.642  1.660 3
0048 pf 07  0.638 -1.848  1.955 3
0048 pf 08  0.632 -1.671  1.787 3
0048 pf 09  0.640 -1.645  1.765 3
0048 pf 10  0.575 -2.057  2.136 3
0072 em 00  0.654 -2.031  2.134 3
0072 cf 00  0.670 -2.072  2.177 3
0072 pf 01  0.556 -1.958  2.035 3
0072 pf 02  0.356 -2.242  2.270 3
0072 pf 03  0.536 -2.105  2.172 3
0072 pf 04  0.792 -1.907  2.065 3
0072 pf 05  0.573 -2.184  2.258 3
0072 pf 06  0.182 -1.948  1.956 3
0072 pf 07  0.845 -2.030  2.199 3
0072 pf 08  0.696 -1.893  2.017 3
0072 pf 09  0.876 -1.613  1.836 3
0072 pf 10  1.006 -2.280  2.492 3
0096 em 00  0.705 -2.091  2.207 3
0096 cf 00  0.810 -2.137  2.285 3
0096 pf 01  0.412 -2.304  2.341 3
0096 pf 02  0.484 -2.433  2.481 3
0096 pf 03  0.581 -2.237  2.311 3
0096 pf 04  0.639 -1.767  1.879 3
0096 pf 05  0.509 -2.383  2.437 3
0096 pf 06  0.264 -2.125  2.141 3
0096 pf 07  0.803 -2.012  2.166 3
0096 pf 08  0.900 -1.832  2.041 3
0096 pf 09  0.840 -1.662  1.862 3
0096 pf 10  1.429 -1.996  2.455 3
0120 em 00  0.708 -2.098  2.214 3
0120 cf 00  0.789 -2.117  2.259 3
0120 pf 01  0.621 -2.602  2.675 3
0120 pf 02  0.406 -2.581  2.613 3
0120 pf 03  0.646 -2.251  2.342 3
0120 pf 04  0.651 -1.757  1.874 3
0120 pf 05  0.567 -2.450  2.514 3
0120 pf 06  0.224 -2.089  2.101 3
0120 pf 07  0.858 -1.892  2.077 3
0120 pf 08  0.838 -1.808  1.993 3
0120 pf 09  0.677 -1.666  1.799 3
0120 pf 10  1.438 -1.743  2.259 3
0144 em 00  0.903 -2.052  2.242 3
0144 cf 00  0.983 -2.037  2.262 3
0144 pf 01  0.852 -2.520  2.660 3
0144 pf 02  0.478 -2.537  2.581 3
0144 pf 03  0.763 -2.418  2.536 3
0144 pf 04  1.109 -1.674  2.008 3
0144 pf 05  0.842 -2.345  2.491 3
0144 pf 06  0.327 -2.133  2.158 3
0144 pf 07  0.939 -1.811  2.040 3
0144 pf 08  1.194 -1.822  2.178 3
