ecmf prod rf 1998070200 20150702 11 046
0024 em 00  1.170 -0.528  1.284 4
0024 cf 00  1.086 -0.525  1.206 4
0024 pf 01  1.161 -0.393  1.226 4
0024 pf 02  1.029 -0.498  1.143 4
0024 pf 03  1.213 -0.499  1.311 4
0024 pf 04  1.059 -0.591  1.213 4
0024 pf 05  1.044 -0.527  1.169 4
0024 pf 06  1.193 -0.573  1.323 4
0024 pf 07  1.294 -0.472  1.377 4
0024 pf 08  1.167 -0.571  1.299 4
0024 pf 09  1.089 -0.502  1.199 4
0024 pf 10  1.300 -0.546  1.410 4
0048 em 00  0.837 -0.720  1.104 4
0048 cf 00  0.808 -0.819  1.150 3
0048 pf 01  0.912 -0.555  1.067 4
0048 pf 02  0.698 -0.719  1.002 3
0048 pf 03  0.924 -0.542  1.071 4
0048 pf 04  0.690 -0.921  1.151 3
0048 pf 05  0.664 -0.681  0.951 3
0048 pf 06  0.773 -0.641  1.004 4
0048 pf 07  1.019 -0.662  1.215 4
0048 pf 08  0.907 -0.807  1.214 4
0048 pf 09  0.722 -0.828  1.099 3
0048 pf 10  0.902 -0.608  1.088 4
0072 em 00  0.619 -0.946  1.131 3
0072 cf 00  0.616 -1.111  1.271 3
0072 pf 01  0.530 -0.977  1.111 3
0072 pf 02  0.476 -0.926  1.041 3
0072 pf 03  0.699 -0.776  1.045 3
0072 pf 04  0.530 -1.057  1.182 3
0072 pf 05  0.507 -0.764  0.917 3
0072 pf 06  0.292 -0.902  0.948 3
0072 pf 07  0.937 -0.894  1.295 4
0072 pf 08  0.749 -0.876  1.153 3
0072 pf 09  0.510 -1.062  1.178 3
0072 pf 10  0.797 -0.880  1.187 3
0096 em 00  0.603 -1.226  1.366 3
0096 cf 00  0.660 -1.327  1.482 3
0096 pf 01  0.414 -1.244  1.311 3
0096 pf 02  0.457 -1.191  1.276 3
0096 pf 03  0.533 -0.895  1.041 3
0096 pf 04  0.636 -1.326  1.471 3
0096 pf 05  0.517 -1.132  1.244 3
0096 pf 06  0.371 -1.352  1.402 3
0096 pf 07  0.859 -1.258  1.524 3
0096 pf 08  0.752 -1.144  1.368 3
0096 pf 09  0.507 -1.300  1.395 3
0096 pf 10  0.738 -1.104  1.327 3
0120 em 00  0.484 -1.483  1.560 3
0120 cf 00  0.567 -1.531  1.633 3
0120 pf 01  0.143 -1.436  1.443 3
0120 pf 02  0.505 -1.500  1.582 3
0120 pf 03  0.156 -1.153  1.163 3
0120 pf 04  0.515 -1.491  1.577 3
0120 pf 05  0.457 -1.311  1.389 3
0120 pf 06  0.350 -1.629  1.666 3
0120 pf 07  0.706 -1.696  1.837 3
0120 pf 08  0.762 -1.231  1.448 3
0120 pf 09  0.339 -1.669  1.704 3
0120 pf 10  0.657 -1.417  1.562 3
0144 em 00  0.424 -1.712  1.764 3
0144 cf 00  0.522 -1.766  1.841 3
0144 pf 01  0.161 -1.577  1.585 3
0144 pf 02  0.360 -1.627  1.666 3
0144 pf 03  0.283 -1.377  1.406 3
0144 pf 04  0.778 -1.808  1.968 3
0144 pf 05  0.312 -1.320  1.356 3
0144 pf 06  0.357 -1.950  1.983 3
0144 pf 07  0.443 -2.081  2.127 3
0144 pf 08  0.601 -1.361  1.488 3
0144 pf 09  0.031 -2.043  2.044 3
0144 pf 10  0.669 -1.639  1.770 3
0168 em 00  0.443 -1.745  1.801 3
0168 cf 00  0.654 -1.798  1.913 3
0168 pf 01  0.269 -1.670  1.691 3
0168 pf 02  0.405 -2.045  2.085 3
0168 pf 03  0.318 -1.389  1.425 3
0168 pf 04  0.817 -1.528  1.732 3
0168 pf 05  0.541 -1.074  1.203 3
0168 pf 06  0.385 -1.846  1.885 3
0168 pf 07  0.311 -2.221  2.243 3
0168 pf 08  0.346 -1.679  1.714 3
0168 pf 09  0.173 -2.221  2.228 3
0168 pf 10  0.531 -1.444  1.539 3
0192 em 00  0.455 -1.615  1.678 3
0192 cf 00  0.645 -1.595  1.721 3
0192 pf 01  0.427 -1.861  1.909 3
0192 pf 02  0.462 -1.931  1.985 3
0192 pf 03  0.419 -1.284  1.350 3
0192 pf 04  0.570 -1.412  1.523 3
0192 pf 05  0.492 -0.904  1.029 3
0192 pf 06  0.306 -1.870  1.895 3
0192 pf 07  0.716 -1.719  1.862 3
0192 pf 08  0.150 -1.573  1.580 3
0192 pf 09  0.149 -2.106  2.111 3
0192 pf 10  0.558 -1.256  1.374 3
0216 em 00  0.592 -1.315  1.442 3
0216 cf 00  0.845 -1.269  1.525 3
0216 pf 01  0.637 -1.400  1.538 3
0216 pf 02  0.797 -1.751  1.924 3
0216 pf 03  0.222 -1.137  1.159 3
0216 pf 04  0.431 -0.992  1.081 3
0216 pf 05  0.295 -0.720  0.778 3
0216 pf 06  0.628 -1.590  1.709 3
0216 pf 07  0.848 -1.427  1.660 3
0216 pf 08  0.154 -1.363  1.372 3
0216 pf 09  0.653 -1.639  1.764 3
0216 pf 10  0.906 -0.946  1.310 3
0240 em 00  0.659 -1.186  1.357 3
0240 cf 00  0.960 -1.062  1.432 3
0240 pf 01  0.661 -0.836  1.065 3
0240 pf 02  1.108 -1.792  2.107 3
0240 pf 03 -0.030 -1.241  1.241 2
0240 pf 04  0.292 -0.955  0.998 3
0240 pf 05  0.459 -0.459  0.649 4
0240 pf 06  0.623 -1.512  1.635 3
0240 pf 07  1.062 -1.357  1.723 3
0240 pf 08  0.376 -1.496  1.543 3
0240 pf 09  0.818 -1.342  1.571 3
0240 pf 10  0.846 -0.751  1.132 4
0264 em 00  0.724 -1.143  1.352 3
0264 cf 00  1.111 -1.073  1.545 4
0264 pf 01  0.555 -0.729  0.916 3
0264 pf 02  1.172 -1.649  2.023 3
0264 pf 03  0.042 -1.334  1.334 3
0264 pf 04  0.408 -0.971  1.053 3
0264 pf 05  0.231 -0.638  0.678 3
0264 pf 06  0.576 -1.240  1.367 3
0264 pf 07  1.307 -1.265  1.819 4
0264 pf 08  0.845 -1.378  1.616 3
0264 pf 09  0.846 -1.168  1.442 3
0264 pf 10  0.791 -0.889  1.190 3
0288 em 00  0.923 -1.157  1.480 3
0288 cf 00  1.139 -1.147  1.616 3
0288 pf 01  0.885 -0.667  1.108 4
0288 pf 02  1.534 -1.616  2.228 3
0288 pf 03  0.341 -1.276  1.321 3
0288 pf 04  0.788 -0.903  1.199 3
0288 pf 05  0.596 -0.777  0.979 3
0288 pf 06  0.580 -1.350  1.470 3
0288 pf 07  1.209 -1.224  1.721 3
0288 pf 08  1.009 -1.303  1.648 3
0288 pf 09  1.110 -1.412  1.796 3
0288 pf 10  0.877 -0.826  1.204 4
0312 em 00  1.016 -1.067  1.474 3
0312 cf 00  1.140 -0.933  1.473 4
0312 pf 01  0.841 -0.967  1.282 3
0312 pf 02  1.851 -1.512  2.390 4
0312 pf 03  0.656 -1.295  1.452 3
0312 pf 04  0.811 -0.815  1.150 3
0312 pf 05  0.728 -0.615  0.953 4
0312 pf 06  0.774 -1.008  1.271 3
0312 pf 07  1.190 -1.119  1.634 4
0312 pf 08  1.265 -1.288  1.805 3
0312 pf 09  0.967 -1.162  1.512 3
0312 pf 10  0.855 -0.812  1.179 4
0336 em 00  1.016 -0.917  1.368 4
0336 cf 00  0.971 -0.770  1.239 4
0336 pf 01  0.690 -0.798  1.055 3
0336 pf 02  1.865 -1.275  2.260 4
0336 pf 03  0.977 -1.294  1.622 3
0336 pf 04  0.562 -0.651  0.859 3
0336 pf 05  0.846 -0.454  0.960 4
0336 pf 06  0.779 -0.870  1.168 3
0336 pf 07  1.068 -0.948  1.429 4
0336 pf 08  1.201 -1.138  1.655 4
0336 pf 09  0.978 -1.037  1.425 3
0336 pf 10  1.092 -0.624  1.257 4
0360 em 00  1.099 -0.653  1.278 4
0360 cf 00  0.974 -0.393  1.050 4
0360 pf 01  0.749 -0.691  1.019 4
0360 pf 02  1.958 -1.062  2.227 4
0360 pf 03  1.041 -1.205  1.592 3
0360 pf 04  0.655 -0.395  0.765 4
0360 pf 05  0.832 -0.046  0.834 4
0360 pf 06  0.822 -0.430  0.928 4
0360 pf 07  1.429 -0.947  1.714 4
0360 pf 08  1.159 -0.653  1.330 4
0360 pf 09  0.944 -0.727  1.192 4
0360 pf 10  1.323 -0.393  1.380 4
0384 em 00  1.239 -0.396  1.301 4
0384 cf 00  1.109 -0.077  1.111 4
0384 pf 01  0.753 -0.732  1.050 4
0384 pf 02  2.065 -0.584  2.146 4
0384 pf 03  0.980 -0.934  1.354 4
0384 pf 04  0.759 -0.243  0.797 4
0384 pf 05  1.101  0.723  1.317 5
0384 pf 06  1.171 -0.200  1.188 4
0384 pf 07  1.715 -1.041  2.007 4
0384 pf 08  1.290 -0.499  1.383 4
0384 pf 09  1.269 -0.436  1.342 4
0384 pf 10  1.206 -0.117  1.212 4
0408 em 00  1.275 -0.181  1.288 4
0408 cf 00  1.240  0.074  1.243 5
0408 pf 01  0.817 -0.441  0.928 4
0408 pf 02  2.257 -0.035  2.258 4
0408 pf 03  0.999 -0.591  1.161 4
0408 pf 04  0.823 -0.317  0.882 4
0408 pf 05  0.819  0.789  1.137 5
0408 pf 06  1.325 -0.047  1.326 4
0408 pf 07  1.797 -0.653  1.912 4
0408 pf 08  1.617 -0.324  1.649 4
0408 pf 09  1.144 -0.392  1.210 4
0408 pf 10  0.974  0.150  0.986 5
0432 em 00  1.313 -0.107  1.317 4
0432 cf 00  1.358 -0.095  1.361 4
0432 pf 01  0.758 -0.296  0.814 4
0432 pf 02  2.181  0.470  2.231 5
0432 pf 03  1.478 -0.142  1.485 4
0432 pf 04  0.624 -0.592  0.861 4
0432 pf 05  0.732  0.709  1.019 5
0432 pf 06  1.357  0.133  1.364 5
